pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2019-06-01,2019-06,0,HV0003,Uber,30252,150879.13,32518126,596006.02,14703.44,550696.15,0,31639.5,4687,4144
2019-06-01,2019-06,1,HV0003,Uber,23588,118170.67,23165167,434085.94,10031.02,395525.42,0,24051.25,3822,3264
2019-06-01,2019-06,2,HV0003,Uber,18086,89511.0,16577679,341232.85000000003,5917.79,305370.52999999997,0,18199.0,2993,2463
2019-06-01,2019-06,3,HV0003,Uber,13219,68940.76,12322277,259860.92,5041.92,234146.79,0,12177.75,2231,1773
2019-06-01,2019-06,4,HV0003,Uber,10735,62175.94,10299429,214647.8,4270.94,195278.19,0,8457.5,1904,1390
2019-06-01,2019-06,5,HV0003,Uber,7898,53816.9,7763003,152777.6,4099.46,139791.54,0,5752.5,1311,813
2019-06-01,2019-06,6,HV0003,Uber,9118,61242.49,9229558,175218.46,5245.46,163886.15,0,7416.75,1459,937
2019-06-01,2019-06,7,HV0003,Uber,12663,75117.74,12579918,228315.61,6509.85,215999.31,0,10859.0,1748,1139
2019-06-01,2019-06,8,HV0003,Uber,16906,89263.92,17075613,279443.8,7920.98,270510.36,0,15361.5,2274,1568
2019-06-01,2019-06,9,HV0003,Uber,20844,100222.2,20919655,340964.07,10894.71,329840.42,0,20472.75,2421,1624
2019-06-01,2019-06,10,HV0003,Uber,22806,104172.39,23527693,371905.09,12253.56,354944.58,0,24232.0,2573,1728
2019-06-01,2019-06,11,HV0003,Uber,24731,114146.18000000001,27351040,419260.37,13844.480000000001,402073.67,0,27050.5,2862,2045
2019-06-01,2019-06,12,HV0003,Uber,26353,117578.43,30311548,452791.16,14341.54,435084.89,0,29460.25,2895,2196
2019-06-01,2019-06,13,HV0003,Uber,27634,123203.52,32857333,497358.08,15941.48,475986.52,0,30528.25,3134,2417
2019-06-01,2019-06,14,HV0003,Uber,28982,127799.0,35568106,513322.76,16169.71,495366.68,0,30363.25,3385,2674
2019-06-01,2019-06,15,HV0003,Uber,28934,126197.18,35711637,511882.2,15904.17,487715.01,0,29354.0,3418,2673
2019-06-01,2019-06,16,HV0003,Uber,28581,127146.04,35690000,515483.86,15487.15,487421.88,0,29223.5,3390,2560
2019-06-01,2019-06,17,HV0003,Uber,31646,140132.21,39590858,576969.1,18301.82,540924.91,0,34854.0,3693,2826
2019-06-01,2019-06,18,HV0003,Uber,32410,140974.28,38860953,570970.49,18261.66,536037.09,0,35672.75,3699,2927
2019-06-01,2019-06,19,HV0003,Uber,32073,138877.86,36065110,548019.1,16104.279999999999,513192.01,0,36321.25,3460,2781
2019-06-01,2019-06,20,HV0003,Uber,31168,136395.74,32282574,521219.02,14198.78,489990.09,0,33948.5,3425,2833
2019-06-01,2019-06,21,HV0003,Uber,33335,150223.82,34908785,549787.71,15008.43,521628.72,0,34194.75,3888,3240
2019-06-01,2019-06,22,HV0003,Uber,35079,166219.43,39112194,632228.92,17822.02,590808.42,0,37227.5,4354,3854
2019-06-01,2019-06,23,HV0003,Uber,36969,177633.21000000002,40838455,729160.91,18848.59,676487.29,0,41101.5,4328,4059
2019-06-02,2019-06,0,HV0003,Uber,33584,161370.4,34530765,604348.01,13787.72,554325.68,0,35929.75,4573,4092
2019-06-02,2019-06,1,HV0003,Uber,25559,124520.23000000001,24318075,434087.86000000004,9037.960000000001,389065.79,0,25528.75,3677,3137
2019-06-02,2019-06,2,HV0003,Uber,19627,96592.19,18070246,365131.63,6747.75,324360.77,0,19207.75,2939,2485
2019-06-02,2019-06,3,HV0003,Uber,15372,81233.47,14206716,322707.84,5412.4,284362.82,0,14158.25,2469,2056
