pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2019-07-01,2019-07,0,HV0003,Uber,16557,85146.5,16653274,293098.48,6479.31,275913.23,0.0,13619.25,3079,2179
2019-07-01,2019-07,1,HV0003,Uber,11000,56006.64,10417266,181221.18,3715.71,171209.4,0.0,9390.5,2271,1618
2019-07-01,2019-07,2,HV0003,Uber,7263,38843.74,6736500,115891.23,2451.06,110150.25,0.0,6458.5,1384,856
2019-07-01,2019-07,3,HV0003,Uber,5820,33858.58,5450580,106485.94,2467.45,100024.02,0.0,5400.0,1055,661
2019-07-01,2019-07,4,HV0003,Uber,6900,45463.51,6990286,171666.31,4238.5,158111.5,0.0,6595.75,1007,694
2019-07-01,2019-07,5,HV0003,Uber,9039,61871.12,9600155,209083.23,5838.85,190554.95,0.0,8840.0,1130,735
2019-07-01,2019-07,6,HV0003,Uber,12293,72169.06,13068714,235666.14,7326.09,218436.07,0.0,12020.25,1658,1086
2019-07-01,2019-07,7,HV0003,Uber,17745,87580.22,19074253,315281.75,9014.23,290995.10000000003,0.0,15544.5,2369,1479
2019-07-01,2019-07,8,HV0003,Uber,23358,101088.42,25994119,393183.96,10926.1,369794.28,0.0,21590.0,3099,2106
2019-07-01,2019-07,9,HV0003,Uber,20829,89163.13,22943782,349685.9,10808.71,327442.87,0.0,20299.0,3084,1944
2019-07-01,2019-07,10,HV0003,Uber,17008,78979.91,19605314,302970.39,10569.4,284256.02999999997,0.0,16594.5,2562,1529
2019-07-01,2019-07,11,HV0003,Uber,16515,78047.02,19943580,304873.34,11006.49,288663.48,0.0,16965.25,2453,1444
2019-07-01,2019-07,12,HV0003,Uber,16577,77088.66,20225862,304563.8,10770.01,287548.32,0.0,16769.5,2614,1539
2019-07-01,2019-07,13,HV0003,Uber,17153,79422.28,20682594,316777.18,10999.02,296311.46,0.0,16054.0,2667,1586
2019-07-01,2019-07,14,HV0003,Uber,18033,81393.18,22353094,337516.85,11732.099999999999,314417.03,0.0,16597.25,2854,1736
2019-07-01,2019-07,15,HV0003,Uber,18790,83709.19,23946801,360367.8,12674.9,333511.09,0.0,17495.75,3100,1858
2019-07-01,2019-07,16,HV0003,Uber,19110,83030.01,24219181,357729.22,12092.29,330176.78,0.0,17655.0,3291,2017
2019-07-01,2019-07,17,HV0003,Uber,21794,91293.31,26513192,383058.74,12227.7,357154.45,0.0,20854.75,4000,2701
2019-07-01,2019-07,18,HV0003,Uber,22727,92382.8,25191340,368091.77,11394.27,346261.31,0.0,22936.75,4261,2826
2019-07-01,2019-07,19,HV0003,Uber,21697,92837.38,22618531,340456.28,11070.02,325695.47,0.0,21920.0,4002,2743
2019-07-01,2019-07,20,HV0003,Uber,20188,96696.88,20617215,338112.79,10993.67,319920.95,0.0,20894.75,3403,2193
2019-07-01,2019-07,21,HV0003,Uber,21110,103323.59,20824886,359092.93999999994,11724.01,337112.98,0.0,22537.0,3469,2319
2019-07-01,2019-07,22,HV0003,Uber,20256,98770.72,19427689,332385.65,9923.08,308913.92,0.0,21313.25,3439,2459
2019-07-01,2019-07,23,HV0003,Uber,16422,78829.4,15186158,251666.48,6822.04,235203.13,0.0,15066.25,3161,2248
2019-07-02,2019-07,0,HV0003,Uber,11519,55177.04,10062047,172696.83,4210.68,159321.79,0.0,10193.0,2407,1463
2019-07-02,2019-07,1,HV0003,Uber,7285,35702.61,6164947,106200.14,2488.75,99850.44,0.0,6357.0,1553,920
2019-07-02,2019-07,2,HV0003,Uber,4990,25156.49,4237788,73162.39,1694.77,69586.25,0.0,4194.0,1123,640
2019-07-02,2019-07,3,HV0003,Uber,3716,21232.11,3321709,59637.53,1576.21,57444.6,0.0,2911.75,778,433
2019-07-02,2019-07,4,HV0003,Uber,4292,30029.9,4222234,85946.96,2357.67,80803.43,0.0,3350.25,706,340
2019-07-02,2019-07,5,HV0003,Uber,6760,44693.18,6769809,130757.53,3741.32,123063.13,0.0,6215.25,892,498
2019-07-02,2019-07,6,HV0003,Uber,10915,61269.17,11395692,200440.5,5667.91,187792.41,0.0,10020.5,1540,888
2019-07-02,2019-07,7,HV0003,Uber,16804,77327.89,17905026,285489.87,7995.85,264814.74,0.0,14575.5,2290,1319
2019-07-02,2019-07,8,HV0003,Uber,23317,94946.12000000001,26010828,378437.66000000003,10685.13,355103.38,0.0,21832.0,3067,2002
2019-07-02,2019-07,9,HV0003,Uber,20534,85004.35,23502603,338847.63,10187.41,320858.83,0.0,20603.25,2989,1816
2019-07-02,2019-07,10,HV0003,Uber,16837,74376.62,19603708,293811.63,9910.64,276254.52,0.0,16574.75,2624,1494
2019-07-02,2019-07,11,HV0003,Uber,15839,72636.16,18892888,289089.41,10822.9,270272.16,0.0,15947.75,2450,1292
2019-07-02,2019-07,12,HV0003,Uber,16290,74078.12,19420218,295813.36,10231.03,275995.84,0.0,15996.5,2650,1483
