pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-11-01,2024-11,0,HV0003,Uber,25595,136059.38,31333970,710723.96,22685.42,567671.59,1205.0,27434.5,1702,1182
2024-11-01,2024-11,1,HV0003,Uber,20263,109582.36,22974455,577438.94,17477.75,450392.42,613.75,23033.25,1432,1016
2024-11-01,2024-11,2,HV0003,Uber,16101,93558.22,17985876,485287.7,13060.84,380030.15,570.0,17885.25,1212,884
2024-11-01,2024-11,3,HV0003,Uber,12994,84277.85,14553496,386362.69999999995,9781.92,308214.96,1685.0,13497.0,1144,862
2024-11-01,2024-11,4,HV0003,Uber,11227,77230.3,12368597,349450.7,10047.78,273369.29,4126.25,9371.25,1012,682
2024-11-01,2024-11,5,HV0003,Uber,10998,78985.86,13010430,323674.37,11881.87,259329.87,5667.5,9412.5,829,514
2024-11-01,2024-11,6,HV0003,Uber,14597,93954.07,17793368,418851.06,13761.86,341800.49,5206.25,12469.25,885,554
2024-11-01,2024-11,7,HV0003,Uber,21304,112707.26,24494796,530026.31,18378.32,439853.08,5103.75,17155.0,1006,553
2024-11-01,2024-11,8,HV0003,Uber,27618,130409.63,30656072,621878.6200000001,23626.38,531705.4,4926.25,23925.75,1144,683
2024-11-01,2024-11,9,HV0003,Uber,25695,123013.11,29320421,592662.3,23987.62,508794.7,5197.5,23633.25,912,425
2024-11-01,2024-11,10,HV0003,Uber,22795,112032.58,27470467,561817.9,24847.19,467438.71,4976.25,22319.5,760,311
2024-11-01,2024-11,11,HV0003,Uber,21552,106721.04999999999,27208035,550942.6799999999,26452.54,455763.88,5023.75,22336.75,696,266
2024-11-01,2024-11,12,HV0003,Uber,22692,110601.83,29331110,584109.37,26399.98,485210.32,5347.5,23139.5,736,289
2024-11-01,2024-11,13,HV0003,Uber,23425,114008.64,31215116,624069.44,27981.95,514909.93,5897.5,23486.0,753,316
2024-11-01,2024-11,14,HV0003,Uber,24623,118745.02,34606810,676169.35,29370.66,554744.78,6386.25,23822.75,894,398
2024-11-01,2024-11,15,HV0003,Uber,26480,125163.68,37439845,722028.91,31790.49,594057.81,6691.25,25547.0,947,471
2024-11-01,2024-11,16,HV0003,Uber,28448,130778.23,39720971,751756.98,31718.01,624196.87,6370.0,28241.75,1067,555
2024-11-01,2024-11,17,HV0003,Uber,31807,139633.88999999998,41685401,793239.49,33276.9,661328.75,5380.0,32887.0,1198,628
2024-11-01,2024-11,18,HV0003,Uber,34949,153606.87,43316579,856699.43,36234.39,707015.46,4900.0,38266.75,1253,689
2024-11-01,2024-11,19,HV0003,Uber,34687,152884.85,39954561,812784.63,33066.76,667268.75,4041.25,39634.75,1334,765
2024-11-01,2024-11,20,HV0003,Uber,34893,161171.57,39566153,798644.53,30832.61,666304.5399999999,4055.0,41659.75,1324,826
2024-11-01,2024-11,21,HV0003,Uber,34545,163785.37,39070168,803268.5,32243.4,659574.5,3547.5,42856.75,1378,933
2024-11-01,2024-11,22,HV0003,Uber,36081,178291.91,42247646,885799.03,33024.74,718987.18,3263.75,44799.25,1638,1142
2024-11-01,2024-11,23,HV0003,Uber,35704,175694.5,40670598,885908.11,30899.94,708173.88,2355.0,42542.0,1779,1327
2024-11-02,2024-11,0,HV0003,Uber,30098,150804.8,33307721,775220.5700000001,24076.559999999998,590945.75,1303.75,34561.75,1672,1118
2024-11-02,2024-11,1,HV0003,Uber,23774,121607.28,25407079,649024.91,18839.17,476263.97,485.0,28948.75,1406,1024
2024-11-02,2024-11,2,HV0003,Uber,18766,100046.99,19577367,527705.24,14116.96,388815.2,378.75,23861.25,1232,851
2024-11-02,2024-11,3,HV0003,Uber,14646,85540.71,15460864,402134.37,9963.01,306447.85,1323.75,17153.5,1122,814
2024-11-02,2024-11,4,HV0003,Uber,10851,67745.48,11304474,294644.16,8158.14,224086.4,2751.25,10096.0,890,595
2024-11-02,2024-11,5,HV0003,Uber,8796,59525.68,9389892,239228.15,7622.72,184976.46,3601.25,7609.5,703,403
2024-11-02,2024-11,6,HV0003,Uber,11017,71753.19,11785366,293272.02,10450.08,228883.65,3675.0,9466.5,846,514
2024-11-02,2024-11,7,HV0003,Uber,14548,89574.85,15579885,356177.12,14177.5,286719.07,3813.75,12502.75,995,559
2024-11-02,2024-11,8,HV0003,Uber,17740,97384.69,19267408,417926.52,17473.71,337665.02,3403.75,16349.75,885,462
2024-11-02,2024-11,9,HV0003,Uber,21044,105907.22,22622525,489593.25,22210.129999999997,390672.72,3518.75,20304.25,817,423
2024-11-02,2024-11,10,HV0003,Uber,23516,112927.02,25417899,546739.21,25159.13,429748.68,3975.0,25426.5,815,397
2024-11-02,2024-11,11,HV0003,Uber,25477,120341.64,29179698,597047.45,27161.98,478929.8,3602.5,28361.5,759,371
2024-11-02,2024-11,12,HV0003,Uber,26173,120431.14,30693393,625507.86,28734.88,500221.32,3707.5,29879.75,751,349
2024-11-02,2024-11,13,HV0003,Uber,26379,119679.59,31636389,628713.78,27338.73,502873.25,3673.75,29369.75,805,393
2024-11-02,2024-11,14,HV0003,Uber,27562,130630.95,34584157,677053.28,29654.69,545973.85,4773.75,28909.0,954,454
2024-11-02,2024-11,15,HV0003,Uber,28540,136485.84,37172384,721737.99,31070.41,581367.87,4795.0,30288.25,978,504
2024-11-02,2024-11,16,HV0003,Uber,29575,136256.35,38291464,734339.29,32366.18,594054.72,3926.25,31953.0,1000,520
2024-11-02,2024-11,17,HV0003,Uber,32230,147386.56,41875382,809421.23,35457.97,649407.88,3480.0,36970.5,1091,618
2024-11-02,2024-11,18,HV0003,Uber,35680,159366.75,46287295,884180.34,37116.29,721285.8800000001,3042.5,40107.0,1315,798
2024-11-02,2024-11,19,HV0003,Uber,37009,165107.48,46300626,918450.54,35631.0,745318.96,2815.0,41813.25,1416,915
2024-11-02,2024-11,20,HV0003,Uber,37171,168214.0,44596735,851103.71,31767.45,712916.81,2790.0,42011.25,1501,1007
2024-11-02,2024-11,21,HV0003,Uber,36491,169582.43,42167733,830278.73,30466.05,678759.36,2321.25,42053.5,1479,976
2024-11-02,2024-11,22,HV0003,Uber,37401,185012.3,44121285,896791.37,33012.83,725484.94,2248.75,43756.5,1580,1084
2024-11-02,2024-11,23,HV0003,Uber,37170,189048.85,44243628,978470.78,32716.15,783421.55,1538.75,42161.75,1755,1277
2024-11-03,2024-11,0,HV0003,Uber,32094,165174.47999999998,36065963,864521.76,25195.46,656617.3200000001,1191.25,34485.0,1780,1302
2024-11-03,2024-11,1,HV0003,Uber,44941,238769.19,47041039,1199278.58,33399.89,889095.82,805.0,51408.5,2885,1839
2024-11-03,2024-11,2,HV0003,Uber,14985,83839.08,15322736,373090.07,8737.17,279028.58999999997,450.0,16568.75,1086,771
2024-11-03,2024-11,3,HV0003,Uber,11697,69442.85,12054797,297395.61,7633.25,221241.77,1487.5,11672.0,956,641
2024-11-03,2024-11,4,HV0003,Uber,9721,62548.19,10106353,280715.07,9201.14,203809.68,3150.0,9492.25,738,478
