pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-09-01,2024-09,0,HV0003,Uber,26268,140750.62,29246846,669036.11,21470.01,515675.7,1422.5,24393.25,1612,953
2024-09-01,2024-09,1,HV0003,Uber,20423,105832.74,20825623,479594.62,12488.19,366991.45,608.75,18670.75,1316,773
2024-09-01,2024-09,2,HV0003,Uber,15894,85597.52,15981901,380230.5,9032.53,283364.4,742.5,14645.25,1179,715
2024-09-01,2024-09,3,HV0003,Uber,12153,71534.07,12414153,318815.29000000004,7172.91,231742.7,1461.25,10299.5,979,582
2024-09-01,2024-09,4,HV0003,Uber,9888,63435.89,10317836,287907.25,6485.68,209663.01,2346.25,6705.75,839,451
2024-09-01,2024-09,5,HV0003,Uber,7618,52565.2,8012781,213851.24,6538.3,161533.85,3276.25,4924.25,655,324
2024-09-01,2024-09,6,HV0003,Uber,8976,62537.57,9281029,242940.71,7886.1,189168.22,3753.75,6837.25,767,404
2024-09-01,2024-09,7,HV0003,Uber,10611,69921.39,10629724,269022.47,9372.64,211877.51,3690.0,7775.75,802,362
2024-09-01,2024-09,8,HV0003,Uber,11809,71241.96,11573588,287854.42,11838.73,222989.95,3763.75,9787.25,746,293
2024-09-01,2024-09,9,HV0003,Uber,16338,92652.36,16210960,400277.86,19222.56,306030.3,4152.5,15013.25,781,348
2024-09-01,2024-09,10,HV0003,Uber,20142,110159.35,20978587,499666.25,24580.81,381129.45,4682.5,19259.25,893,361
2024-09-01,2024-09,11,HV0003,Uber,21561,116835.58,23796732,553330.48,25815.76,420953.73,5025.0,22051.0,853,368
2024-09-01,2024-09,12,HV0003,Uber,22085,114908.91,25030656,561359.25,26009.52,429449.71,4902.5,23096.75,880,337
2024-09-01,2024-09,13,HV0003,Uber,23969,126393.13,29003378,626774.21,27060.11,486189.55000000005,5947.5,23868.25,959,431
2024-09-01,2024-09,14,HV0003,Uber,24106,128658.37,30104571,640940.08,25815.49,498436.8,6013.75,22338.75,1084,485
2024-09-01,2024-09,15,HV0003,Uber,23968,125319.56,29585087,625341.36,25139.2,486438.33,5548.75,21256.5,1156,515
2024-09-01,2024-09,16,HV0003,Uber,25278,136652.83000000002,31490305,674524.47,27760.18,526140.67,5851.25,23393.5,1103,496
2024-09-01,2024-09,17,HV0003,Uber,26671,142760.87,33385685,704199.87,28766.16,557400.36,5306.25,25281.5,1114,506
2024-09-01,2024-09,18,HV0003,Uber,27002,140007.38,32051943,675350.86,26440.5,537412.45,5021.25,26220.25,1137,520
2024-09-01,2024-09,19,HV0003,Uber,26054,128912.34000000001,29860146,624238.44,23130.66,499066.11000000004,3896.25,24859.25,1171,543
2024-09-01,2024-09,20,HV0003,Uber,26496,134141.23,30543946,628890.38,22255.21,509196.13,3870.0,24152.25,1228,586
