pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-01-01,2020-01,0,HV0003,Uber,42534,182295.83,41096238,872249.16,24813.96,700363.97,0.0,38139.5,4052,3647
2020-01-01,2020-01,1,HV0003,Uber,49281,212517.97,48514591,1445376.29,33991.979999999996,1084404.05,0.0,38693.0,6205,5836
2020-01-01,2020-01,2,HV0003,Uber,50013,219309.89,46859170,1433262.46,31163.37,1119197.61,0.0,40081.25,5809,5269
2020-01-01,2020-01,3,HV0003,Uber,41371,197341.11,38550796,880327.3099999999,19211.89,738370.62,0.0,29134.5,4906,4077
2020-01-01,2020-01,4,HV0003,Uber,29324,145903.31,27403023,576529.36,11678.7,483842.55,0.0,17590.25,3416,2572
2020-01-01,2020-01,5,HV0003,Uber,18344,96285.14,16587476,340556.58999999997,7191.75,283754.96,0.0,9583.25,2165,1432
2020-01-01,2020-01,6,HV0003,Uber,12371,67602.1,11015905,256568.63,5489.54,201923.09,0.0,6826.5,1630,988
2020-01-01,2020-01,7,HV0003,Uber,10172,57532.54,8890877,215487.48,5027.45,162664.92,0.0,6456.75,1324,714
2020-01-01,2020-01,8,HV0003,Uber,9052,49656.74,7749975,183692.72,4921.3,139195.43,0.0,5696.75,1396,708
2020-01-01,2020-01,9,HV0003,Uber,9804,53074.56,8385485,190845.35,5514.3,147616.32,0.0,7900.0,1321,667
2020-01-01,2020-01,10,HV0003,Uber,11892,62605.41,10221095,234379.31,7726.25,183086.56,0.0,11382.75,1500,883
2020-01-01,2020-01,11,HV0003,Uber,13567,66652.41,11774793,278454.28,9252.05,217886.15,0.0,13899.5,1723,1041
2020-01-01,2020-01,12,HV0003,Uber,16022,77830.51,14042915,330832.2,10932.61,262539.81,0.0,16790.0,1958,1246
2020-01-01,2020-01,13,HV0003,Uber,18343,90372.49,16495927,357872.91,11560.35,282345.8,0.0,18493.75,2289,1445
2020-01-01,2020-01,14,HV0003,Uber,19337,91688.87,17426406,364191.58,11822.66,279918.56,0.0,18863.75,2408,1491
2020-01-01,2020-01,15,HV0003,Uber,20727,97123.14,18839085,383462.58,11967.4,292363.25,0.0,19083.75,2614,1631
2020-01-01,2020-01,16,HV0003,Uber,21169,97046.51,19569728,385367.42,11853.32,292169.33,0.0,19327.5,2788,1715
2020-01-01,2020-01,17,HV0003,Uber,22211,97006.85,20547687,393346.33,11898.69,302008.05,0.0,20685.25,2901,1858
2020-01-01,2020-01,18,HV0003,Uber,22875,98019.38,20820617,377687.6,11085.99,306355.33,0.0,21108.5,3053,1948
2020-01-01,2020-01,19,HV0003,Uber,21618,96340.67,19345875,351792.38,10344.689999999999,289133.08999999997,0.0,18881.75,2950,1911
2020-01-01,2020-01,20,HV0003,Uber,19935,92530.83,17550668,324024.1,8850.86,267043.46,0.0,15832.0,3120,2070
2020-01-01,2020-01,21,HV0003,Uber,18531,87114.49,16108052,299021.58,8321.89,246805.74,0.0,14941.5,2788,1793
2020-01-01,2020-01,22,HV0003,Uber,17329,83210.34,14908075,282635.79,7534.75,234358.65,0.0,13704.25,2641,1744
