pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-10-01,2020-10,0,HV0003,Uber,8494,41424.2,7302602,133550.0,2589.38,113210.27,0,6674.25,0,0
2020-10-01,2020-10,1,HV0003,Uber,5364,26934.46,4594733,86665.34,1823.02,72974.91,0,4037.0,0,0
2020-10-01,2020-10,2,HV0003,Uber,3320,16442.71,2771334,52115.14,937.71,44146.8,0,2205.5,0,0
2020-10-01,2020-10,3,HV0003,Uber,2365,12803.31,2034562,39556.48,731.72,33600.26,0,1454.75,0,0
2020-10-01,2020-10,4,HV0003,Uber,2557,16619.45,2403672,48831.68,1185.11,41673.13,0,1705.0,0,0
2020-10-01,2020-10,5,HV0003,Uber,4391,26951.98,4237716,84164.49,1977.94,72429.21,0,3498.0,0,0
2020-10-01,2020-10,6,HV0003,Uber,8674,49690.72,9322365,170438.04,4272.65,145739.89,0,8217.0,0,0
2020-10-01,2020-10,7,HV0003,Uber,14898,71495.64,16968144,293688.23,7394.42,255008.14,0,13664.75,0,0
2020-10-01,2020-10,8,HV0003,Uber,18279,77711.99,21039447,341491.57,9048.75,296317.97,0,17619.25,0,0
2020-10-01,2020-10,9,HV0003,Uber,15472,68652.58,17800146,278936.87,7786.48,241661.27000000002,0,14913.25,0,0
2020-10-01,2020-10,10,HV0003,Uber,13273,58502.68,14610132,231917.07,6667.53,198656.99,0,11951.5,0,0
2020-10-01,2020-10,11,HV0003,Uber,13530,59842.05,14925527,235488.12,6635.5,201166.89,0,12540.0,0,0
2020-10-01,2020-10,12,HV0003,Uber,14225,64500.52,16204951,253212.9,7736.71,218254.75,0,12834.25,0,0
2020-10-01,2020-10,13,HV0003,Uber,15589,67962.53,17600013,273456.93,7850.28,236604.8,0,13200.0,0,0
2020-10-01,2020-10,14,HV0003,Uber,17418,73302.67,21448172,314329.98,8159.1,276278.92,0,14729.0,0,0
2020-10-01,2020-10,15,HV0003,Uber,17835,74850.22,23209086,334323.34,8776.17,294634.68,0,14927.0,0,0
2020-10-01,2020-10,16,HV0003,Uber,18223,74439.33,24053047,340275.89,9538.13,300750.18,0,15323.0,0,0
2020-10-01,2020-10,17,HV0003,Uber,19953,81445.8,25409976,371833.4,9621.81,323662.66,0,18562.5,0,0
2020-10-01,2020-10,18,HV0003,Uber,20574,83752.31,23809394,373047.28,10611.3,322009.48,0,21367.5,0,0
2020-10-01,2020-10,19,HV0003,Uber,20475,83467.43,21148904,344396.55,8926.06,295718.57,0,21945.0,0,0
2020-10-01,2020-10,20,HV0003,Uber,17586,77428.86,16701609,283122.82,7245.64,240791.8,0,17732.0,0,0
2020-10-01,2020-10,21,HV0003,Uber,15473,72565.06,14205787,251166.33,6376.51,212605.3,0,15908.75,0,0
2020-10-01,2020-10,22,HV0003,Uber,15593,75033.87,14332904,255368.89,6447.62,217004.72,0,16445.0,0,0
2020-10-01,2020-10,23,HV0003,Uber,13750,64063.6,12229169,236888.63,4996.98,194653.15,0,13422.75,0,0
2020-10-02,2020-10,0,HV0003,Uber,10165,49141.26,8800074,163681.06,3356.63,138438.82,0,9652.5,0,0
2020-10-02,2020-10,1,HV0003,Uber,6302,30425.2,5335463,98180.19,1955.01,83548.11,0,5604.5,0,0
2020-10-02,2020-10,2,HV0003,Uber,4028,19607.51,3363507,62707.97,1221.84,53111.75,0,3415.5,0,0
2020-10-02,2020-10,3,HV0003,Uber,2769,14891.55,2395397,46364.75,913.88,39188.24,0,2035.0,0,0
2020-10-02,2020-10,4,HV0003,Uber,2888,17449.3,2635348,52863.94,1290.53,44009.53,0,2037.75,0,0
2020-10-02,2020-10,5,HV0003,Uber,4575,27119.55,4304196,87592.46,2069.24,71693.37,0,3709.75,0,0
2020-10-02,2020-10,6,HV0003,Uber,8803,47948.28,9000462,171900.69,4309.81,140310.33,0,7933.75,0,0
2020-10-02,2020-10,7,HV0003,Uber,14599,68054.13,15394697,278038.39999999997,7212.240000000001,225236.34,0,12740.75,0,0
2020-10-02,2020-10,8,HV0003,Uber,19315,79720.62,19839008,338488.81,9351.27,279917.69,0,17259.0,0,0
2020-10-02,2020-10,9,HV0003,Uber,16577,71558.22,16734012,275432.94,7541.26,236945.94,0,15284.5,0,0
