pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-01-01,2021-01,0,HV0003,Uber,21950,98957.16,18629341,367800.8,8628.5,328118.28,0.0,14539.25,0,0
2021-01-01,2021-01,1,HV0003,Uber,26057,119589.23,22161997,504025.79,11093.33,415215.0,0.0,17751.25,0,0
2021-01-01,2021-01,2,HV0003,Uber,24430,113443.4,20597366,458047.12,10372.99,385417.11,0.0,16126.0,0,0
2021-01-01,2021-01,3,HV0003,Uber,18479,86822.65000000001,15558727,314147.94,6397.46,276912.76,0.0,10650.75,0,0
2021-01-01,2021-01,4,HV0003,Uber,11216,53536.57,9441247,211370.22,3413.31,170910.86,0.0,5557.75,0,0
2021-01-01,2021-01,5,HV0003,Uber,7740,38298.05,6500800,177000.36,2314.41,131653.09,0.0,3404.5,0,0
2021-01-01,2021-01,6,HV0003,Uber,6123,31786.16,5113053,155098.82,2396.19,110753.43,0.0,3385.25,0,0
2021-01-01,2021-01,7,HV0003,Uber,6501,34260.86,5442091,139276.2,2119.14,100257.26,0.0,3773.0,0,0
2021-01-01,2021-01,8,HV0003,Uber,6175,32967.23,5172852,120311.93,2202.87,87528.03,0.0,3459.5,0,0
2021-01-01,2021-01,9,HV0003,Uber,5877,31324.18,5021850,110682.55,2151.29,82271.72,0.0,3742.75,0,0
2021-01-01,2021-01,10,HV0003,Uber,6648,34400.59,5639201,124145.09,2629.82,92170.68,0.0,4917.0,0,0
2021-01-01,2021-01,11,HV0003,Uber,7530,39414.17,6555346,142834.61,3264.6299999999997,106710.33,0.0,6179.25,0,0
2021-01-01,2021-01,12,HV0003,Uber,8288,42277.19,7302622,168057.01,3830.59,121809.02,0.0,6583.5,0,0
2021-01-01,2021-01,13,HV0003,Uber,9816,49454.73,8649849,191164.43,4710.98,142912.06,0.0,8390.25,0,0
2021-01-01,2021-01,14,HV0003,Uber,11422,58323.91,10373589,220593.79,5154.98,168340.13,0.0,9264.75,0,0
2021-01-01,2021-01,15,HV0003,Uber,12989,62680.5,11680729,238576.5,5109.94,186820.77,0.0,9963.25,0,0
2021-01-01,2021-01,16,HV0003,Uber,14095,63418.03,12628815,247832.96,5219.7699999999995,198737.07,0.0,10936.75,0,0
2021-01-01,2021-01,17,HV0003,Uber,14348,64951.630000000005,13101935,256043.08000000002,5684.66,209124.71,0.0,10788.25,0,0
2021-01-01,2021-01,18,HV0003,Uber,13561,62572.75,12384220,237090.58,5153.11,198331.45,0.0,10032.0,0,0
2021-01-01,2021-01,19,HV0003,Uber,14089,60783.63,12276436,235166.39,4738.37,198470.96,0.0,10428.0,0,0
2021-01-01,2021-01,20,HV0003,Uber,12114,53894.36,10525365,203514.73,3986.62,172301.75,0.0,8299.5,0,0
2021-01-01,2021-01,21,HV0003,Uber,11592,51763.03,10024179,193112.73,3732.75,167134.48,0.0,7878.75,0,0
2021-01-01,2021-01,22,HV0003,Uber,11295,51311.46,9684307,188956.19,3523.6,163031.22,0.0,7059.25,0,0
2021-01-01,2021-01,23,HV0003,Uber,9817,47214.67,8446932,168008.38,2688.95,146440.73,0.0,5439.5,0,0
2021-01-02,2021-01,0,HV0003,Uber,7525,35645.63,6327610,126508.39,2038.51,108697.45,0.0,4122.25,0,0
