pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-08-01,2023-08,0,HV0003,Uber,10503,60032.05,10524854,236185.11,9558.4,191336.35,2603.75,10552.0,541,192
2023-08-01,2023-08,1,HV0003,Uber,6323,35181.67,6076202,134957.21,5092.79,109839.84,1016.25,6509.5,371,115
2023-08-01,2023-08,2,HV0003,Uber,4109,22677.1,3781616,88113.16,2968.36,69902.35,770.0,4003.75,254,63
2023-08-01,2023-08,3,HV0003,Uber,3274,21375.12,3211995,80240.63,2935.17,62761.6,1755.0,2680.25,212,46
2023-08-01,2023-08,4,HV0003,Uber,4270,34154.07,4707629,128147.55,5966.0199999999995,97813.27,3686.25,3506.25,225,52
2023-08-01,2023-08,5,HV0003,Uber,6682,49052.77,7558719,190072.85,8769.56,146676.79,4720.0,6183.25,309,89
2023-08-01,2023-08,6,HV0003,Uber,11746,72840.95,12917076,302166.42,12457.51,231955.91,4311.25,11961.25,473,171
2023-08-01,2023-08,7,HV0003,Uber,18143,95214.33,20826080,454662.28,18506.12,341297.44,3921.25,17723.5,599,196
2023-08-01,2023-08,8,HV0003,Uber,23673,109080.55,28161427,589416.74,24735.48,436316.95,4026.25,25226.25,673,216
2023-08-01,2023-08,9,HV0003,Uber,21974,102041.08,26155001,533737.12,24795.24,408395.17,4185.0,24072.25,604,126
2023-08-01,2023-08,10,HV0003,Uber,18348,90139.15,22808690,458350.46,23486.36,354973.41,4540.0,19950.75,495,104
2023-08-01,2023-08,11,HV0003,Uber,17279,84586.06999999999,21796448,438731.13,22610.16,337650.43,4100.0,19288.25,467,78
2023-08-01,2023-08,12,HV0003,Uber,17621,88393.16,22756415,453302.75,23997.13,351777.38,4596.25,19149.25,432,74
2023-08-01,2023-08,13,HV0003,Uber,18531,93653.13,24053764,478662.05,24751.99,373459.95,5092.5,19638.5,502,102
2023-08-01,2023-08,14,HV0003,Uber,19664,99621.27,26914045,517803.29,26535.26,410839.67,5863.75,20457.0,553,128
2023-08-01,2023-08,15,HV0003,Uber,20224,102907.54,28484773,547593.43,27445.87,431153.65,6165.0,20485.5,559,118
2023-08-01,2023-08,16,HV0003,Uber,21052,101489.11,30045174,554392.7,26768.09,443228.5,5315.0,22074.25,660,147
2023-08-01,2023-08,17,HV0003,Uber,23778,108246.15,32039426,603547.48,29343.53,477058.89,4803.75,26116.75,713,183
2023-08-01,2023-08,18,HV0003,Uber,24446,110133.49,29391775,587407.89,29397.32,455451.84,4410.0,29539.0,717,199
2023-08-01,2023-08,19,HV0003,Uber,21913,106800.01,24118712,515197.14999999997,24666.91,397651.89,3708.75,26488.0,656,154
2023-08-01,2023-08,20,HV0003,Uber,21396,118231.04,23684657,543472.8,27377.47,413933.11,3495.0,26828.75,619,160
2023-08-01,2023-08,21,HV0003,Uber,22251,129272.74,24655784,597588.27,31608.83,442703.01,2958.75,28831.5,690,228
2023-08-01,2023-08,22,HV0003,Uber,21136,122096.45999999999,23133990,568774.11,27717.61,419323.92,2598.75,26299.0,767,314
2023-08-01,2023-08,23,HV0003,Uber,17867,103726.04,19089309,442189.43,19700.79,342027.19,2903.75,20582.5,875,335
2023-08-02,2023-08,0,HV0003,Uber,12572,72242.8,13130358,289795.98,12217.35,234287.89,1852.5,13424.5,662,242
2023-08-02,2023-08,1,HV0003,Uber,7046,38367.58,6662043,151199.96,6054.36,121255.25,733.75,7590.75,403,134
2023-08-02,2023-08,2,HV0003,Uber,4501,25360.0,4214119,98728.94,3319.21,78243.15,712.5,4783.0,283,75
2023-08-02,2023-08,3,HV0003,Uber,3740,23594.8,3645350,89297.97,3330.11,70344.11,1648.75,3317.75,237,64
2023-08-02,2023-08,4,HV0003,Uber,4445,33447.88,4750733,127191.79,5842.31,97030.31,3503.75,3888.25,248,90
2023-08-02,2023-08,5,HV0003,Uber,6816,49758.31,7393264,190904.3,8567.09,146659.75,4676.25,6346.5,333,108
2023-08-02,2023-08,6,HV0003,Uber,11955,73628.42,13051316,305562.87,13583.8,233982.4,4313.75,12505.25,528,173
2023-08-02,2023-08,7,HV0003,Uber,18251,94706.29,20654085,448401.46,18358.16,338263.63,3887.5,18223.0,680,233
2023-08-02,2023-08,8,HV0003,Uber,24481,111774.03,28432439,597022.21,26033.79,443146.63,3848.75,26083.75,723,244
