pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-12-01,2024-12,0,HV0003,Uber,24636,136028.9,25482179,575846.53,17039.54,468765.53,2763.75,23984.5,1518,1071
2024-12-01,2024-12,1,HV0003,Uber,18578,101795.56,18237327,423020.14,10983.83,339409.64,972.5,18600.5,1237,834
2024-12-01,2024-12,2,HV0003,Uber,14199,78398.86,13824197,324293.04,7421.76,259771.07,727.5,13690.5,1035,675
2024-12-01,2024-12,3,HV0003,Uber,11584,72627.49,11821101,295231.51,7623.92,230461.63,2328.75,10428.25,927,608
2024-12-01,2024-12,4,HV0003,Uber,9806,68481.93,10676495,295789.33,8788.0,217575.72000000003,4150.0,7063.0,819,523
2024-12-01,2024-12,5,HV0003,Uber,8103,62862.36,9700444,250330.4,9492.9,190834.48,4955.0,6205.0,663,383
2024-12-01,2024-12,6,HV0003,Uber,9938,73347.81,11425178,287272.71,10406.14,223667.08,4921.25,8413.25,874,541
2024-12-01,2024-12,7,HV0003,Uber,12015,84354.79,13003844,325398.7,11989.1,254772.13,5267.5,9890.75,913,508
2024-12-01,2024-12,8,HV0003,Uber,13852,89756.05,14279237,353707.39,15320.96,277824.9,5630.0,12466.0,758,372
2024-12-01,2024-12,9,HV0003,Uber,17872,104041.32,18242096,434946.35,19538.51,341135.45,5903.75,16843.75,691,322
2024-12-01,2024-12,10,HV0003,Uber,21188,114536.81,22178860,523293.61,22539.940000000002,403892.31,5861.25,20801.75,619,271
2024-12-01,2024-12,11,HV0003,Uber,22550,119544.88,25349940,561366.97,25160.08,443959.22,6052.5,23100.5,715,351
2024-12-01,2024-12,12,HV0003,Uber,22968,121924.0,27066853,583878.46,26585.74,464899.69,6206.25,24880.75,639,262
2024-12-01,2024-12,13,HV0003,Uber,23474,126108.23,29572336,619386.15,26320.82,495898.58999999997,7201.25,24663.5,753,343
2024-12-01,2024-12,14,HV0003,Uber,24644,133339.11,33316026,674274.14,27749.920000000002,543850.48,7642.5,24794.25,897,436
2024-12-01,2024-12,15,HV0003,Uber,24806,137355.36,35115078,703273.87,27398.04,565066.49,8028.75,23999.5,835,392
2024-12-01,2024-12,16,HV0003,Uber,25313,139969.49,36521004,727278.73,29112.83,584591.08,8106.25,25992.0,920,452
2024-12-01,2024-12,17,HV0003,Uber,25818,135240.6,35659299,704787.64,28133.1,570780.12,7250.0,26130.75,909,483
2024-12-01,2024-12,18,HV0003,Uber,25217,133430.76,32454799,660682.69,25840.1,533312.4,6372.5,25689.75,960,506
2024-12-01,2024-12,19,HV0003,Uber,24134,137334.44,29867090,641879.47,23603.440000000002,513812.55,6702.5,25204.5,1003,547
2024-12-01,2024-12,20,HV0003,Uber,22605,131745.45,26542085,584721.82,21831.57,471195.52,6026.25,23245.0,963,562
2024-12-01,2024-12,21,HV0003,Uber,20901,123292.45,23750903,528110.46,19517.88,427054.2,5487.5,21505.75,1053,643
2024-12-01,2024-12,22,HV0003,Uber,19269,112793.7,20654271,467975.89999999997,15214.359999999999,379226.85,4592.5,18769.0,1256,812
2024-12-01,2024-12,23,HV0003,Uber,16239,99828.38,16999002,390642.87,12005.99,322301.69,4991.25,14371.5,1265,811
2024-12-02,2024-12,0,HV0003,Uber,10854,66340.31,10797949,251836.18,7263.88,205123.13,3715.0,8948.5,916,530
2024-12-02,2024-12,1,HV0003,Uber,6294,39810.44,6202383,147837.1,3960.02,120069.41,1878.75,5003.75,531,246
2024-12-02,2024-12,2,HV0003,Uber,3906,23768.8,3709060,89512.39,1911.51,71856.13,805.0,2885.75,312,118
2024-12-02,2024-12,3,HV0003,Uber,3967,29433.51,4087083,111007.08,3560.92,84589.42,2355.0,2871.75,334,123
2024-12-02,2024-12,4,HV0003,Uber,6059,51074.73,7020211,198407.99,8851.04,146984.51,5342.5,4691.25,402,214
2024-12-02,2024-12,5,HV0003,Uber,9030,73222.42,11782917,304504.49,13438.07,228874.81,6721.25,8194.75,499,252
2024-12-02,2024-12,6,HV0003,Uber,15274,100276.31999999999,20169341,466894.83,18119.13,369196.88,6286.25,13749.75,780,447
2024-12-02,2024-12,7,HV0003,Uber,23707,119672.41,31585588,692145.05,25197.69,534297.54,5947.5,19767.5,854,474
2024-12-02,2024-12,8,HV0003,Uber,28691,129992.28,37166429,782487.06,29702.07,608033.46,5872.5,24803.75,805,354
2024-12-02,2024-12,9,HV0003,Uber,24848,123772.72,31861586,671472.71,29529.64,543639.2,6882.5,24290.25,689,299
2024-12-02,2024-12,10,HV0003,Uber,20816,110490.42,26942385,588277.45,28571.53,468124.28,6666.25,21109.0,505,146
2024-12-02,2024-12,11,HV0003,Uber,19162,100857.56,24705445,538179.76,27147.14,424525.35,5998.75,20039.0,439,133
2024-12-02,2024-12,12,HV0003,Uber,19595,103748.93,25752937,555772.32,27115.74,433073.39,6510.0,21011.25,463,136
2024-12-02,2024-12,13,HV0003,Uber,20182,107616.87,27051507,579451.0900000001,27375.9,440690.69,6537.5,20221.0,595,211
2024-12-02,2024-12,14,HV0003,Uber,23442,120929.13,32643254,681718.91,32534.06,517714.35,7648.75,21971.5,658,224
2024-12-02,2024-12,15,HV0003,Uber,24357,122354.05,37098089,722306.53,34246.3,566684.55,7808.75,23078.75,702,237
2024-12-02,2024-12,16,HV0003,Uber,25001,118670.01,39272096,732930.78,35197.0,583715.56,7220.0,24247.5,724,278
2024-12-02,2024-12,17,HV0003,Uber,27709,122305.35,40492971,800483.79,37688.27,614975.96,6413.75,28851.5,988,468
2024-12-02,2024-12,18,HV0003,Uber,28097,123831.86,35010871,730613.93,34256.29,558959.76,5868.75,31940.5,893,399
2024-12-02,2024-12,19,HV0003,Uber,25438,123690.98000000001,28223491,632666.39,29378.53,481593.42000000004,5497.5,29265.25,899,399
2024-12-02,2024-12,20,HV0003,Uber,23932,133185.69,25921422,643191.29,31689.98,475124.43,4892.5,30055.0,824,396
2024-12-02,2024-12,21,HV0003,Uber,23584,136196.29,25344699,666153.18,33133.0,480723.16,4771.25,31300.75,896,488
2024-12-02,2024-12,22,HV0003,Uber,21232,125636.14000000001,23018398,580785.77,25883.29,434008.18,4512.5,26138.75,1015,593
2024-12-02,2024-12,23,HV0003,Uber,16308,96558.47,17334220,421468.03,17064.3,326249.74,4302.5,17745.0,1047,645
2024-12-03,2024-12,0,HV0003,Uber,10700,61800.63,10904646,257809.18,9410.5,206484.7,3158.75,10847.75,743,374
2024-12-03,2024-12,1,HV0003,Uber,5879,34885.6,5782392,140486.95,5167.96,111749.71,1348.75,5627.25,423,206
2024-12-03,2024-12,2,HV0003,Uber,3678,20839.15,3448921,80953.49,2476.34,65831.46,631.25,3395.75,267,107
2024-12-03,2024-12,3,HV0003,Uber,3554,23829.39,3600012,90818.84,3149.97,71898.61,1890.0,2863.25,252,81
2024-12-03,2024-12,4,HV0003,Uber,5333,43571.84,6140131,170670.68,7771.56,127685.11,4760.0,4639.25,315,131
2024-12-03,2024-12,5,HV0003,Uber,8770,67859.57,10743100,283408.43,12815.08,212998.72,6272.5,8282.0,483,257
2024-12-03,2024-12,6,HV0003,Uber,15125,92911.43000000001,18641457,435854.4,17962.44,330517.2,5232.5,14883.5,698,406
2024-12-03,2024-12,7,HV0003,Uber,24437,116605.85,30479843,696814.7,28266.93,501356.4,4942.5,22375.0,802,395
2024-12-03,2024-12,8,HV0003,Uber,30407,129510.13,37641328,835448.21,34910.21,629327.61,5150.0,28934.25,832,375
2024-12-03,2024-12,9,HV0003,Uber,26928,121843.12,33352222,690215.56,31816.44,569076.94,5695.0,28923.0,741,278
2024-12-03,2024-12,10,HV0003,Uber,21792,108922.38,28781341,605064.43,30234.85,483742.65,6388.75,23008.75,465,112
2024-12-03,2024-12,11,HV0003,Uber,20237,102691.93,27633022,600856.45,32043.45,454327.38,5823.75,23163.25,406,86
2024-12-03,2024-12,12,HV0003,Uber,19973,98641.78,26484193,564871.45,28967.19,423779.2,5620.0,22303.0,399,84
2024-12-03,2024-12,13,HV0003,Uber,20839,106217.77,28411803,606313.97,31274.940000000002,454384.38999999996,6202.5,21942.25,430,112
2024-12-03,2024-12,14,HV0003,Uber,23800,113882.65,33723043,691794.78,34712.39,519520.73,6788.75,22736.25,612,182
2024-12-03,2024-12,15,HV0003,Uber,25047,117151.45,37373472,746459.95,36438.94,561820.32,6782.5,25072.0,673,233
2024-12-03,2024-12,16,HV0003,Uber,25933,116880.32,39651313,772412.12,37399.47,587067.84,6646.25,26661.5,700,249
2024-12-03,2024-12,17,HV0003,Uber,29563,123989.97,43603385,870748.2,42393.04,651872.75,5621.25,32872.0,899,360
2024-12-03,2024-12,18,HV0003,Uber,31098,131986.31,40166776,860240.35,40029.07,635823.77,4971.25,36740.0,1019,457
2024-12-03,2024-12,19,HV0003,Uber,28598,136660.9,33243862,751731.3,35906.2,558972.56,4377.5,34372.5,1041,506
2024-12-03,2024-12,20,HV0003,Uber,27966,165403.75,33056649,880236.37,48280.62,615364.11,4915.0,35852.5,977,515
2024-12-03,2024-12,21,HV0003,Uber,26508,168070.21,30976499,1050118.02,56945.899999999994,675879.17,4312.5,33861.75,1004,565
2024-12-03,2024-12,22,HV0003,Uber,23952,151092.84,27850996,942636.57,46871.88,630750.4,3580.0,30280.75,1142,674
2024-12-03,2024-12,23,HV0003,Uber,20159,119980.39,22670601,567826.45,25029.91,452348.86,3793.75,24215.75,1262,796
2024-12-04,2024-12,0,HV0003,Uber,12725,73110.91,13382725,318898.6,12030.44,260885.09,1923.75,14243.25,999,579
2024-12-04,2024-12,1,HV0003,Uber,7132,39750.92,6839208,166545.45,5923.05,131938.02,877.5,7838.25,582,316
2024-12-04,2024-12,2,HV0003,Uber,4344,23598.29,4028534,97737.22,3320.49,79575.32,503.75,4615.0,313,128
2024-12-04,2024-12,3,HV0003,Uber,3840,26421.71,4035527,101357.17,3799.78,85553.27,1932.5,3424.0,273,90
2024-12-04,2024-12,4,HV0003,Uber,5601,44910.6,6311508,177501.92,8614.6,140826.74,4580.0,4847.25,371,160
2024-12-04,2024-12,5,HV0003,Uber,8730,63438.2,10218584,270401.9,12713.19,212779.93,5730.0,8274.0,528,266
2024-12-04,2024-12,6,HV0003,Uber,15833,95485.68,18852282,443868.36,19596.76,356378.29,5406.25,15574.0,845,480
2024-12-04,2024-12,7,HV0003,Uber,26323,124237.51,32621235,731818.03,30069.22,567686.33,5245.0,23938.5,967,520
2024-12-04,2024-12,8,HV0003,Uber,31598,132373.35,39224724,876108.75,38651.82,653809.4299999999,4880.0,30874.75,973,464
2024-12-04,2024-12,9,HV0003,Uber,27480,122232.87,33935517,715446.12,34078.32,564131.91,5285.0,30096.75,764,319
2024-12-04,2024-12,10,HV0003,Uber,21989,107079.05,28769700,609829.99,31386.0,471175.78,5662.5,24099.5,538,153
2024-12-04,2024-12,11,HV0003,Uber,21007,104166.6,28062001,611172.23,33397.41,452685.66,5651.25,24207.5,427,98
2024-12-04,2024-12,12,HV0003,Uber,21268,106999.34,28813893,621899.76,33350.47,462379.79,6185.0,23855.75,481,104
2024-12-04,2024-12,13,HV0003,Uber,22282,114306.59,31360430,665608.72,35279.65,499249.17,6393.75,23778.5,569,181
2024-12-04,2024-12,14,HV0003,Uber,25491,124429.68,37971952,771989.78,40713.35,581476.05,7258.75,25021.75,733,263
2024-12-04,2024-12,15,HV0003,Uber,25315,120846.98,39537130,793566.94,40080.77,594271.11,7280.0,25511.75,816,300
2024-12-04,2024-12,16,HV0003,Uber,26988,124762.64,43401019,853369.57,44874.81,641751.28,7205.0,27400.25,939,420
2024-12-04,2024-12,17,HV0003,Uber,30533,129383.26000000001,45597903,959851.79,45727.95,701973.89,5761.25,31503.25,1194,570
2024-12-04,2024-12,18,HV0003,Uber,31540,134139.05,41017550,916972.13,43982.3,671645.28,5061.25,35315.0,1267,654
2024-12-04,2024-12,19,HV0003,Uber,30482,148588.25,36340157,837072.8400000001,41647.770000000004,624867.23,5103.75,36413.0,1235,650
2024-12-04,2024-12,20,HV0003,Uber,29258,173054.82,36819883,923173.02,49292.05,678322.89,4400.0,37144.5,1113,620
2024-12-04,2024-12,21,HV0003,Uber,28256,187102.35,36633003,1160765.75,60630.35,764503.83,4027.5,35823.5,1154,676
2024-12-04,2024-12,22,HV0003,Uber,25456,170577.66,33129933,1122212.6099999999,56329.16,734482.53,3467.5,31427.0,1120,703
2024-12-04,2024-12,23,HV0003,Uber,23314,147249.17,30676545,822541.13,37051.67,613359.65,3240.0,27806.5,1387,910
2024-12-05,2024-12,0,HV0003,Uber,16051,91781.78,18335286,444808.86,19055.39,363991.87,1712.5,19718.25,1186,722
2024-12-05,2024-12,1,HV0003,Uber,8751,50881.14,9019787,224065.93,9554.55,182483.2,936.25,10715.5,698,369
2024-12-05,2024-12,2,HV0003,Uber,5244,29956.24,5052076,124341.81,4169.93,103057.63,493.75,5760.75,463,212
