pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2019-04-01,2019-04,0,HV0003,Uber,12940,69467.59,11908660,177225.45,3553.44,182981.91,0,8984.5,3853,2717
2019-04-01,2019-04,1,HV0003,Uber,7711,39217.78,6719538,98341.81,1638.29,102966.3,0,5210.0,2257,1387
2019-04-01,2019-04,2,HV0003,Uber,4863,24507.93,4168543,61410.01,1138.92,64870.51,0,3152.0,1457,760
2019-04-01,2019-04,3,HV0003,Uber,3976,23083.78,3569048,58955.6,1235.45,60233.73,0,2699.25,1076,529
2019-04-01,2019-04,4,HV0003,Uber,5489,39490.12,5594636,101489.82,2670.47,100815.12,0,4325.75,1218,789
2019-04-01,2019-04,5,HV0003,Uber,8606,64295.75,9570069,175619.83,4523.02,173032.69,0,8078.25,1487,1097
2019-04-01,2019-04,6,HV0003,Uber,15606,94316.92,18954378,291748.71,6894.27,298994.0,0,14016.25,2863,2300
2019-04-01,2019-04,7,HV0003,Uber,26036,118534.05,32606215,432158.98,9893.060000000001,482485.66000000003,0,21193.0,4417,3729
2019-04-01,2019-04,8,HV0003,Uber,32680,130856.11,40277087,498765.51,11107.19,556418.88,0,28429.0,6465,5251
2019-04-01,2019-04,9,HV0003,Uber,27672,115509.79000000001,33059770,415585.04,10898.59,446144.36,0,26667.25,6605,5000
2019-04-01,2019-04,10,HV0003,Uber,20807,93727.67,24229454,308596.08,8940.51,327299.8,0,19668.0,5053,3463
2019-04-01,2019-04,11,HV0003,Uber,19015,88306.21,21798583,286468.04,8895.06,301343.48,0,18346.25,4633,3025
2019-04-01,2019-04,12,HV0003,Uber,19436,92237.4,21994181,297504.71,9936.16,313490.83,0,18745.75,4830,3179
2019-04-01,2019-04,13,HV0003,Uber,20279,94416.71,22880342,302857.47,9262.19,318034.12,0,18304.0,5304,3622
2019-04-01,2019-04,14,HV0003,Uber,22486,106052.16,27170779,350820.82,10699.68,374468.24,0,19417.75,5579,4004
2019-04-01,2019-04,15,HV0003,Uber,24321,110354.79,31630708,384244.78,11453.35,413228.49,0,22094.5,6147,4527
2019-04-01,2019-04,16,HV0003,Uber,24375,103345.97,31438335,376865.32,10774.39,396298.26999999996,0,21529.25,6583,4914
2019-04-01,2019-04,17,HV0003,Uber,28652,114125.37,34420000,402356.84,11214.58,425329.09,0,26399.5,8215,6440
2019-04-01,2019-04,18,HV0003,Uber,29936,120270.09,32297910,402174.1,11344.95,417319.21,0,29936.0,8343,6593
2019-04-01,2019-04,19,HV0003,Uber,29208,126124.94,28990348,392862.35,11509.61,405160.85,0,28259.25,8268,6532
2019-04-01,2019-04,20,HV0003,Uber,28046,137077.41,28042220,412690.86,12053.56,419749.63,0,27391.5,7848,6134
2019-04-01,2019-04,21,HV0003,Uber,26160,137259.95,26299105,408899.76,12156.95,407280.7,0,25940.25,6922,5507
2019-04-01,2019-04,22,HV0003,Uber,23932,126024.44,23935946,375411.19,10432.07,371367.68,0,23656.0,6586,5279
2019-04-01,2019-04,23,HV0003,Uber,18863,102733.29,18384579,285466.33,7576.16,284367.14,0,16752.25,5431,4312
2019-04-02,2019-04,0,HV0003,Uber,12090,65455.38,11340897,175660.13,4414.93,177380.58,0,9770.0,3871,2881
2019-04-02,2019-04,1,HV0003,Uber,6842,35509.07,6000927,94014.72,2165.01,95148.53,0,5378.75,2146,1374
2019-04-02,2019-04,2,HV0003,Uber,4309,22173.15,3667290,58325.23,1608.57,59030.52,0,3413.0,1316,784
2019-04-02,2019-04,3,HV0003,Uber,3250,18367.600000000002,2867788,48469.56,1009.12,47799.57,0,2342.0,985,515
2019-04-02,2019-04,4,HV0003,Uber,4321,28928.2,4145649,77018.12,1972.09,75011.4,0,3572.75,1047,594
2019-04-02,2019-04,5,HV0003,Uber,7227,47683.97,7383633,132304.93,3302.42,127379.14,0,6898.5,1405,849
