pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-01-01,2023-01,0,HV0003,Uber,34226,165237.5,36082181,1032402.19,38578.58,785585.5,1008.75,40672.75,384,157
2023-01-01,2023-01,1,HV0003,Uber,38876,195392.88999999998,41979463,1714562.3800000001,53620.32,1208304.3,381.25,44722.0,519,243
2023-01-01,2023-01,2,HV0003,Uber,37466,198573.31,38984429,1605211.98,45376.0,1136387.6,442.5,40335.0,594,284
2023-01-01,2023-01,3,HV0003,Uber,32432,177095.4,33050186,1129052.6,30422.56,860029.15,1113.75,32441.5,522,225
2023-01-01,2023-01,4,HV0003,Uber,23133,133331.25,23694284,691972.4099999999,17969.68,552032.89,2322.5,20216.75,415,138
2023-01-01,2023-01,5,HV0003,Uber,13778,84645.5,14001180,364451.05,10085.79,289367.48,3311.25,9660.25,292,77
2023-01-01,2023-01,6,HV0003,Uber,10372,69321.67,10602998,310419.34,8539.7,239673.41,3547.5,8173.5,228,77
2023-01-01,2023-01,7,HV0003,Uber,9162,64234.21,9316332,247412.54,8023.52,195037.61,3552.5,7081.5,203,37
2023-01-01,2023-01,8,HV0003,Uber,8888,59866.66,8708475,215409.77,8576.25,171033.66,3622.5,7366.75,168,30
2023-01-01,2023-01,9,HV0003,Uber,9877,61054.799999999996,9327910,228745.5,9886.39,177366.91,3365.0,9246.75,165,24
2023-01-01,2023-01,10,HV0003,Uber,12136,75695.99,11851856,309466.79,13574.83,237123.14,4103.75,12257.75,175,30
2023-01-01,2023-01,11,HV0003,Uber,14103,86701.9,14659124,393915.93,16627.79,308363.11,3973.75,14935.0,166,15
2023-01-01,2023-01,12,HV0003,Uber,15110,88588.11,15813057,412754.59,18210.59,327361.59,3990.0,17176.25,198,30
2023-01-01,2023-01,13,HV0003,Uber,17008,97748.41,18258484,417463.07,18284.69,338667.3,5077.5,19717.25,190,33
2023-01-01,2023-01,14,HV0003,Uber,17955,106091.9,21057727,462418.6,19667.14,374778.76,5951.25,20537.5,229,30
2023-01-01,2023-01,15,HV0003,Uber,18675,109103.43,22615933,477843.88,18896.89,384492.04,6162.5,20180.25,250,60
2023-01-01,2023-01,16,HV0003,Uber,18520,105802.78,22873821,474175.19,19061.43,380913.42,5650.0,19352.0,244,46
2023-01-01,2023-01,17,HV0003,Uber,19552,104884.24,23314633,481667.14,19245.47,387588.24,4916.25,20556.75,264,34
2023-01-01,2023-01,18,HV0003,Uber,19634,102717.15,21986988,446631.9,16919.87,361765.04000000004,3822.5,20786.75,304,50
2023-01-01,2023-01,19,HV0003,Uber,19051,99837.54,20449968,415962.94,15192.16,339547.13,3670.0,20485.25,281,30
2023-01-01,2023-01,20,HV0003,Uber,17225,89049.6,17885201,365667.25,13862.92,298315.23,2823.75,17573.25,253,36
2023-01-01,2023-01,21,HV0003,Uber,15986,82978.17,16051945,335501.95,12113.1,271149.36,2475.0,16442.0,248,38
2023-01-01,2023-01,22,HV0003,Uber,15860,84514.85,15484739,339534.57,11650.95,271436.25,2750.0,15840.5,277,49
2023-01-01,2023-01,23,HV0003,Uber,14259,76580.26,13582199,299717.94,9230.72,239266.2,2353.75,13173.75,276,69
2023-01-02,2023-01,0,HV0003,Uber,10900,56728.91,9878670,221203.75,6568.27,174364.04,1657.5,9558.5,232,38
2023-01-02,2023-01,1,HV0003,Uber,7254,37250.08,6376771,142082.41,4174.94,112302.47,757.5,6058.0,157,21
2023-01-02,2023-01,2,HV0003,Uber,5660,30490.2,5047133,117311.62,2740.2400000000002,94199.83,757.5,4574.5,116,16
2023-01-02,2023-01,3,HV0003,Uber,4388,27613.33,4157106,102123.75,3160.12,79677.39,1801.25,3425.25,87,15
2023-01-02,2023-01,4,HV0003,Uber,4885,36677.47,5099793,148407.76,5482.21,113053.2,3515.0,3528.5,109,14
2023-01-02,2023-01,5,HV0003,Uber,5259,42804.53,5998609,155675.72,6438.58,119392.85,4510.0,4274.25,107,12
2023-01-02,2023-01,6,HV0003,Uber,6683,50578.48,7327944,184086.87,7884.17,136698.88,4400.0,5914.5,155,22
2023-01-02,2023-01,7,HV0003,Uber,7944,55151.28,8196484,201836.65,8437.41,149213.03,4358.75,6599.25,199,24
2023-01-02,2023-01,8,HV0003,Uber,8993,56909.42,8746190,213142.21,9399.99,157196.4,4090.0,8385.5,193,26
2023-01-02,2023-01,9,HV0003,Uber,10787,62530.18,10208504,231755.61,11717.47,179661.2,4350.0,10927.75,171,16
2023-01-02,2023-01,10,HV0003,Uber,12175,69877.73,12062299,272268.27,14582.84,208648.07,4805.0,14076.0,164,10
