pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-12-01,2020-12,0,HV0003,Uber,4665,23232.88,3906172,74691.18,1290.35,62887.69,0.0,2849.0,0,0
2020-12-01,2020-12,1,HV0003,Uber,2832,14066.65,2331998,44229.35,611.86,37056.61,0.0,1641.75,0,0
2020-12-01,2020-12,2,HV0003,Uber,1993,9851.52,1618426,31042.11,506.06,25770.6,0.0,1064.25,0,0
2020-12-01,2020-12,3,HV0003,Uber,1665,8889.96,1389969,27261.51,521.2,22941.08,0.0,946.0,0,0
2020-12-01,2020-12,4,HV0003,Uber,1963,12081.0,1720184,35609.41,871.31,29402.97,0.0,1223.75,0,0
2020-12-01,2020-12,5,HV0003,Uber,4005,23711.15,3706790,73756.05,2128.54,60687.17,0.0,3261.5,0,0
2020-12-01,2020-12,6,HV0003,Uber,7584,40194.05,7451677,137082.51,3650.87,112502.85,0.0,7364.5,0,0
2020-12-01,2020-12,7,HV0003,Uber,12161,56849.66,12412913,215996.97,5798.35,175660.75,0.0,11660.0,0,0
2020-12-01,2020-12,8,HV0003,Uber,15514,66977.22,15920330,270479.89,8017.25,219140.08,0.0,15350.5,0,0
2020-12-01,2020-12,9,HV0003,Uber,13572,58369.79,13335948,230688.87,6686.86,187778.07,0.0,12333.75,0,0
2020-12-01,2020-12,10,HV0003,Uber,11519,49603.229999999996,11512887,196462.45,5946.32,161016.36,0.0,10670.0,0,0
2020-12-01,2020-12,11,HV0003,Uber,11251,49829.23,11611571,196451.32,5834.32,161671.63,0.0,10254.75,0,0
2020-12-01,2020-12,12,HV0003,Uber,11506,49553.09,11836775,197633.0,5415.64,163194.55,0.0,10617.75,0,0
2020-12-01,2020-12,13,HV0003,Uber,12508,53521.2,12904790,217362.49,5896.72,177912.74,0.0,10595.75,0,0
2020-12-01,2020-12,14,HV0003,Uber,14362,59276.39,15359334,250729.09,6632.65,205896.7,0.0,11896.5,0,0
2020-12-01,2020-12,15,HV0003,Uber,15155,60895.88,16731446,266129.98,6750.92,219548.35,0.0,12545.5,0,0
2020-12-01,2020-12,16,HV0003,Uber,14974,59717.61,17188481,268516.0,6633.610000000001,221923.04,0.0,12485.0,0,0
2020-12-01,2020-12,17,HV0003,Uber,17255,69371.75,19828679,311378.61,8163.0599999999995,257272.24,0.0,15606.25,0,0
2020-12-01,2020-12,18,HV0003,Uber,17026,68451.66,17213867,288175.48,7979.38,234753.41,0.0,17239.75,0,0
2020-12-01,2020-12,19,HV0003,Uber,15016,61620.05,13591707,239390.53,6383.58,195062.98,0.0,15202.0,0,0
2020-12-01,2020-12,20,HV0003,Uber,12240,53531.73,10674531,193601.82,4512.36,159337.83,0.0,10829.5,0,0
2020-12-01,2020-12,21,HV0003,Uber,10937,48944.409999999996,9296302,172662.84999999998,3977.7799999999997,141205.01,0.0,9748.75,0,0
2020-12-01,2020-12,22,HV0003,Uber,11337,53560.16,9912944,184465.06,4011.87,152369.98,0.0,10389.5,0,0
2020-12-01,2020-12,23,HV0003,Uber,8434,39055.42,7093301,132011.62,2339.61,109888.08,0.0,5645.75,0,0
2020-12-02,2020-12,0,HV0003,Uber,5681,27154.1,4678963,88575.04,1644.76,73470.73,0.0,3740.0,0,0
2020-12-02,2020-12,1,HV0003,Uber,3564,16986.8,2920232,54838.67,973.5,45508.66,0.0,2227.5,0,0
2020-12-02,2020-12,2,HV0003,Uber,2280,11144.58,1865252,35257.48,503.21,29652.04,0.0,1358.5,0,0
2020-12-02,2020-12,3,HV0003,Uber,1708,9171.71,1447275,28055.71,530.44,23222.29,0.0,932.25,0,0
2020-12-02,2020-12,4,HV0003,Uber,2031,12130.08,1791680,36003.27,735.19,29685.72,0.0,1256.75,0,0
2020-12-02,2020-12,5,HV0003,Uber,4056,23880.99,3739981,73831.3,1936.78,60984.23,0.0,3027.75,0,0
2020-12-02,2020-12,6,HV0003,Uber,7989,42293.84,7838174,143298.85,3842.66,118466.48,0.0,7680.75,0,0
2020-12-02,2020-12,7,HV0003,Uber,12525,58189.69,12466205,218796.55,5926.2699999999995,178012.71,0.0,11838.75,0,0
2020-12-02,2020-12,8,HV0003,Uber,16187,68895.52,16073151,275620.56,7951.5599999999995,222653.4,0.0,15708.0,0,0
2020-12-02,2020-12,9,HV0003,Uber,14072,59735.19,13793147,237385.85,7367.09,192746.54,0.0,13780.25,0,0
2020-12-02,2020-12,10,HV0003,Uber,11998,49587.21,11727410,201148.52,5810.57,162914.2,0.0,11550.0,0,0
2020-12-02,2020-12,11,HV0003,Uber,11686,49613.26,11599222,199123.72,5758.84,161153.45,0.0,10835.0,0,0
2020-12-02,2020-12,12,HV0003,Uber,12187,50336.16,12191362,206117.84,5836.09,167531.92,0.0,11497.75,0,0
2020-12-02,2020-12,13,HV0003,Uber,12960,53718.600000000006,13369603,222834.07,5882.64,181852.65,0.0,11470.25,0,0
2020-12-02,2020-12,14,HV0003,Uber,14495,58190.62,15381265,252670.22,6569.83,204853.27,0.0,12757.25,0,0
2020-12-02,2020-12,15,HV0003,Uber,14694,58407.74,16282059,260369.97,6884.12,213160.63,0.0,12784.75,0,0
2020-12-02,2020-12,16,HV0003,Uber,14965,59572.55,17086733,271311.2,6976.8,221648.46,0.0,13334.75,0,0
2020-12-02,2020-12,17,HV0003,Uber,16952,65662.42,19035186,302342.94,8130.87,246116.53,0.0,15834.5,0,0
2020-12-02,2020-12,18,HV0003,Uber,16967,66773.52,17175136,284503.71,7629.6900000000005,232087.2,0.0,17869.5,0,0
2020-12-02,2020-12,19,HV0003,Uber,15465,63165.41,14028725,247097.0,6401.26,201115.5,0.0,16354.25,0,0
2020-12-02,2020-12,20,HV0003,Uber,12488,53844.42,10882243,196890.6,4598.85,161275.46,0.0,11209.0,0,0
2020-12-02,2020-12,21,HV0003,Uber,11230,48707.94,9483186,176068.7,4087.22,143108.68,0.0,10551.75,0,0
2020-12-02,2020-12,22,HV0003,Uber,11234,51593.65,9623199,182110.0,4048.09,147955.38,0.0,10510.5,0,0
2020-12-02,2020-12,23,HV0003,Uber,8593,39060.65,7159664,132772.44,2672.44,109754.36,0.0,6066.5,0,0
2020-12-03,2020-12,0,HV0003,Uber,5817,27436.31,4845186,90654.24,1781.17,74787.33,0.0,4094.75,0,0
2020-12-03,2020-12,1,HV0003,Uber,3616,16780.8,2913662,55536.18,1048.83,45203.240000000005,0.0,2488.75,0,0
2020-12-03,2020-12,2,HV0003,Uber,2291,11107.64,1878790,36466.05,664.85,29583.1,0.0,1490.5,0,0
2020-12-03,2020-12,3,HV0003,Uber,1844,9928.98,1573734,30470.48,479.96999999999997,25427.66,0.0,1122.0,0,0
2020-12-03,2020-12,4,HV0003,Uber,2110,12707.17,1853052,38073.63,856.21,31161.83,0.0,1331.0,0,0
2020-12-03,2020-12,5,HV0003,Uber,4268,26056.27,4010052,80262.46,1978.36,66238.46,0.0,3379.75,0,0
2020-12-03,2020-12,6,HV0003,Uber,8405,45336.13,8290119,152100.04,4005.16,127724.76,0.0,8043.75,0,0
2020-12-03,2020-12,7,HV0003,Uber,13309,63247.84,13687982,233120.03,6319.41,193951.51,0.0,12584.0,0,0
2020-12-03,2020-12,8,HV0003,Uber,16273,69855.77,17037648,282271.06,7976.48,231718.76,0.0,15851.0,0,0
2020-12-03,2020-12,9,HV0003,Uber,14300,59321.12,14306645,237020.0,6731.78,195936.67,0.0,13521.75,0,0
2020-12-03,2020-12,10,HV0003,Uber,12314,52591.4,12480100,205439.08,6316.04,171914.47,0.0,12067.0,0,0
2020-12-03,2020-12,11,HV0003,Uber,11969,52368.62,12403655,203918.02,5626.09,171629.99,0.0,11470.25,0,0
2020-12-03,2020-12,12,HV0003,Uber,12556,54118.23,12984997,212116.21,6082.96,178992.78,0.0,11918.5,0,0
2020-12-03,2020-12,13,HV0003,Uber,13342,57137.44,13887391,224154.9,6441.9,190814.11,0.0,12320.0,0,0
2020-12-03,2020-12,14,HV0003,Uber,14847,63364.1,16312432,254046.07,6778.2699999999995,219311.29,0.0,13117.5,0,0
2020-12-03,2020-12,15,HV0003,Uber,15883,65635.31,17797591,271846.91,7287.9,235006.41,0.0,14047.0,0,0
2020-12-03,2020-12,16,HV0003,Uber,16383,68382.1,19472733,285199.64,7600.07,251906.93,0.0,14377.0,0,0
2020-12-03,2020-12,17,HV0003,Uber,18175,74636.86,21433736,319162.95,8381.71,277704.21,0.0,17589.0,0,0
2020-12-03,2020-12,18,HV0003,Uber,18095,74501.8,19063408,305767.89,8242.65,258137.96,0.0,19478.25,0,0
2020-12-03,2020-12,19,HV0003,Uber,16570,68542.86,15702411,267047.68,7091.84,221246.43,0.0,18576.25,0,0
2020-12-03,2020-12,20,HV0003,Uber,13196,57741.950000000004,12119649,213097.85,4959.51,176632.0,0.0,12784.75,0,0
2020-12-03,2020-12,21,HV0003,Uber,11849,53341.68,10439392,192679.98,4209.24,157240.68,0.0,11580.25,0,0
2020-12-03,2020-12,22,HV0003,Uber,12569,57514.37,11057231,205506.4,4372.3,167917.71,0.0,12900.25,0,0
2020-12-03,2020-12,23,HV0003,Uber,9302,42869.01,7953444,147938.02,2786.2599999999998,121902.55,0.0,7257.25,0,0
2020-12-04,2020-12,0,HV0003,Uber,6590,31019.4,5652932,105407.41,1885.07,86854.62,0.0,4974.75,0,0
2020-12-04,2020-12,1,HV0003,Uber,4232,20047.15,3492142,67081.0,1230.77,54479.61,0.0,3374.25,0,0
2020-12-04,2020-12,2,HV0003,Uber,2781,13530.01,2330293,44311.68,891.74,36414.58,0.0,2178.0,0,0
2020-12-04,2020-12,3,HV0003,Uber,2124,11942.54,1834938,36887.49,625.54,29820.4,0.0,1485.0,0,0
2020-12-04,2020-12,4,HV0003,Uber,2368,14108.94,2084534,42615.35,844.81,34661.02,0.0,1529.0,0,0
