pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-05-01,2021-05,0,HV0003,Uber,15549,61830.18,12673911,472180.03,10540.54,334596.52,440.0,19954.0,0,0
2021-05-01,2021-05,1,HV0003,Uber,11118,46392.9,8993507,255544.6,5690.03,189314.03,165.0,13145.0,0,0
2021-05-01,2021-05,2,HV0003,Uber,7646,32132.4,6118873,197055.88,3920.37,142298.76,175.0,9410.5,0,0
2021-05-01,2021-05,3,HV0003,Uber,4826,21770.97,3882597,132541.79,2340.75,97067.52,520.0,5417.5,0,0
2021-05-01,2021-05,4,HV0003,Uber,3680,20211.75,3158619,109131.52,2444.82,83118.31,1290.0,3275.25,0,0
2021-05-01,2021-05,5,HV0003,Uber,4323,27293.66,3985219,114627.26,3159.22,89481.51,2255.0,3069.0,0,0
2021-05-01,2021-05,6,HV0003,Uber,5677,37991.02,5484559,166064.78,4643.34,127044.75,2612.5,4859.25,0,0
2021-05-01,2021-05,7,HV0003,Uber,8231,47606.94,7672379,187038.28,5515.58,157408.73,2007.5,6963.0,0,0
2021-05-01,2021-05,8,HV0003,Uber,10994,55427.96,9828538,227605.35,7557.75,197664.0,1612.5,9319.75,0,0
2021-05-01,2021-05,9,HV0003,Uber,13709,63851.33,12548669,280897.81,9363.3,246912.69,1660.0,12534.5,0,0
2021-05-01,2021-05,10,HV0003,Uber,15724,69701.44,15104224,321558.99,11925.4,279940.68,1495.0,15815.25,0,0
2021-05-01,2021-05,11,HV0003,Uber,16808,72732.85,17045941,369311.1,13281.61,295917.77,1427.5,17583.5,0,0
2021-05-01,2021-05,12,HV0003,Uber,17156,71756.0,17996692,403712.74,13962.43,305276.72,1437.5,18730.25,0,0
2021-05-01,2021-05,13,HV0003,Uber,18318,80514.75,20405628,420353.04,13672.55,324792.43,1617.5,19901.75,0,0
2021-05-01,2021-05,14,HV0003,Uber,19828,89812.22,23275496,443911.11,14432.3,343856.79,1915.0,21455.5,0,0
2021-05-01,2021-05,15,HV0003,Uber,21407,95567.14,25186184,458995.34,14733.83,365500.16,2087.5,22033.0,0,0
2021-05-01,2021-05,16,HV0003,Uber,21806,96742.79999999999,25525353,454265.49,15119.220000000001,368658.35,1615.0,22665.5,0,0
2021-05-01,2021-05,17,HV0003,Uber,22939,101996.43,26090629,478518.08,15123.77,391920.06,1372.5,25437.5,0,0
2021-05-01,2021-05,18,HV0003,Uber,22948,102880.81,25379049,506371.9,15369.33,418335.9,1237.5,26840.0,0,0
2021-05-01,2021-05,19,HV0003,Uber,22146,98185.83,23288723,546509.97,15226.43,464300.88,657.5,27626.5,0,0
2021-05-01,2021-05,20,HV0003,Uber,23347,103772.5,23808464,603330.87,15599.58,514371.64,642.5,28616.5,0,0
2021-05-01,2021-05,21,HV0003,Uber,23063,105723.27,23030182,558548.48,14385.12,462241.33,822.5,25060.75,0,0
2021-05-01,2021-05,22,HV0003,Uber,23013,107619.57,22591816,590811.65,15034.510000000002,489124.8,737.5,25764.75,0,0
2021-05-01,2021-05,23,HV0003,Uber,23084,110366.29,22245322,637517.32,15084.59,531939.26,655.0,26820.75,0,0
2021-05-02,2021-05,0,HV0003,Uber,21539,104007.78,20021379,604920.86,12680.84,511931.51,272.5,24425.5,0,0
2021-05-02,2021-05,1,HV0003,Uber,16156,76594.27,14187042,338400.57,7385.49,279456.42,137.5,17198.5,0,0
2021-05-02,2021-05,2,HV0003,Uber,11198,55039.96,9820719,245808.97,5025.7,199328.9,205.0,12309.0,0,0
2021-05-02,2021-05,3,HV0003,Uber,6332,34773.48,5707020,183086.51,3480.5099999999998,131558.81,632.5,6385.5,0,0
2021-05-02,2021-05,4,HV0003,Uber,4728,28029.42,4352630,148705.85,2975.93,107810.78,1235.0,4193.75,0,0
2021-05-02,2021-05,5,HV0003,Uber,4844,32181.75,4550223,118329.67,2907.44,93909.63,2157.5,3588.75,0,0
2021-05-02,2021-05,6,HV0003,Uber,5949,42504.65,5748841,147493.13,3934.03,123739.82,2627.5,5087.5,0,0
2021-05-02,2021-05,7,HV0003,Uber,7327,46232.77,6732041,156533.46,4346.38,130128.35,1995.0,5885.0,0,0
2021-05-02,2021-05,8,HV0003,Uber,8837,49762.69,7883367,174076.67,5712.08,141303.3,1890.0,7837.5,0,0
