pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2025-03-01,2025-03,0,HV0003,Uber,24950,134593.58,27438169,701819.41,20995.920000000002,542371.32,1497.5,24644.75,13845.0,1564,1016
2025-03-01,2025-03,1,HV0003,Uber,18859,100553.45,19590762,486022.29,13737.61,376025.88,562.5,19879.5,11308.5,1246,858
2025-03-01,2025-03,2,HV0003,Uber,14311,80935.76,14946871,399265.41,9921.85,302208.22,667.5,14668.5,8554.5,1026,646
2025-03-01,2025-03,3,HV0003,Uber,10297,64158.89,10818452,332555.38,7883.2,244769.48,1607.5,8937.25,5371.5,873,537
2025-03-01,2025-03,4,HV0003,Uber,8511,60881.100000000006,9314477,355127.04000000004,9071.19,253045.69,3460.0,6143.75,3730.5,687,391
2025-03-01,2025-03,5,HV0003,Uber,9020,65589.45,9964983,304875.44,10442.39,232707.01,4792.5,6261.5,3547.5,687,388
2025-03-01,2025-03,6,HV0003,Uber,10116,68680.84,10636093,278031.09,8889.38,214352.99,3541.25,8156.25,4177.5,817,496
2025-03-01,2025-03,7,HV0003,Uber,13308,82839.88,13451794,342835.33,12237.62,265876.72,4096.25,10322.0,5305.5,952,509
2025-03-01,2025-03,8,HV0003,Uber,17560,95808.34,17374227,418372.17,15589.03,326226.39,3466.25,14569.25,7177.5,1013,548
2025-03-01,2025-03,9,HV0003,Uber,20723,104771.92,20698261,491033.98,19579.079999999998,379149.08999999997,3460.0,17803.75,8797.5,843,382
2025-03-01,2025-03,10,HV0003,Uber,22437,106557.16,23028453,531626.42,20944.54,408946.04,3583.75,21236.5,10495.5,716,293
2025-03-01,2025-03,11,HV0003,Uber,23846,114915.2,26403959,583092.6,24020.71,455290.22,3536.25,23272.0,11646.0,691,286
2025-03-01,2025-03,12,HV0003,Uber,24432,115070.8,27964921,609587.46,24055.39,474051.48,3488.75,24182.75,12192.0,717,308
2025-03-01,2025-03,13,HV0003,Uber,26127,122822.97,30738266,663916.72,25111.55,518438.32,4215.0,25321.0,12895.5,827,333
2025-03-01,2025-03,14,HV0003,Uber,27926,136111.45,34468710,728090.24,26448.84,576400.41,4901.25,25585.0,13318.5,1009,507
2025-03-01,2025-03,15,HV0003,Uber,28582,136917.88999999998,35542605,743786.3300000001,27513.39,590182.4,4600.0,26447.75,13656.0,1061,530
2025-03-01,2025-03,16,HV0003,Uber,29030,138106.19,35916511,764985.27,27667.11,599213.89,3751.25,28357.25,14764.5,1127,546
2025-03-01,2025-03,17,HV0003,Uber,29348,136516.37000000002,35090925,816112.5800000001,31345.66,633388.45,3350.0,29757.5,15601.5,1115,582
2025-03-01,2025-03,18,HV0003,Uber,34205,164228.01,40972228,1065770.31,38982.47,866002.56,3606.25,35347.0,18451.5,1395,821
2025-03-01,2025-03,19,HV0003,Uber,38267,172104.93,43206308,1079483.07,37769.57,879466.67,3030.0,38627.75,20143.5,1528,980
2025-03-01,2025-03,20,HV0003,Uber,36574,164930.87,39481681,899957.4199999999,29317.489999999998,719148.87,2411.25,35261.75,18625.5,1672,1069
2025-03-01,2025-03,21,HV0003,Uber,34969,160839.44,36851679,828603.42,27923.88,648496.69,2397.5,34789.75,18469.5,1622,1036
2025-03-01,2025-03,22,HV0003,Uber,35956,179051.87000000002,38887291,956237.23,32466.66,730214.37,2585.0,35748.25,19401.0,1811,1261
2025-03-01,2025-03,23,HV0003,Uber,34734,177572.75,37047685,1019280.72,30688.71,750495.26,1670.0,32929.0,18165.0,1969,1456
2025-03-02,2025-03,0,HV0003,Uber,29232,148922.93,30042350,846399.6699999999,23469.370000000003,634934.0499999999,1225.0,28664.25,16104.0,1868,1314
2025-03-02,2025-03,1,HV0003,Uber,24383,127528.23,25360466,765921.2,17761.6,574244.04,478.75,24067.25,13894.5,1539,1050
2025-03-02,2025-03,2,HV0003,Uber,17434,95477.7,17634749,485891.03,11503.94,367802.52,665.0,17316.75,10197.0,1258,830
2025-03-02,2025-03,3,HV0003,Uber,12307,75215.03,12701919,384647.41000000003,8527.3,288394.83999999997,1652.5,11285.25,6841.5,952,617
2025-03-02,2025-03,4,HV0003,Uber,10189,69405.12,10824608,405470.91,8986.33,306395.13,3412.5,7512.0,4710.0,805,461
2025-03-02,2025-03,5,HV0003,Uber,8921,64965.15,9726166,292131.14,8313.71,222841.47,4732.5,6405.25,3685.5,686,392
2025-03-02,2025-03,6,HV0003,Uber,10346,71109.6,10659604,297603.54,9165.34,226200.66,4032.5,8268.75,4329.0,937,588
2025-03-02,2025-03,7,HV0003,Uber,12625,81810.82,12635417,331375.3,11061.07,257557.93,4316.25,9965.25,5208.0,1046,628
2025-03-02,2025-03,8,HV0003,Uber,15402,88704.28,14707725,386020.22,14984.48,290840.52,4648.75,14155.5,7141.5,938,508
2025-03-02,2025-03,9,HV0003,Uber,19440,101121.97,18194406,467166.9,18065.86,349717.2,4762.5,18158.25,9061.5,860,438
2025-03-02,2025-03,10,HV0003,Uber,23740,119600.17,22947166,570828.99,23207.82,432109.88,5620.0,22996.25,11440.5,803,387
2025-03-02,2025-03,11,HV0003,Uber,24879,121323.23,25190351,605714.91,23392.46,459005.75,5436.25,25454.5,12885.0,810,340
2025-03-02,2025-03,12,HV0003,Uber,25371,124740.70000000001,26895127,640670.12,24949.66,481687.24,6078.75,26351.5,13314.0,755,331
2025-03-02,2025-03,13,HV0003,Uber,25895,133389.4,29226303,681368.47,27280.45,519951.16,7176.25,25883.25,13116.0,907,421
2025-03-02,2025-03,14,HV0003,Uber,26297,137658.55,31188758,715228.71,27456.84,550414.36,7470.0,24861.25,12919.5,1005,473
2025-03-02,2025-03,15,HV0003,Uber,25669,138580.82,31384949,718911.3500000001,25348.29,554714.0,7726.25,23448.25,12120.0,1023,533
2025-03-02,2025-03,16,HV0003,Uber,25237,135045.65,30784133,705205.03,26498.84,544019.75,7000.0,23493.0,12132.0,970,454
2025-03-02,2025-03,17,HV0003,Uber,24068,126215.57,27766727,692729.64,25631.71,524693.12,6205.0,23050.25,12096.0,1024,531
2025-03-02,2025-03,18,HV0003,Uber,27700,140091.53,30893085,805219.7,28679.100000000002,653449.6599999999,5248.75,25641.0,13459.5,1283,700
2025-03-02,2025-03,19,HV0003,Uber,26125,132155.15,27642099,652526.5,21557.81,523237.33,5221.25,21917.5,11440.5,1243,660
2025-03-02,2025-03,20,HV0003,Uber,23188,117167.16,23312507,558708.43,18446.21,434716.04,4061.25,20719.0,10791.0,1194,681
2025-03-02,2025-03,21,HV0003,Uber,22436,115498.53,22642118,541493.52,17697.8,425626.44,3892.5,21223.25,11034.0,1308,760
2025-03-02,2025-03,22,HV0003,Uber,21304,110042.98,21248878,503083.09,14648.13,392739.46,3296.25,19872.25,10509.0,1456,984
2025-03-02,2025-03,23,HV0003,Uber,18824,104256.47,18925873,482671.81,14561.06,371190.12,3513.75,15756.25,8206.5,1635,1152
2025-03-03,2025-03,0,HV0003,Uber,11248,63889.840000000004,10806989,274020.39,7606.0,214248.84,2900.0,8425.5,4558.5,970,558
2025-03-03,2025-03,1,HV0003,Uber,5786,30277.05,5227432,129009.4,2813.26,99611.98,681.25,4086.75,2301.0,457,196
2025-03-03,2025-03,2,HV0003,Uber,3793,20292.74,3417350,87544.22,1593.15,66560.56,446.25,2586.25,1486.5,300,100
2025-03-03,2025-03,3,HV0003,Uber,3428,21412.13,3252497,90522.13,2578.38,67416.87,1476.25,2192.75,1341.0,262,83
2025-03-03,2025-03,4,HV0003,Uber,5137,40313.29,5485623,183408.07,7050.64,127090.44,4146.25,3429.25,1956.0,320,106
2025-03-03,2025-03,5,HV0003,Uber,8899,64607.2,9795333,294195.95,11174.82,208328.19,5537.5,6854.75,3600.0,536,258
2025-03-03,2025-03,6,HV0003,Uber,16275,96571.28,18607045,457377.8,16115.8,361755.18,5237.5,13582.25,6880.5,912,554
2025-03-03,2025-03,7,HV0003,Uber,25673,123030.9,30719189,702553.76,23177.06,522811.02,4971.25,20907.75,10144.5,1074,609
2025-03-03,2025-03,8,HV0003,Uber,31353,134649.01,36704950,833492.51,29208.26,608954.46,4868.75,27498.75,13686.0,1210,608
2025-03-03,2025-03,9,HV0003,Uber,25548,114123.65,28362365,656844.85,25257.83,478123.14,4751.25,23676.25,11718.0,869,349
2025-03-03,2025-03,10,HV0003,Uber,20931,100475.91,23721905,553403.9,23849.690000000002,406925.83999999997,5242.5,20423.5,10071.0,628,190
2025-03-03,2025-03,11,HV0003,Uber,19007,93342.94,21691094,515403.12,22332.66,376251.15,4553.75,19081.0,9541.5,526,151
2025-03-03,2025-03,12,HV0003,Uber,18739,91697.07,20965519,502261.83,21829.66,367002.82,4848.75,18087.75,8949.0,542,143
2025-03-03,2025-03,13,HV0003,Uber,19345,92890.46,21799887,517139.61,22203.58,385264.23,4870.0,17606.0,8962.5,664,227
2025-03-03,2025-03,14,HV0003,Uber,22333,103855.46,26892242,598636.86,24505.91,456046.01,5728.75,18672.75,9459.0,795,317
2025-03-03,2025-03,15,HV0003,Uber,22911,107166.12,28974362,639934.81,26220.01,485291.79,5740.0,19681.25,9868.5,807,332
2025-03-03,2025-03,16,HV0003,Uber,24191,113352.34,31923999,681244.43,27355.65,521087.09,6005.0,21870.75,11041.5,956,398
2025-03-03,2025-03,17,HV0003,Uber,25897,109632.73999999999,30564302,685323.46,27733.199999999997,508238.94999999995,4800.0,25214.0,12604.5,1053,465
2025-03-03,2025-03,18,HV0003,Uber,26571,110841.06,27511890,667674.2,27815.13,482728.16,3888.75,27743.5,14010.0,1070,512
2025-03-03,2025-03,19,HV0003,Uber,24202,112391.65,23723380,595112.06,24695.18,432862.23,3997.5,24636.75,12939.0,1117,472
2025-03-03,2025-03,20,HV0003,Uber,22474,118339.24,22427671,604121.0700000001,27405.05,429771.05000000005,3685.0,24545.75,13503.0,1054,538
2025-03-03,2025-03,21,HV0003,Uber,20873,116162.62,21308910,587219.2,27344.88,417797.21,3281.25,24392.75,13549.5,961,495
2025-03-03,2025-03,22,HV0003,Uber,18377,98576.6,18598196,479838.6,19770.91,351387.16,2935.0,20631.25,11299.5,1166,702
2025-03-03,2025-03,23,HV0003,Uber,14640,81833.46,14571266,375527.64,13607.5,280461.2,3075.0,14324.5,7708.5,1116,641
2025-03-04,2025-03,0,HV0003,Uber,8960,49183.5,8632802,223155.72999999998,7545.59,165420.16999999998,1495.0,8324.0,4582.5,693,345
2025-03-04,2025-03,1,HV0003,Uber,5009,26326.0,4486322,117136.96,3551.53,87217.8,763.75,4665.5,2598.0,354,130
2025-03-04,2025-03,2,HV0003,Uber,3312,17336.86,2939557,77316.56,2356.87,57664.89,453.75,2840.5,1602.0,220,59
2025-03-04,2025-03,3,HV0003,Uber,2872,17680.79,2709422,75341.17,2342.82,55807.94,1093.75,2240.75,1272.0,241,87
2025-03-04,2025-03,4,HV0003,Uber,4428,32860.89,4548862,143488.59,6233.09,101909.4,3143.75,3368.0,1885.5,288,103
2025-03-04,2025-03,5,HV0003,Uber,7987,53804.49,8300580,239571.07,9940.62,172748.25,4157.5,6932.75,3655.5,484,239
2025-03-04,2025-03,6,HV0003,Uber,14799,82361.51,16255957,403668.61,15133.64,295660.04,3921.25,13080.25,6669.0,823,453
2025-03-04,2025-03,7,HV0003,Uber,25520,116014.26,29665636,681109.79,25595.01,500510.64,4090.0,21553.75,10542.0,1042,561
2025-03-04,2025-03,8,HV0003,Uber,31771,129417.14000000001,36485405,820774.71,29545.14,598094.01,3685.0,28538.5,14185.5,1133,585
2025-03-04,2025-03,9,HV0003,Uber,25968,113399.73,30150273,671578.14,26955.25,495944.78,4050.0,25578.5,12771.0,894,429
2025-03-04,2025-03,10,HV0003,Uber,20839,95831.05,23993592,557627.85,23925.36,404558.22000000003,4025.0,20838.5,10333.5,594,214
2025-03-04,2025-03,11,HV0003,Uber,18891,89714.75,21729508,518272.56,22953.03,371851.43,3827.5,19608.25,9853.5,449,102
2025-03-04,2025-03,12,HV0003,Uber,18848,91552.74,21693008,517230.55,22855.94,373651.58,4238.75,18994.25,9442.5,539,165
2025-03-04,2025-03,13,HV0003,Uber,19999,99120.87,23463234,555718.07,24415.75,405057.98,4862.5,19235.0,9843.0,548,160
2025-03-04,2025-03,14,HV0003,Uber,22653,109744.66,28577756,640348.8999999999,27382.96,474789.76,5438.75,20015.5,10177.5,753,282
2025-03-04,2025-03,15,HV0003,Uber,23140,107686.78,29943141,665212.8,26739.68,487084.79,5468.75,21210.5,10765.5,846,316
2025-03-04,2025-03,16,HV0003,Uber,24079,108561.76,30919702,685359.78,28924.63,500380.83,5121.25,23044.5,11683.5,853,346
2025-03-04,2025-03,17,HV0003,Uber,26359,110188.29999999999,31746698,720351.1,29669.07,519697.22,4240.0,26440.25,13458.0,1085,495
2025-03-04,2025-03,18,HV0003,Uber,27021,117555.88,29591907,733284.82,31378.74,524548.74,3888.75,28514.75,14703.0,1068,470
2025-03-04,2025-03,19,HV0003,Uber,25086,118347.34,25603642,648758.51,27023.18,465517.48,3318.75,25347.5,13468.5,1108,499
2025-03-04,2025-03,20,HV0003,Uber,23127,132366.47999999998,24831428,688588.3799999999,31897.989999999998,485484.45999999996,2827.5,24914.75,14068.5,970,508
2025-03-04,2025-03,21,HV0003,Uber,22295,136396.96,24962448,741177.46,34481.59,508790.89,3036.25,25288.5,14641.5,1045,589
2025-03-04,2025-03,22,HV0003,Uber,20316,122376.89,22766561,644388.59,27566.99,453168.44,2348.75,23409.75,13348.5,1126,704
2025-03-04,2025-03,23,HV0003,Uber,16069,90487.45,16588471,431997.96,15385.68,315574.78,2672.5,16856.5,9360.0,1064,603
2025-03-05,2025-03,0,HV0003,Uber,10689,59124.1,10580365,274877.49,10487.359999999999,201754.95,1317.5,11492.75,6522.0,803,410
2025-03-05,2025-03,1,HV0003,Uber,5883,31091.02,5502651,143493.11,4865.31,105545.65,527.5,6168.25,3516.0,427,203
2025-03-05,2025-03,2,HV0003,Uber,3891,20452.7,3512140,91400.29,2589.64,68270.98,413.75,3724.25,2110.5,242,75
2025-03-05,2025-03,3,HV0003,Uber,3318,21331.36,3280221,93132.03,2994.82,68163.19,1460.0,2716.0,1621.5,231,78
