pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2025-09-01,2025-09,0,HV0003,Uber,18206,99109.12,19813263,487868.27,14075.56,385046.63,2233.75,14292.5,8025.0,1211,862
2025-09-01,2025-09,1,HV0003,Uber,12807,68453.81,13215001,313909.33,7559.6,247741.45,1307.5,10193.0,5773.5,729,471
2025-09-01,2025-09,2,HV0003,Uber,9737,52496.3,9835464,245649.82,5155.3,192114.44,963.75,7171.75,4198.5,529,306
2025-09-01,2025-09,3,HV0003,Uber,8021,48460.96,8324072,228066.48,5345.55,174408.79,2035.0,5360.75,3268.5,431,254
2025-09-01,2025-09,4,HV0003,Uber,7684,54053.5,8455104,271652.53,8034.26,202053.11,3991.25,4733.75,2997.0,447,248
2025-09-01,2025-09,5,HV0003,Uber,7666,56859.35,8515609,267169.64,9353.33,195382.62,4982.5,5054.25,2901.0,481,280
2025-09-01,2025-09,6,HV0003,Uber,9073,60897.49,9303712,263787.45,9486.61,191345.99,4383.75,6492.75,3447.0,641,394
2025-09-01,2025-09,7,HV0003,Uber,10094,65448.21,10197138,285150.91,11246.06,206224.7,4791.25,7394.25,3949.5,654,375
2025-09-01,2025-09,8,HV0003,Uber,11479,72630.45,11678580,321863.44,14626.8,235483.6,5043.75,8993.5,4786.5,601,335
2025-09-01,2025-09,9,HV0003,Uber,13842,83526.66,14275142,373989.51,16847.97,282059.36,5218.75,11837.25,6267.0,424,170
2025-09-01,2025-09,10,HV0003,Uber,15088,90010.99,16698580,430387.84,20693.48,321689.98,5480.0,14454.75,7435.5,334,130
2025-09-01,2025-09,11,HV0003,Uber,15907,94037.79000000001,17931880,472493.36,22181.440000000002,345496.85,5840.0,15569.75,8154.0,297,97
2025-09-01,2025-09,12,HV0003,Uber,17107,97876.67,19757664,495658.86,22629.26,368024.87,6593.75,16124.0,8455.5,320,116
2025-09-01,2025-09,13,HV0003,Uber,17997,99575.43,21169711,525621.97,23348.65,386945.84,6486.25,16732.25,8901.0,398,140
2025-09-01,2025-09,14,HV0003,Uber,18818,105554.65,23208140,571697.62,23485.79,421013.79,7020.0,16992.75,8989.5,442,182
2025-09-01,2025-09,15,HV0003,Uber,19858,109731.83,25018456,595892.4,24449.58,446354.55,7242.5,17944.75,9417.0,509,226
2025-09-01,2025-09,16,HV0003,Uber,20539,118204.7,26235072,639144.97,26830.42,484273.87,6790.0,19310.5,10243.5,501,209
2025-09-01,2025-09,17,HV0003,Uber,20951,119983.6,26880206,633921.41,26362.24,490286.18,7008.75,19603.5,10593.0,519,244
2025-09-01,2025-09,18,HV0003,Uber,21285,118473.58,26550038,603010.78,23195.54,484529.44,6018.75,19924.75,11059.5,538,223
2025-09-01,2025-09,19,HV0003,Uber,19529,107663.82,23520919,545979.42,19788.67,434886.06999999995,4955.0,17996.0,9783.0,480,198
2025-09-01,2025-09,20,HV0003,Uber,19326,107617.29,23412791,550181.1,18603.82,432865.06,4487.5,17765.25,9211.5,643,308
2025-09-01,2025-09,21,HV0003,Uber,18296,100035.52,21092286,518983.45,17034.52,398714.35,3762.5,16144.5,8395.5,815,469
2025-09-01,2025-09,22,HV0003,Uber,18080,104427.23,20137540,512617.21,16086.14,409328.27999999997,4528.75,14835.25,7711.5,1034,641
2025-09-01,2025-09,23,HV0003,Uber,15937,92559.28,16927603,411112.51,11246.54,333297.99,3828.75,11796.5,6226.5,1054,703
2025-09-02,2025-09,0,HV0003,Uber,10818,63487.17,11248297,272275.28,7972.98,215734.03,2677.5,8108.25,4426.5,690,370
2025-09-02,2025-09,1,HV0003,Uber,6115,35329.75,6080839,143519.43,3597.1,115189.84,1117.5,3887.0,2235.0,414,223
2025-09-02,2025-09,2,HV0003,Uber,3976,22129.47,3787307,89356.58,1849.46,72333.67,551.25,2257.75,1314.0,244,116
2025-09-02,2025-09,3,HV0003,Uber,3526,24169.97,3606476,97103.44,2750.51,73316.09,1777.5,2173.5,1311.0,211,83
2025-09-02,2025-09,4,HV0003,Uber,5022,39074.46,5473990,166141.96,6505.29,117822.38,4311.25,3646.75,2056.5,252,144
2025-09-02,2025-09,5,HV0003,Uber,7843,60210.84,8873071,261279.41,10933.43,185497.68,5546.25,6839.25,3649.5,353,211
2025-09-02,2025-09,6,HV0003,Uber,13612,88730.98999999999,16029320,415626.64,16002.560000000001,304841.66,5448.75,12111.5,6048.0,644,429
2025-09-02,2025-09,7,HV0003,Uber,21590,112714.82,26006079,616601.82,22249.96,459277.91,4901.25,17633.25,8809.5,841,517
2025-09-02,2025-09,8,HV0003,Uber,25310,119926.05,30463711,705348.69,28335.09,521953.46,5060.0,23353.25,11643.0,763,425
2025-09-02,2025-09,9,HV0003,Uber,23237,110693.99,28438099,647579.4299999999,27702.23,483883.05,5023.75,23055.75,11431.5,577,298
2025-09-02,2025-09,10,HV0003,Uber,19596,97596.26,24706592,573991.86,26812.8,423921.22,5155.0,19208.25,9384.0,365,126
2025-09-02,2025-09,11,HV0003,Uber,17883,88688.43,22522570,518578.01,24464.32,385135.21,4762.5,17838.25,8763.0,275,82
2025-09-02,2025-09,12,HV0003,Uber,17581,90325.42,22549891,527483.23,24506.25,389491.88,5376.25,17312.5,8511.0,272,72
2025-09-02,2025-09,13,HV0003,Uber,18123,91128.73,23056891,543919.39,24527.26,396736.4,5421.25,17491.25,8785.5,352,110
2025-09-02,2025-09,14,HV0003,Uber,19298,97364.15,26095637,588097.62,26780.97,438839.43,5862.5,18142.75,9043.5,501,208
2025-09-02,2025-09,15,HV0003,Uber,20915,104041.86,30573267,649656.91,28001.52,500685.04,6226.25,19379.5,9655.5,505,227
2025-09-02,2025-09,16,HV0003,Uber,20953,105555.8,31564080,687789.99,31109.28,525600.09,5906.25,20083.25,10134.0,561,271
2025-09-02,2025-09,17,HV0003,Uber,23061,112311.88,33524156,733387.36,32411.49,554457.65,5665.0,24513.25,12522.0,685,360
2025-09-02,2025-09,18,HV0003,Uber,23817,112723.35,30537267,686769.65,29775.14,516984.1,4882.5,26537.5,13642.5,748,408
2025-09-02,2025-09,19,HV0003,Uber,21792,107527.95,25056388,600746.97,27138.06,446424.8,4372.5,23619.25,12465.0,562,254
2025-09-02,2025-09,20,HV0003,Uber,21034,114356.03,23848723,612259.91,27302.85,442635.82999999996,4023.75,23704.75,13087.5,644,313
2025-09-02,2025-09,21,HV0003,Uber,19710,106320.49,21191287,566000.77,25678.52,402775.16,3575.0,23832.25,13093.5,786,430
2025-09-02,2025-09,22,HV0003,Uber,18128,102710.47,19801688,511957.1,21517.59,432781.02,3931.25,21117.5,11472.0,737,424
2025-09-02,2025-09,23,HV0003,Uber,14551,83855.92,15376853,405544.95,16520.84,309560.03,2875.0,14475.5,7950.0,837,520
2025-09-03,2025-09,0,HV0003,Uber,10252,62256.97,10840380,311174.07999999996,13972.18,231095.59,1895.0,10576.25,5928.0,559,299
2025-09-03,2025-09,1,HV0003,Uber,5537,28483.84,5113411,128832.17,4376.75,97454.12,733.75,5419.5,3048.0,341,161
2025-09-03,2025-09,2,HV0003,Uber,3655,19387.74,3337891,84463.4,2358.73,64394.72,565.0,3264.25,1870.5,221,90
2025-09-03,2025-09,3,HV0003,Uber,3141,18673.74,2932791,79012.16,2365.94,58818.37,1285.0,2528.5,1453.5,163,60
2025-09-03,2025-09,4,HV0003,Uber,4318,30929.29,4472016,130679.12,5257.63,93833.7,3166.25,3388.0,1872.0,230,96
2025-09-03,2025-09,5,HV0003,Uber,7280,50857.81,7819878,218435.77,9731.97,158448.21,4322.5,6471.25,3331.5,342,186
2025-09-03,2025-09,6,HV0003,Uber,13706,81281.29,15206231,373267.82,13811.32,281333.74,4296.25,12299.25,6147.0,614,386
2025-09-03,2025-09,7,HV0003,Uber,22972,108277.06,26666185,598795.27,22389.96,454196.02,3752.5,20661.25,10020.0,860,514
2025-09-03,2025-09,8,HV0003,Uber,26686,117396.78,31960367,723320.92,30399.010000000002,531532.1699999999,4111.25,27160.5,13542.0,806,458
2025-09-03,2025-09,9,HV0003,Uber,23762,106146.55,28918590,655503.9,28597.57,484986.87,4105.0,24824.5,12271.5,546,232
2025-09-03,2025-09,10,HV0003,Uber,21014,100130.29,26749354,614144.61,28648.09,452500.85,4535.0,21656.75,10728.0,415,141
2025-09-03,2025-09,11,HV0003,Uber,19165,89820.51,24233673,569576.97,27076.12,409775.5,4172.5,20135.75,10017.0,320,124
2025-09-03,2025-09,12,HV0003,Uber,19497,91775.17,24550716,573852.64,27036.56,415155.92,4448.75,19550.25,9741.0,324,111
2025-09-03,2025-09,13,HV0003,Uber,20046,95707.62,25645448,592417.25,27990.12,433510.9,4871.25,19691.5,9985.5,399,127
2025-09-03,2025-09,14,HV0003,Uber,20734,98108.82,27514116,633160.0099999999,27767.149999999998,460200.42,5208.75,20058.0,10144.5,509,185
2025-09-03,2025-09,15,HV0003,Uber,21974,99534.83,30657314,662395.62,30031.54,498378.24,5123.75,21290.25,10590.0,558,227
2025-09-03,2025-09,16,HV0003,Uber,22832,105594.93,33293759,727673.27,33477.17,541670.55,5460.0,22996.5,11706.0,648,330
2025-09-03,2025-09,17,HV0003,Uber,24958,109782.45,35294047,768951.25,34087.39,570399.53,4543.75,26917.25,13720.5,837,414
2025-09-03,2025-09,18,HV0003,Uber,25557,112541.1,32491426,735848.47,33241.81,542670.06,4033.75,28814.5,14823.0,899,516
2025-09-03,2025-09,19,HV0003,Uber,24223,113459.65,28257185,669775.93,28547.38,492284.19,3770.0,26820.5,14142.0,737,396
2025-09-03,2025-09,20,HV0003,Uber,23776,127541.49,27738534,707513.02,31759.41,508622.03,3575.0,27790.25,15457.5,767,412
2025-09-03,2025-09,21,HV0003,Uber,22368,127568.58,25239215,687995.31,31986.36,480571.65,3185.0,27590.25,15595.5,888,546
2025-09-03,2025-09,22,HV0003,Uber,20657,121033.32,23172939,628692.59,27604.87,450175.73,3167.5,24541.25,13873.5,942,577
2025-09-03,2025-09,23,HV0003,Uber,17175,100282.95,18936062,523360.84,22827.51,379037.03,2451.25,19352.75,10872.0,1000,615
2025-09-04,2025-09,0,HV0003,Uber,11470,64552.15,11832866,322408.63,13063.94,238054.7,1536.25,12645.0,7194.0,700,363
2025-09-04,2025-09,1,HV0003,Uber,6150,31577.09,5804934,144230.32,5036.12,109755.22,501.25,6530.25,3742.5,415,211
2025-09-04,2025-09,2,HV0003,Uber,4112,22545.26,3860790,99224.31,3071.2,75329.59,655.0,4301.75,2473.5,264,120
