pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-03-01,2024-03,0,HV0003,Uber,16436,92594.52,17490777,419121.38,16647.78,314808.57,1717.5,20187.75,1237,491
2024-03-01,2024-03,1,HV0003,Uber,10119,52239.03,9799831,236440.1,8720.76,175475.4,561.25,12880.5,899,407
2024-03-01,2024-03,2,HV0003,Uber,6888,37973.2,6710373,163779.72,5650.46,123157.63,668.75,8501.0,652,269
2024-03-01,2024-03,3,HV0003,Uber,5512,34601.7,5565971,141547.48,5140.19,106870.98,1777.5,5850.25,556,205
2024-03-01,2024-03,4,HV0003,Uber,6411,50215.08,7246452,200521.92,9372.66,150027.8,4857.5,5887.75,517,168
2024-03-01,2024-03,5,HV0003,Uber,8831,69601.72,10712695,290128.78,13097.55,216066.21,6668.75,7869.25,608,249
2024-03-01,2024-03,6,HV0003,Uber,15142,97773.72,18480363,443733.47,18250.33,336010.41,5738.75,12965.5,890,393
2024-03-01,2024-03,7,HV0003,Uber,24844,118452.81999999999,29971485,657193.88,23161.579999999998,502329.46,5051.25,18942.5,1022,379
2024-03-01,2024-03,8,HV0003,Uber,29059,128066.72,33827131,728892.46,28030.61,546418.77,4878.75,24361.5,1260,382
2024-03-01,2024-03,9,HV0003,Uber,24073,111942.73,27708395,608145.64,27241.879999999997,449329.64999999997,4902.5,22497.75,1075,301
2024-03-01,2024-03,10,HV0003,Uber,21101,102649.18,24650182,541324.05,25345.71,403256.64,5046.25,20697.5,897,198
2024-03-01,2024-03,11,HV0003,Uber,20823,100678.67,24549592,534988.56,25950.48,399224.12,4908.75,20596.25,916,200
2024-03-01,2024-03,12,HV0003,Uber,21820,107284.74,26873239,576759.25,26683.88,433653.94,5465.0,21832.25,1002,235
2024-03-01,2024-03,13,HV0003,Uber,23297,119002.66,30466653,641444.22,29303.12,487086.31,6513.75,22101.75,1028,271
2024-03-01,2024-03,14,HV0003,Uber,26217,127681.45,37602161,732123.84,32059.08,571023.31,6918.75,22754.75,1143,338
2024-03-01,2024-03,15,HV0003,Uber,26621,128016.62999999999,40331254,766868.72,32746.13,600112.77,7027.5,23560.25,1200,356
