pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2025-10-01,2025-10,0,HV0003,Uber,10961,59112.05,11013440,261223.51,10301.44,206662.79,1275.0,11370.75,6322.5,644,349
2025-10-01,2025-10,1,HV0003,Uber,6120,31104.97,5688353,133794.42,5189.04,107139.45,388.75,6084.75,3472.5,348,196
2025-10-01,2025-10,2,HV0003,Uber,4242,22557.18,3950972,94081.21,3119.29,76117.3,546.25,3986.5,2307.0,251,110
2025-10-01,2025-10,3,HV0003,Uber,3603,21576.34,3476945,88609.41,3438.39,69405.92,1297.5,3207.75,1867.5,176,63
2025-10-01,2025-10,4,HV0003,Uber,5152,37390.42,5422842,161934.51,8991.81,116226.88,3898.75,4571.5,2602.5,211,77
2025-10-01,2025-10,5,HV0003,Uber,8186,57260.03,8944461,252665.58,13587.26,182832.6,5356.25,7404.25,4005.0,333,180
2025-10-01,2025-10,6,HV0003,Uber,14947,89480.11,17510269,421043.41,19581.38,321974.26,5506.25,13260.25,6757.5,622,419
2025-10-01,2025-10,7,HV0003,Uber,24832,116960.63,31030497,669533.0,29373.52,536852.23,4641.25,20362.5,10135.5,834,524
2025-10-01,2025-10,8,HV0003,Uber,28058,121950.95,35067275,766389.5,35825.6,592047.49,4780.0,25440.25,12912.0,871,521
2025-10-01,2025-10,9,HV0003,Uber,23139,106485.79,28263652,639122.73,31265.04,478688.85,4701.25,23314.0,11659.5,523,231
2025-10-01,2025-10,10,HV0003,Uber,19119,92722.65,24037322,545963.2,29274.37,408971.32999999996,4452.5,19355.0,9636.0,336,99
2025-10-01,2025-10,11,HV0003,Uber,18378,92295.01,23403406,547273.56,29608.05,403564.91,4808.75,19190.5,9700.5,311,95
2025-10-01,2025-10,12,HV0003,Uber,18579,96886.13,24375028,564030.06,31314.55,420628.18,5808.75,18640.75,9418.5,310,91
2025-10-01,2025-10,13,HV0003,Uber,19766,101884.37,26454574,600337.52,32309.53,451219.97,6110.0,18611.25,9609.0,362,111
2025-10-01,2025-10,14,HV0003,Uber,22399,111816.43,32736465,689507.6499999999,35773.4,536339.03,6827.5,19343.0,9981.0,490,165
2025-10-01,2025-10,15,HV0003,Uber,22516,111933.6,35401288,737564.79,38097.06,568435.21,6997.5,20274.5,10228.5,540,240
2025-10-01,2025-10,16,HV0003,Uber,23052,112743.64,36576810,751881.57,37838.49,583769.89,6686.25,21472.0,10686.0,545,254
2025-10-01,2025-10,17,HV0003,Uber,26049,113617.54999999999,36294669,748144.89,36632.479999999996,583103.28,5187.5,24922.25,12408.0,711,384
2025-10-01,2025-10,18,HV0003,Uber,27347,117933.18,32278875,707483.82,33915.08,542944.46,4885.0,27349.5,13507.5,743,407
2025-10-01,2025-10,19,HV0003,Uber,25703,125094.98,29271781,670564.25,32660.94,517910.86,4086.25,26955.75,14073.0,567,276
2025-10-01,2025-10,20,HV0003,Uber,23714,130107.31,26492345,673762.44,34992.17,498643.1,3576.25,26736.25,14800.5,626,301
2025-10-01,2025-10,21,HV0003,Uber,24351,140955.15,27919698,723938.28,38760.16,534514.79,3238.75,28954.25,16120.5,769,478
2025-10-01,2025-10,22,HV0003,Uber,22132,123518.39,24666712,607283.6,30386.83,462150.65,2815.0,24962.0,13801.5,837,485
2025-10-01,2025-10,23,HV0003,Uber,17879,97700.61,19411633,458215.97000000003,21099.760000000002,359197.01,2420.0,18410.0,10177.5,1023,700
2025-10-02,2025-10,0,HV0003,Uber,12030,66580.0,12439917,290968.71,12625.92,232740.0,1775.0,11945.5,6775.5,721,485
2025-10-02,2025-10,1,HV0003,Uber,6960,36300.05,6647807,157058.94,5686.6,125442.67,605.0,6767.0,3880.5,422,247
2025-10-02,2025-10,2,HV0003,Uber,4694,23796.68,4324704,101154.71,3651.85,81758.97,468.75,4554.0,2626.5,246,125
2025-10-02,2025-10,3,HV0003,Uber,3911,22819.95,3745711,92910.52,3414.88,74292.01,1453.75,3177.0,1836.0,189,83
2025-10-02,2025-10,4,HV0003,Uber,5313,39698.49,5722459,169941.62,8100.53,121276.82,4415.0,4405.25,2557.5,232,95
2025-10-02,2025-10,5,HV0003,Uber,7997,58173.88,8867304,254315.32,12395.75,182095.61,5778.75,7187.75,3985.5,344,178
2025-10-02,2025-10,6,HV0003,Uber,13202,80562.76,14353233,368514.95,16571.66,271977.7,5317.5,11712.75,5997.0,470,291
2025-10-02,2025-10,7,HV0003,Uber,19053,97310.1,20371555,492415.47000000003,21851.02,366187.62,4685.0,16836.75,8494.5,567,294
2025-10-02,2025-10,8,HV0003,Uber,23983,110538.17,25376855,579621.81,27330.96,441613.85,4433.75,22986.75,11460.0,685,352
2025-10-02,2025-10,9,HV0003,Uber,22355,105696.28,24530399,548914.89,27535.68,427531.15,4483.75,23378.0,11416.5,479,190
2025-10-02,2025-10,10,HV0003,Uber,18923,92995.51,21965270,513539.99,26948.56,384316.63,4561.25,19848.25,9688.5,327,102
2025-10-02,2025-10,11,HV0003,Uber,18098,89973.19,21252879,510013.55,27211.71,373029.47,4743.75,18495.5,9163.5,266,71
2025-10-02,2025-10,12,HV0003,Uber,18321,95188.48,22018621,534391.45,29582.97,391710.41,5930.0,18384.75,9318.0,263,73
2025-10-02,2025-10,13,HV0003,Uber,19212,100014.4,23346863,563375.49,29908.17,412479.84,6223.75,18987.5,9756.0,337,95
2025-10-02,2025-10,14,HV0003,Uber,20911,108131.31,26595465,630693.8999999999,33398.91,461359.34,7217.5,20402.5,10407.0,412,142
2025-10-02,2025-10,15,HV0003,Uber,21611,111565.36,28091382,660994.19,33149.31,486338.05,7378.75,20549.25,10588.5,502,198
2025-10-02,2025-10,16,HV0003,Uber,24038,117488.4,30833896,688794.04,36103.84,523723.36,7121.25,23825.25,12136.5,547,265
2025-10-02,2025-10,17,HV0003,Uber,26703,123211.8,31999581,712580.93,34886.5,544712.72,6036.25,27833.25,13888.5,688,316
2025-10-02,2025-10,18,HV0003,Uber,28518,131591.23,32252184,720300.57,35195.18,560248.78,5873.75,31180.25,15769.5,685,353
2025-10-02,2025-10,19,HV0003,Uber,29123,139101.27,32280145,743642.43,36135.13,571388.22,5056.25,31447.25,16125.0,604,330
2025-10-02,2025-10,20,HV0003,Uber,27997,146089.03,31910501,748320.78,35627.11,576545.27,4201.25,30906.75,16452.0,880,550
2025-10-02,2025-10,21,HV0003,Uber,25554,141274.89,29517818,708028.09,36243.75,544350.78,3583.75,30322.0,16402.5,938,601
2025-10-02,2025-10,22,HV0003,Uber,24196,134736.24,27341316,661426.03,31276.41,507223.81,3600.0,27586.0,15138.0,1075,707
2025-10-02,2025-10,23,HV0003,Uber,21104,118489.45000000001,23276337,569944.75,26195.07,437481.81,2847.5,22537.5,12759.0,1179,826
2025-10-03,2025-10,0,HV0003,Uber,14560,78319.78,14972383,348552.02,14956.460000000001,281489.14,1961.25,15541.75,8952.0,831,589
2025-10-03,2025-10,1,HV0003,Uber,9123,46883.41,8825310,206387.71,7853.31,166157.41,547.5,10600.75,6120.0,462,291
2025-10-03,2025-10,2,HV0003,Uber,6109,32140.02,5801237,135988.5,4814.87,110610.87,530.0,6649.25,3853.5,370,199
2025-10-03,2025-10,3,HV0003,Uber,5130,30974.27,5032635,125523.66,4619.72,99643.41,1801.25,4710.0,2802.0,299,165
2025-10-03,2025-10,4,HV0003,Uber,6461,47905.3,6998242,206022.92,10392.24,148189.83,5162.5,5815.25,3450.0,330,177
2025-10-03,2025-10,5,HV0003,Uber,8850,64056.18,10006564,279122.06,13669.29,203645.92,6196.25,7595.5,4123.5,411,243
2025-10-03,2025-10,6,HV0003,Uber,15074,94054.56,18024137,434658.01999999996,18648.16,332611.64,6043.75,12555.25,6414.0,630,403
2025-10-03,2025-10,7,HV0003,Uber,23434,116723.61,29665365,639264.49,24050.12,502360.7,5020.0,17295.0,8380.5,779,434
2025-10-03,2025-10,8,HV0003,Uber,27534,122555.85,33417908,705763.36,28382.58,549267.03,4942.5,21725.0,10582.5,824,449
2025-10-03,2025-10,9,HV0003,Uber,23200,110550.20999999999,28785919,617113.87,27814.6,480104.7,5330.0,20979.5,10237.5,560,275
2025-10-03,2025-10,10,HV0003,Uber,20699,102631.9,26605205,580612.9,29327.43,447656.93,5150.0,19759.75,9768.0,382,142
2025-10-03,2025-10,11,HV0003,Uber,19912,98024.0,25812638,569135.28,28581.96,433506.04,5030.0,19018.25,9472.5,376,155
2025-10-03,2025-10,12,HV0003,Uber,21075,107348.85,28118108,620436.48,31451.52,475681.57,6120.0,20147.25,10102.5,398,141
2025-10-03,2025-10,13,HV0003,Uber,22442,109832.73,30201533,646422.24,31020.35,501572.1,6245.0,20765.0,10558.5,428,173
2025-10-03,2025-10,14,HV0003,Uber,24840,117732.04,36598405,734373.73,35513.02,585409.03,6593.75,21170.0,10734.0,549,231
2025-10-03,2025-10,15,HV0003,Uber,24731,113921.25,38245639,752702.18,36024.65,598883.33,6065.0,21387.25,10657.5,631,281
2025-10-03,2025-10,16,HV0003,Uber,25917,118365.62,40379629,770349.8999999999,35844.45,626822.52,6158.75,23254.0,11775.0,718,411
2025-10-03,2025-10,17,HV0003,Uber,29260,129475.8,42626014,815009.36,37398.07,672062.03,5732.5,26944.0,13483.5,781,437
2025-10-03,2025-10,18,HV0003,Uber,31495,138764.96000000002,41391518,833421.34,38372.58,673212.78,5065.0,32122.0,16074.0,830,456
2025-10-03,2025-10,19,HV0003,Uber,32781,145623.77,40313224,811464.59,35428.12,668699.1,4262.5,34559.25,17820.0,783,424
2025-10-03,2025-10,20,HV0003,Uber,30196,139008.47,35490401,731544.03,30644.8,599078.43,3301.25,32802.25,17130.0,992,618
