pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-01-01,2022-01,0,HV0003,Uber,25093,116645.75,23505931,536080.34,22755.21,422359.72,827.5,28776.0,0,0
2022-01-01,2022-01,1,HV0003,Uber,31385,150971.46,29505905,926019.73,31797.88,696757.13,632.5,35799.5,0,0
2022-01-01,2022-01,2,HV0003,Uber,29806,146906.01,28119660,784667.21,26354.83,617820.05,467.5,32474.75,0,0
2022-01-01,2022-01,3,HV0003,Uber,22254,112450.42,20982810,477038.14,16238.33,378109.22,872.5,21810.25,0,0
2022-01-01,2022-01,4,HV0003,Uber,14371,76806.75,13537879,334620.39,9930.2,258336.89,1525.0,12424.5,0,0
2022-01-01,2022-01,5,HV0003,Uber,9352,55508.62,9057263,231549.16,6933.69,175624.44,2112.5,7106.0,0,0
2022-01-01,2022-01,6,HV0003,Uber,7346,46681.28,7422300,213084.34,6385.58,161550.0,1980.0,5901.5,0,0
2022-01-01,2022-01,7,HV0003,Uber,7860,48092.34,7480340,189465.05,5744.070000000001,148854.03,1920.0,6140.75,0,0
2022-01-01,2022-01,8,HV0003,Uber,7406,45008.07,6891194,159926.77,5649.93,125948.37,2090.0,5984.0,0,0
2022-01-01,2022-01,9,HV0003,Uber,7498,44442.12,6884090,154837.83,6236.87,121267.93,2290.0,6990.5,0,0
2022-01-01,2022-01,10,HV0003,Uber,9184,53100.3,8406777,187924.59,8316.58,148801.86,2450.0,9828.5,0,0
2022-01-01,2022-01,11,HV0003,Uber,10732,58985.96,9904728,214366.46,10071.85,170440.55,2635.0,12784.75,0,0
2022-01-01,2022-01,12,HV0003,Uber,12558,66489.21,11597038,253821.42,11730.21,201269.01,2765.0,15708.0,0,0
2022-01-01,2022-01,13,HV0003,Uber,13513,72090.38,12851747,272706.67,12635.33,218185.75,3095.0,16736.5,0,0
2022-01-01,2022-01,14,HV0003,Uber,13693,72835.05,13264847,278331.66000000003,13114.560000000001,220865.29,3132.5,15600.75,0,0
2022-01-01,2022-01,15,HV0003,Uber,14197,76616.43,14082705,295640.05,13355.87,236345.25,3482.5,15743.75,0,0
2022-01-01,2022-01,16,HV0003,Uber,15005,76774.67,14889684,301432.64,13744.5,243206.71,3142.5,16654.0,0,0
2022-01-01,2022-01,17,HV0003,Uber,16830,77190.92,16239658,317090.2,13184.0,256952.89,2382.5,19690.0,0,0
2022-01-01,2022-01,18,HV0003,Uber,17922,81994.2,17406294,339387.05,14076.6,275840.34,2610.0,20616.75,0,0
2022-01-01,2022-01,19,HV0003,Uber,18186,78527.66,16690177,332939.85,13493.990000000002,266138.27,1920.0,21791.0,0,0
