pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-05-01,2022-05,0,HV0003,Uber,31277,152731.77,32427699,865209.76,27934.68,690358.4,1312.5,41170.25,0,0
2022-05-01,2022-05,1,HV0003,Uber,25338,124008.67,24239822,627309.68,20830.36,498182.57,705.0,33368.5,0,0
2022-05-01,2022-05,2,HV0003,Uber,19529,99470.67,18298708,508319.99,14733.689999999999,402043.51999999996,557.5,26281.75,0,0
2022-05-01,2022-05,3,HV0003,Uber,13888,76498.95,13126309,423781.55,11258.5,333088.78,1395.0,17927.25,0,0
2022-05-01,2022-05,4,HV0003,Uber,10876,69605.01,10892462,347598.71,9908.22,284697.29,3272.5,12097.25,0,0
2022-05-01,2022-05,5,HV0003,Uber,7730,56654.02,7970735,204722.92,7661.61,164523.39,4360.0,7040.0,0,0
2022-05-01,2022-05,6,HV0003,Uber,7869,59283.48,8157547,221341.54,9454.38,173611.2,4590.0,7892.5,0,0
2022-05-01,2022-05,7,HV0003,Uber,8909,67044.83,10046748,257844.16,10804.38,206307.46,4252.5,8151.0,0,0
2022-05-01,2022-05,8,HV0003,Uber,10838,75124.45,12195663,318090.02,13974.79,255895.33,4425.0,10788.25,0,0
2022-05-01,2022-05,9,HV0003,Uber,13193,85402.79,15913119,404921.98,18530.87,320302.28,4630.0,13103.75,0,0
2022-05-01,2022-05,10,HV0003,Uber,15622,93316.96,19477139,488089.77,23085.190000000002,386582.56,4270.0,15988.5,0,0
2022-05-01,2022-05,11,HV0003,Uber,17060,99301.6,22593737,571466.96,27469.5,441250.61,5210.0,17655.0,0,0
2022-05-01,2022-05,12,HV0003,Uber,18707,106231.89,25277320,612322.93,28953.49,480876.63,6037.5,21084.25,0,0
2022-05-01,2022-05,13,HV0003,Uber,18855,106904.12,25975374,615621.83,28455.33,486054.46,6165.0,21274.0,0,0
2022-05-01,2022-05,14,HV0003,Uber,20380,117427.98999999999,28260896,647609.96,29636.4,515804.9,7515.0,23050.5,0,0
2022-05-01,2022-05,15,HV0003,Uber,21677,130011.92,30829106,649841.84,29413.77,525687.59,8492.5,24378.75,0,0
2022-05-01,2022-05,16,HV0003,Uber,21670,125742.03,29386826,613651.34,28643.66,495268.93,7752.5,24780.25,0,0
2022-05-01,2022-05,17,HV0003,Uber,21821,125165.58,28120466,593487.86,26536.89,481435.7,7170.0,25443.0,0,0
2022-05-01,2022-05,18,HV0003,Uber,21002,116497.89,25321863,558170.24,24788.57,452273.55,5662.5,25467.75,0,0
2022-05-01,2022-05,19,HV0003,Uber,18150,102988.55,20994863,505662.25,20411.6,405846.63,4772.5,22129.25,0,0
2022-05-01,2022-05,20,HV0003,Uber,18711,103839.51,20935146,541050.12,21842.47,427647.23,4132.5,22525.25,0,0
2022-05-01,2022-05,21,HV0003,Uber,19491,110305.3,21242931,564495.09,23573.07,428805.98,4025.0,22442.75,0,0
