pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2025-07-02,2025-07,14,HV0003,Uber,20385,102924.72,27761208,612296.1699999999,24853.39,456285.02,6257.5,16458.25,8590.5,644,274
2025-07-02,2025-07,15,HV0003,Uber,21419,102104.98,29014106,613679.35,23948.11,466823.88,5946.25,17816.75,9226.5,713,335
2025-07-02,2025-07,16,HV0003,Uber,22923,109362.91,31701337,646218.49,25449.53,505613.09,6326.25,19078.75,9934.5,772,382
2025-07-02,2025-07,17,HV0003,Uber,24710,113059.04,33003045,677369.0,26254.11,527863.79,5555.0,21467.75,11136.0,932,463
2025-07-02,2025-07,18,HV0003,Uber,24745,112097.44,29620238,636561.01,24460.45,490987.72,4838.75,22440.75,11601.0,925,468
2025-07-02,2025-07,19,HV0003,Uber,22240,105863.2,24823287,547956.69,21229.16,428586.11,4225.0,20900.75,11034.0,729,353
2025-07-02,2025-07,20,HV0003,Uber,20100,109691.15999999999,22893779,551046.37,23390.280000000002,415502.57999999996,3846.25,19148.5,10669.5,790,418
2025-07-02,2025-07,21,HV0003,Uber,20862,111806.41,23587197,564734.32,21496.05,425959.31,3217.5,21154.75,11673.0,1001,607
2025-07-02,2025-07,22,HV0003,Uber,20492,113005.35,23430871,551863.8,21113.14,427373.72,3030.0,20190.0,11244.0,1300,876
2025-07-02,2025-07,23,HV0003,Uber,17987,98163.76,19563700,449790.59,15532.42,353666.54,2928.75,16469.75,9165.0,1399,992
2025-07-03,2025-07,0,HV0003,Uber,13387,74150.51000000001,13786370,322631.99,10636.41,256391.45,2632.5,11831.25,6705.0,1092,699
2025-07-03,2025-07,1,HV0003,Uber,8148,44167.38,7920466,187545.22,6075.15,148462.58,1121.25,7333.5,4186.5,648,409
2025-07-03,2025-07,2,HV0003,Uber,5492,30031.84,5212215,125499.14,3518.77,98916.97,917.5,4903.5,2835.0,418,223
2025-07-03,2025-07,3,HV0003,Uber,4764,31824.14,4894497,129603.77,4041.12,99608.41,2556.25,3620.5,2220.0,355,193
2025-07-03,2025-07,4,HV0003,Uber,6043,48481.17,6826487,212433.53,7870.77,158833.41,5743.75,4399.25,2757.0,372,193
2025-07-03,2025-07,5,HV0003,Uber,8635,67137.84,10035757,288836.48,10818.83,218480.37,6671.25,6834.5,3792.0,471,286
2025-07-03,2025-07,6,HV0003,Uber,12427,79770.82,14154838,354998.91,12561.44,270871.7,5415.0,10255.0,5170.5,709,457
2025-07-03,2025-07,7,HV0003,Uber,17755,93999.51,19884504,466212.41,15739.36,350905.18,4722.5,13222.75,6726.0,913,571
2025-07-03,2025-07,8,HV0003,Uber,23474,109551.78,26150833,559397.6,19404.93,440765.51999999996,4381.25,17591.0,8737.5,937,533
2025-07-03,2025-07,9,HV0003,Uber,22092,103341.27,24920292,534107.77,20502.34,419085.44,4357.5,16843.75,8424.0,731,365
2025-07-03,2025-07,10,HV0003,Uber,19910,96372.62,23596886,515524.17,20804.49,397642.35,4507.5,15665.25,7807.5,549,219
2025-07-03,2025-07,11,HV0003,Uber,19783,98006.7,24954529,537284.44,21191.46,417431.1,4750.0,15586.75,7843.5,425,120
2025-07-03,2025-07,12,HV0003,Uber,20902,103565.36,27439178,580409.53,23214.86,452087.22,5470.0,16956.75,8634.0,516,188
2025-07-03,2025-07,13,HV0003,Uber,21861,109479.9,30267401,629759.58,24951.03,491514.88,6276.25,16973.0,8806.5,601,256
2025-07-03,2025-07,14,HV0003,Uber,22607,110536.91,32818467,671132.75,26825.11,520984.67,6336.25,16534.75,8727.0,712,315
2025-07-03,2025-07,15,HV0003,Uber,23731,110750.28,34085685,683058.67,24938.02,535210.93,6062.5,16969.25,8818.5,921,463
2025-07-03,2025-07,16,HV0003,Uber,24628,112922.49,34307624,674871.31,26999.23,539459.69,5530.0,17682.75,9180.0,893,494
2025-07-03,2025-07,17,HV0003,Uber,26604,116072.67,34682183,694265.6699999999,24951.629999999997,555730.46,4973.75,19496.5,9991.5,987,519
2025-07-03,2025-07,18,HV0003,Uber,29446,125765.04,36215672,714075.13,26309.39,582492.39,4822.5,22857.75,11760.0,1237,716
2025-07-03,2025-07,19,HV0003,Uber,24566,111236.05,28826245,585306.17,20315.64,476583.49,3265.0,18311.25,9693.0,955,536
2025-07-03,2025-07,20,HV0003,Uber,20236,97094.5,22668728,487008.83999999997,15820.220000000001,386078.97,2728.75,15617.5,8304.0,938,527
2025-07-03,2025-07,21,HV0003,Uber,20464,103422.43,22541663,498594.55,16453.45,393702.42,2695.0,16878.25,8959.5,1128,720
2025-07-03,2025-07,22,HV0003,Uber,21356,113359.33,23230667,516822.21,18160.96,412943.72,3070.0,17808.25,9679.5,1442,1030
2025-07-03,2025-07,23,HV0003,Uber,20738,109694.93,21595953,479364.17,14912.04,387358.08,3168.75,16975.25,9363.0,1632,1236
2025-07-04,2025-07,0,HV0003,Uber,16996,95084.26,17401185,404738.62,13213.53,325793.99,3185.0,14211.5,7983.0,1310,863
2025-07-04,2025-07,1,HV0003,Uber,12976,76259.85,13287571,330539.93,10486.42,259347.69,2707.5,10811.25,6324.0,1033,732
2025-07-04,2025-07,2,HV0003,Uber,9291,57921.18,9572686,247511.03,7121.85,192658.3,2161.25,7339.5,4344.0,743,464
2025-07-04,2025-07,3,HV0003,Uber,7130,49802.6,7683049,211616.25,5423.67,158985.38,3101.25,5073.0,3178.5,593,359
2025-07-04,2025-07,4,HV0003,Uber,6423,47780.8,6930223,221452.16,6534.57,153861.69,4435.0,3536.5,2244.0,463,250
2025-07-04,2025-07,5,HV0003,Uber,7234,54044.76,7751811,220754.25,7636.5,164040.36,5098.75,4271.0,2601.0,529,305
2025-07-04,2025-07,6,HV0003,Uber,8867,60955.86,9142469,244027.96,7837.89,186198.39,4703.75,6124.75,3234.0,668,409
2025-07-04,2025-07,7,HV0003,Uber,9378,60100.53,9379292,257119.75,9537.01,189202.43,4088.75,6787.25,3534.0,608,330
2025-07-04,2025-07,8,HV0003,Uber,10605,65678.09,10634441,283076.85,11574.09,213595.39,4032.5,7708.5,4195.5,493,238
2025-07-04,2025-07,9,HV0003,Uber,13038,77027.8,13339353,334415.22,14423.39,259186.48,4193.75,10039.0,5281.5,474,200
2025-07-04,2025-07,10,HV0003,Uber,14328,83344.49,15276498,370714.11,15950.01,290597.61,4165.0,11501.5,6025.5,447,192
2025-07-04,2025-07,11,HV0003,Uber,15720,91857.47,17511318,418064.58999999997,18111.4,327938.31,4160.0,12334.25,6565.5,436,188
2025-07-04,2025-07,12,HV0003,Uber,16031,94403.15,18443081,442255.14,18290.92,344329.47,4223.75,11952.25,6364.5,385,163
2025-07-04,2025-07,13,HV0003,Uber,16643,96882.16,19137947,490021.85,19878.76,362659.64,4287.5,11946.75,6334.5,430,192
2025-07-04,2025-07,14,HV0003,Uber,18634,107079.2,21669290,538142.64,19813.31,403777.71,4391.25,12142.5,6570.0,646,340
2025-07-04,2025-07,15,HV0003,Uber,21188,113507.34,23648596,545196.18,20033.0,430721.77,4155.0,12809.5,6925.5,810,422
2025-07-04,2025-07,16,HV0003,Uber,22915,120259.71,25365431,566091.06,20632.25,457577.16,3941.25,14984.0,8128.5,894,503
2025-07-04,2025-07,17,HV0003,Uber,23116,118991.69,25599104,565819.54,19708.27,460178.08,3150.0,15604.25,8361.0,902,554
2025-07-04,2025-07,18,HV0003,Uber,24711,126528.33000000002,27983160,598835.76,20578.27,498107.49,2883.75,16895.25,8952.0,965,579
2025-07-04,2025-07,19,HV0003,Uber,23612,116691.64,26237804,558991.15,18989.56,461478.22,2365.0,15994.75,8478.0,925,552
2025-07-04,2025-07,20,HV0003,Uber,22556,113970.81,25944819,550125.45,16338.83,458033.47,2283.75,14666.25,7888.5,991,581
2025-07-04,2025-07,21,HV0003,Uber,22444,112167.23000000001,26127533,547796.84,15045.470000000001,464597.88,1803.75,13426.5,7138.5,1152,747
2025-07-04,2025-07,22,HV0003,Uber,25737,139711.87,34144105,846639.21,26171.05,689147.3,1893.75,18320.75,9973.5,1497,1017
2025-07-04,2025-07,23,HV0003,Uber,27122,145365.83,33618876,849407.87,23969.5,717455.18,1337.5,18367.5,10288.5,1870,1375
2025-07-05,2025-07,0,HV0003,Uber,26016,138275.54,29334407,680845.77,15897.89,595839.92,862.5,16502.0,9405.0,2052,1431
2025-07-05,2025-07,1,HV0003,Uber,20457,107891.49,21317431,463516.66,10189.65,401617.54,520.0,11938.25,7126.5,1727,1299
2025-07-05,2025-07,2,HV0003,Uber,14854,81606.52,15226814,340448.25,6520.57,285743.47,710.0,9025.5,5502.0,1451,1075
2025-07-05,2025-07,3,HV0003,Uber,11240,68195.91,11828769,284491.81,5388.41,233511.88,1640.0,6897.75,4323.0,1130,802
2025-07-05,2025-07,4,HV0003,Uber,9045,60200.840000000004,9799562,270386.19,5757.42,215853.05,2815.0,4793.5,2926.5,865,590
2025-07-05,2025-07,5,HV0003,Uber,7418,49845.57,7675511,205969.97,5806.04,162081.22,3170.0,4187.5,2391.0,632,411
2025-07-05,2025-07,6,HV0003,Uber,8104,55231.21,8370188,228136.52,6523.67,178101.96,2983.75,5467.5,2887.5,758,496
2025-07-05,2025-07,7,HV0003,Uber,9837,61338.33,9728206,247199.17,7930.51,196963.75,2928.75,6257.75,3253.5,825,496
2025-07-05,2025-07,8,HV0003,Uber,11435,64951.45,11134335,269764.61,10010.48,215728.63,2905.0,7482.25,3895.5,720,407
2025-07-05,2025-07,9,HV0003,Uber,14026,77303.86,13688662,331178.84,12788.83,262465.84,2885.0,9762.25,5055.0,698,376
2025-07-05,2025-07,10,HV0003,Uber,16413,88012.12999999999,16538098,387800.31,16154.37,310151.67,3390.0,12705.5,6600.0,640,358
2025-07-05,2025-07,11,HV0003,Uber,17686,93087.61,18559444,426250.38,18677.74,340227.14,3238.75,14837.25,7785.0,597,298
2025-07-05,2025-07,12,HV0003,Uber,19411,102433.58,21161693,479961.7,20937.87,383221.42,3817.5,16218.75,8568.0,668,353
2025-07-05,2025-07,13,HV0003,Uber,20338,103950.07,22667735,504162.93,21200.51,402725.27,3746.25,16378.75,8868.0,771,404
2025-07-05,2025-07,14,HV0003,Uber,21708,113795.84,25629926,552398.31,21424.72,448249.11,3945.0,15888.0,8835.0,870,507
2025-07-05,2025-07,15,HV0003,Uber,22289,115777.81,25774534,558003.25,22193.62,451412.11,4297.5,16893.25,9025.5,936,517
2025-07-05,2025-07,16,HV0003,Uber,22654,114822.89,25019867,541657.73,20939.63,441433.64,3853.75,18121.75,9388.5,900,517
2025-07-05,2025-07,17,HV0003,Uber,23267,116070.25,25570669,545168.85,21624.39,449279.39999999997,3641.25,19914.75,10359.0,884,521
2025-07-05,2025-07,18,HV0003,Uber,23843,118569.67,26401278,556420.67,21484.46,464067.55,3531.25,20830.5,10761.0,937,562
2025-07-05,2025-07,19,HV0003,Uber,23685,119873.18,26407213,561141.29,20398.71,464638.54,3122.5,20316.25,10630.5,900,551
2025-07-05,2025-07,20,HV0003,Uber,21710,109635.34,23825873,508273.22,17866.75,418188.14,2576.25,17330.5,9244.5,1039,630
2025-07-05,2025-07,21,HV0003,Uber,23146,118516.8,25604878,534636.3,18021.280000000002,445243.0,2701.25,18454.75,9910.5,1345,952
2025-07-05,2025-07,22,HV0003,Uber,24381,129962.29,27497812,575322.46,17899.06,479642.79,2342.5,20011.25,10771.5,1651,1215
2025-07-05,2025-07,23,HV0003,Uber,23402,121782.88,25299211,530064.87,14167.01,441047.2,1993.75,18640.25,10276.5,1798,1358
2025-07-06,2025-07,0,HV0003,Uber,20332,108792.28,21336477,464233.01,12261.3,378631.41,2046.25,15966.0,9028.5,1607,1246
2025-07-06,2025-07,1,HV0003,Uber,15536,83268.28,15881738,353016.12,8395.11,285055.3,1000.0,12116.75,7119.0,1302,940
2025-07-06,2025-07,2,HV0003,Uber,11981,68673.95,12260925,286443.26,6515.64,224840.54,1107.5,9255.75,5683.5,1159,823
2025-07-06,2025-07,3,HV0003,Uber,9212,58032.02,9633323,251960.91,5692.35,188512.82,1976.25,6337.75,4060.5,853,577
2025-07-06,2025-07,4,HV0003,Uber,7421,53255.98,8138022,248843.36,6748.25,174007.69,3245.0,4178.75,2718.0,749,519
2025-07-06,2025-07,5,HV0003,Uber,6836,50368.47,7395166,202975.78,6240.87,153009.15,3833.75,4397.5,2566.5,612,382
2025-07-06,2025-07,6,HV0003,Uber,8055,59266.92,8632732,230366.67,7839.99,177345.03,3870.0,5753.75,2961.0,761,492
2025-07-06,2025-07,7,HV0003,Uber,9816,66506.54,10049905,255425.8,8420.9,202343.96,3803.75,6653.5,3511.5,872,573
2025-07-06,2025-07,8,HV0003,Uber,11285,69323.06,11123602,280611.03,11050.4,219880.29,3821.25,8181.25,4258.5,734,403
2025-07-06,2025-07,9,HV0003,Uber,14705,84159.46,14556395,356953.97,13992.23,278926.31,4481.25,10870.5,5638.5,708,406
2025-07-06,2025-07,10,HV0003,Uber,17685,95941.91,17798944,420941.09,17656.05,331980.83,4716.25,14002.5,7105.5,688,368
2025-07-06,2025-07,11,HV0003,Uber,18890,100859.27,19715778,465032.05000000005,20242.99,362248.12,4872.5,15953.0,8241.0,622,313
2025-07-06,2025-07,12,HV0003,Uber,20377,107885.88,22743160,516225.97,22293.51,405542.15,5715.0,18089.75,9372.0,620,320
2025-07-06,2025-07,13,HV0003,Uber,20726,110453.83,23921849,541696.97,22532.66,425336.49,6032.5,17985.5,9565.5,684,367
2025-07-06,2025-07,14,HV0003,Uber,21738,119218.33,26017213,584575.28,22788.28,458473.19,7100.0,18392.0,9640.5,778,437
2025-07-06,2025-07,15,HV0003,Uber,22537,124580.86,27504941,598744.12,22480.66,480521.98,7121.25,18539.25,9679.5,956,552
2025-07-06,2025-07,16,HV0003,Uber,22359,121229.65,27131031,589904.96,23188.79,472839.28,6872.5,19268.25,10096.5,891,528
2025-07-06,2025-07,17,HV0003,Uber,22161,117898.39,26181954,571945.12,22334.11,460233.26,6315.0,19087.25,10021.5,801,450
2025-07-06,2025-07,18,HV0003,Uber,22524,120333.77,26296287,563403.36,20462.55,461663.15,6068.75,20103.0,10501.5,889,544
2025-07-06,2025-07,19,HV0003,Uber,20384,105549.85,22539906,490676.81,16297.0,400854.95,4668.75,17956.75,9288.0,687,374
2025-07-06,2025-07,20,HV0003,Uber,19886,112638.83,23228758,505937.9,17454.41,419207.93,5540.0,17324.25,9016.5,949,600
2025-07-06,2025-07,21,HV0003,Uber,20206,110416.53,23112324,496735.66000000003,16123.09,414046.1,4448.75,17601.0,9246.0,1180,805
2025-07-06,2025-07,22,HV0003,Uber,19296,108283.35,21863266,476646.57,13176.42,394694.81,4071.25,15650.0,8296.5,1512,1120
2025-07-06,2025-07,23,HV0003,Uber,16415,95001.31,17885146,388168.76,10086.39,328672.04,3857.5,12080.25,6537.0,1463,1043
2025-07-07,2025-07,0,HV0003,Uber,11755,72549.56,12389725,302359.83,8141.91,243604.71,3893.75,8015.0,4393.5,1000,671
2025-07-07,2025-07,1,HV0003,Uber,6820,38625.82,6655163,152039.19,3447.12,126016.04,1473.75,4001.5,2254.5,560,316
2025-07-07,2025-07,2,HV0003,Uber,4766,27868.99,4608448,107367.55,2255.6,88354.94,1105.0,2822.5,1689.0,375,205
2025-07-07,2025-07,3,HV0003,Uber,4018,26638.05,4095664,105591.04999999999,3000.26,82251.48,2030.0,2390.75,1495.5,309,164
2025-07-07,2025-07,4,HV0003,Uber,5145,40329.09,5636341,172984.24,6570.81,123369.9,4223.75,3584.5,2104.5,328,181
2025-07-07,2025-07,5,HV0003,Uber,7848,60923.73,8960311,254750.07,10139.1,188209.24,5581.25,6002.75,3169.5,448,268
2025-07-07,2025-07,6,HV0003,Uber,12497,79556.48,14115057,356153.41,13259.21,267327.96,4951.25,10765.0,5415.0,717,435
2025-07-07,2025-07,7,HV0003,Uber,18532,96401.7,20308390,483687.72,18275.49,358811.29,4601.25,15253.0,7705.5,882,516
2025-07-07,2025-07,8,HV0003,Uber,25930,119137.56999999999,29023760,638544.73,23626.81,489993.25,5126.25,22588.5,11449.5,932,520
2025-07-07,2025-07,9,HV0003,Uber,22710,105124.84,24895138,552727.34,23024.29,425467.99,5083.75,20042.25,9910.5,727,346
2025-07-07,2025-07,10,HV0003,Uber,18322,91317.85,20813137,472948.76,21135.07,359967.61,4880.0,15875.5,7848.0,486,200
2025-07-07,2025-07,11,HV0003,Uber,17182,86705.08,19992591,456498.9,20541.08,345921.39,4626.25,15234.25,7588.5,397,140
2025-07-07,2025-07,12,HV0003,Uber,17819,91515.57999999999,21540108,486101.01,21694.82,369612.97,5397.5,15749.25,7965.0,429,153
2025-07-07,2025-07,13,HV0003,Uber,18177,91731.17,21902297,502393.81,22525.5,375135.92,5612.5,16337.75,8274.0,478,176
2025-07-07,2025-07,14,HV0003,Uber,19620,96523.62,24180948,542298.92,23786.93,405890.59,5841.25,17043.5,8596.5,581,216
2025-07-07,2025-07,15,HV0003,Uber,20268,100386.2,25688698,568432.97,25009.47,431183.14,6298.75,17491.25,8832.0,698,306
2025-07-07,2025-07,16,HV0003,Uber,20723,95802.45999999999,25323905,531766.9199999999,21906.54,415272.79000000004,5332.5,17854.0,9060.0,690,312
2025-07-07,2025-07,17,HV0003,Uber,22713,103048.15,26901172,571204.24,24067.46,445421.78,4896.25,20376.0,10426.5,756,348
2025-07-07,2025-07,18,HV0003,Uber,22011,98402.21,22999579,520624.14,22209.65,397807.81,4251.25,21981.25,11235.0,721,330
2025-07-07,2025-07,19,HV0003,Uber,19912,96820.26,20168178,481239.52,21052.84,367026.51,4555.0,20556.75,10747.5,522,224
2025-07-07,2025-07,20,HV0003,Uber,19080,101197.36,19907127,495146.14,21592.010000000002,371253.39,4027.5,21145.0,11503.5,599,266
2025-07-07,2025-07,21,HV0003,Uber,19132,103223.82,20326679,507237.16,23395.77,377879.85,4168.75,22112.0,12070.5,778,448
2025-07-07,2025-07,22,HV0003,Uber,17347,92412.17,18283211,427744.71,16318.06,332598.78,3500.0,17816.25,9682.5,1035,646
2025-07-07,2025-07,23,HV0003,Uber,14502,82136.57,15431231,360224.95,13561.36,287263.88,3885.0,13671.75,7387.5,1055,697
2025-07-08,2025-07,0,HV0003,Uber,10170,59899.600000000006,10727277,276286.72000000003,10239.21,211437.57,3623.75,9488.75,5206.5,743,443
2025-07-08,2025-07,1,HV0003,Uber,6277,37329.77,6363550,166622.95,6033.68,129478.31,2442.5,5577.25,3028.5,378,188
2025-07-08,2025-07,2,HV0003,Uber,3906,21801.03,3652310,90697.38,2488.94,71568.44,1027.5,3235.5,1881.0,228,91
2025-07-08,2025-07,3,HV0003,Uber,3464,22490.21,3417869,89719.38,2781.73,69671.64,1991.25,2395.75,1360.5,198,87
2025-07-08,2025-07,4,HV0003,Uber,4636,35113.52,4960414,143403.38,5980.6,107389.21,3861.25,3446.0,1978.5,266,99
2025-07-08,2025-07,5,HV0003,Uber,7626,53716.29,8246803,224395.75,9154.49,168415.4,4777.5,6253.5,3232.5,395,213
2025-07-08,2025-07,6,HV0003,Uber,12975,77002.1,14032179,350892.84,13525.58,262984.7,4525.0,12276.0,6073.5,740,427
2025-07-08,2025-07,7,HV0003,Uber,20658,101854.93,22993479,534544.53,21973.43,399559.61,4090.0,18966.5,9499.5,946,575
2025-07-08,2025-07,8,HV0003,Uber,28408,122017.98,32926345,714479.0,28186.09,553628.96,4178.75,27797.25,14119.5,979,583
2025-07-08,2025-07,9,HV0003,Uber,25431,114616.16,29904559,655030.51,29352.76,501774.13,4883.75,25072.5,12489.0,772,402
2025-07-08,2025-07,10,HV0003,Uber,20572,96406.99,24628645,551555.71,25500.19,412582.22,4597.5,19843.5,9793.5,485,173
2025-07-08,2025-07,11,HV0003,Uber,19783,93860.83,24026217,538636.01,25858.370000000003,403472.68,4381.25,19218.25,9664.5,388,134
2025-07-08,2025-07,12,HV0003,Uber,20063,95383.35,24602155,547295.77,25430.92,411219.88,4751.25,18550.75,9510.0,409,132
2025-07-08,2025-07,13,HV0003,Uber,21168,99605.96,26618979,590710.23,26274.19,442622.2,4966.25,19741.25,10272.0,483,185
2025-07-08,2025-07,14,HV0003,Uber,21826,101041.97,27464403,609890.65,27612.97,451979.7,5127.5,19548.5,10158.0,737,314
2025-07-08,2025-07,15,HV0003,Uber,22838,101781.46,28471100,617503.81,27269.38,463292.95,5227.5,20823.25,10503.0,774,360
2025-07-08,2025-07,16,HV0003,Uber,24210,102722.51,29966870,618892.39,27885.84,481502.85,4552.5,22095.0,11172.0,804,361
2025-07-08,2025-07,17,HV0003,Uber,26416,108037.9,31650754,661336.68,28425.96,507842.29,3762.5,26010.5,13350.0,1033,573
2025-07-08,2025-07,18,HV0003,Uber,26886,112623.5,29986529,664868.4099999999,30291.510000000002,504491.65,3365.0,28197.75,14821.5,957,483
2025-07-08,2025-07,19,HV0003,Uber,27091,119983.63,29001194,660689.49,30025.53,505649.36,2931.25,28916.25,15589.5,804,415
2025-07-08,2025-07,20,HV0003,Uber,29795,135634.94,30729936,890502.0800000001,39989.63,659186.25,2520.0,32187.75,17832.0,1201,661
2025-07-08,2025-07,21,HV0003,Uber,21648,119163.7,23975220,654899.74,31380.49,465335.2,2126.25,25650.0,14485.5,999,613
2025-07-08,2025-07,22,HV0003,Uber,20901,118945.22,23805792,606268.66,27862.03,453986.17,3422.5,23610.0,13131.0,1186,789
2025-07-08,2025-07,23,HV0003,Uber,16750,95222.29,18467151,436724.47,17835.32,341287.33,3761.25,16950.5,9393.0,1204,830
2025-07-09,2025-07,0,HV0003,Uber,11702,71497.41,12807791,327646.97,14660.02,250236.72999999998,3895.0,11770.0,6586.5,873,550
2025-07-09,2025-07,1,HV0003,Uber,7291,45555.34,7652850,207435.54,8241.94,157628.68,2816.25,7397.5,4119.0,418,203
2025-07-09,2025-07,2,HV0003,Uber,4795,29178.48,4734808,126368.25,4248.08,96898.77,1905.0,4378.25,2439.0,278,142
2025-07-09,2025-07,3,HV0003,Uber,4079,26681.38,4097892,107731.01,3885.66,83485.43,2425.0,3151.0,1851.0,237,124
2025-07-09,2025-07,4,HV0003,Uber,4979,36537.33,5414590,152425.61000000002,6139.62,113533.43,4130.0,3800.0,2137.5,293,143
