weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,12041
0,Monday,1,Uber,6980
0,Monday,2,Uber,4419
0,Monday,3,Uber,3489
0,Monday,4,Uber,4622
0,Monday,5,Uber,6550
0,Monday,6,Uber,10745
0,Monday,7,Uber,15325
0,Monday,8,Uber,20530
0,Monday,9,Uber,18906
0,Monday,10,Uber,14323
0,Monday,11,Uber,14016
0,Monday,12,Uber,14635
0,Monday,13,Uber,15151
0,Monday,14,Uber,15729
0,Monday,15,Uber,16486
0,Monday,16,Uber,17254
0,Monday,17,Uber,20010
0,Monday,18,Uber,22548
0,Monday,19,Uber,20622
0,Monday,20,Uber,20226
0,Monday,21,Uber,19335
0,Monday,22,Uber,18188
0,Monday,23,Uber,14769
1,Tuesday,0,Uber,13625
1,Tuesday,1,Uber,8404
1,Tuesday,2,Uber,5484
1,Tuesday,3,Uber,3996
1,Tuesday,4,Uber,4792
1,Tuesday,5,Uber,7069
1,Tuesday,6,Uber,12030
1,Tuesday,7,Uber,19035
1,Tuesday,8,Uber,25559
1,Tuesday,9,Uber,22752
1,Tuesday,10,Uber,17801
1,Tuesday,11,Uber,17399
1,Tuesday,12,Uber,18334
1,Tuesday,13,Uber,19916
1,Tuesday,14,Uber,21961
1,Tuesday,15,Uber,21901
1,Tuesday,16,Uber,22991
1,Tuesday,17,Uber,27283
1,Tuesday,18,Uber,30857
1,Tuesday,19,Uber,28887
1,Tuesday,20,Uber,28231
1,Tuesday,21,Uber,28881
1,Tuesday,22,Uber,27792
1,Tuesday,23,Uber,23984
2,Wednesday,0,Uber,17121
2,Wednesday,1,Uber,9516
2,Wednesday,2,Uber,5918
2,Wednesday,3,Uber,4358
2,Wednesday,4,Uber,5178
2,Wednesday,5,Uber,6876
2,Wednesday,6,Uber,12387
2,Wednesday,7,Uber,19096
2,Wednesday,8,Uber,25900
2,Wednesday,9,Uber,23908
2,Wednesday,10,Uber,18404
2,Wednesday,11,Uber,17548
2,Wednesday,12,Uber,18551
2,Wednesday,13,Uber,18971
2,Wednesday,14,Uber,19164
2,Wednesday,15,Uber,19922
2,Wednesday,16,Uber,21715
2,Wednesday,17,Uber,28426
2,Wednesday,18,Uber,30347
2,Wednesday,19,Uber,28769
2,Wednesday,20,Uber,28680
2,Wednesday,21,Uber,29325
2,Wednesday,22,Uber,29023
2,Wednesday,23,Uber,24655
3,Thursday,0,Uber,17763
3,Thursday,1,Uber,10658
3,Thursday,2,Uber,6932
3,Thursday,3,Uber,4960
3,Thursday,4,Uber,5524
3,Thursday,5,Uber,7316
3,Thursday,6,Uber,12721
3,Thursday,7,Uber,19510
3,Thursday,8,Uber,26324
3,Thursday,9,Uber,23667
3,Thursday,10,Uber,18815
3,Thursday,11,Uber,18386
3,Thursday,12,Uber,18542
3,Thursday,13,Uber,19146
3,Thursday,14,Uber,20671
3,Thursday,15,Uber,21425
3,Thursday,16,Uber,23101
3,Thursday,17,Uber,27022
3,Thursday,18,Uber,30617
3,Thursday,19,Uber,30357
3,Thursday,20,Uber,30617
3,Thursday,21,Uber,30874
3,Thursday,22,Uber,31559
3,Thursday,23,Uber,28240
4,Friday,0,Uber,17096
4,Friday,1,Uber,11444
4,Friday,2,Uber,7453
4,Friday,3,Uber,5471
4,Friday,4,Uber,5439
4,Friday,5,Uber,6556
4,Friday,6,Uber,10610
4,Friday,7,Uber,16770
4,Friday,8,Uber,22637
4,Friday,9,Uber,20841
4,Friday,10,Uber,15945
4,Friday,11,Uber,15417
4,Friday,12,Uber,15661
4,Friday,13,Uber,16506
4,Friday,14,Uber,17259
4,Friday,15,Uber,17866
4,Friday,16,Uber,19101
4,Friday,17,Uber,22296
4,Friday,18,Uber,25244
4,Friday,19,Uber,27912
4,Friday,20,Uber,26055
4,Friday,21,Uber,24713
4,Friday,22,Uber,26169
4,Friday,23,Uber,27678
5,Saturday,0,Uber,24950
5,Saturday,1,Uber,20301
5,Saturday,2,Uber,16434
5,Saturday,3,Uber,11970
5,Saturday,4,Uber,8902
5,Saturday,5,Uber,6522
5,Saturday,6,Uber,7594
5,Saturday,7,Uber,8899
5,Saturday,8,Uber,11423
5,Saturday,9,Uber,14169
5,Saturday,10,Uber,16028
5,Saturday,11,Uber,17821
5,Saturday,12,Uber,18519
5,Saturday,13,Uber,19286
5,Saturday,14,Uber,19854
5,Saturday,15,Uber,20711
5,Saturday,16,Uber,21371
5,Saturday,17,Uber,23188
5,Saturday,18,Uber,25033
5,Saturday,19,Uber,26282
5,Saturday,20,Uber,27070
5,Saturday,21,Uber,27151
5,Saturday,22,Uber,28953
5,Saturday,23,Uber,29410
6,Sunday,0,Uber,25798
6,Sunday,1,Uber,24834
6,Sunday,2,Uber,19830
6,Sunday,3,Uber,14579
6,Sunday,4,Uber,10749
6,Sunday,5,Uber,6614
6,Sunday,6,Uber,6552
6,Sunday,7,Uber,7691
6,Sunday,8,Uber,9621
6,Sunday,9,Uber,12768
6,Sunday,10,Uber,15766
6,Sunday,11,Uber,17963
6,Sunday,12,Uber,18756
6,Sunday,13,Uber,18873
6,Sunday,14,Uber,19291
6,Sunday,15,Uber,19585
6,Sunday,16,Uber,20068
6,Sunday,17,Uber,20923
6,Sunday,18,Uber,21244
6,Sunday,19,Uber,20188
6,Sunday,20,Uber,20206
6,Sunday,21,Uber,19325
6,Sunday,22,Uber,20034
6,Sunday,23,Uber,17532
