weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,13015
0,Monday,1,Uber,7802
0,Monday,2,Uber,4997
0,Monday,3,Uber,3740
0,Monday,4,Uber,5563
0,Monday,5,Uber,8189
0,Monday,6,Uber,14220
0,Monday,7,Uber,23544
0,Monday,8,Uber,32165
0,Monday,9,Uber,28098
0,Monday,10,Uber,22883
0,Monday,11,Uber,22792
0,Monday,12,Uber,23819
0,Monday,13,Uber,24997
0,Monday,14,Uber,26893
0,Monday,15,Uber,28450
0,Monday,16,Uber,29210
0,Monday,17,Uber,35210
0,Monday,18,Uber,38254
0,Monday,19,Uber,35273
0,Monday,20,Uber,31148
0,Monday,21,Uber,29144
0,Monday,22,Uber,26676
0,Monday,23,Uber,20542
1,Tuesday,0,Uber,25924
1,Tuesday,1,Uber,24334
1,Tuesday,2,Uber,20708
1,Tuesday,3,Uber,16236
1,Tuesday,4,Uber,13465
1,Tuesday,5,Uber,13039
1,Tuesday,6,Uber,18978
1,Tuesday,7,Uber,30044
1,Tuesday,8,Uber,39639
1,Tuesday,9,Uber,33087
1,Tuesday,10,Uber,25924
1,Tuesday,11,Uber,24637
1,Tuesday,12,Uber,25776
1,Tuesday,13,Uber,27363
1,Tuesday,14,Uber,29781
1,Tuesday,15,Uber,32788
1,Tuesday,16,Uber,33955
1,Tuesday,17,Uber,40938
1,Tuesday,18,Uber,45034
1,Tuesday,19,Uber,43850
1,Tuesday,20,Uber,39983
1,Tuesday,21,Uber,38487
1,Tuesday,22,Uber,34506
1,Tuesday,23,Uber,27019
2,Wednesday,0,Uber,17904
2,Wednesday,1,Uber,10199
2,Wednesday,2,Uber,6530
2,Wednesday,3,Uber,4840
2,Wednesday,4,Uber,5702
2,Wednesday,5,Uber,9171
2,Wednesday,6,Uber,17935
2,Wednesday,7,Uber,31855
2,Wednesday,8,Uber,41255
2,Wednesday,9,Uber,34690
2,Wednesday,10,Uber,27136
2,Wednesday,11,Uber,25475
2,Wednesday,12,Uber,26651
2,Wednesday,13,Uber,27928
2,Wednesday,14,Uber,30680
2,Wednesday,15,Uber,32432
2,Wednesday,16,Uber,34380
2,Wednesday,17,Uber,41657
2,Wednesday,18,Uber,46631
2,Wednesday,19,Uber,44836
2,Wednesday,20,Uber,42341
2,Wednesday,21,Uber,39777
2,Wednesday,22,Uber,36801
2,Wednesday,23,Uber,29274
3,Thursday,0,Uber,18907
3,Thursday,1,Uber,10981
3,Thursday,2,Uber,6974
3,Thursday,3,Uber,5342
3,Thursday,4,Uber,6227
3,Thursday,5,Uber,9725
3,Thursday,6,Uber,18856
3,Thursday,7,Uber,33981
3,Thursday,8,Uber,45455
3,Thursday,9,Uber,39126
3,Thursday,10,Uber,30646
3,Thursday,11,Uber,29763
3,Thursday,12,Uber,29469
3,Thursday,13,Uber,30921
3,Thursday,14,Uber,34294
3,Thursday,15,Uber,35726
3,Thursday,16,Uber,37350
3,Thursday,17,Uber,45398
3,Thursday,18,Uber,51548
3,Thursday,19,Uber,48431
3,Thursday,20,Uber,44740
3,Thursday,21,Uber,44693
3,Thursday,22,Uber,41795
3,Thursday,23,Uber,33796
4,Friday,0,Uber,18347
4,Friday,1,Uber,11254
4,Friday,2,Uber,7280
4,Friday,3,Uber,5562
4,Friday,4,Uber,5865
4,Friday,5,Uber,7868
4,Friday,6,Uber,14366
4,Friday,7,Uber,25167
4,Friday,8,Uber,34198
4,Friday,9,Uber,28631
4,Friday,10,Uber,22576
4,Friday,11,Uber,21875
4,Friday,12,Uber,23564
4,Friday,13,Uber,25257
4,Friday,14,Uber,27869
4,Friday,15,Uber,28955
4,Friday,16,Uber,30300
4,Friday,17,Uber,36765
4,Friday,18,Uber,40114
4,Friday,19,Uber,43522
4,Friday,20,Uber,40069
4,Friday,21,Uber,38053
4,Friday,22,Uber,39816
4,Friday,23,Uber,39615
5,Saturday,0,Uber,33546
5,Saturday,1,Uber,25055
5,Saturday,2,Uber,19417
5,Saturday,3,Uber,13961
5,Saturday,4,Uber,10357
5,Saturday,5,Uber,7624
5,Saturday,6,Uber,9412
5,Saturday,7,Uber,12817
5,Saturday,8,Uber,18557
5,Saturday,9,Uber,22811
5,Saturday,10,Uber,25872
5,Saturday,11,Uber,28996
5,Saturday,12,Uber,30976
5,Saturday,13,Uber,32071
5,Saturday,14,Uber,30883
5,Saturday,15,Uber,32978
5,Saturday,16,Uber,34942
5,Saturday,17,Uber,38011
5,Saturday,18,Uber,41258
5,Saturday,19,Uber,44630
5,Saturday,20,Uber,41874
5,Saturday,21,Uber,40840
5,Saturday,22,Uber,42302
5,Saturday,23,Uber,45200
6,Sunday,0,Uber,38686
6,Sunday,1,Uber,30309
6,Sunday,2,Uber,23294
6,Sunday,3,Uber,17074
6,Sunday,4,Uber,12201
6,Sunday,5,Uber,7970
6,Sunday,6,Uber,8676
6,Sunday,7,Uber,11102
6,Sunday,8,Uber,14352
6,Sunday,9,Uber,19103
6,Sunday,10,Uber,24626
6,Sunday,11,Uber,28358
6,Sunday,12,Uber,29088
6,Sunday,13,Uber,29663
6,Sunday,14,Uber,30217
6,Sunday,15,Uber,30547
6,Sunday,16,Uber,30662
6,Sunday,17,Uber,32586
6,Sunday,18,Uber,34472
6,Sunday,19,Uber,32845
6,Sunday,20,Uber,30699
6,Sunday,21,Uber,28703
6,Sunday,22,Uber,27968
6,Sunday,23,Uber,22811
