weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,12159
0,Monday,1,Uber,6392
0,Monday,2,Uber,3830
0,Monday,3,Uber,3014
0,Monday,4,Uber,5511
0,Monday,5,Uber,8847
0,Monday,6,Uber,13457
0,Monday,7,Uber,20115
0,Monday,8,Uber,24789
0,Monday,9,Uber,22954
0,Monday,10,Uber,17609
0,Monday,11,Uber,16354
0,Monday,12,Uber,16222
0,Monday,13,Uber,16084
0,Monday,14,Uber,17315
0,Monday,15,Uber,19196
0,Monday,16,Uber,20376
0,Monday,17,Uber,23439
0,Monday,18,Uber,28563
0,Monday,19,Uber,28470
0,Monday,20,Uber,27013
0,Monday,21,Uber,26475
0,Monday,22,Uber,24039
0,Monday,23,Uber,18009
1,Tuesday,0,Uber,11076
1,Tuesday,1,Uber,6422
1,Tuesday,2,Uber,3692
1,Tuesday,3,Uber,2755
1,Tuesday,4,Uber,4023
1,Tuesday,5,Uber,7348
1,Tuesday,6,Uber,12725
1,Tuesday,7,Uber,21658
1,Tuesday,8,Uber,26238
1,Tuesday,9,Uber,23075
1,Tuesday,10,Uber,17445
1,Tuesday,11,Uber,16181
1,Tuesday,12,Uber,16166
1,Tuesday,13,Uber,15822
1,Tuesday,14,Uber,18025
1,Tuesday,15,Uber,20312
1,Tuesday,16,Uber,22748
1,Tuesday,17,Uber,27003
1,Tuesday,18,Uber,33315
1,Tuesday,19,Uber,33685
1,Tuesday,20,Uber,31431
1,Tuesday,21,Uber,31176
1,Tuesday,22,Uber,28664
1,Tuesday,23,Uber,23072
2,Wednesday,0,Uber,13797
2,Wednesday,1,Uber,7854
2,Wednesday,2,Uber,4369
2,Wednesday,3,Uber,3156
2,Wednesday,4,Uber,4250
2,Wednesday,5,Uber,7295
2,Wednesday,6,Uber,13191
2,Wednesday,7,Uber,22011
2,Wednesday,8,Uber,27192
2,Wednesday,9,Uber,24618
2,Wednesday,10,Uber,19482
2,Wednesday,11,Uber,18932
2,Wednesday,12,Uber,19636
2,Wednesday,13,Uber,19661
2,Wednesday,14,Uber,21630
2,Wednesday,15,Uber,25185
2,Wednesday,16,Uber,28172
2,Wednesday,17,Uber,34275
2,Wednesday,18,Uber,38671
2,Wednesday,19,Uber,39084
2,Wednesday,20,Uber,37332
2,Wednesday,21,Uber,37161
2,Wednesday,22,Uber,34622
2,Wednesday,23,Uber,27399
3,Thursday,0,Uber,19797
3,Thursday,1,Uber,11055
3,Thursday,2,Uber,6447
3,Thursday,3,Uber,4400
3,Thursday,4,Uber,6019
3,Thursday,5,Uber,9748
3,Thursday,6,Uber,17100
3,Thursday,7,Uber,28466
3,Thursday,8,Uber,34409
3,Thursday,9,Uber,31926
3,Thursday,10,Uber,24058
3,Thursday,11,Uber,22485
3,Thursday,12,Uber,23034
3,Thursday,13,Uber,22700
3,Thursday,14,Uber,26447
3,Thursday,15,Uber,30738
3,Thursday,16,Uber,34541
3,Thursday,17,Uber,41759
3,Thursday,18,Uber,51188
3,Thursday,19,Uber,56505
3,Thursday,20,Uber,53074
3,Thursday,21,Uber,53913
3,Thursday,22,Uber,52327
3,Thursday,23,Uber,44714
4,Friday,0,Uber,28246
4,Friday,1,Uber,15661
4,Friday,2,Uber,9733
4,Friday,3,Uber,6915
4,Friday,4,Uber,7909
4,Friday,5,Uber,10824
4,Friday,6,Uber,17104
4,Friday,7,Uber,27416
4,Friday,8,Uber,34790
4,Friday,9,Uber,34025
4,Friday,10,Uber,27330
4,Friday,11,Uber,26477
4,Friday,12,Uber,27160
4,Friday,13,Uber,27637
4,Friday,14,Uber,31302
4,Friday,15,Uber,35385
4,Friday,16,Uber,39869
4,Friday,17,Uber,48331
4,Friday,18,Uber,56853
4,Friday,19,Uber,65611
4,Friday,20,Uber,59938
4,Friday,21,Uber,51497
4,Friday,22,Uber,57247
4,Friday,23,Uber,59657
5,Saturday,0,Uber,52103
5,Saturday,1,Uber,39524
5,Saturday,2,Uber,27872
5,Saturday,3,Uber,18593
5,Saturday,4,Uber,13496
5,Saturday,5,Uber,9785
5,Saturday,6,Uber,10522
5,Saturday,7,Uber,13255
5,Saturday,8,Uber,17825
5,Saturday,9,Uber,22970
5,Saturday,10,Uber,27106
5,Saturday,11,Uber,30577
5,Saturday,12,Uber,32827
5,Saturday,13,Uber,34163
5,Saturday,14,Uber,34019
5,Saturday,15,Uber,36857
5,Saturday,16,Uber,41530
5,Saturday,17,Uber,47363
5,Saturday,18,Uber,52313
5,Saturday,19,Uber,60455
5,Saturday,20,Uber,55815
5,Saturday,21,Uber,52760
5,Saturday,22,Uber,56972
5,Saturday,23,Uber,62538
6,Sunday,0,Uber,43099
6,Sunday,1,Uber,33260
6,Sunday,2,Uber,24385
6,Sunday,3,Uber,17121
6,Sunday,4,Uber,11802
6,Sunday,5,Uber,7553
6,Sunday,6,Uber,7648
6,Sunday,7,Uber,8426
6,Sunday,8,Uber,11212
6,Sunday,9,Uber,16158
6,Sunday,10,Uber,20835
6,Sunday,11,Uber,24827
6,Sunday,12,Uber,27334
6,Sunday,13,Uber,27508
6,Sunday,14,Uber,27380
6,Sunday,15,Uber,27157
6,Sunday,16,Uber,29053
6,Sunday,17,Uber,30290
6,Sunday,18,Uber,30816
6,Sunday,19,Uber,29716
6,Sunday,20,Uber,25374
6,Sunday,21,Uber,24655
6,Sunday,22,Uber,23856
6,Sunday,23,Uber,19260
