weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,15935
0,Monday,1,Uber,9974
0,Monday,2,Uber,6629
0,Monday,3,Uber,4968
0,Monday,4,Uber,5799
0,Monday,5,Uber,7412
0,Monday,6,Uber,12018
0,Monday,7,Uber,19498
0,Monday,8,Uber,23782
0,Monday,9,Uber,21855
0,Monday,10,Uber,18430
0,Monday,11,Uber,18246
0,Monday,12,Uber,18789
0,Monday,13,Uber,19690
0,Monday,14,Uber,21768
0,Monday,15,Uber,23114
0,Monday,16,Uber,23647
0,Monday,17,Uber,26691
0,Monday,18,Uber,28751
0,Monday,19,Uber,27163
0,Monday,20,Uber,25813
0,Monday,21,Uber,26653
0,Monday,22,Uber,25337
0,Monday,23,Uber,20757
1,Tuesday,0,Uber,17508
1,Tuesday,1,Uber,10362
1,Tuesday,2,Uber,6463
1,Tuesday,3,Uber,4607
1,Tuesday,4,Uber,5798
1,Tuesday,5,Uber,9248
1,Tuesday,6,Uber,17014
1,Tuesday,7,Uber,29133
1,Tuesday,8,Uber,35534
1,Tuesday,9,Uber,30857
1,Tuesday,10,Uber,24605
1,Tuesday,11,Uber,22774
1,Tuesday,12,Uber,23807
1,Tuesday,13,Uber,24657
1,Tuesday,14,Uber,28582
1,Tuesday,15,Uber,32070
1,Tuesday,16,Uber,34253
1,Tuesday,17,Uber,39425
1,Tuesday,18,Uber,44005
1,Tuesday,19,Uber,41276
1,Tuesday,20,Uber,36473
1,Tuesday,21,Uber,37082
1,Tuesday,22,Uber,35708
1,Tuesday,23,Uber,29242
2,Wednesday,0,Uber,19126
2,Wednesday,1,Uber,11459
2,Wednesday,2,Uber,7275
2,Wednesday,3,Uber,5194
2,Wednesday,4,Uber,6169
2,Wednesday,5,Uber,8989
2,Wednesday,6,Uber,17066
2,Wednesday,7,Uber,29422
2,Wednesday,8,Uber,36298
2,Wednesday,9,Uber,32076
2,Wednesday,10,Uber,25643
2,Wednesday,11,Uber,25164
2,Wednesday,12,Uber,26061
2,Wednesday,13,Uber,27283
2,Wednesday,14,Uber,30588
2,Wednesday,15,Uber,32206
2,Wednesday,16,Uber,33845
2,Wednesday,17,Uber,40463
2,Wednesday,18,Uber,43654
2,Wednesday,19,Uber,41835
2,Wednesday,20,Uber,39378
2,Wednesday,21,Uber,40280
2,Wednesday,22,Uber,40349
2,Wednesday,23,Uber,33720
3,Thursday,0,Uber,22300
3,Thursday,1,Uber,13300
3,Thursday,2,Uber,8259
3,Thursday,3,Uber,5949
3,Thursday,4,Uber,6957
3,Thursday,5,Uber,9812
3,Thursday,6,Uber,18103
3,Thursday,7,Uber,31373
3,Thursday,8,Uber,38264
3,Thursday,9,Uber,34549
3,Thursday,10,Uber,28342
3,Thursday,11,Uber,28231
3,Thursday,12,Uber,28606
3,Thursday,13,Uber,30172
3,Thursday,14,Uber,32083
3,Thursday,15,Uber,34321
3,Thursday,16,Uber,35982
3,Thursday,17,Uber,41679
3,Thursday,18,Uber,45255
3,Thursday,19,Uber,44773
3,Thursday,20,Uber,41826
3,Thursday,21,Uber,46080
3,Thursday,22,Uber,44418
3,Thursday,23,Uber,38793
4,Friday,0,Uber,22500
4,Friday,1,Uber,14185
4,Friday,2,Uber,9187
4,Friday,3,Uber,6525
4,Friday,4,Uber,7053
4,Friday,5,Uber,8370
4,Friday,6,Uber,13603
4,Friday,7,Uber,22587
4,Friday,8,Uber,28125
4,Friday,9,Uber,26011
4,Friday,10,Uber,21877
4,Friday,11,Uber,20727
4,Friday,12,Uber,21124
4,Friday,13,Uber,21804
4,Friday,14,Uber,25064
4,Friday,15,Uber,26456
4,Friday,16,Uber,28056
4,Friday,17,Uber,32539
4,Friday,18,Uber,33978
4,Friday,19,Uber,35109
4,Friday,20,Uber,33634
4,Friday,21,Uber,34552
4,Friday,22,Uber,36231
4,Friday,23,Uber,37518
5,Saturday,0,Uber,31930
5,Saturday,1,Uber,24368
5,Saturday,2,Uber,17790
5,Saturday,3,Uber,13341
5,Saturday,4,Uber,10839
5,Saturday,5,Uber,8887
5,Saturday,6,Uber,10306
5,Saturday,7,Uber,12932
5,Saturday,8,Uber,17638
5,Saturday,9,Uber,22062
5,Saturday,10,Uber,25368
5,Saturday,11,Uber,28297
5,Saturday,12,Uber,30171
5,Saturday,13,Uber,31674
5,Saturday,14,Uber,31218
5,Saturday,15,Uber,31246
5,Saturday,16,Uber,31942
5,Saturday,17,Uber,34773
5,Saturday,18,Uber,36642
5,Saturday,19,Uber,37393
5,Saturday,20,Uber,35699
5,Saturday,21,Uber,36098
5,Saturday,22,Uber,37923
5,Saturday,23,Uber,39448
6,Sunday,0,Uber,34529
6,Sunday,1,Uber,26449
6,Sunday,2,Uber,20076
6,Sunday,3,Uber,14895
6,Sunday,4,Uber,11662
6,Sunday,5,Uber,8055
6,Sunday,6,Uber,8240
6,Sunday,7,Uber,10029
6,Sunday,8,Uber,13333
6,Sunday,9,Uber,18285
6,Sunday,10,Uber,22454
6,Sunday,11,Uber,26075
6,Sunday,12,Uber,26912
6,Sunday,13,Uber,28629
6,Sunday,14,Uber,29045
6,Sunday,15,Uber,28542
6,Sunday,16,Uber,28123
6,Sunday,17,Uber,28275
6,Sunday,18,Uber,28610
6,Sunday,19,Uber,27222
6,Sunday,20,Uber,25945
6,Sunday,21,Uber,27680
6,Sunday,22,Uber,25496
6,Sunday,23,Uber,22715
