weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,19070
0,Monday,1,Uber,11194
0,Monday,2,Uber,7062
0,Monday,3,Uber,5263
0,Monday,4,Uber,6229
0,Monday,5,Uber,9030
0,Monday,6,Uber,15476
0,Monday,7,Uber,24302
0,Monday,8,Uber,31543
0,Monday,9,Uber,29736
0,Monday,10,Uber,24690
0,Monday,11,Uber,23207
0,Monday,12,Uber,24206
0,Monday,13,Uber,24323
0,Monday,14,Uber,25321
0,Monday,15,Uber,26652
0,Monday,16,Uber,28305
0,Monday,17,Uber,32277
0,Monday,18,Uber,34419
0,Monday,19,Uber,32677
0,Monday,20,Uber,31724
0,Monday,21,Uber,29497
0,Monday,22,Uber,27320
0,Monday,23,Uber,23781
1,Tuesday,0,Uber,16680
1,Tuesday,1,Uber,10180
1,Tuesday,2,Uber,6555
1,Tuesday,3,Uber,4726
1,Tuesday,4,Uber,5529
1,Tuesday,5,Uber,8245
1,Tuesday,6,Uber,14827
1,Tuesday,7,Uber,24048
1,Tuesday,8,Uber,31586
1,Tuesday,9,Uber,28962
1,Tuesday,10,Uber,23205
1,Tuesday,11,Uber,22364
1,Tuesday,12,Uber,23550
1,Tuesday,13,Uber,24604
1,Tuesday,14,Uber,26430
1,Tuesday,15,Uber,29130
1,Tuesday,16,Uber,31456
1,Tuesday,17,Uber,35037
1,Tuesday,18,Uber,37152
1,Tuesday,19,Uber,35565
1,Tuesday,20,Uber,34695
1,Tuesday,21,Uber,32346
1,Tuesday,22,Uber,31753
1,Tuesday,23,Uber,26731
2,Wednesday,0,Uber,23829
2,Wednesday,1,Uber,14800
2,Wednesday,2,Uber,9313
2,Wednesday,3,Uber,6675
2,Wednesday,4,Uber,7233
2,Wednesday,5,Uber,10022
2,Wednesday,6,Uber,18609
2,Wednesday,7,Uber,31087
2,Wednesday,8,Uber,40221
2,Wednesday,9,Uber,37903
2,Wednesday,10,Uber,30229
2,Wednesday,11,Uber,29153
2,Wednesday,12,Uber,30251
2,Wednesday,13,Uber,31711
2,Wednesday,14,Uber,34229
2,Wednesday,15,Uber,35492
2,Wednesday,16,Uber,36665
2,Wednesday,17,Uber,43183
2,Wednesday,18,Uber,47905
2,Wednesday,19,Uber,46225
2,Wednesday,20,Uber,44670
2,Wednesday,21,Uber,43838
2,Wednesday,22,Uber,42795
2,Wednesday,23,Uber,37014
3,Thursday,0,Uber,25281
3,Thursday,1,Uber,15341
3,Thursday,2,Uber,10290
3,Thursday,3,Uber,7074
3,Thursday,4,Uber,7875
3,Thursday,5,Uber,10583
3,Thursday,6,Uber,19003
3,Thursday,7,Uber,31633
3,Thursday,8,Uber,41599
3,Thursday,9,Uber,37837
3,Thursday,10,Uber,29836
3,Thursday,11,Uber,29092
3,Thursday,12,Uber,30435
3,Thursday,13,Uber,31204
3,Thursday,14,Uber,33431
3,Thursday,15,Uber,35375
3,Thursday,16,Uber,37442
3,Thursday,17,Uber,43404
3,Thursday,18,Uber,48202
3,Thursday,19,Uber,47417
3,Thursday,20,Uber,46302
3,Thursday,21,Uber,47352
3,Thursday,22,Uber,48317
3,Thursday,23,Uber,42345
4,Friday,0,Uber,31372
4,Friday,1,Uber,20106
4,Friday,2,Uber,13797
4,Friday,3,Uber,10297
4,Friday,4,Uber,9813
4,Friday,5,Uber,11638
4,Friday,6,Uber,19268
4,Friday,7,Uber,30513
4,Friday,8,Uber,39361
4,Friday,9,Uber,36615
4,Friday,10,Uber,30946
4,Friday,11,Uber,30557
4,Friday,12,Uber,31703
4,Friday,13,Uber,33927
4,Friday,14,Uber,37719
4,Friday,15,Uber,39633
4,Friday,16,Uber,40704
4,Friday,17,Uber,46168
4,Friday,18,Uber,50508
4,Friday,19,Uber,51441
4,Friday,20,Uber,48806
4,Friday,21,Uber,48449
4,Friday,22,Uber,53431
4,Friday,23,Uber,55192
5,Saturday,0,Uber,39009
5,Saturday,1,Uber,29896
5,Saturday,2,Uber,23719
5,Saturday,3,Uber,17193
5,Saturday,4,Uber,12612
5,Saturday,5,Uber,9381
5,Saturday,6,Uber,11220
5,Saturday,7,Uber,14416
5,Saturday,8,Uber,19017
5,Saturday,9,Uber,24300
5,Saturday,10,Uber,26435
5,Saturday,11,Uber,27931
5,Saturday,12,Uber,28896
5,Saturday,13,Uber,31145
5,Saturday,14,Uber,33517
5,Saturday,15,Uber,34347
5,Saturday,16,Uber,36799
5,Saturday,17,Uber,39051
5,Saturday,18,Uber,40163
5,Saturday,19,Uber,40871
5,Saturday,20,Uber,41131
5,Saturday,21,Uber,41402
5,Saturday,22,Uber,43402
5,Saturday,23,Uber,44202
6,Sunday,0,Uber,39490
6,Sunday,1,Uber,31717
6,Sunday,2,Uber,24621
6,Sunday,3,Uber,18846
6,Sunday,4,Uber,14631
6,Sunday,5,Uber,9883
6,Sunday,6,Uber,10385
6,Sunday,7,Uber,12193
6,Sunday,8,Uber,15088
6,Sunday,9,Uber,19766
6,Sunday,10,Uber,24979
6,Sunday,11,Uber,28193
6,Sunday,12,Uber,29697
6,Sunday,13,Uber,30910
6,Sunday,14,Uber,32740
6,Sunday,15,Uber,33416
6,Sunday,16,Uber,33268
6,Sunday,17,Uber,33794
6,Sunday,18,Uber,34902
6,Sunday,19,Uber,32901
6,Sunday,20,Uber,32113
6,Sunday,21,Uber,31513
6,Sunday,22,Uber,30672
6,Sunday,23,Uber,26726
