weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,9813
0,Monday,1,Uber,5015
0,Monday,2,Uber,3086
0,Monday,3,Uber,2503
0,Monday,4,Uber,4289
0,Monday,5,Uber,6861
0,Monday,6,Uber,10108
0,Monday,7,Uber,14405
0,Monday,8,Uber,19496
0,Monday,9,Uber,18513
0,Monday,10,Uber,14316
0,Monday,11,Uber,13412
0,Monday,12,Uber,13689
0,Monday,13,Uber,13455
0,Monday,14,Uber,13502
0,Monday,15,Uber,15205
0,Monday,16,Uber,16363
0,Monday,17,Uber,18934
0,Monday,18,Uber,22002
0,Monday,19,Uber,21841
0,Monday,20,Uber,20779
0,Monday,21,Uber,21315
0,Monday,22,Uber,20820
0,Monday,23,Uber,15828
1,Tuesday,0,Uber,9977
1,Tuesday,1,Uber,5464
1,Tuesday,2,Uber,3455
1,Tuesday,3,Uber,2488
1,Tuesday,4,Uber,3517
1,Tuesday,5,Uber,5747
1,Tuesday,6,Uber,9257
1,Tuesday,7,Uber,14960
1,Tuesday,8,Uber,20423
1,Tuesday,9,Uber,20208
1,Tuesday,10,Uber,15818
1,Tuesday,11,Uber,14279
1,Tuesday,12,Uber,14946
1,Tuesday,13,Uber,16101
1,Tuesday,14,Uber,16502
1,Tuesday,15,Uber,16671
1,Tuesday,16,Uber,18307
1,Tuesday,17,Uber,21006
1,Tuesday,18,Uber,27315
1,Tuesday,19,Uber,25731
1,Tuesday,20,Uber,25310
1,Tuesday,21,Uber,27373
1,Tuesday,22,Uber,26630
1,Tuesday,23,Uber,20931
2,Wednesday,0,Uber,15747
2,Wednesday,1,Uber,8681
2,Wednesday,2,Uber,5119
2,Wednesday,3,Uber,3536
2,Wednesday,4,Uber,4878
2,Wednesday,5,Uber,7400
2,Wednesday,6,Uber,11977
2,Wednesday,7,Uber,19535
2,Wednesday,8,Uber,26629
2,Wednesday,9,Uber,26319
2,Wednesday,10,Uber,20561
2,Wednesday,11,Uber,19828
2,Wednesday,12,Uber,20098
2,Wednesday,13,Uber,19020
2,Wednesday,14,Uber,20225
2,Wednesday,15,Uber,22192
2,Wednesday,16,Uber,25393
2,Wednesday,17,Uber,28944
2,Wednesday,18,Uber,34908
2,Wednesday,19,Uber,33221
2,Wednesday,20,Uber,33422
2,Wednesday,21,Uber,35602
2,Wednesday,22,Uber,35533
2,Wednesday,23,Uber,30167
3,Thursday,0,Uber,18206
3,Thursday,1,Uber,10013
3,Thursday,2,Uber,6046
3,Thursday,3,Uber,4246
3,Thursday,4,Uber,5464
3,Thursday,5,Uber,7816
3,Thursday,6,Uber,12477
3,Thursday,7,Uber,19445
3,Thursday,8,Uber,26624
3,Thursday,9,Uber,26504
3,Thursday,10,Uber,20562
3,Thursday,11,Uber,18711
3,Thursday,12,Uber,19629
3,Thursday,13,Uber,20163
3,Thursday,14,Uber,21690
3,Thursday,15,Uber,23589
3,Thursday,16,Uber,27091
3,Thursday,17,Uber,30751
3,Thursday,18,Uber,35010
3,Thursday,19,Uber,36238
3,Thursday,20,Uber,36541
3,Thursday,21,Uber,42030
3,Thursday,22,Uber,41277
3,Thursday,23,Uber,36637
4,Friday,0,Uber,25993
4,Friday,1,Uber,15059
4,Friday,2,Uber,9352
4,Friday,3,Uber,6592
4,Friday,4,Uber,7134
4,Friday,5,Uber,8338
4,Friday,6,Uber,11437
4,Friday,7,Uber,16458
4,Friday,8,Uber,22072
4,Friday,9,Uber,23030
4,Friday,10,Uber,19652
4,Friday,11,Uber,18471
4,Friday,12,Uber,18921
4,Friday,13,Uber,19362
4,Friday,14,Uber,20537
4,Friday,15,Uber,22454
4,Friday,16,Uber,24761
4,Friday,17,Uber,27864
4,Friday,18,Uber,31247
4,Friday,19,Uber,33640
4,Friday,20,Uber,32250
4,Friday,21,Uber,32818
4,Friday,22,Uber,35514
4,Friday,23,Uber,38713
5,Saturday,0,Uber,26762
5,Saturday,1,Uber,21564
5,Saturday,2,Uber,16454
5,Saturday,3,Uber,11963
5,Saturday,4,Uber,8399
5,Saturday,5,Uber,5186
5,Saturday,6,Uber,5090
5,Saturday,7,Uber,6163
5,Saturday,8,Uber,8031
5,Saturday,9,Uber,10802
5,Saturday,10,Uber,13199
5,Saturday,11,Uber,15237
5,Saturday,12,Uber,16362
5,Saturday,13,Uber,18057
5,Saturday,14,Uber,18266
5,Saturday,15,Uber,19144
5,Saturday,16,Uber,20915
5,Saturday,17,Uber,23546
5,Saturday,18,Uber,24571
5,Saturday,19,Uber,26305
5,Saturday,20,Uber,24117
5,Saturday,21,Uber,24793
5,Saturday,22,Uber,27541
5,Saturday,23,Uber,31424
6,Sunday,0,Uber,28747
6,Sunday,1,Uber,23440
6,Sunday,2,Uber,17055
6,Sunday,3,Uber,12748
6,Sunday,4,Uber,9214
6,Sunday,5,Uber,5237
6,Sunday,6,Uber,4785
6,Sunday,7,Uber,5141
6,Sunday,8,Uber,6880
6,Sunday,9,Uber,9494
6,Sunday,10,Uber,12779
6,Sunday,11,Uber,16096
6,Sunday,12,Uber,18071
6,Sunday,13,Uber,18991
6,Sunday,14,Uber,19929
6,Sunday,15,Uber,20176
6,Sunday,16,Uber,21094
6,Sunday,17,Uber,21427
6,Sunday,18,Uber,21883
6,Sunday,19,Uber,20280
6,Sunday,20,Uber,18575
6,Sunday,21,Uber,20901
6,Sunday,22,Uber,19520
6,Sunday,23,Uber,15874
