weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,12870
0,Monday,1,Uber,6997
0,Monday,2,Uber,4401
0,Monday,3,Uber,3548
0,Monday,4,Uber,4969
0,Monday,5,Uber,7082
0,Monday,6,Uber,11981
0,Monday,7,Uber,21125
0,Monday,8,Uber,27190
0,Monday,9,Uber,23336
0,Monday,10,Uber,17604
0,Monday,11,Uber,16021
0,Monday,12,Uber,16716
0,Monday,13,Uber,17396
0,Monday,14,Uber,18995
0,Monday,15,Uber,20415
0,Monday,16,Uber,21189
0,Monday,17,Uber,24655
0,Monday,18,Uber,27104
0,Monday,19,Uber,26290
0,Monday,20,Uber,25335
0,Monday,21,Uber,24450
0,Monday,22,Uber,23062
0,Monday,23,Uber,18705
1,Tuesday,0,Uber,11989
1,Tuesday,1,Uber,7005
1,Tuesday,2,Uber,4479
1,Tuesday,3,Uber,3432
1,Tuesday,4,Uber,4161
1,Tuesday,5,Uber,6247
1,Tuesday,6,Uber,12142
1,Tuesday,7,Uber,22608
1,Tuesday,8,Uber,28563
1,Tuesday,9,Uber,24559
1,Tuesday,10,Uber,18683
1,Tuesday,11,Uber,17127
1,Tuesday,12,Uber,17462
1,Tuesday,13,Uber,18136
1,Tuesday,14,Uber,20101
1,Tuesday,15,Uber,21074
1,Tuesday,16,Uber,22249
1,Tuesday,17,Uber,26637
1,Tuesday,18,Uber,30348
1,Tuesday,19,Uber,29553
1,Tuesday,20,Uber,27240
1,Tuesday,21,Uber,27557
1,Tuesday,22,Uber,26732
1,Tuesday,23,Uber,20816
2,Wednesday,0,Uber,13677
2,Wednesday,1,Uber,8102
2,Wednesday,2,Uber,5339
2,Wednesday,3,Uber,4003
2,Wednesday,4,Uber,4661
2,Wednesday,5,Uber,6301
2,Wednesday,6,Uber,11179
2,Wednesday,7,Uber,19817
2,Wednesday,8,Uber,26082
2,Wednesday,9,Uber,22841
2,Wednesday,10,Uber,17878
2,Wednesday,11,Uber,17335
2,Wednesday,12,Uber,18359
2,Wednesday,13,Uber,19556
2,Wednesday,14,Uber,20713
2,Wednesday,15,Uber,22017
2,Wednesday,16,Uber,22903
2,Wednesday,17,Uber,26735
2,Wednesday,18,Uber,28415
2,Wednesday,19,Uber,26989
2,Wednesday,20,Uber,24858
2,Wednesday,21,Uber,23848
2,Wednesday,22,Uber,23349
2,Wednesday,23,Uber,18853
3,Thursday,0,Uber,16498
3,Thursday,1,Uber,9433
3,Thursday,2,Uber,6168
3,Thursday,3,Uber,4765
3,Thursday,4,Uber,5637
3,Thursday,5,Uber,8131
3,Thursday,6,Uber,15645
3,Thursday,7,Uber,28366
3,Thursday,8,Uber,36210
3,Thursday,9,Uber,32107
3,Thursday,10,Uber,24644
3,Thursday,11,Uber,23128
3,Thursday,12,Uber,23119
3,Thursday,13,Uber,23689
3,Thursday,14,Uber,26284
3,Thursday,15,Uber,28001
3,Thursday,16,Uber,30057
3,Thursday,17,Uber,35985
3,Thursday,18,Uber,40506
3,Thursday,19,Uber,40926
3,Thursday,20,Uber,39433
3,Thursday,21,Uber,40312
3,Thursday,22,Uber,39733
3,Thursday,23,Uber,33259
4,Friday,0,Uber,23490
4,Friday,1,Uber,14373
4,Friday,2,Uber,9495
4,Friday,3,Uber,7084
4,Friday,4,Uber,7750
4,Friday,5,Uber,8995
4,Friday,6,Uber,14944
4,Friday,7,Uber,25773
4,Friday,8,Uber,34100
4,Friday,9,Uber,31856
4,Friday,10,Uber,25551
4,Friday,11,Uber,24801
4,Friday,12,Uber,25948
4,Friday,13,Uber,26706
4,Friday,14,Uber,28415
4,Friday,15,Uber,30361
4,Friday,16,Uber,33548
4,Friday,17,Uber,39103
4,Friday,18,Uber,42890
4,Friday,19,Uber,43968
4,Friday,20,Uber,41298
4,Friday,21,Uber,38722
4,Friday,22,Uber,39911
4,Friday,23,Uber,39986
5,Saturday,0,Uber,34497
5,Saturday,1,Uber,26189
5,Saturday,2,Uber,18971
5,Saturday,3,Uber,14429
5,Saturday,4,Uber,11579
5,Saturday,5,Uber,8610
5,Saturday,6,Uber,10385
5,Saturday,7,Uber,13359
5,Saturday,8,Uber,18551
5,Saturday,9,Uber,23391
5,Saturday,10,Uber,26304
5,Saturday,11,Uber,28470
5,Saturday,12,Uber,30182
5,Saturday,13,Uber,30629
5,Saturday,14,Uber,31613
5,Saturday,15,Uber,32020
5,Saturday,16,Uber,33703
5,Saturday,17,Uber,36650
5,Saturday,18,Uber,40081
5,Saturday,19,Uber,43196
5,Saturday,20,Uber,43402
5,Saturday,21,Uber,41932
5,Saturday,22,Uber,43456
5,Saturday,23,Uber,45167
6,Sunday,0,Uber,33031
6,Sunday,1,Uber,25799
6,Sunday,2,Uber,15012
6,Sunday,3,Uber,16791
6,Sunday,4,Uber,12958
6,Sunday,5,Uber,8402
6,Sunday,6,Uber,8067
6,Sunday,7,Uber,9479
6,Sunday,8,Uber,12418
6,Sunday,9,Uber,16490
6,Sunday,10,Uber,20373
6,Sunday,11,Uber,23307
6,Sunday,12,Uber,24322
6,Sunday,13,Uber,24514
6,Sunday,14,Uber,24511
6,Sunday,15,Uber,24432
6,Sunday,16,Uber,24312
6,Sunday,17,Uber,25106
6,Sunday,18,Uber,25819
6,Sunday,19,Uber,25962
6,Sunday,20,Uber,24308
6,Sunday,21,Uber,23500
6,Sunday,22,Uber,22917
6,Sunday,23,Uber,18306
