weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,21043
0,Monday,1,Uber,12156
0,Monday,2,Uber,7648
0,Monday,3,Uber,5927
0,Monday,4,Uber,7830
0,Monday,5,Uber,11450
0,Monday,6,Uber,19723
0,Monday,7,Uber,32654
0,Monday,8,Uber,41180
0,Monday,9,Uber,35764
0,Monday,10,Uber,28590
0,Monday,11,Uber,26864
0,Monday,12,Uber,27140
0,Monday,13,Uber,28169
0,Monday,14,Uber,31071
0,Monday,15,Uber,33065
0,Monday,16,Uber,33932
0,Monday,17,Uber,40078
0,Monday,18,Uber,42978
0,Monday,19,Uber,41773
0,Monday,20,Uber,38271
0,Monday,21,Uber,36586
0,Monday,22,Uber,33519
0,Monday,23,Uber,28275
1,Tuesday,0,Uber,19161
1,Tuesday,1,Uber,10769
1,Tuesday,2,Uber,6921
1,Tuesday,3,Uber,5176
1,Tuesday,4,Uber,6232
1,Tuesday,5,Uber,10276
1,Tuesday,6,Uber,19222
1,Tuesday,7,Uber,34135
1,Tuesday,8,Uber,42518
1,Tuesday,9,Uber,35242
1,Tuesday,10,Uber,27579
1,Tuesday,11,Uber,25644
1,Tuesday,12,Uber,26001
1,Tuesday,13,Uber,27811
1,Tuesday,14,Uber,30435
1,Tuesday,15,Uber,33955
1,Tuesday,16,Uber,34760
1,Tuesday,17,Uber,40902
1,Tuesday,18,Uber,46062
1,Tuesday,19,Uber,46585
1,Tuesday,20,Uber,43641
1,Tuesday,21,Uber,42324
1,Tuesday,22,Uber,41148
1,Tuesday,23,Uber,35329
2,Wednesday,0,Uber,22615
2,Wednesday,1,Uber,12971
2,Wednesday,2,Uber,8159
2,Wednesday,3,Uber,5564
2,Wednesday,4,Uber,6520
2,Wednesday,5,Uber,10336
2,Wednesday,6,Uber,19456
2,Wednesday,7,Uber,34748
2,Wednesday,8,Uber,43414
2,Wednesday,9,Uber,36515
2,Wednesday,10,Uber,28750
2,Wednesday,11,Uber,26799
2,Wednesday,12,Uber,27669
2,Wednesday,13,Uber,28565
2,Wednesday,14,Uber,33129
2,Wednesday,15,Uber,34949
2,Wednesday,16,Uber,36327
2,Wednesday,17,Uber,43439
2,Wednesday,18,Uber,46769
2,Wednesday,19,Uber,48042
2,Wednesday,20,Uber,46131
2,Wednesday,21,Uber,45160
2,Wednesday,22,Uber,43054
2,Wednesday,23,Uber,37046
3,Thursday,0,Uber,18930
3,Thursday,1,Uber,10827
3,Thursday,2,Uber,6666
3,Thursday,3,Uber,4870
3,Thursday,4,Uber,5913
3,Thursday,5,Uber,8616
3,Thursday,6,Uber,16248
3,Thursday,7,Uber,29363
3,Thursday,8,Uber,36270
3,Thursday,9,Uber,30555
3,Thursday,10,Uber,24332
3,Thursday,11,Uber,24500
3,Thursday,12,Uber,24730
3,Thursday,13,Uber,24021
3,Thursday,14,Uber,26732
3,Thursday,15,Uber,28996
3,Thursday,16,Uber,31950
3,Thursday,17,Uber,39897
3,Thursday,18,Uber,43162
3,Thursday,19,Uber,43067
3,Thursday,20,Uber,40856
3,Thursday,21,Uber,39296
3,Thursday,22,Uber,37809
3,Thursday,23,Uber,32608
4,Friday,0,Uber,23116
4,Friday,1,Uber,13983
4,Friday,2,Uber,8871
4,Friday,3,Uber,6590
4,Friday,4,Uber,7347
4,Friday,5,Uber,9587
4,Friday,6,Uber,16424
4,Friday,7,Uber,27684
4,Friday,8,Uber,34892
4,Friday,9,Uber,30111
4,Friday,10,Uber,24625
4,Friday,11,Uber,23562
4,Friday,12,Uber,24802
4,Friday,13,Uber,25844
4,Friday,14,Uber,29222
4,Friday,15,Uber,30752
4,Friday,16,Uber,31487
4,Friday,17,Uber,36956
4,Friday,18,Uber,41298
4,Friday,19,Uber,45327
4,Friday,20,Uber,43960
4,Friday,21,Uber,42189
4,Friday,22,Uber,46099
4,Friday,23,Uber,45598
5,Saturday,0,Uber,39246
5,Saturday,1,Uber,29809
5,Saturday,2,Uber,22588
5,Saturday,3,Uber,17577
5,Saturday,4,Uber,13367
5,Saturday,5,Uber,9823
5,Saturday,6,Uber,11874
5,Saturday,7,Uber,16478
5,Saturday,8,Uber,22678
5,Saturday,9,Uber,28040
5,Saturday,10,Uber,30450
5,Saturday,11,Uber,32707
5,Saturday,12,Uber,33991
5,Saturday,13,Uber,35556
5,Saturday,14,Uber,35874
5,Saturday,15,Uber,36656
5,Saturday,16,Uber,37718
5,Saturday,17,Uber,40187
5,Saturday,18,Uber,42505
5,Saturday,19,Uber,47439
5,Saturday,20,Uber,46996
5,Saturday,21,Uber,45420
5,Saturday,22,Uber,47301
5,Saturday,23,Uber,48659
6,Sunday,0,Uber,43539
6,Sunday,1,Uber,36504
6,Sunday,2,Uber,28414
6,Sunday,3,Uber,21468
6,Sunday,4,Uber,16121
6,Sunday,5,Uber,10359
6,Sunday,6,Uber,10780
6,Sunday,7,Uber,13393
6,Sunday,8,Uber,17395
6,Sunday,9,Uber,22199
6,Sunday,10,Uber,27994
6,Sunday,11,Uber,30753
6,Sunday,12,Uber,32205
6,Sunday,13,Uber,32660
6,Sunday,14,Uber,33156
6,Sunday,15,Uber,33179
6,Sunday,16,Uber,33244
6,Sunday,17,Uber,33839
6,Sunday,18,Uber,34720
6,Sunday,19,Uber,35748
6,Sunday,20,Uber,32117
6,Sunday,21,Uber,30473
6,Sunday,22,Uber,28672
6,Sunday,23,Uber,24221
