weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,12035
0,Monday,1,Uber,7360
0,Monday,2,Uber,4565
0,Monday,3,Uber,3575
0,Monday,4,Uber,5042
0,Monday,5,Uber,7393
0,Monday,6,Uber,11922
0,Monday,7,Uber,18075
0,Monday,8,Uber,24017
0,Monday,9,Uber,22626
0,Monday,10,Uber,17630
0,Monday,11,Uber,16664
0,Monday,12,Uber,17079
0,Monday,13,Uber,16834
0,Monday,14,Uber,18516
0,Monday,15,Uber,20268
0,Monday,16,Uber,22018
0,Monday,17,Uber,27032
0,Monday,18,Uber,31942
0,Monday,19,Uber,30759
0,Monday,20,Uber,28205
0,Monday,21,Uber,26798
0,Monday,22,Uber,24800
0,Monday,23,Uber,17729
1,Tuesday,0,Uber,11751
1,Tuesday,1,Uber,6525
1,Tuesday,2,Uber,3649
1,Tuesday,3,Uber,2692
1,Tuesday,4,Uber,4295
1,Tuesday,5,Uber,7626
1,Tuesday,6,Uber,13656
1,Tuesday,7,Uber,23158
1,Tuesday,8,Uber,29401
1,Tuesday,9,Uber,26255
1,Tuesday,10,Uber,19364
1,Tuesday,11,Uber,17410
1,Tuesday,12,Uber,17311
1,Tuesday,13,Uber,16852
1,Tuesday,14,Uber,18072
1,Tuesday,15,Uber,20177
1,Tuesday,16,Uber,22358
1,Tuesday,17,Uber,29270
1,Tuesday,18,Uber,34983
1,Tuesday,19,Uber,32567
1,Tuesday,20,Uber,29627
1,Tuesday,21,Uber,31316
1,Tuesday,22,Uber,28330
1,Tuesday,23,Uber,19746
2,Wednesday,0,Uber,12215
2,Wednesday,1,Uber,6785
2,Wednesday,2,Uber,4039
2,Wednesday,3,Uber,2956
2,Wednesday,4,Uber,4069
2,Wednesday,5,Uber,7070
2,Wednesday,6,Uber,13685
2,Wednesday,7,Uber,23434
2,Wednesday,8,Uber,29297
2,Wednesday,9,Uber,25357
2,Wednesday,10,Uber,18351
2,Wednesday,11,Uber,16573
2,Wednesday,12,Uber,16278
2,Wednesday,13,Uber,16169
2,Wednesday,14,Uber,17750
2,Wednesday,15,Uber,19411
2,Wednesday,16,Uber,21223
2,Wednesday,17,Uber,28185
2,Wednesday,18,Uber,34935
2,Wednesday,19,Uber,34515
2,Wednesday,20,Uber,32392
2,Wednesday,21,Uber,33055
2,Wednesday,22,Uber,30188
2,Wednesday,23,Uber,23046
3,Thursday,0,Uber,13628
3,Thursday,1,Uber,7502
3,Thursday,2,Uber,4657
3,Thursday,3,Uber,3195
3,Thursday,4,Uber,4317
3,Thursday,5,Uber,7192
3,Thursday,6,Uber,13569
3,Thursday,7,Uber,22530
3,Thursday,8,Uber,28476
3,Thursday,9,Uber,25278
3,Thursday,10,Uber,18592
3,Thursday,11,Uber,16629
3,Thursday,12,Uber,16865
3,Thursday,13,Uber,16880
3,Thursday,14,Uber,18864
3,Thursday,15,Uber,21501
3,Thursday,16,Uber,23348
3,Thursday,17,Uber,29385
3,Thursday,18,Uber,36400
3,Thursday,19,Uber,35887
3,Thursday,20,Uber,34986
3,Thursday,21,Uber,36195
3,Thursday,22,Uber,34686
3,Thursday,23,Uber,27366
4,Friday,0,Uber,29178
4,Friday,1,Uber,26973
4,Friday,2,Uber,22392
4,Friday,3,Uber,17757
4,Friday,4,Uber,14467
4,Friday,5,Uber,12211
4,Friday,6,Uber,16085
4,Friday,7,Uber,24111
4,Friday,8,Uber,29973
4,Friday,9,Uber,27710
4,Friday,10,Uber,21557
4,Friday,11,Uber,20985
4,Friday,12,Uber,21650
4,Friday,13,Uber,22601
4,Friday,14,Uber,25349
4,Friday,15,Uber,27242
4,Friday,16,Uber,30181
4,Friday,17,Uber,36854
4,Friday,18,Uber,44009
4,Friday,19,Uber,48094
4,Friday,20,Uber,44758
4,Friday,21,Uber,41732
4,Friday,22,Uber,44280
4,Friday,23,Uber,45034
5,Saturday,0,Uber,39335
5,Saturday,1,Uber,30707
5,Saturday,2,Uber,24014
5,Saturday,3,Uber,16318
5,Saturday,4,Uber,11756
5,Saturday,5,Uber,7887
5,Saturday,6,Uber,7888
5,Saturday,7,Uber,9230
5,Saturday,8,Uber,12552
5,Saturday,9,Uber,16800
5,Saturday,10,Uber,19975
5,Saturday,11,Uber,23694
5,Saturday,12,Uber,26462
5,Saturday,13,Uber,26504
5,Saturday,14,Uber,24004
5,Saturday,15,Uber,23641
5,Saturday,16,Uber,27010
5,Saturday,17,Uber,31633
5,Saturday,18,Uber,35046
5,Saturday,19,Uber,39204
5,Saturday,20,Uber,36234
5,Saturday,21,Uber,33610
5,Saturday,22,Uber,36772
5,Saturday,23,Uber,40027
6,Sunday,0,Uber,38046
6,Sunday,1,Uber,30059
6,Sunday,2,Uber,23247
6,Sunday,3,Uber,17175
6,Sunday,4,Uber,12441
6,Sunday,5,Uber,7453
6,Sunday,6,Uber,7005
6,Sunday,7,Uber,8030
6,Sunday,8,Uber,12099
6,Sunday,9,Uber,16927
6,Sunday,10,Uber,23424
6,Sunday,11,Uber,28264
6,Sunday,12,Uber,30875
6,Sunday,13,Uber,30715
6,Sunday,14,Uber,30478
6,Sunday,15,Uber,31901
6,Sunday,16,Uber,34665
6,Sunday,17,Uber,35805
6,Sunday,18,Uber,36455
6,Sunday,19,Uber,33101
6,Sunday,20,Uber,29314
6,Sunday,21,Uber,27428
6,Sunday,22,Uber,26897
6,Sunday,23,Uber,22013
