weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,8939
0,Monday,1,Uber,4644
0,Monday,2,Uber,2868
0,Monday,3,Uber,2125
0,Monday,4,Uber,2522
0,Monday,5,Uber,4022
0,Monday,6,Uber,6979
0,Monday,7,Uber,11532
0,Monday,8,Uber,15051
0,Monday,9,Uber,14559
0,Monday,10,Uber,11819
0,Monday,11,Uber,10718
0,Monday,12,Uber,10546
0,Monday,13,Uber,10263
0,Monday,14,Uber,11583
0,Monday,15,Uber,12798
0,Monday,16,Uber,14194
0,Monday,17,Uber,17362
0,Monday,18,Uber,20541
0,Monday,19,Uber,19482
0,Monday,20,Uber,17301
0,Monday,21,Uber,15771
0,Monday,22,Uber,13511
0,Monday,23,Uber,9714
1,Tuesday,0,Uber,5944
1,Tuesday,1,Uber,3269
1,Tuesday,2,Uber,1966
1,Tuesday,3,Uber,1351
1,Tuesday,4,Uber,2120
1,Tuesday,5,Uber,3711
1,Tuesday,6,Uber,7655
1,Tuesday,7,Uber,13084
1,Tuesday,8,Uber,16708
1,Tuesday,9,Uber,15834
1,Tuesday,10,Uber,12381
1,Tuesday,11,Uber,10855
1,Tuesday,12,Uber,10261
1,Tuesday,13,Uber,9888
1,Tuesday,14,Uber,10926
1,Tuesday,15,Uber,12566
1,Tuesday,16,Uber,14720
1,Tuesday,17,Uber,18522
1,Tuesday,18,Uber,22155
1,Tuesday,19,Uber,21851
1,Tuesday,20,Uber,19756
1,Tuesday,21,Uber,18396
1,Tuesday,22,Uber,15963
1,Tuesday,23,Uber,11746
2,Wednesday,0,Uber,7118
2,Wednesday,1,Uber,3676
2,Wednesday,2,Uber,2164
2,Wednesday,3,Uber,1457
2,Wednesday,4,Uber,2263
2,Wednesday,5,Uber,3713
2,Wednesday,6,Uber,7021
2,Wednesday,7,Uber,12467
2,Wednesday,8,Uber,15586
2,Wednesday,9,Uber,14606
2,Wednesday,10,Uber,11070
2,Wednesday,11,Uber,10055
2,Wednesday,12,Uber,9888
2,Wednesday,13,Uber,9645
2,Wednesday,14,Uber,11006
2,Wednesday,15,Uber,12361
2,Wednesday,16,Uber,14854
2,Wednesday,17,Uber,18082
2,Wednesday,18,Uber,21887
2,Wednesday,19,Uber,22218
2,Wednesday,20,Uber,20565
2,Wednesday,21,Uber,19124
2,Wednesday,22,Uber,17063
2,Wednesday,23,Uber,12945
3,Thursday,0,Uber,7717
3,Thursday,1,Uber,4026
3,Thursday,2,Uber,2384
3,Thursday,3,Uber,1711
3,Thursday,4,Uber,2405
3,Thursday,5,Uber,4022
3,Thursday,6,Uber,7167
3,Thursday,7,Uber,12865
3,Thursday,8,Uber,16439
3,Thursday,9,Uber,15389
3,Thursday,10,Uber,11450
3,Thursday,11,Uber,10466
3,Thursday,12,Uber,10376
3,Thursday,13,Uber,10760
3,Thursday,14,Uber,12098
3,Thursday,15,Uber,14509
3,Thursday,16,Uber,16940
3,Thursday,17,Uber,20851
3,Thursday,18,Uber,25412
3,Thursday,19,Uber,27584
3,Thursday,20,Uber,26167
3,Thursday,21,Uber,25681
3,Thursday,22,Uber,24060
3,Thursday,23,Uber,19453
4,Friday,0,Uber,12101
4,Friday,1,Uber,6525
4,Friday,2,Uber,4073
4,Friday,3,Uber,2752
4,Friday,4,Uber,3304
4,Friday,5,Uber,4354
4,Friday,6,Uber,7340
4,Friday,7,Uber,13101
4,Friday,8,Uber,16432
4,Friday,9,Uber,16484
4,Friday,10,Uber,13039
4,Friday,11,Uber,12077
4,Friday,12,Uber,11687
4,Friday,13,Uber,11839
4,Friday,14,Uber,13347
4,Friday,15,Uber,15126
4,Friday,16,Uber,18138
4,Friday,17,Uber,21752
4,Friday,18,Uber,26007
4,Friday,19,Uber,29896
4,Friday,20,Uber,28507
4,Friday,21,Uber,26110
4,Friday,22,Uber,26755
4,Friday,23,Uber,25500
5,Saturday,0,Uber,21466
5,Saturday,1,Uber,15181
5,Saturday,2,Uber,10307
5,Saturday,3,Uber,7184
5,Saturday,4,Uber,4949
5,Saturday,5,Uber,3777
5,Saturday,6,Uber,3798
5,Saturday,7,Uber,4396
5,Saturday,8,Uber,6255
5,Saturday,9,Uber,8322
5,Saturday,10,Uber,10288
5,Saturday,11,Uber,11747
5,Saturday,12,Uber,12584
5,Saturday,13,Uber,13692
5,Saturday,14,Uber,14319
5,Saturday,15,Uber,15982
5,Saturday,16,Uber,18987
5,Saturday,17,Uber,21821
5,Saturday,18,Uber,25297
5,Saturday,19,Uber,27954
5,Saturday,20,Uber,26010
5,Saturday,21,Uber,24408
5,Saturday,22,Uber,26061
5,Saturday,23,Uber,26506
6,Sunday,0,Uber,22870
6,Sunday,1,Uber,17649
6,Sunday,2,Uber,12751
6,Sunday,3,Uber,8586
6,Sunday,4,Uber,5485
6,Sunday,5,Uber,3330
6,Sunday,6,Uber,2908
6,Sunday,7,Uber,3314
6,Sunday,8,Uber,4728
6,Sunday,9,Uber,6609
6,Sunday,10,Uber,8970
6,Sunday,11,Uber,10927
6,Sunday,12,Uber,12220
6,Sunday,13,Uber,13153
6,Sunday,14,Uber,13335
6,Sunday,15,Uber,14191
6,Sunday,16,Uber,16241
6,Sunday,17,Uber,18428
6,Sunday,18,Uber,19044
6,Sunday,19,Uber,16235
6,Sunday,20,Uber,14407
6,Sunday,21,Uber,13885
6,Sunday,22,Uber,17588
6,Sunday,23,Uber,12676
