weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,16807
0,Monday,1,Uber,10067
0,Monday,2,Uber,6300
0,Monday,3,Uber,4754
0,Monday,4,Uber,6253
0,Monday,5,Uber,9359
0,Monday,6,Uber,17508
0,Monday,7,Uber,29575
0,Monday,8,Uber,38015
0,Monday,9,Uber,34515
0,Monday,10,Uber,25888
0,Monday,11,Uber,23216
0,Monday,12,Uber,22732
0,Monday,13,Uber,23043
0,Monday,14,Uber,25234
0,Monday,15,Uber,27254
0,Monday,16,Uber,28461
0,Monday,17,Uber,34302
0,Monday,18,Uber,37513
0,Monday,19,Uber,35164
0,Monday,20,Uber,33814
0,Monday,21,Uber,31783
0,Monday,22,Uber,29784
0,Monday,23,Uber,23608
1,Tuesday,0,Uber,12674
1,Tuesday,1,Uber,7435
1,Tuesday,2,Uber,4731
1,Tuesday,3,Uber,3604
1,Tuesday,4,Uber,4480
1,Tuesday,5,Uber,6790
1,Tuesday,6,Uber,12720
1,Tuesday,7,Uber,22270
1,Tuesday,8,Uber,27875
1,Tuesday,9,Uber,23701
1,Tuesday,10,Uber,18409
1,Tuesday,11,Uber,17801
1,Tuesday,12,Uber,18946
1,Tuesday,13,Uber,19307
1,Tuesday,14,Uber,21069
1,Tuesday,15,Uber,22860
1,Tuesday,16,Uber,24221
1,Tuesday,17,Uber,29094
1,Tuesday,18,Uber,32230
1,Tuesday,19,Uber,29678
1,Tuesday,20,Uber,29157
1,Tuesday,21,Uber,28505
1,Tuesday,22,Uber,27814
1,Tuesday,23,Uber,21416
2,Wednesday,0,Uber,14094
2,Wednesday,1,Uber,8069
2,Wednesday,2,Uber,5339
2,Wednesday,3,Uber,3933
2,Wednesday,4,Uber,4718
2,Wednesday,5,Uber,7048
2,Wednesday,6,Uber,13859
2,Wednesday,7,Uber,24234
2,Wednesday,8,Uber,30554
2,Wednesday,9,Uber,26057
2,Wednesday,10,Uber,19447
2,Wednesday,11,Uber,18069
2,Wednesday,12,Uber,18667
2,Wednesday,13,Uber,20344
2,Wednesday,14,Uber,22047
2,Wednesday,15,Uber,22729
2,Wednesday,16,Uber,23826
2,Wednesday,17,Uber,27481
2,Wednesday,18,Uber,31769
2,Wednesday,19,Uber,30962
2,Wednesday,20,Uber,30060
2,Wednesday,21,Uber,29255
2,Wednesday,22,Uber,28372
2,Wednesday,23,Uber,23136
3,Thursday,0,Uber,15889
3,Thursday,1,Uber,9624
3,Thursday,2,Uber,5833
3,Thursday,3,Uber,4445
3,Thursday,4,Uber,5243
3,Thursday,5,Uber,7300
3,Thursday,6,Uber,13436
3,Thursday,7,Uber,23515
3,Thursday,8,Uber,29304
3,Thursday,9,Uber,25934
3,Thursday,10,Uber,19875
3,Thursday,11,Uber,19038
3,Thursday,12,Uber,19472
3,Thursday,13,Uber,20583
3,Thursday,14,Uber,23619
3,Thursday,15,Uber,24505
3,Thursday,16,Uber,25285
3,Thursday,17,Uber,30159
3,Thursday,18,Uber,33958
3,Thursday,19,Uber,32284
3,Thursday,20,Uber,32109
3,Thursday,21,Uber,32398
3,Thursday,22,Uber,32125
3,Thursday,23,Uber,27440
4,Friday,0,Uber,19236
4,Friday,1,Uber,12094
4,Friday,2,Uber,7978
4,Friday,3,Uber,5977
4,Friday,4,Uber,6363
4,Friday,5,Uber,7718
4,Friday,6,Uber,13138
4,Friday,7,Uber,22423
4,Friday,8,Uber,28971
4,Friday,9,Uber,27049
4,Friday,10,Uber,21182
4,Friday,11,Uber,20766
4,Friday,12,Uber,20676
4,Friday,13,Uber,20884
4,Friday,14,Uber,22856
4,Friday,15,Uber,24005
4,Friday,16,Uber,25995
4,Friday,17,Uber,30550
4,Friday,18,Uber,34794
4,Friday,19,Uber,35760
4,Friday,20,Uber,35253
4,Friday,21,Uber,34174
4,Friday,22,Uber,36096
4,Friday,23,Uber,35816
5,Saturday,0,Uber,31367
5,Saturday,1,Uber,23928
5,Saturday,2,Uber,17459
5,Saturday,3,Uber,13007
5,Saturday,4,Uber,10346
5,Saturday,5,Uber,7461
5,Saturday,6,Uber,9113
5,Saturday,7,Uber,11978
5,Saturday,8,Uber,16786
5,Saturday,9,Uber,20543
5,Saturday,10,Uber,23051
5,Saturday,11,Uber,24709
5,Saturday,12,Uber,26010
5,Saturday,13,Uber,26460
5,Saturday,14,Uber,27100
5,Saturday,15,Uber,27822
5,Saturday,16,Uber,29115
5,Saturday,17,Uber,31394
5,Saturday,18,Uber,34177
5,Saturday,19,Uber,36213
5,Saturday,20,Uber,38010
5,Saturday,21,Uber,38041
5,Saturday,22,Uber,39349
5,Saturday,23,Uber,39789
6,Sunday,0,Uber,42821
6,Sunday,1,Uber,33538
6,Sunday,2,Uber,25748
6,Sunday,3,Uber,19126
6,Sunday,4,Uber,15100
6,Sunday,5,Uber,9931
6,Sunday,6,Uber,10252
6,Sunday,7,Uber,12518
6,Sunday,8,Uber,16292
6,Sunday,9,Uber,21614
6,Sunday,10,Uber,27395
6,Sunday,11,Uber,30783
6,Sunday,12,Uber,31733
6,Sunday,13,Uber,31614
6,Sunday,14,Uber,32317
6,Sunday,15,Uber,31906
6,Sunday,16,Uber,32263
6,Sunday,17,Uber,34234
6,Sunday,18,Uber,35480
6,Sunday,19,Uber,35429
6,Sunday,20,Uber,35614
6,Sunday,21,Uber,33550
6,Sunday,22,Uber,31882
6,Sunday,23,Uber,25080
