weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,13455
0,Monday,1,Uber,8459
0,Monday,2,Uber,5391
0,Monday,3,Uber,4219
0,Monday,4,Uber,5473
0,Monday,5,Uber,7569
0,Monday,6,Uber,11233
0,Monday,7,Uber,17392
0,Monday,8,Uber,22143
0,Monday,9,Uber,21007
0,Monday,10,Uber,16335
0,Monday,11,Uber,15819
0,Monday,12,Uber,15999
0,Monday,13,Uber,16211
0,Monday,14,Uber,16695
0,Monday,15,Uber,18827
0,Monday,16,Uber,19524
0,Monday,17,Uber,24032
0,Monday,18,Uber,27756
0,Monday,19,Uber,27217
0,Monday,20,Uber,24986
0,Monday,21,Uber,25134
0,Monday,22,Uber,24157
0,Monday,23,Uber,19572
1,Tuesday,0,Uber,13972
1,Tuesday,1,Uber,8087
1,Tuesday,2,Uber,5158
1,Tuesday,3,Uber,3846
1,Tuesday,4,Uber,4446
1,Tuesday,5,Uber,6215
1,Tuesday,6,Uber,10551
1,Tuesday,7,Uber,17896
1,Tuesday,8,Uber,22428
1,Tuesday,9,Uber,20627
1,Tuesday,10,Uber,16344
1,Tuesday,11,Uber,15810
1,Tuesday,12,Uber,15961
1,Tuesday,13,Uber,15931
1,Tuesday,14,Uber,17211
1,Tuesday,15,Uber,19171
1,Tuesday,16,Uber,20749
1,Tuesday,17,Uber,25989
1,Tuesday,18,Uber,31667
1,Tuesday,19,Uber,32804
1,Tuesday,20,Uber,30954
1,Tuesday,21,Uber,30783
1,Tuesday,22,Uber,29908
1,Tuesday,23,Uber,23615
2,Wednesday,0,Uber,16144
2,Wednesday,1,Uber,9592
2,Wednesday,2,Uber,5810
2,Wednesday,3,Uber,4451
2,Wednesday,4,Uber,4984
2,Wednesday,5,Uber,6702
2,Wednesday,6,Uber,10659
2,Wednesday,7,Uber,17752
2,Wednesday,8,Uber,22767
2,Wednesday,9,Uber,21510
2,Wednesday,10,Uber,17169
2,Wednesday,11,Uber,16659
2,Wednesday,12,Uber,16708
2,Wednesday,13,Uber,17144
2,Wednesday,14,Uber,18468
2,Wednesday,15,Uber,19615
2,Wednesday,16,Uber,21217
2,Wednesday,17,Uber,27518
2,Wednesday,18,Uber,31875
2,Wednesday,19,Uber,31807
2,Wednesday,20,Uber,29013
2,Wednesday,21,Uber,30333
2,Wednesday,22,Uber,30147
2,Wednesday,23,Uber,26393
3,Thursday,0,Uber,22630
3,Thursday,1,Uber,13403
3,Thursday,2,Uber,8481
3,Thursday,3,Uber,6153
3,Thursday,4,Uber,6976
3,Thursday,5,Uber,9147
3,Thursday,6,Uber,14230
3,Thursday,7,Uber,23364
3,Thursday,8,Uber,29947
3,Thursday,9,Uber,28813
3,Thursday,10,Uber,23272
3,Thursday,11,Uber,22502
3,Thursday,12,Uber,23624
3,Thursday,13,Uber,24051
3,Thursday,14,Uber,26015
3,Thursday,15,Uber,28395
3,Thursday,16,Uber,29831
3,Thursday,17,Uber,37913
3,Thursday,18,Uber,43995
3,Thursday,19,Uber,44678
3,Thursday,20,Uber,41041
3,Thursday,21,Uber,42783
3,Thursday,22,Uber,43082
3,Thursday,23,Uber,39660
4,Friday,0,Uber,30711
4,Friday,1,Uber,19607
4,Friday,2,Uber,12331
4,Friday,3,Uber,8696
4,Friday,4,Uber,8159
4,Friday,5,Uber,9245
4,Friday,6,Uber,13890
4,Friday,7,Uber,22174
4,Friday,8,Uber,28817
4,Friday,9,Uber,28067
4,Friday,10,Uber,24036
4,Friday,11,Uber,23318
4,Friday,12,Uber,23341
4,Friday,13,Uber,24058
4,Friday,14,Uber,25862
4,Friday,15,Uber,27695
4,Friday,16,Uber,30511
4,Friday,17,Uber,37122
4,Friday,18,Uber,43319
4,Friday,19,Uber,47367
4,Friday,20,Uber,44425
4,Friday,21,Uber,42183
4,Friday,22,Uber,44799
4,Friday,23,Uber,45065
5,Saturday,0,Uber,41612
5,Saturday,1,Uber,33046
5,Saturday,2,Uber,23777
5,Saturday,3,Uber,16387
5,Saturday,4,Uber,12185
5,Saturday,5,Uber,8757
5,Saturday,6,Uber,9111
5,Saturday,7,Uber,11210
5,Saturday,8,Uber,14572
5,Saturday,9,Uber,20165
5,Saturday,10,Uber,25209
5,Saturday,11,Uber,28572
5,Saturday,12,Uber,29743
5,Saturday,13,Uber,29947
5,Saturday,14,Uber,29724
5,Saturday,15,Uber,31326
5,Saturday,16,Uber,33848
5,Saturday,17,Uber,39270
5,Saturday,18,Uber,43455
5,Saturday,19,Uber,47576
5,Saturday,20,Uber,49447
5,Saturday,21,Uber,48960
5,Saturday,22,Uber,50120
5,Saturday,23,Uber,47562
6,Sunday,0,Uber,36925
6,Sunday,1,Uber,31257
6,Sunday,2,Uber,23151
6,Sunday,3,Uber,15995
6,Sunday,4,Uber,11305
6,Sunday,5,Uber,7313
6,Sunday,6,Uber,6838
6,Sunday,7,Uber,7936
6,Sunday,8,Uber,10220
6,Sunday,9,Uber,14009
6,Sunday,10,Uber,18612
6,Sunday,11,Uber,21714
6,Sunday,12,Uber,23356
6,Sunday,13,Uber,23638
6,Sunday,14,Uber,23846
6,Sunday,15,Uber,24465
6,Sunday,16,Uber,25179
6,Sunday,17,Uber,26485
6,Sunday,18,Uber,27082
6,Sunday,19,Uber,25872
6,Sunday,20,Uber,23256
6,Sunday,21,Uber,23161
6,Sunday,22,Uber,22050
6,Sunday,23,Uber,18648
