weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,13631
0,Monday,1,Uber,7725
0,Monday,2,Uber,4607
0,Monday,3,Uber,3621
0,Monday,4,Uber,5382
0,Monday,5,Uber,8498
0,Monday,6,Uber,14143
0,Monday,7,Uber,20514
0,Monday,8,Uber,25666
0,Monday,9,Uber,24301
0,Monday,10,Uber,18903
0,Monday,11,Uber,17294
0,Monday,12,Uber,17118
0,Monday,13,Uber,16716
0,Monday,14,Uber,18517
0,Monday,15,Uber,19600
0,Monday,16,Uber,21131
0,Monday,17,Uber,25311
0,Monday,18,Uber,29257
0,Monday,19,Uber,27864
0,Monday,20,Uber,27371
0,Monday,21,Uber,27268
0,Monday,22,Uber,25192
0,Monday,23,Uber,20362
1,Tuesday,0,Uber,13030
1,Tuesday,1,Uber,7391
1,Tuesday,2,Uber,4619
1,Tuesday,3,Uber,3315
1,Tuesday,4,Uber,4572
1,Tuesday,5,Uber,7659
1,Tuesday,6,Uber,13335
1,Tuesday,7,Uber,21290
1,Tuesday,8,Uber,27531
1,Tuesday,9,Uber,25562
1,Tuesday,10,Uber,19994
1,Tuesday,11,Uber,18146
1,Tuesday,12,Uber,17855
1,Tuesday,13,Uber,16940
1,Tuesday,14,Uber,18058
1,Tuesday,15,Uber,19739
1,Tuesday,16,Uber,22945
1,Tuesday,17,Uber,26862
1,Tuesday,18,Uber,31596
1,Tuesday,19,Uber,31228
1,Tuesday,20,Uber,31868
1,Tuesday,21,Uber,32159
1,Tuesday,22,Uber,31360
1,Tuesday,23,Uber,24695
2,Wednesday,0,Uber,15304
2,Wednesday,1,Uber,8487
2,Wednesday,2,Uber,5377
2,Wednesday,3,Uber,3770
2,Wednesday,4,Uber,4999
2,Wednesday,5,Uber,7761
2,Wednesday,6,Uber,13541
2,Wednesday,7,Uber,20803
2,Wednesday,8,Uber,25438
2,Wednesday,9,Uber,23644
2,Wednesday,10,Uber,19030
2,Wednesday,11,Uber,17981
2,Wednesday,12,Uber,17582
2,Wednesday,13,Uber,16992
2,Wednesday,14,Uber,18514
2,Wednesday,15,Uber,19956
2,Wednesday,16,Uber,22274
2,Wednesday,17,Uber,27049
2,Wednesday,18,Uber,31703
2,Wednesday,19,Uber,32022
2,Wednesday,20,Uber,32989
2,Wednesday,21,Uber,33947
2,Wednesday,22,Uber,33803
2,Wednesday,23,Uber,27774
3,Thursday,0,Uber,17571
3,Thursday,1,Uber,10130
3,Thursday,2,Uber,5979
3,Thursday,3,Uber,4443
3,Thursday,4,Uber,5927
3,Thursday,5,Uber,8372
3,Thursday,6,Uber,14027
3,Thursday,7,Uber,21263
3,Thursday,8,Uber,26263
3,Thursday,9,Uber,24379
3,Thursday,10,Uber,19545
3,Thursday,11,Uber,18608
3,Thursday,12,Uber,19037
3,Thursday,13,Uber,20081
3,Thursday,14,Uber,21107
3,Thursday,15,Uber,22589
3,Thursday,16,Uber,24353
3,Thursday,17,Uber,28976
3,Thursday,18,Uber,34773
3,Thursday,19,Uber,35562
3,Thursday,20,Uber,36423
3,Thursday,21,Uber,37432
3,Thursday,22,Uber,38570
3,Thursday,23,Uber,33103
4,Friday,0,Uber,28297
4,Friday,1,Uber,16931
4,Friday,2,Uber,10391
4,Friday,3,Uber,7711
4,Friday,4,Uber,8858
4,Friday,5,Uber,10682
4,Friday,6,Uber,17331
4,Friday,7,Uber,25294
4,Friday,8,Uber,32163
4,Friday,9,Uber,30922
4,Friday,10,Uber,26398
4,Friday,11,Uber,24615
4,Friday,12,Uber,24572
4,Friday,13,Uber,24105
4,Friday,14,Uber,26760
4,Friday,15,Uber,28812
4,Friday,16,Uber,31878
4,Friday,17,Uber,37665
4,Friday,18,Uber,45106
4,Friday,19,Uber,51758
4,Friday,20,Uber,51023
4,Friday,21,Uber,49224
4,Friday,22,Uber,53804
4,Friday,23,Uber,55442
5,Saturday,0,Uber,48259
5,Saturday,1,Uber,36511
5,Saturday,2,Uber,26287
5,Saturday,3,Uber,19272
5,Saturday,4,Uber,14062
5,Saturday,5,Uber,9977
5,Saturday,6,Uber,10756
5,Saturday,7,Uber,13465
5,Saturday,8,Uber,18657
5,Saturday,9,Uber,24589
5,Saturday,10,Uber,28786
5,Saturday,11,Uber,31576
5,Saturday,12,Uber,33419
5,Saturday,13,Uber,34712
5,Saturday,14,Uber,34864
5,Saturday,15,Uber,36370
5,Saturday,16,Uber,38497
5,Saturday,17,Uber,43689
5,Saturday,18,Uber,46220
5,Saturday,19,Uber,49970
5,Saturday,20,Uber,51290
5,Saturday,21,Uber,50876
5,Saturday,22,Uber,54579
5,Saturday,23,Uber,56849
6,Sunday,0,Uber,43358
6,Sunday,1,Uber,36852
6,Sunday,2,Uber,26862
6,Sunday,3,Uber,18359
6,Sunday,4,Uber,12944
6,Sunday,5,Uber,8395
6,Sunday,6,Uber,8361
6,Sunday,7,Uber,9420
6,Sunday,8,Uber,12252
6,Sunday,9,Uber,16515
6,Sunday,10,Uber,21694
6,Sunday,11,Uber,25268
6,Sunday,12,Uber,26881
6,Sunday,13,Uber,26560
6,Sunday,14,Uber,26802
6,Sunday,15,Uber,26002
6,Sunday,16,Uber,26627
6,Sunday,17,Uber,27459
6,Sunday,18,Uber,28415
6,Sunday,19,Uber,27985
6,Sunday,20,Uber,27593
6,Sunday,21,Uber,26222
6,Sunday,22,Uber,25537
6,Sunday,23,Uber,20696
