weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,16460
0,Monday,1,Uber,10487
0,Monday,2,Uber,6995
0,Monday,3,Uber,5037
0,Monday,4,Uber,5132
0,Monday,5,Uber,8253
0,Monday,6,Uber,11121
0,Monday,7,Uber,15456
0,Monday,8,Uber,19802
0,Monday,9,Uber,20404
0,Monday,10,Uber,15506
0,Monday,11,Uber,14541
0,Monday,12,Uber,15318
0,Monday,13,Uber,16315
0,Monday,14,Uber,17274
0,Monday,15,Uber,19011
0,Monday,16,Uber,22027
0,Monday,17,Uber,30319
0,Monday,18,Uber,32109
0,Monday,19,Uber,28597
0,Monday,20,Uber,24492
0,Monday,21,Uber,24943
0,Monday,22,Uber,24688
0,Monday,23,Uber,21197
1,Tuesday,0,Uber,16222
1,Tuesday,1,Uber,9274
1,Tuesday,2,Uber,5448
1,Tuesday,3,Uber,3609
1,Tuesday,4,Uber,4348
1,Tuesday,5,Uber,6443
1,Tuesday,6,Uber,10111
1,Tuesday,7,Uber,18709
1,Tuesday,8,Uber,24506
1,Tuesday,9,Uber,23295
1,Tuesday,10,Uber,16814
1,Tuesday,11,Uber,15386
1,Tuesday,12,Uber,15652
1,Tuesday,13,Uber,15616
1,Tuesday,14,Uber,16977
1,Tuesday,15,Uber,18102
1,Tuesday,16,Uber,19292
1,Tuesday,17,Uber,25809
1,Tuesday,18,Uber,31043
1,Tuesday,19,Uber,29403
1,Tuesday,20,Uber,26837
1,Tuesday,21,Uber,29882
1,Tuesday,22,Uber,28721
1,Tuesday,23,Uber,22643
2,Wednesday,0,Uber,15440
2,Wednesday,1,Uber,8860
2,Wednesday,2,Uber,5550
2,Wednesday,3,Uber,3840
2,Wednesday,4,Uber,4711
2,Wednesday,5,Uber,6821
2,Wednesday,6,Uber,10230
2,Wednesday,7,Uber,19103
2,Wednesday,8,Uber,25236
2,Wednesday,9,Uber,24129
2,Wednesday,10,Uber,17909
2,Wednesday,11,Uber,16495
2,Wednesday,12,Uber,16352
2,Wednesday,13,Uber,16226
2,Wednesday,14,Uber,17756
2,Wednesday,15,Uber,19246
2,Wednesday,16,Uber,21116
2,Wednesday,17,Uber,28414
2,Wednesday,18,Uber,34487
2,Wednesday,19,Uber,34053
2,Wednesday,20,Uber,31036
2,Wednesday,21,Uber,34021
2,Wednesday,22,Uber,32226
2,Wednesday,23,Uber,25993
3,Thursday,0,Uber,17633
3,Thursday,1,Uber,10413
3,Thursday,2,Uber,6480
3,Thursday,3,Uber,4444
3,Thursday,4,Uber,5154
3,Thursday,5,Uber,7097
3,Thursday,6,Uber,10742
3,Thursday,7,Uber,19650
3,Thursday,8,Uber,26294
3,Thursday,9,Uber,26056
3,Thursday,10,Uber,19307
3,Thursday,11,Uber,17652
3,Thursday,12,Uber,17861
3,Thursday,13,Uber,17599
3,Thursday,14,Uber,19440
3,Thursday,15,Uber,20750
3,Thursday,16,Uber,23706
3,Thursday,17,Uber,29871
3,Thursday,18,Uber,37298
3,Thursday,19,Uber,36718
3,Thursday,20,Uber,34445
3,Thursday,21,Uber,36688
3,Thursday,22,Uber,36043
3,Thursday,23,Uber,31183
4,Friday,0,Uber,29428
4,Friday,1,Uber,18761
4,Friday,2,Uber,11574
4,Friday,3,Uber,8038
4,Friday,4,Uber,8172
4,Friday,5,Uber,10135
4,Friday,6,Uber,13870
4,Friday,7,Uber,23894
4,Friday,8,Uber,32872
4,Friday,9,Uber,32499
4,Friday,10,Uber,24546
4,Friday,11,Uber,22389
4,Friday,12,Uber,23936
4,Friday,13,Uber,24544
4,Friday,14,Uber,27270
4,Friday,15,Uber,29882
4,Friday,16,Uber,32449
4,Friday,17,Uber,39700
4,Friday,18,Uber,46251
4,Friday,19,Uber,45684
4,Friday,20,Uber,43097
4,Friday,21,Uber,42652
4,Friday,22,Uber,47236
4,Friday,23,Uber,47502
5,Saturday,0,Uber,42979
5,Saturday,1,Uber,34032
5,Saturday,2,Uber,25883
5,Saturday,3,Uber,17358
5,Saturday,4,Uber,12706
5,Saturday,5,Uber,9313
5,Saturday,6,Uber,9716
5,Saturday,7,Uber,11810
5,Saturday,8,Uber,15182
5,Saturday,9,Uber,21051
5,Saturday,10,Uber,25063
5,Saturday,11,Uber,28199
5,Saturday,12,Uber,30530
5,Saturday,13,Uber,31096
5,Saturday,14,Uber,29324
5,Saturday,15,Uber,31021
5,Saturday,16,Uber,34602
5,Saturday,17,Uber,39969
5,Saturday,18,Uber,41733
5,Saturday,19,Uber,43250
5,Saturday,20,Uber,41031
5,Saturday,21,Uber,42302
5,Saturday,22,Uber,46993
5,Saturday,23,Uber,49436
6,Sunday,0,Uber,44230
6,Sunday,1,Uber,36771
6,Sunday,2,Uber,28439
6,Sunday,3,Uber,19556
6,Sunday,4,Uber,14022
6,Sunday,5,Uber,9197
6,Sunday,6,Uber,8331
6,Sunday,7,Uber,9844
6,Sunday,8,Uber,12928
6,Sunday,9,Uber,17841
6,Sunday,10,Uber,22488
6,Sunday,11,Uber,26179
6,Sunday,12,Uber,29543
6,Sunday,13,Uber,29058
6,Sunday,14,Uber,32024
6,Sunday,15,Uber,32385
6,Sunday,16,Uber,32826
6,Sunday,17,Uber,34316
6,Sunday,18,Uber,35458
6,Sunday,19,Uber,32849
6,Sunday,20,Uber,29990
6,Sunday,21,Uber,32247
6,Sunday,22,Uber,32159
6,Sunday,23,Uber,27313
