weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,7462
0,Monday,1,Uber,4249
0,Monday,2,Uber,2448
0,Monday,3,Uber,1876
0,Monday,4,Uber,3141
0,Monday,5,Uber,5444
0,Monday,6,Uber,8974
0,Monday,7,Uber,13870
0,Monday,8,Uber,18014
0,Monday,9,Uber,17482
0,Monday,10,Uber,13045
0,Monday,11,Uber,11184
0,Monday,12,Uber,10875
0,Monday,13,Uber,10420
0,Monday,14,Uber,11210
0,Monday,15,Uber,12931
0,Monday,16,Uber,14301
0,Monday,17,Uber,16710
0,Monday,18,Uber,19951
0,Monday,19,Uber,19851
0,Monday,20,Uber,19304
0,Monday,21,Uber,18220
0,Monday,22,Uber,16021
0,Monday,23,Uber,12458
1,Tuesday,0,Uber,7809
1,Tuesday,1,Uber,4291
1,Tuesday,2,Uber,2506
1,Tuesday,3,Uber,1679
1,Tuesday,4,Uber,2404
1,Tuesday,5,Uber,4334
1,Tuesday,6,Uber,8269
1,Tuesday,7,Uber,14250
1,Tuesday,8,Uber,18695
1,Tuesday,9,Uber,17344
1,Tuesday,10,Uber,12706
1,Tuesday,11,Uber,11105
1,Tuesday,12,Uber,11133
1,Tuesday,13,Uber,11084
1,Tuesday,14,Uber,12838
1,Tuesday,15,Uber,15791
1,Tuesday,16,Uber,18420
1,Tuesday,17,Uber,22427
1,Tuesday,18,Uber,27036
1,Tuesday,19,Uber,29261
1,Tuesday,20,Uber,29676
1,Tuesday,21,Uber,27932
1,Tuesday,22,Uber,24717
1,Tuesday,23,Uber,17672
2,Wednesday,0,Uber,7976
2,Wednesday,1,Uber,4276
2,Wednesday,2,Uber,2455
2,Wednesday,3,Uber,1617
2,Wednesday,4,Uber,2253
2,Wednesday,5,Uber,3666
2,Wednesday,6,Uber,6652
2,Wednesday,7,Uber,11144
2,Wednesday,8,Uber,15008
2,Wednesday,9,Uber,14325
2,Wednesday,10,Uber,10773
2,Wednesday,11,Uber,9455
2,Wednesday,12,Uber,9541
2,Wednesday,13,Uber,9311
2,Wednesday,14,Uber,10412
2,Wednesday,15,Uber,12858
2,Wednesday,16,Uber,15242
2,Wednesday,17,Uber,17681
2,Wednesday,18,Uber,20489
2,Wednesday,19,Uber,22098
2,Wednesday,20,Uber,21168
2,Wednesday,21,Uber,20367
2,Wednesday,22,Uber,18573
2,Wednesday,23,Uber,14222
3,Thursday,0,Uber,8835
3,Thursday,1,Uber,4835
3,Thursday,2,Uber,2784
3,Thursday,3,Uber,1902
3,Thursday,4,Uber,2506
3,Thursday,5,Uber,3771
3,Thursday,6,Uber,7089
3,Thursday,7,Uber,12146
3,Thursday,8,Uber,16100
3,Thursday,9,Uber,15564
3,Thursday,10,Uber,12233
3,Thursday,11,Uber,11025
3,Thursday,12,Uber,11337
3,Thursday,13,Uber,10763
3,Thursday,14,Uber,11783
3,Thursday,15,Uber,11921
3,Thursday,16,Uber,14953
3,Thursday,17,Uber,18294
3,Thursday,18,Uber,21494
3,Thursday,19,Uber,22744
3,Thursday,20,Uber,21529
3,Thursday,21,Uber,21575
3,Thursday,22,Uber,21716
3,Thursday,23,Uber,18960
4,Friday,0,Uber,12151
4,Friday,1,Uber,6979
4,Friday,2,Uber,4030
4,Friday,3,Uber,2788
4,Friday,4,Uber,3284
4,Friday,5,Uber,3929
4,Friday,6,Uber,6860
4,Friday,7,Uber,11055
4,Friday,8,Uber,14772
4,Friday,9,Uber,15075
4,Friday,10,Uber,11951
4,Friday,11,Uber,10839
4,Friday,12,Uber,10824
4,Friday,13,Uber,11277
4,Friday,14,Uber,12861
4,Friday,15,Uber,14671
4,Friday,16,Uber,16929
4,Friday,17,Uber,20472
4,Friday,18,Uber,24745
4,Friday,19,Uber,27326
4,Friday,20,Uber,26711
4,Friday,21,Uber,23955
4,Friday,22,Uber,24493
4,Friday,23,Uber,24645
5,Saturday,0,Uber,21135
5,Saturday,1,Uber,15002
5,Saturday,2,Uber,10198
5,Saturday,3,Uber,6869
5,Saturday,4,Uber,5275
5,Saturday,5,Uber,3790
5,Saturday,6,Uber,3710
5,Saturday,7,Uber,4528
5,Saturday,8,Uber,6045
5,Saturday,9,Uber,8566
5,Saturday,10,Uber,10962
5,Saturday,11,Uber,12876
5,Saturday,12,Uber,14502
5,Saturday,13,Uber,14321
5,Saturday,14,Uber,14003
5,Saturday,15,Uber,14565
5,Saturday,16,Uber,16898
5,Saturday,17,Uber,19483
5,Saturday,18,Uber,21105
5,Saturday,19,Uber,24558
5,Saturday,20,Uber,24958
5,Saturday,21,Uber,23032
5,Saturday,22,Uber,24110
5,Saturday,23,Uber,25185
6,Sunday,0,Uber,28469
6,Sunday,1,Uber,23482
6,Sunday,2,Uber,13982
6,Sunday,3,Uber,12413
6,Sunday,4,Uber,8752
6,Sunday,5,Uber,5240
6,Sunday,6,Uber,4562
6,Sunday,7,Uber,4373
6,Sunday,8,Uber,5465
6,Sunday,9,Uber,7642
6,Sunday,10,Uber,10756
6,Sunday,11,Uber,13991
6,Sunday,12,Uber,15773
6,Sunday,13,Uber,16703
6,Sunday,14,Uber,17141
6,Sunday,15,Uber,17516
6,Sunday,16,Uber,18343
6,Sunday,17,Uber,19376
6,Sunday,18,Uber,19273
6,Sunday,19,Uber,18566
6,Sunday,20,Uber,17236
6,Sunday,21,Uber,15629
6,Sunday,22,Uber,14789
6,Sunday,23,Uber,11563
