weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,10398
0,Monday,1,Uber,5940
0,Monday,2,Uber,3829
0,Monday,3,Uber,3098
0,Monday,4,Uber,4792
0,Monday,5,Uber,7148
0,Monday,6,Uber,11644
0,Monday,7,Uber,19932
0,Monday,8,Uber,24243
0,Monday,9,Uber,21080
0,Monday,10,Uber,16405
0,Monday,11,Uber,15025
0,Monday,12,Uber,15270
0,Monday,13,Uber,15408
0,Monday,14,Uber,16882
0,Monday,15,Uber,18381
0,Monday,16,Uber,19257
0,Monday,17,Uber,23186
0,Monday,18,Uber,25694
0,Monday,19,Uber,23858
0,Monday,20,Uber,22423
0,Monday,21,Uber,21986
0,Monday,22,Uber,21217
0,Monday,23,Uber,16726
1,Tuesday,0,Uber,11075
1,Tuesday,1,Uber,6535
1,Tuesday,2,Uber,4013
1,Tuesday,3,Uber,3008
1,Tuesday,4,Uber,4371
1,Tuesday,5,Uber,6518
1,Tuesday,6,Uber,10905
1,Tuesday,7,Uber,19272
1,Tuesday,8,Uber,23102
1,Tuesday,9,Uber,19504
1,Tuesday,10,Uber,15679
1,Tuesday,11,Uber,14823
1,Tuesday,12,Uber,15099
1,Tuesday,13,Uber,15879
1,Tuesday,14,Uber,17363
1,Tuesday,15,Uber,19694
1,Tuesday,16,Uber,21964
1,Tuesday,17,Uber,26474
1,Tuesday,18,Uber,29455
1,Tuesday,19,Uber,28641
1,Tuesday,20,Uber,26277
1,Tuesday,21,Uber,26242
1,Tuesday,22,Uber,24258
1,Tuesday,23,Uber,19386
2,Wednesday,0,Uber,16843
2,Wednesday,1,Uber,10082
2,Wednesday,2,Uber,6770
2,Wednesday,3,Uber,5099
2,Wednesday,4,Uber,6098
2,Wednesday,5,Uber,8301
2,Wednesday,6,Uber,13553
2,Wednesday,7,Uber,24195
2,Wednesday,8,Uber,30148
2,Wednesday,9,Uber,26370
2,Wednesday,10,Uber,20136
2,Wednesday,11,Uber,19092
2,Wednesday,12,Uber,19602
2,Wednesday,13,Uber,20482
2,Wednesday,14,Uber,22073
2,Wednesday,15,Uber,22986
2,Wednesday,16,Uber,24839
2,Wednesday,17,Uber,29700
2,Wednesday,18,Uber,33608
2,Wednesday,19,Uber,33311
2,Wednesday,20,Uber,31600
2,Wednesday,21,Uber,31625
2,Wednesday,22,Uber,31348
2,Wednesday,23,Uber,26171
3,Thursday,0,Uber,17834
3,Thursday,1,Uber,11048
3,Thursday,2,Uber,7430
3,Thursday,3,Uber,5643
3,Thursday,4,Uber,6239
3,Thursday,5,Uber,8202
3,Thursday,6,Uber,13664
3,Thursday,7,Uber,22504
3,Thursday,8,Uber,27182
3,Thursday,9,Uber,23180
3,Thursday,10,Uber,19479
3,Thursday,11,Uber,19154
3,Thursday,12,Uber,19524
3,Thursday,13,Uber,20435
3,Thursday,14,Uber,23096
3,Thursday,15,Uber,24896
3,Thursday,16,Uber,26624
3,Thursday,17,Uber,31528
3,Thursday,18,Uber,31431
3,Thursday,19,Uber,34796
3,Thursday,20,Uber,34333
3,Thursday,21,Uber,34601
3,Thursday,22,Uber,35606
3,Thursday,23,Uber,31848
4,Friday,0,Uber,18174
4,Friday,1,Uber,11172
4,Friday,2,Uber,7334
4,Friday,3,Uber,5111
4,Friday,4,Uber,5474
4,Friday,5,Uber,6589
4,Friday,6,Uber,10453
4,Friday,7,Uber,16846
4,Friday,8,Uber,20691
4,Friday,9,Uber,19038
4,Friday,10,Uber,16476
4,Friday,11,Uber,16554
4,Friday,12,Uber,17331
4,Friday,13,Uber,18534
4,Friday,14,Uber,19796
4,Friday,15,Uber,21067
4,Friday,16,Uber,22103
4,Friday,17,Uber,26312
4,Friday,18,Uber,29939
4,Friday,19,Uber,32127
4,Friday,20,Uber,30255
4,Friday,21,Uber,29603
4,Friday,22,Uber,31765
4,Friday,23,Uber,31018
5,Saturday,0,Uber,26575
5,Saturday,1,Uber,20087
5,Saturday,2,Uber,14843
5,Saturday,3,Uber,10977
5,Saturday,4,Uber,8735
5,Saturday,5,Uber,6511
5,Saturday,6,Uber,7751
5,Saturday,7,Uber,10401
5,Saturday,8,Uber,13563
5,Saturday,9,Uber,17268
5,Saturday,10,Uber,19241
5,Saturday,11,Uber,20823
5,Saturday,12,Uber,22157
5,Saturday,13,Uber,22890
5,Saturday,14,Uber,22715
5,Saturday,15,Uber,24398
5,Saturday,16,Uber,25960
5,Saturday,17,Uber,28862
5,Saturday,18,Uber,30945
5,Saturday,19,Uber,33391
5,Saturday,20,Uber,31305
5,Saturday,21,Uber,30015
5,Saturday,22,Uber,32243
5,Saturday,23,Uber,33210
6,Sunday,0,Uber,29545
6,Sunday,1,Uber,27061
6,Sunday,2,Uber,16828
6,Sunday,3,Uber,12837
6,Sunday,4,Uber,10150
6,Sunday,5,Uber,7321
6,Sunday,6,Uber,7723
6,Sunday,7,Uber,8920
6,Sunday,8,Uber,11559
6,Sunday,9,Uber,15011
6,Sunday,10,Uber,18768
6,Sunday,11,Uber,20867
6,Sunday,12,Uber,21972
6,Sunday,13,Uber,22476
6,Sunday,14,Uber,22314
6,Sunday,15,Uber,22718
6,Sunday,16,Uber,22849
6,Sunday,17,Uber,24357
6,Sunday,18,Uber,24864
6,Sunday,19,Uber,23822
6,Sunday,20,Uber,21188
6,Sunday,21,Uber,20488
6,Sunday,22,Uber,19474
6,Sunday,23,Uber,15861
