weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,13483
0,Monday,1,Uber,7967
0,Monday,2,Uber,5195
0,Monday,3,Uber,3985
0,Monday,4,Uber,5751
0,Monday,5,Uber,8364
0,Monday,6,Uber,12975
0,Monday,7,Uber,20941
0,Monday,8,Uber,26798
0,Monday,9,Uber,23504
0,Monday,10,Uber,18175
0,Monday,11,Uber,17167
0,Monday,12,Uber,17647
0,Monday,13,Uber,18526
0,Monday,14,Uber,19011
0,Monday,15,Uber,20555
0,Monday,16,Uber,21174
0,Monday,17,Uber,25277
0,Monday,18,Uber,28594
0,Monday,19,Uber,26971
0,Monday,20,Uber,25027
0,Monday,21,Uber,24521
0,Monday,22,Uber,23558
0,Monday,23,Uber,19024
1,Tuesday,0,Uber,13197
1,Tuesday,1,Uber,7576
1,Tuesday,2,Uber,4826
1,Tuesday,3,Uber,3500
1,Tuesday,4,Uber,4746
1,Tuesday,5,Uber,7036
1,Tuesday,6,Uber,12447
1,Tuesday,7,Uber,22616
1,Tuesday,8,Uber,27572
1,Tuesday,9,Uber,22712
1,Tuesday,10,Uber,17675
1,Tuesday,11,Uber,16353
1,Tuesday,12,Uber,16666
1,Tuesday,13,Uber,18116
1,Tuesday,14,Uber,20413
1,Tuesday,15,Uber,22106
1,Tuesday,16,Uber,22468
1,Tuesday,17,Uber,26457
1,Tuesday,18,Uber,29637
1,Tuesday,19,Uber,30497
1,Tuesday,20,Uber,28591
1,Tuesday,21,Uber,29035
1,Tuesday,22,Uber,27880
1,Tuesday,23,Uber,22582
2,Wednesday,0,Uber,11933
2,Wednesday,1,Uber,7218
2,Wednesday,2,Uber,4579
2,Wednesday,3,Uber,3125
2,Wednesday,4,Uber,3816
2,Wednesday,5,Uber,5622
2,Wednesday,6,Uber,10004
2,Wednesday,7,Uber,17849
2,Wednesday,8,Uber,21967
2,Wednesday,9,Uber,18653
2,Wednesday,10,Uber,14301
2,Wednesday,11,Uber,13568
2,Wednesday,12,Uber,13758
2,Wednesday,13,Uber,14172
2,Wednesday,14,Uber,15827
2,Wednesday,15,Uber,16981
2,Wednesday,16,Uber,16924
2,Wednesday,17,Uber,21361
2,Wednesday,18,Uber,25810
2,Wednesday,19,Uber,24712
2,Wednesday,20,Uber,23557
2,Wednesday,21,Uber,23804
2,Wednesday,22,Uber,23393
2,Wednesday,23,Uber,18785
3,Thursday,0,Uber,13033
3,Thursday,1,Uber,7445
3,Thursday,2,Uber,4774
3,Thursday,3,Uber,3498
3,Thursday,4,Uber,4296
3,Thursday,5,Uber,6189
3,Thursday,6,Uber,10783
3,Thursday,7,Uber,18653
3,Thursday,8,Uber,22704
3,Thursday,9,Uber,19038
3,Thursday,10,Uber,14968
3,Thursday,11,Uber,14041
3,Thursday,12,Uber,14350
3,Thursday,13,Uber,14833
3,Thursday,14,Uber,16561
3,Thursday,15,Uber,18009
3,Thursday,16,Uber,19284
3,Thursday,17,Uber,23666
3,Thursday,18,Uber,26751
3,Thursday,19,Uber,27288
3,Thursday,20,Uber,26292
3,Thursday,21,Uber,27241
3,Thursday,22,Uber,27365
3,Thursday,23,Uber,23494
4,Friday,0,Uber,16670
4,Friday,1,Uber,10099
4,Friday,2,Uber,6617
4,Friday,3,Uber,4792
4,Friday,4,Uber,5170
4,Friday,5,Uber,6571
4,Friday,6,Uber,10639
4,Friday,7,Uber,18025
4,Friday,8,Uber,21854
4,Friday,9,Uber,19937
4,Friday,10,Uber,16026
4,Friday,11,Uber,15572
4,Friday,12,Uber,15957
4,Friday,13,Uber,16665
4,Friday,14,Uber,18457
4,Friday,15,Uber,19384
4,Friday,16,Uber,20650
4,Friday,17,Uber,24112
4,Friday,18,Uber,27097
4,Friday,19,Uber,30794
4,Friday,20,Uber,29175
4,Friday,21,Uber,28462
4,Friday,22,Uber,31383
4,Friday,23,Uber,32619
5,Saturday,0,Uber,28442
5,Saturday,1,Uber,21865
5,Saturday,2,Uber,17525
5,Saturday,3,Uber,12805
5,Saturday,4,Uber,9301
5,Saturday,5,Uber,6879
5,Saturday,6,Uber,7807
5,Saturday,7,Uber,10280
5,Saturday,8,Uber,13679
5,Saturday,9,Uber,16702
5,Saturday,10,Uber,18336
5,Saturday,11,Uber,20286
5,Saturday,12,Uber,21264
5,Saturday,13,Uber,21602
5,Saturday,14,Uber,21765
5,Saturday,15,Uber,22485
5,Saturday,16,Uber,23604
5,Saturday,17,Uber,26155
5,Saturday,18,Uber,28501
5,Saturday,19,Uber,32238
5,Saturday,20,Uber,30776
5,Saturday,21,Uber,30493
5,Saturday,22,Uber,33330
5,Saturday,23,Uber,35247
6,Sunday,0,Uber,39608
6,Sunday,1,Uber,32315
6,Sunday,2,Uber,26526
6,Sunday,3,Uber,20902
6,Sunday,4,Uber,15295
6,Sunday,5,Uber,9208
6,Sunday,6,Uber,8834
6,Sunday,7,Uber,10281
6,Sunday,8,Uber,13726
6,Sunday,9,Uber,19191
6,Sunday,10,Uber,23279
6,Sunday,11,Uber,27239
6,Sunday,12,Uber,28046
6,Sunday,13,Uber,28585
6,Sunday,14,Uber,28276
6,Sunday,15,Uber,28721
6,Sunday,16,Uber,28346
6,Sunday,17,Uber,28787
6,Sunday,18,Uber,29193
6,Sunday,19,Uber,28549
6,Sunday,20,Uber,26448
6,Sunday,21,Uber,25481
6,Sunday,22,Uber,23643
6,Sunday,23,Uber,19782
