weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,13899
0,Monday,1,Uber,8744
0,Monday,2,Uber,5917
0,Monday,3,Uber,4540
0,Monday,4,Uber,5219
0,Monday,5,Uber,6639
0,Monday,6,Uber,10078
0,Monday,7,Uber,15012
0,Monday,8,Uber,18394
0,Monday,9,Uber,16868
0,Monday,10,Uber,14144
0,Monday,11,Uber,13742
0,Monday,12,Uber,14136
0,Monday,13,Uber,14922
0,Monday,14,Uber,16354
0,Monday,15,Uber,17136
0,Monday,16,Uber,17733
0,Monday,17,Uber,20437
0,Monday,18,Uber,21746
0,Monday,19,Uber,21231
0,Monday,20,Uber,21037
0,Monday,21,Uber,20581
0,Monday,22,Uber,19260
0,Monday,23,Uber,15365
1,Tuesday,0,Uber,10814
1,Tuesday,1,Uber,6569
1,Tuesday,2,Uber,4109
1,Tuesday,3,Uber,2918
1,Tuesday,4,Uber,4007
1,Tuesday,5,Uber,5591
1,Tuesday,6,Uber,10211
1,Tuesday,7,Uber,17597
1,Tuesday,8,Uber,21302
1,Tuesday,9,Uber,18099
1,Tuesday,10,Uber,14344
1,Tuesday,11,Uber,13690
1,Tuesday,12,Uber,13860
1,Tuesday,13,Uber,14428
1,Tuesday,14,Uber,16027
1,Tuesday,15,Uber,18706
1,Tuesday,16,Uber,19490
1,Tuesday,17,Uber,21948
1,Tuesday,18,Uber,23904
1,Tuesday,19,Uber,24168
1,Tuesday,20,Uber,23196
1,Tuesday,21,Uber,22671
1,Tuesday,22,Uber,21430
1,Tuesday,23,Uber,17420
2,Wednesday,0,Uber,12349
2,Wednesday,1,Uber,7000
2,Wednesday,2,Uber,4490
2,Wednesday,3,Uber,3237
2,Wednesday,4,Uber,3742
2,Wednesday,5,Uber,5622
2,Wednesday,6,Uber,10222
2,Wednesday,7,Uber,17899
2,Wednesday,8,Uber,21867
2,Wednesday,9,Uber,18992
2,Wednesday,10,Uber,14908
2,Wednesday,11,Uber,14457
2,Wednesday,12,Uber,14485
2,Wednesday,13,Uber,15517
2,Wednesday,14,Uber,17329
2,Wednesday,15,Uber,18130
2,Wednesday,16,Uber,19406
2,Wednesday,17,Uber,23270
2,Wednesday,18,Uber,26419
2,Wednesday,19,Uber,25771
2,Wednesday,20,Uber,25496
2,Wednesday,21,Uber,26094
2,Wednesday,22,Uber,24975
2,Wednesday,23,Uber,20041
3,Thursday,0,Uber,13495
3,Thursday,1,Uber,8051
3,Thursday,2,Uber,5018
3,Thursday,3,Uber,3718
3,Thursday,4,Uber,4319
3,Thursday,5,Uber,5852
3,Thursday,6,Uber,10385
3,Thursday,7,Uber,17568
3,Thursday,8,Uber,21830
3,Thursday,9,Uber,19492
3,Thursday,10,Uber,15276
3,Thursday,11,Uber,14534
3,Thursday,12,Uber,14624
3,Thursday,13,Uber,14984
3,Thursday,14,Uber,16841
3,Thursday,15,Uber,18033
3,Thursday,16,Uber,18977
3,Thursday,17,Uber,22723
3,Thursday,18,Uber,25368
3,Thursday,19,Uber,26702
3,Thursday,20,Uber,26476
3,Thursday,21,Uber,26422
3,Thursday,22,Uber,26737
3,Thursday,23,Uber,23514
4,Friday,0,Uber,21485
4,Friday,1,Uber,13698
4,Friday,2,Uber,9105
4,Friday,3,Uber,6490
4,Friday,4,Uber,6569
4,Friday,5,Uber,7961
4,Friday,6,Uber,12974
4,Friday,7,Uber,21034
4,Friday,8,Uber,25847
4,Friday,9,Uber,23745
4,Friday,10,Uber,19496
4,Friday,11,Uber,19183
4,Friday,12,Uber,19848
4,Friday,13,Uber,20793
4,Friday,14,Uber,22834
4,Friday,15,Uber,23317
4,Friday,16,Uber,24425
4,Friday,17,Uber,28371
4,Friday,18,Uber,31879
4,Friday,19,Uber,34453
4,Friday,20,Uber,34074
4,Friday,21,Uber,33063
4,Friday,22,Uber,36040
4,Friday,23,Uber,37269
5,Saturday,0,Uber,33538
5,Saturday,1,Uber,25835
5,Saturday,2,Uber,20070
5,Saturday,3,Uber,14673
5,Saturday,4,Uber,10981
5,Saturday,5,Uber,7495
5,Saturday,6,Uber,8848
5,Saturday,7,Uber,11290
5,Saturday,8,Uber,15526
5,Saturday,9,Uber,19590
5,Saturday,10,Uber,22204
5,Saturday,11,Uber,24331
5,Saturday,12,Uber,25712
5,Saturday,13,Uber,26698
5,Saturday,14,Uber,27064
5,Saturday,15,Uber,27996
5,Saturday,16,Uber,28936
5,Saturday,17,Uber,32240
5,Saturday,18,Uber,33967
5,Saturday,19,Uber,38179
5,Saturday,20,Uber,39637
5,Saturday,21,Uber,39879
5,Saturday,22,Uber,41669
5,Saturday,23,Uber,42567
6,Sunday,0,Uber,30940
6,Sunday,1,Uber,24685
6,Sunday,2,Uber,18943
6,Sunday,3,Uber,14398
6,Sunday,4,Uber,10491
6,Sunday,5,Uber,6637
6,Sunday,6,Uber,6736
6,Sunday,7,Uber,7951
6,Sunday,8,Uber,10723
6,Sunday,9,Uber,14683
6,Sunday,10,Uber,18029
6,Sunday,11,Uber,20312
6,Sunday,12,Uber,21513
6,Sunday,13,Uber,21612
6,Sunday,14,Uber,22122
6,Sunday,15,Uber,21961
6,Sunday,16,Uber,21751
6,Sunday,17,Uber,21861
6,Sunday,18,Uber,22304
6,Sunday,19,Uber,22378
6,Sunday,20,Uber,21793
6,Sunday,21,Uber,20906
6,Sunday,22,Uber,20318
6,Sunday,23,Uber,18539
