weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,17524
0,Monday,1,Uber,11813
0,Monday,2,Uber,7558
0,Monday,3,Uber,5790
0,Monday,4,Uber,6943
0,Monday,5,Uber,9395
0,Monday,6,Uber,13491
0,Monday,7,Uber,19295
0,Monday,8,Uber,23934
0,Monday,9,Uber,23108
0,Monday,10,Uber,20130
0,Monday,11,Uber,19609
0,Monday,12,Uber,20147
0,Monday,13,Uber,19853
0,Monday,14,Uber,21602
0,Monday,15,Uber,23225
0,Monday,16,Uber,23347
0,Monday,17,Uber,26538
0,Monday,18,Uber,28877
0,Monday,19,Uber,26392
0,Monday,20,Uber,26050
0,Monday,21,Uber,26904
0,Monday,22,Uber,26331
0,Monday,23,Uber,22058
1,Tuesday,0,Uber,15646
1,Tuesday,1,Uber,9664
1,Tuesday,2,Uber,5722
1,Tuesday,3,Uber,4439
1,Tuesday,4,Uber,5815
1,Tuesday,5,Uber,8615
1,Tuesday,6,Uber,14586
1,Tuesday,7,Uber,22522
1,Tuesday,8,Uber,27385
1,Tuesday,9,Uber,24433
1,Tuesday,10,Uber,19680
1,Tuesday,11,Uber,18143
1,Tuesday,12,Uber,18151
1,Tuesday,13,Uber,18864
1,Tuesday,14,Uber,21439
1,Tuesday,15,Uber,22523
1,Tuesday,16,Uber,23355
1,Tuesday,17,Uber,27702
1,Tuesday,18,Uber,31810
1,Tuesday,19,Uber,28657
1,Tuesday,20,Uber,28792
1,Tuesday,21,Uber,30492
1,Tuesday,22,Uber,30744
1,Tuesday,23,Uber,25462
2,Wednesday,0,Uber,17633
2,Wednesday,1,Uber,10823
2,Wednesday,2,Uber,6816
2,Wednesday,3,Uber,5215
2,Wednesday,4,Uber,6292
2,Wednesday,5,Uber,8738
2,Wednesday,6,Uber,14925
2,Wednesday,7,Uber,23353
2,Wednesday,8,Uber,28345
2,Wednesday,9,Uber,24866
2,Wednesday,10,Uber,19882
2,Wednesday,11,Uber,18726
2,Wednesday,12,Uber,19478
2,Wednesday,13,Uber,19802
2,Wednesday,14,Uber,21413
2,Wednesday,15,Uber,22913
2,Wednesday,16,Uber,23811
2,Wednesday,17,Uber,28539
2,Wednesday,18,Uber,32421
2,Wednesday,19,Uber,31509
2,Wednesday,20,Uber,30942
2,Wednesday,21,Uber,33093
2,Wednesday,22,Uber,33877
2,Wednesday,23,Uber,28875
3,Thursday,0,Uber,16260
3,Thursday,1,Uber,9909
3,Thursday,2,Uber,6436
3,Thursday,3,Uber,4523
3,Thursday,4,Uber,5595
3,Thursday,5,Uber,7572
3,Thursday,6,Uber,12434
3,Thursday,7,Uber,20264
3,Thursday,8,Uber,24547
3,Thursday,9,Uber,22673
3,Thursday,10,Uber,19069
3,Thursday,11,Uber,17702
3,Thursday,12,Uber,17655
3,Thursday,13,Uber,17656
3,Thursday,14,Uber,19612
3,Thursday,15,Uber,20289
3,Thursday,16,Uber,21259
3,Thursday,17,Uber,24852
3,Thursday,18,Uber,29106
3,Thursday,19,Uber,29088
3,Thursday,20,Uber,28755
3,Thursday,21,Uber,29964
3,Thursday,22,Uber,30646
3,Thursday,23,Uber,27709
4,Friday,0,Uber,20920
4,Friday,1,Uber,13325
4,Friday,2,Uber,8705
4,Friday,3,Uber,6424
4,Friday,4,Uber,6593
4,Friday,5,Uber,8121
4,Friday,6,Uber,12131
4,Friday,7,Uber,18131
4,Friday,8,Uber,23265
4,Friday,9,Uber,22311
4,Friday,10,Uber,19365
4,Friday,11,Uber,19708
4,Friday,12,Uber,19170
4,Friday,13,Uber,19328
4,Friday,14,Uber,20046
4,Friday,15,Uber,19390
4,Friday,16,Uber,19992
4,Friday,17,Uber,23497
4,Friday,18,Uber,27578
4,Friday,19,Uber,29285
4,Friday,20,Uber,27673
4,Friday,21,Uber,28523
4,Friday,22,Uber,31343
4,Friday,23,Uber,33339
5,Saturday,0,Uber,29869
5,Saturday,1,Uber,24267
5,Saturday,2,Uber,18006
5,Saturday,3,Uber,13448
5,Saturday,4,Uber,10455
5,Saturday,5,Uber,8462
5,Saturday,6,Uber,8724
5,Saturday,7,Uber,10566
5,Saturday,8,Uber,14352
5,Saturday,9,Uber,18230
5,Saturday,10,Uber,19609
5,Saturday,11,Uber,21579
5,Saturday,12,Uber,22763
5,Saturday,13,Uber,23036
5,Saturday,14,Uber,23283
5,Saturday,15,Uber,23846
5,Saturday,16,Uber,24912
5,Saturday,17,Uber,27113
5,Saturday,18,Uber,28635
5,Saturday,19,Uber,30337
5,Saturday,20,Uber,29427
5,Saturday,21,Uber,30720
5,Saturday,22,Uber,32829
5,Saturday,23,Uber,34532
6,Sunday,0,Uber,31716
6,Sunday,1,Uber,24652
6,Sunday,2,Uber,18316
6,Sunday,3,Uber,13803
6,Sunday,4,Uber,10776
6,Sunday,5,Uber,7466
6,Sunday,6,Uber,7275
6,Sunday,7,Uber,8554
6,Sunday,8,Uber,10845
6,Sunday,9,Uber,14494
6,Sunday,10,Uber,16948
6,Sunday,11,Uber,19251
6,Sunday,12,Uber,19866
6,Sunday,13,Uber,20539
6,Sunday,14,Uber,21128
6,Sunday,15,Uber,21213
6,Sunday,16,Uber,21159
6,Sunday,17,Uber,22757
6,Sunday,18,Uber,22228
6,Sunday,19,Uber,21163
6,Sunday,20,Uber,20705
6,Sunday,21,Uber,21620
6,Sunday,22,Uber,21596
6,Sunday,23,Uber,19131
