weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,20541
0,Monday,1,Uber,13530
0,Monday,2,Uber,8956
0,Monday,3,Uber,6583
0,Monday,4,Uber,7277
0,Monday,5,Uber,9782
0,Monday,6,Uber,14122
0,Monday,7,Uber,20154
0,Monday,8,Uber,25645
0,Monday,9,Uber,25440
0,Monday,10,Uber,21770
0,Monday,11,Uber,21194
0,Monday,12,Uber,20271
0,Monday,13,Uber,20435
0,Monday,14,Uber,21652
0,Monday,15,Uber,23215
0,Monday,16,Uber,24606
0,Monday,17,Uber,29368
0,Monday,18,Uber,33887
0,Monday,19,Uber,32156
0,Monday,20,Uber,31083
0,Monday,21,Uber,31593
0,Monday,22,Uber,29649
0,Monday,23,Uber,24956
1,Tuesday,0,Uber,17481
1,Tuesday,1,Uber,10191
1,Tuesday,2,Uber,6399
1,Tuesday,3,Uber,4847
1,Tuesday,4,Uber,5894
1,Tuesday,5,Uber,9447
1,Tuesday,6,Uber,15776
1,Tuesday,7,Uber,25188
1,Tuesday,8,Uber,32137
1,Tuesday,9,Uber,30505
1,Tuesday,10,Uber,24641
1,Tuesday,11,Uber,22875
1,Tuesday,12,Uber,22368
1,Tuesday,13,Uber,21861
1,Tuesday,14,Uber,23986
1,Tuesday,15,Uber,26373
1,Tuesday,16,Uber,28893
1,Tuesday,17,Uber,34662
1,Tuesday,18,Uber,39908
1,Tuesday,19,Uber,38037
1,Tuesday,20,Uber,36047
1,Tuesday,21,Uber,37093
1,Tuesday,22,Uber,35967
1,Tuesday,23,Uber,29654
2,Wednesday,0,Uber,16000
2,Wednesday,1,Uber,9326
2,Wednesday,2,Uber,5828
2,Wednesday,3,Uber,4231
2,Wednesday,4,Uber,5312
2,Wednesday,5,Uber,7599
2,Wednesday,6,Uber,12274
2,Wednesday,7,Uber,19762
2,Wednesday,8,Uber,25210
2,Wednesday,9,Uber,23803
2,Wednesday,10,Uber,19309
2,Wednesday,11,Uber,18528
2,Wednesday,12,Uber,17958
2,Wednesday,13,Uber,17666
2,Wednesday,14,Uber,19747
2,Wednesday,15,Uber,21472
2,Wednesday,16,Uber,23964
2,Wednesday,17,Uber,28765
2,Wednesday,18,Uber,34587
2,Wednesday,19,Uber,34551
2,Wednesday,20,Uber,33404
2,Wednesday,21,Uber,34612
2,Wednesday,22,Uber,34200
2,Wednesday,23,Uber,28289
3,Thursday,0,Uber,18885
3,Thursday,1,Uber,11008
3,Thursday,2,Uber,6996
3,Thursday,3,Uber,4862
3,Thursday,4,Uber,5941
3,Thursday,5,Uber,8084
3,Thursday,6,Uber,12705
3,Thursday,7,Uber,19703
3,Thursday,8,Uber,25447
3,Thursday,9,Uber,24390
3,Thursday,10,Uber,20288
3,Thursday,11,Uber,19159
3,Thursday,12,Uber,19060
3,Thursday,13,Uber,18863
3,Thursday,14,Uber,21037
3,Thursday,15,Uber,23008
3,Thursday,16,Uber,25540
3,Thursday,17,Uber,30249
3,Thursday,18,Uber,35819
3,Thursday,19,Uber,36870
3,Thursday,20,Uber,36430
3,Thursday,21,Uber,38000
3,Thursday,22,Uber,38950
3,Thursday,23,Uber,35992
4,Friday,0,Uber,25753
4,Friday,1,Uber,15845
4,Friday,2,Uber,10085
4,Friday,3,Uber,7322
4,Friday,4,Uber,7644
4,Friday,5,Uber,8893
4,Friday,6,Uber,13126
4,Friday,7,Uber,20260
4,Friday,8,Uber,27137
4,Friday,9,Uber,27126
4,Friday,10,Uber,24106
4,Friday,11,Uber,22297
4,Friday,12,Uber,21205
4,Friday,13,Uber,21252
4,Friday,14,Uber,24189
4,Friday,15,Uber,26730
4,Friday,16,Uber,29300
4,Friday,17,Uber,34181
4,Friday,18,Uber,38620
4,Friday,19,Uber,41712
4,Friday,20,Uber,38327
4,Friday,21,Uber,37835
4,Friday,22,Uber,39733
4,Friday,23,Uber,40094
5,Saturday,0,Uber,35236
5,Saturday,1,Uber,27421
5,Saturday,2,Uber,19863
5,Saturday,3,Uber,14504
5,Saturday,4,Uber,11033
5,Saturday,5,Uber,8769
5,Saturday,6,Uber,9280
5,Saturday,7,Uber,11033
5,Saturday,8,Uber,14530
5,Saturday,9,Uber,18516
5,Saturday,10,Uber,21562
5,Saturday,11,Uber,23921
5,Saturday,12,Uber,25252
5,Saturday,13,Uber,26224
5,Saturday,14,Uber,27473
5,Saturday,15,Uber,28195
5,Saturday,16,Uber,30430
5,Saturday,17,Uber,33472
5,Saturday,18,Uber,36743
5,Saturday,19,Uber,41559
5,Saturday,20,Uber,38390
5,Saturday,21,Uber,38712
5,Saturday,22,Uber,40747
5,Saturday,23,Uber,41486
6,Sunday,0,Uber,48763
6,Sunday,1,Uber,39140
6,Sunday,2,Uber,29226
6,Sunday,3,Uber,20840
6,Sunday,4,Uber,15497
6,Sunday,5,Uber,10573
6,Sunday,6,Uber,9554
6,Sunday,7,Uber,11021
6,Sunday,8,Uber,14930
6,Sunday,9,Uber,20059
6,Sunday,10,Uber,25911
6,Sunday,11,Uber,30829
6,Sunday,12,Uber,33381
6,Sunday,13,Uber,33150
6,Sunday,14,Uber,33573
6,Sunday,15,Uber,33721
6,Sunday,16,Uber,34252
6,Sunday,17,Uber,35663
6,Sunday,18,Uber,36909
6,Sunday,19,Uber,36293
6,Sunday,20,Uber,35294
6,Sunday,21,Uber,33926
6,Sunday,22,Uber,34139
6,Sunday,23,Uber,29454
