pickup_date,pickup_month,borough,trips,year,month,month_name,weekday,weekday_num,week_start,is_weekend,is_month_start,is_month_end,holiday_name,is_federal_holiday,nyc_event,has_nyc_event,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2015-02-16,2015-02,Bronx,867,2015,2,February,Monday,0,2015-02-16,False,False,False,Washington's Birthday,True,,False,3,17.7,-2.3,7.699999999999999,8.1,-14.3,-3.1000000000000005,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-02-16,2015-02,Brooklyn,10563,2015,2,February,Monday,0,2015-02-16,False,False,False,Washington's Birthday,True,,False,3,17.7,-2.3,7.699999999999999,8.1,-14.3,-3.1000000000000005,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-02-16,2015-02,Manhattan,54076,2015,2,February,Monday,0,2015-02-16,False,False,False,Washington's Birthday,True,,False,3,17.7,-2.3,7.699999999999999,8.1,-14.3,-3.1000000000000005,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-02-16,2015-02,Queens,8117,2015,2,February,Monday,0,2015-02-16,False,False,False,Washington's Birthday,True,,False,3,17.7,-2.3,7.699999999999999,8.1,-14.3,-3.1000000000000005,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-02-16,2015-02,Staten Island,21,2015,2,February,Monday,0,2015-02-16,False,False,False,Washington's Birthday,True,,False,3,17.7,-2.3,7.699999999999999,8.1,-14.3,-3.1000000000000005,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-02-16,2015-02,Unknown,28,2015,2,February,Monday,0,2015-02-16,False,False,False,Washington's Birthday,True,,False,3,17.7,-2.3,7.699999999999999,8.1,-14.3,-3.1000000000000005,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-02-17,2015-02,Bronx,866,2015,2,February,Tuesday,1,2015-02-16,False,False,False,,False,,False,73,24.2,11.4,17.8,16.9,3.8,10.35,0.118,0.0,0.909,10.0,7.4,False,True,True
2015-02-17,2015-02,Brooklyn,8828,2015,2,February,Tuesday,1,2015-02-16,False,False,False,,False,,False,73,24.2,11.4,17.8,16.9,3.8,10.35,0.118,0.0,0.909,10.0,7.4,False,True,True
2015-02-17,2015-02,EWR,2,2015,2,February,Tuesday,1,2015-02-16,False,False,False,,False,,False,73,24.2,11.4,17.8,16.9,3.8,10.35,0.118,0.0,0.909,10.0,7.4,False,True,True
2015-02-17,2015-02,Manhattan,57689,2015,2,February,Tuesday,1,2015-02-16,False,False,False,,False,,False,73,24.2,11.4,17.8,16.9,3.8,10.35,0.118,0.0,0.909,10.0,7.4,False,True,True
2015-02-17,2015-02,Queens,6771,2015,2,February,Tuesday,1,2015-02-16,False,False,False,,False,,False,73,24.2,11.4,17.8,16.9,3.8,10.35,0.118,0.0,0.909,10.0,7.4,False,True,True
2015-02-17,2015-02,Staten Island,40,2015,2,February,Tuesday,1,2015-02-16,False,False,False,,False,,False,73,24.2,11.4,17.8,16.9,3.8,10.35,0.118,0.0,0.909,10.0,7.4,False,True,True
2015-02-17,2015-02,Unknown,25,2015,2,February,Tuesday,1,2015-02-16,False,False,False,,False,,False,73,24.2,11.4,17.8,16.9,3.8,10.35,0.118,0.0,0.909,10.0,7.4,False,True,True
2015-02-18,2015-02,Bronx,927,2015,2,February,Wednesday,2,2015-02-16,False,False,False,,False,,False,3,27.1,6.6,16.85,21.4,-1.7,9.85,0.0,0.0,0.0,0.0,6.0,False,False,False
2015-02-18,2015-02,Brooklyn,9387,2015,2,February,Wednesday,2,2015-02-16,False,False,False,,False,,False,3,27.1,6.6,16.85,21.4,-1.7,9.85,0.0,0.0,0.0,0.0,6.0,False,False,False
2015-02-18,2015-02,EWR,1,2015,2,February,Wednesday,2,2015-02-16,False,False,False,,False,,False,3,27.1,6.6,16.85,21.4,-1.7,9.85,0.0,0.0,0.0,0.0,6.0,False,False,False
2015-02-18,2015-02,Manhattan,57298,2015,2,February,Wednesday,2,2015-02-16,False,False,False,,False,,False,3,27.1,6.6,16.85,21.4,-1.7,9.85,0.0,0.0,0.0,0.0,6.0,False,False,False
2015-02-18,2015-02,Queens,5818,2015,2,February,Wednesday,2,2015-02-16,False,False,False,,False,,False,3,27.1,6.6,16.85,21.4,-1.7,9.85,0.0,0.0,0.0,0.0,6.0,False,False,False
2015-02-18,2015-02,Staten Island,31,2015,2,February,Wednesday,2,2015-02-16,False,False,False,,False,,False,3,27.1,6.6,16.85,21.4,-1.7,9.85,0.0,0.0,0.0,0.0,6.0,False,False,False
2015-02-18,2015-02,Unknown,31,2015,2,February,Wednesday,2,2015-02-16,False,False,False,,False,,False,3,27.1,6.6,16.85,21.4,-1.7,9.85,0.0,0.0,0.0,0.0,6.0,False,False,False
2015-02-19,2015-02,Bronx,1153,2015,2,February,Thursday,3,2015-02-16,False,False,False,,False,,False,3,19.1,6.5,12.8,7.4,-5.1,1.1500000000000004,0.0,0.0,0.0,0.0,17.9,False,False,False
2015-02-19,2015-02,Brooklyn,10829,2015,2,February,Thursday,3,2015-02-16,False,False,False,,False,,False,3,19.1,6.5,12.8,7.4,-5.1,1.1500000000000004,0.0,0.0,0.0,0.0,17.9,False,False,False
2015-02-19,2015-02,EWR,1,2015,2,February,Thursday,3,2015-02-16,False,False,False,,False,,False,3,19.1,6.5,12.8,7.4,-5.1,1.1500000000000004,0.0,0.0,0.0,0.0,17.9,False,False,False
2015-02-19,2015-02,Manhattan,71791,2015,2,February,Thursday,3,2015-02-16,False,False,False,,False,,False,3,19.1,6.5,12.8,7.4,-5.1,1.1500000000000004,0.0,0.0,0.0,0.0,17.9,False,False,False
2015-02-19,2015-02,Queens,6434,2015,2,February,Thursday,3,2015-02-16,False,False,False,,False,,False,3,19.1,6.5,12.8,7.4,-5.1,1.1500000000000004,0.0,0.0,0.0,0.0,17.9,False,False,False
2015-02-19,2015-02,Staten Island,32,2015,2,February,Thursday,3,2015-02-16,False,False,False,,False,,False,3,19.1,6.5,12.8,7.4,-5.1,1.1500000000000004,0.0,0.0,0.0,0.0,17.9,False,False,False
2015-02-19,2015-02,Unknown,31,2015,2,February,Thursday,3,2015-02-16,False,False,False,,False,,False,3,19.1,6.5,12.8,7.4,-5.1,1.1500000000000004,0.0,0.0,0.0,0.0,17.9,False,False,False
2015-02-20,2015-02,Bronx,1227,2015,2,February,Friday,4,2015-02-16,False,False,False,,False,,False,0,15.8,-3.3,6.25,5.4,-15.2,-4.8999999999999995,0.0,0.0,0.0,0.0,15.0,False,False,False
2015-02-20,2015-02,Brooklyn,13327,2015,2,February,Friday,4,2015-02-16,False,False,False,,False,,False,0,15.8,-3.3,6.25,5.4,-15.2,-4.8999999999999995,0.0,0.0,0.0,0.0,15.0,False,False,False
2015-02-20,2015-02,Manhattan,80861,2015,2,February,Friday,4,2015-02-16,False,False,False,,False,,False,0,15.8,-3.3,6.25,5.4,-15.2,-4.8999999999999995,0.0,0.0,0.0,0.0,15.0,False,False,False
2015-02-20,2015-02,Queens,7277,2015,2,February,Friday,4,2015-02-16,False,False,False,,False,,False,0,15.8,-3.3,6.25,5.4,-15.2,-4.8999999999999995,0.0,0.0,0.0,0.0,15.0,False,False,False
2015-02-20,2015-02,Staten Island,34,2015,2,February,Friday,4,2015-02-16,False,False,False,,False,,False,0,15.8,-3.3,6.25,5.4,-15.2,-4.8999999999999995,0.0,0.0,0.0,0.0,15.0,False,False,False
2015-02-20,2015-02,Unknown,36,2015,2,February,Friday,4,2015-02-16,False,False,False,,False,,False,0,15.8,-3.3,6.25,5.4,-15.2,-4.8999999999999995,0.0,0.0,0.0,0.0,15.0,False,False,False
2015-02-21,2015-02,Bronx,1162,2015,2,February,Saturday,5,2015-02-16,True,False,False,,False,,False,75,28.6,-0.1,14.25,21.8,-10.0,5.9,0.406,0.0,2.839,9.0,11.3,False,True,True
2015-02-21,2015-02,Brooklyn,16247,2015,2,February,Saturday,5,2015-02-16,True,False,False,,False,,False,75,28.6,-0.1,14.25,21.8,-10.0,5.9,0.406,0.0,2.839,9.0,11.3,False,True,True
2015-02-21,2015-02,EWR,1,2015,2,February,Saturday,5,2015-02-16,True,False,False,,False,,False,75,28.6,-0.1,14.25,21.8,-10.0,5.9,0.406,0.0,2.839,9.0,11.3,False,True,True
2015-02-21,2015-02,Manhattan,76096,2015,2,February,Saturday,5,2015-02-16,True,False,False,,False,,False,75,28.6,-0.1,14.25,21.8,-10.0,5.9,0.406,0.0,2.839,9.0,11.3,False,True,True
2015-02-21,2015-02,Queens,6891,2015,2,February,Saturday,5,2015-02-16,True,False,False,,False,,False,75,28.6,-0.1,14.25,21.8,-10.0,5.9,0.406,0.0,2.839,9.0,11.3,False,True,True
2015-02-21,2015-02,Staten Island,51,2015,2,February,Saturday,5,2015-02-16,True,False,False,,False,,False,75,28.6,-0.1,14.25,21.8,-10.0,5.9,0.406,0.0,2.839,9.0,11.3,False,True,True
2015-02-21,2015-02,Unknown,33,2015,2,February,Saturday,5,2015-02-16,True,False,False,,False,,False,75,28.6,-0.1,14.25,21.8,-10.0,5.9,0.406,0.0,2.839,9.0,11.3,False,True,True
2015-02-22,2015-02,Bronx,965,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-22,2015-02,Brooklyn,12024,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-22,2015-02,EWR,1,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-22,2015-02,Manhattan,47620,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-22,2015-02,Queens,7174,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-22,2015-02,Staten Island,19,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-22,2015-02,Unknown,41,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-23,2015-02,Bronx,1000,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,Brooklyn,9942,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,Manhattan,54018,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,Queens,7465,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,Staten Island,35,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,Unknown,34,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-24,2015-02,Bronx,1048,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,Brooklyn,9915,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,Manhattan,63366,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,Queens,6120,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,Staten Island,38,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,Unknown,33,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-25,2015-02,Bronx,1095,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,Brooklyn,9756,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,EWR,1,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,Manhattan,59039,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,Queens,6046,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,Staten Island,24,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,Unknown,31,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-26,2015-02,Bronx,1075,2015,2,February,Thursday,3,2015-02-23,False,False,False,,False,,False,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
2015-02-26,2015-02,Brooklyn,10803,2015,2,February,Thursday,3,2015-02-23,False,False,False,,False,,False,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
