pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches,cbd_congestion_fees
2021-09-16,2021-09,HV0003,Uber,Brooklyn,80181,347407.0,84622910,1578406.12,59631.48,1309906.07,7092.5,27865.75,0,0,0.0
2021-09-16,2021-09,HV0003,Uber,Manhattan,137028,662927.4,148487745,3123721.59,171239.63,2553724.4,17815.0,317809.25,0,0,0.0
2021-09-16,2021-09,HV0003,Uber,Queens,60455,360450.1,66036467,1355318.1,59907.06,1121027.07,27972.5,22305.25,0,0,0.0
2021-09-16,2021-09,HV0003,Uber,Staten Island,4499,22717.47,3969492,84756.47,3779.77,71062.53,195.0,374.0,0,0,0.0
2021-09-16,2021-09,HV0003,Uber,Unknown,14,114.63,17038,407.65,3.0,333.89,7.5,2.75,0,0,0.0
2021-09-17,2021-09,HV0003,Uber,Bronx,53837,238447.65,60894137,1099051.3,19797.03,947790.07,1667.5,7999.75,0,0,0.0
2021-09-17,2021-09,HV0003,Uber,Brooklyn,100854,431423.21,125506960,2243181.29,76634.35,1899681.56,8855.0,31630.5,0,0,0.0
2021-09-17,2021-09,HV0003,Uber,Manhattan,159115,733740.98,199967063,4103735.41,207910.08,3404846.71,18782.5,373722.25,0,0,0.0
2021-09-17,2021-09,HV0003,Uber,Queens,74935,433782.95,97782217,1799679.24,80063.77,1523914.61,32525.0,24453.0,0,0,0.0
2021-09-17,2021-09,HV0003,Uber,Staten Island,5957,30958.29,6055820,120256.76,4946.84,104619.66,235.0,484.0,0,0,0.0
2021-09-17,2021-09,HV0003,Uber,Unknown,22,135.93,25035,513.3000000000001,33.0,435.28,7.5,0.0,0,0,0.0
2021-09-18,2021-09,HV0003,Uber,Bronx,54822,254901.38,55002518,1047154.78,18976.47,913941.14,1130.0,8582.75,0,0,0.0
2021-09-18,2021-09,HV0003,Uber,Brooklyn,116599,520540.32,132690958,2548965.98,91217.67,2168590.64,5707.5,45441.0,0,0,0.0
2021-09-18,2021-09,HV0003,Uber,Manhattan,186680,852797.51,213533026,4561555.5,216945.17,3875192.73,12942.5,440156.75,0,0,0.0
2021-09-18,2021-09,HV0003,Uber,Queens,77593,450216.42,91716149,1749230.17,70088.75,1507211.02,24342.5,24134.0,0,0,0.0
2021-09-18,2021-09,HV0003,Uber,Staten Island,5705,31440.24,5674511,115628.81,5150.9,100785.23,165.0,475.75,0,0,0.0
2021-09-18,2021-09,HV0003,Uber,Unknown,15,67.95,12894,259.14,0.0,250.95,0.0,2.75,0,0,0.0
2021-09-19,2021-09,HV0003,Uber,Bronx,47295,217565.35,43167400,860404.49,13967.38,752395.6,1097.5,6371.75,0,0,0.0
2021-09-19,2021-09,HV0003,Uber,Brooklyn,102163,473841.19,111135460,2262077.2,74848.23,1910342.33,7982.5,36547.5,0,0,0.0
2021-09-19,2021-09,HV0003,Uber,Manhattan,145939,759658.08,167011872,3843306.16,177786.3,3267129.92,22427.5,330484.0,0,0,0.0
2021-09-19,2021-09,HV0003,Uber,Queens,71580,471744.35,84032901,1802363.86,74284.95,1542974.72,35297.5,25784.0,0,0,0.0
2021-09-19,2021-09,HV0003,Uber,Staten Island,4513,24998.4,4357059,90837.83,3716.67,79906.53,185.0,332.75,0,0,0.0
2021-09-19,2021-09,HV0003,Uber,Unknown,12,83.25,13274,281.39,36.89,250.8,0.0,0.0,0,0,0.0
2021-09-20,2021-09,HV0003,Uber,Bronx,41256,178723.13,42059704,792925.93,13124.65,684618.81,1220.0,6157.25,0,0,0.0
2021-09-20,2021-09,HV0003,Uber,Brooklyn,73328,321508.53,86819230,1598776.01,53379.52,1358482.07,7222.5,22074.25,0,0,0.0
2021-09-20,2021-09,HV0003,Uber,Manhattan,114339,560947.48,140034060,2981587.4,155067.27000000002,2466893.88,18065.0,263956.0,0,0,0.0
2021-09-20,2021-09,HV0003,Uber,Queens,62460,391651.98,80220739,1549755.8,63360.77,1337934.67,33435.0,21260.25,0,0,0.0
2021-09-20,2021-09,HV0003,Uber,Staten Island,4449,23569.76,4458262,89736.55,3670.19,78261.9,187.5,332.75,0,0,0.0
2021-09-20,2021-09,HV0003,Uber,Unknown,12,43.17,7793,189.26,0.0,162.52,2.5,0.0,0,0,0.0
2021-09-21,2021-09,HV0003,Uber,Bronx,41981,177102.82,42506646,760783.81,14049.82,672356.74,985.0,6127.0,0,0,0.0
2021-09-21,2021-09,HV0003,Uber,Brooklyn,73252,307322.64,80949041,1463576.89,52079.16,1261655.57,4630.0,24879.25,0,0,0.0
2021-09-21,2021-09,HV0003,Uber,Manhattan,133442,618576.52,157780468,3316003.23,178516.11,2798565.96,13615.0,312724.5,0,0,0.0
2021-09-21,2021-09,HV0003,Uber,Queens,59402,340622.76,69602965,1346803.45,56282.83,1148962.63,24145.0,20322.5,0,0,0.0
2021-09-21,2021-09,HV0003,Uber,Staten Island,4226,20495.56,3855063,78108.54,3654.42,67358.29,122.5,338.25,0,0,0.0
2021-09-21,2021-09,HV0003,Uber,Unknown,13,88.65,14552,361.09,8.98,288.35,0.0,0.0,0,0,0.0
2021-09-22,2021-09,HV0003,Uber,Bronx,43017,181769.81,42775624,771823.36,14435.89,683318.22,1000.0,6525.75,0,0,0.0
2021-09-22,2021-09,HV0003,Uber,Brooklyn,77656,327231.37,85201964,1529131.95,55444.86,1324614.9,5487.5,27761.25,0,0,0.0
2021-09-22,2021-09,HV0003,Uber,Manhattan,142667,676908.73,167855364,3362200.38,185058.25,2839557.11,16460.0,336193.0,0,0,0.0
2021-09-22,2021-09,HV0003,Uber,Queens,60411,349536.52,70464715,1356233.76,57565.02,1157528.74,24950.0,21131.0,0,0,0.0
2021-09-22,2021-09,HV0003,Uber,Staten Island,4553,23338.69,4309280,86775.48,3663.44,75442.93,165.0,440.0,0,0,0.0
2021-09-22,2021-09,HV0003,Uber,Unknown,12,87.99000000000001,19107,305.74,6.4,310.77,0.0,5.5,0,0,0.0
2021-09-23,2021-09,HV0003,Uber,Bronx,46570,190799.0,47661320,841163.83,13960.57,748853.99,1475.0,6283.75,0,0,0.0
2021-09-23,2021-09,HV0003,Uber,Brooklyn,92242,379170.25,109229693,1940634.2,68946.6,1682789.97,7650.0,29766.0,0,0,0.0
2021-09-23,2021-09,HV0003,Uber,Manhattan,165807,761030.95,212248042,4663698.800000001,238761.77,3869858.35,20542.5,392075.75,0,0,0.0
2021-09-23,2021-09,HV0003,Uber,Queens,68072,381293.33,83253495,1603681.2,70748.86,1377681.5799999998,28265.0,21736.0,0,0,0.0
2021-09-23,2021-09,HV0003,Uber,Staten Island,5022,24430.76,4944686,95770.02,3929.08,85590.37,212.5,393.25,0,0,0.0
2021-09-23,2021-09,HV0003,Uber,Unknown,10,34.79,7681,162.48000000000002,0.0,135.43,0.0,2.75,0,0,0.0
2021-09-24,2021-09,HV0003,Uber,Bronx,52405,226876.31,56435242,1014846.72,17055.61,903511.96,1880.0,7510.25,0,0,0.0
2021-09-24,2021-09,HV0003,Uber,Brooklyn,102150,440552.77,126120984,2252719.71,78010.51,1971724.92,9502.5,31908.25,0,0,0.0
2021-09-24,2021-09,HV0003,Uber,Manhattan,166192,794021.3,216705452,4403707.17,218177.55,3809073.29,24645.0,389089.25,0,0,0.0
2021-09-24,2021-09,HV0003,Uber,Queens,83107,521479.67,110909687,2273126.92,105785.19,1919425.8,44575.0,30307.75,0,0,0.0
2021-09-24,2021-09,HV0003,Uber,Staten Island,5592,29294.07,5734407,112778.03,4632.84,99922.26,255.0,442.75,0,0,0.0
2021-09-24,2021-09,HV0003,Uber,Unknown,14,59.0,12813,343.29,0.0,310.52,0.0,2.75,0,0,0.0
2021-09-25,2021-09,HV0003,Uber,Bronx,54051,249174.76,53237502,1003167.47,17343.76,883902.21,1255.0,8371.0,0,0,0.0
2021-09-25,2021-09,HV0003,Uber,Brooklyn,116711,523593.84,134161017,2522349.11,88286.92,2152205.15,5877.5,44530.75,0,0,0.0
2021-09-25,2021-09,HV0003,Uber,Manhattan,192406,902629.47,228343160,4881415.01,216055.3,4112991.74,14655.0,451288.75,0,0,0.0
2021-09-25,2021-09,HV0003,Uber,Queens,80495,475246.61,93027903,1869430.19,72652.89,1602024.97,24430.0,25192.75,0,0,0.0
2021-09-25,2021-09,HV0003,Uber,Staten Island,5753,31892.8,5733016,118419.61,4918.58,101899.18,142.5,503.25,0,0,0.0
2021-09-25,2021-09,HV0003,Uber,Unknown,19,85.92,16214,338.41,15.08,294.9,2.5,0.0,0,0,0.0
2021-09-26,2021-09,HV0003,Uber,Bronx,46279,211260.95,41598446,818573.34,12491.76,733496.62,1062.5,6619.25,0,0,0.0
2021-09-26,2021-09,HV0003,Uber,Brooklyn,101952,477480.94,111929632,2215595.45,70056.12,1891379.63,8322.5,35048.75,0,0,0.0
2021-09-26,2021-09,HV0003,Uber,Manhattan,149485,798515.0599999999,169267831,3956337.19,170874.30000000002,3348318.43,26202.5,339603.0,0,0,0.0
2021-09-26,2021-09,HV0003,Uber,Queens,73590,488409.16,85141663,1876045.56,70104.89,1616268.87,33720.0,26424.75,0,0,0.0
2021-09-26,2021-09,HV0003,Uber,Staten Island,4462,26032.12,4568065,94200.72,3899.95,83119.1,180.0,385.0,0,0,0.0
2021-09-26,2021-09,HV0003,Uber,Unknown,21,138.09,20510,447.3,7.03,381.98,0.0,0.0,0,0,0.0
2021-09-27,2021-09,HV0003,Uber,Bronx,41792,177175.30000000002,42250746,758235.95,12123.32,680827.97,1097.5,5948.25,0,0,0.0
2021-09-27,2021-09,HV0003,Uber,Brooklyn,75306,329577.28,84655104,1543698.78,53338.64,1348039.78,7435.0,23232.0,0,0,0.0
2021-09-27,2021-09,HV0003,Uber,Manhattan,119884,587243.42,137897193,2770311.43,151593.78,2383316.23,20320.0,276922.25,0,0,0.0
2021-09-27,2021-09,HV0003,Uber,Queens,62342,386260.44,75407637,1514132.46,63958.89,1304100.15,32785.0,21755.25,0,0,0.0
2021-09-27,2021-09,HV0003,Uber,Staten Island,4295,22839.05,4276767,85542.92,3720.16,75884.55,192.5,349.25,0,0,0.0
2021-09-27,2021-09,HV0003,Uber,Unknown,20,106.22,17599,457.66,14.22,391.28,5.0,0.0,0,0,0.0
2021-09-28,2021-09,HV0003,Uber,Bronx,40821,166929.61000000002,40818813,708388.57,12310.95,635404.22,847.5,5645.75,0,0,0.0
2021-09-28,2021-09,HV0003,Uber,Brooklyn,72805,300556.0,77750968,1389075.43,51953.97,1201365.45,4502.5,25137.75,0,0,0.0
2021-09-28,2021-09,HV0003,Uber,Manhattan,134089,602304.13,146299383,2895761.89,167259.26,2441643.1900000004,12615.0,315782.5,0,0,0.0
2021-09-28,2021-09,HV0003,Uber,Queens,57737,329177.92,64692026,1271301.38,53419.92,1084186.98,23257.5,19481.0,0,0,0.0
2021-09-28,2021-09,HV0003,Uber,Staten Island,4205,20329.14,3759331,76605.91,3579.78,66977.79000000001,135.0,302.5,0,0,0.0
2021-09-28,2021-09,HV0003,Uber,Unknown,13,99.85,21714,436.49,21.48,371.12,0.0,2.75,0,0,0.0
2021-09-29,2021-09,HV0003,Uber,Bronx,43524,176467.44,46026329,765348.03,14284.85,699020.47,972.5,5973.0,0,0,0.0
2021-09-29,2021-09,HV0003,Uber,Brooklyn,77127,320810.36,86205965,1511864.3299999998,54618.21,1311059.48,5165.0,27062.75,0,0,0.0
2021-09-29,2021-09,HV0003,Uber,EWR,1,0.79,182,12.19,0.0,9.36,2.5,0.0,0,0,0.0
2021-09-29,2021-09,HV0003,Uber,Manhattan,140545,663620.41,166020858,3236602.92,183963.15,2733344.5300000003,15075.0,328974.25,0,0,0.0
2021-09-29,2021-09,HV0003,Uber,Queens,58941,343965.64,69678645,1346195.74,59711.34,1152699.21,24735.0,20091.5,0,0,0.0
2021-09-29,2021-09,HV0003,Uber,Staten Island,4433,21704.37,4135816,82127.41,3550.92,72863.36,152.5,365.75,0,0,0.0
2021-09-29,2021-09,HV0003,Uber,Unknown,15,37.35,9811,203.67,14.06,171.28,0.0,0.0,0,0,0.0
2021-09-30,2021-09,HV0003,Uber,Bronx,45102,184835.53,48080526,813512.2,14007.8,735172.66,1337.5,6355.25,0,0,0.0
2021-09-30,2021-09,HV0003,Uber,Brooklyn,89433,376078.74,110398247,1877515.91,68520.9,1645882.37,7970.0,29067.5,0,0,0.0
2021-09-30,2021-09,HV0003,Uber,Manhattan,153130,747186.11,197642343,3898506.5,213685.56,3288482.06,20422.5,358209.5,0,0,0.0
2021-09-30,2021-09,HV0003,Uber,Queens,65485,388322.89,87056718,1608139.88,72708.70999999999,1387470.95,31267.5,22401.5,0,0,0.0
2021-09-30,2021-09,HV0003,Uber,Staten Island,5045,25700.87,4945075,96860.79,4313.54,85348.84,230.0,396.0,0,0,0.0
2021-09-30,2021-09,HV0003,Uber,Unknown,21,88.72,19832,365.32,0.0,349.81,2.5,0.0,0,0,0.0
2021-10-01,2021-10,HV0003,Uber,Bronx,53383,231014.91,60135539,1052429.8,19318.0,937643.89,1592.5,8159.25,0,0,0.0
2021-10-01,2021-10,HV0003,Uber,Brooklyn,103330,430513.81,129404622,2222656.34,78469.67,1961990.65,8725.0,31842.25,0,0,0.0
2021-10-01,2021-10,HV0003,Uber,Manhattan,162776,763904.08,206139107,4140735.27,211766.28,3553776.3,21130.0,381136.25,0,0,0.0
2021-10-01,2021-10,HV0003,Uber,Queens,75150,438558.02,102131974,1840467.66,81745.33,1607025.61,33820.0,25286.25,0,0,0.0
2021-10-01,2021-10,HV0003,Uber,Staten Island,5750,28866.23,5749105,112381.16,5158.59,98764.56,182.5,473.0,0,0,0.0
2021-10-01,2021-10,HV0003,Uber,Unknown,27,158.77,32359,621.6,13.0,544.23,0.0,0.0,0,0,0.0
2021-10-02,2021-10,HV0003,Uber,Bronx,53198,239305.03,54213752,979907.25,18047.86,878432.48,1022.5,8008.0,0,0,0.0
2021-10-02,2021-10,HV0003,Uber,Brooklyn,116265,510234.04,131214008,2423364.83,89907.41,2096997.07,5592.5,46362.25,0,0,0.0
2021-10-02,2021-10,HV0003,Uber,Manhattan,190202,870532.91,220949542,4472598.41,218350.44,3870967.6,13225.0,450375.75,0,0,0.0
2021-10-02,2021-10,HV0003,Uber,Queens,78315,446684.37,89402128,1712490.03,69512.52,1496179.58,22752.5,25000.25,0,0,0.0
2021-10-02,2021-10,HV0003,Uber,Staten Island,5700,31511.01,5556826,115758.88,5707.110000000001,100638.38,145.0,580.25,0,0,0.0
2021-10-02,2021-10,HV0003,Uber,Unknown,19,113.95,19435,434.56,10.92,351.47,2.5,0.0,0,0,0.0
2021-10-03,2021-10,HV0003,Uber,Bronx,45809,209005.17,41368315,809668.6900000001,14528.87,726473.54,1055.0,6638.5,0,0,0.0
2021-10-03,2021-10,HV0003,Uber,Brooklyn,101745,462330.13,108888065,2118377.55,74318.70999999999,1840122.12,8280.0,36132.25,0,0,0.0
2021-10-03,2021-10,HV0003,Uber,Manhattan,148706,768238.09,167041676,3691834.98,179941.18,3188117.21,23492.5,339468.25,0,0,0.0
2021-10-03,2021-10,HV0003,Uber,Queens,71817,466157.89,81670085,1735363.36,71031.11,1502812.19,33465.0,26386.25,0,0,0.0
2021-10-03,2021-10,HV0003,Uber,Staten Island,4538,25605.47,4322502,90987.45,4193.67,80191.13,157.5,387.75,0,0,0.0
2021-10-03,2021-10,HV0003,Uber,Unknown,12,79.31,12822,270.33,7.19,230.07,2.5,2.75,0,0,0.0
2021-10-04,2021-10,HV0003,Uber,Bronx,43588,176331.71,44463313,783912.65,13230.38,706200.9400000001,1105.0,5709.0,0,0,0.0
2021-10-04,2021-10,HV0003,Uber,Brooklyn,80654,338688.7,93751065,1659880.94,55780.17,1462325.06,7312.5,23856.25,0,0,0.0
2021-10-04,2021-10,HV0003,Uber,Manhattan,129332,595937.67,148063714,3070694.12,171093.11000000002,2623545.67,18897.5,301738.25,0,0,0.0
2021-10-04,2021-10,HV0003,Uber,Queens,63807,386942.72,78954630,1549568.87,66254.63,1334580.53,32335.0,22225.5,0,0,0.0
2021-10-04,2021-10,HV0003,Uber,Staten Island,4428,22496.71,4159557,84386.75,3485.15,73682.02,177.5,374.0,0,0,0.0
2021-10-04,2021-10,HV0003,Uber,Unknown,20,110.79,19138,452.13,6.0,407.37,2.5,0.0,0,0,0.0
2021-10-05,2021-10,HV0003,Uber,Bronx,41580,167736.8,41699347,720679.3,12725.05,647158.5,845.0,6030.75,0,0,0.0
2021-10-05,2021-10,HV0003,Uber,Brooklyn,79846,325295.25,92526371,1565662.9300000002,52677.92,1385916.33,5382.5,25305.5,0,0,0.0
2021-10-05,2021-10,HV0003,Uber,Manhattan,134496,619676.31,156418411,3086416.24,170988.19,2595080.06,13515.0,316104.25,0,0,0.0
2021-10-05,2021-10,HV0003,Uber,Queens,58162,334185.9,68962545,1303169.35,53368.75,1128211.9,24027.5,18955.75,0,0,0.0
2021-10-05,2021-10,HV0003,Uber,Staten Island,4466,21569.11,4192761,81843.04000000001,3921.91,72462.94,132.5,297.0,0,0,0.0
2021-10-05,2021-10,HV0003,Uber,Unknown,16,83.91,15026,318.0,0.0,268.25,2.5,2.75,0,0,0.0
2021-10-06,2021-10,HV0003,Uber,Bronx,42005,172496.22,41989388,736065.73,13174.33,660850.08,1160.0,5777.75,0,0,0.0
2021-10-06,2021-10,HV0003,Uber,Brooklyn,83423,347014.51,99219742,1669625.74,57762.55,1491547.75,7027.5,27230.5,0,0,0.0
2021-10-06,2021-10,HV0003,Uber,Manhattan,144873,691677.5,179032280,3463392.6100000003,192583.28,2939897.53,16175.0,339812.0,0,0,0.0
2021-10-06,2021-10,HV0003,Uber,Queens,60421,354041.89,73418261,1388911.89,58963.94,1208807.54,26677.5,21164.0,0,0,0.0
2021-10-06,2021-10,HV0003,Uber,Staten Island,4613,23117.28,4427189,86467.08,3900.08,77306.73,207.5,357.5,0,0,0.0
2021-10-06,2021-10,HV0003,Uber,Unknown,20,134.73,25608,418.4500000000001,24.5,460.25,5.0,2.75,0,0,0.0
2021-10-07,2021-10,HV0003,Uber,Bronx,44589,186561.38,46293133,797430.6399999999,14083.57,722674.77,1680.0,6437.75,0,0,0.0
2021-10-07,2021-10,HV0003,Uber,Brooklyn,90973,384300.0,113014427,1891130.57,66008.73,1696599.84,9412.5,30140.0,0,0,0.0
2021-10-07,2021-10,HV0003,Uber,Manhattan,156898,771311.34,204792783,3949642.51,214168.23,3369569.42,22117.5,367694.25,0,0,0.0
2021-10-07,2021-10,HV0003,Uber,Queens,65916,397516.08,86211858,1593834.07,72990.07,1388496.45,34277.5,24761.0,0,0,0.0
2021-10-07,2021-10,HV0003,Uber,Staten Island,4853,25109.07,4866795,94074.32,4226.58,84223.83,305.0,412.5,0,0,0.0
2021-10-07,2021-10,HV0003,Uber,Unknown,15,73.48,12465,281.62,4.06,244.2,2.5,2.75,0,0,0.0
2021-10-08,2021-10,HV0003,Uber,Bronx,51461,219803.09,54573523,965352.79,16703.54,861681.2,2227.5,7392.0,0,0,0.0
2021-10-08,2021-10,HV0003,Uber,Brooklyn,102085,436028.44,126172951,2166781.45,76715.42,1913683.05,10622.5,32425.25,0,0,0.0
2021-10-08,2021-10,HV0003,Uber,Manhattan,168998,807381.77,217168107,4279781.14,217362.26,3650734.11,24345.0,397174.25,0,0,0.0
2021-10-08,2021-10,HV0003,Uber,Queens,75718,441776.64,101532350,1813925.02,82754.95,1586434.08,36555.0,27027.0,0,0,0.0
2021-10-08,2021-10,HV0003,Uber,Staten Island,5883,31026.85,5892943,117369.8,4823.61,104082.9,297.5,522.5,0,0,0.0
2021-10-08,2021-10,HV0003,Uber,Unknown,25,149.93,30055,700.87,41.87,595.29,5.0,2.75,0,0,0.0
2021-10-09,2021-10,HV0003,Uber,Bronx,52272,239095.57,51174292,934514.23,17195.620000000003,847790.4400000001,1365.0,8335.25,0,0,0.0
2021-10-09,2021-10,HV0003,Uber,Brooklyn,113863,499636.53,126133844,2235067.48,81984.64,1979338.16,6562.5,44915.75,0,0,0.0
2021-10-09,2021-10,HV0003,Uber,Manhattan,197142,894802.5,225751483,4421673.7700000005,217946.57,3818268.13,15565.0,469015.25,0,0,0.0
2021-10-09,2021-10,HV0003,Uber,Queens,76713,448827.3,86368998,1652497.98,65140.53,1459414.37,27262.5,25102.0,0,0,0.0
2021-10-09,2021-10,HV0003,Uber,Staten Island,5818,32733.52,5744169,117099.5,5064.27,103161.64,190.0,506.0,0,0,0.0
2021-10-09,2021-10,HV0003,Uber,Unknown,16,109.19,18310,451.65,0.0,379.13,2.5,0.0,0,0,0.0
2021-10-10,2021-10,HV0003,Uber,Bronx,45654,205635.71,38864605,763746.12,12605.18,697488.81,1010.0,6784.25,0,0,0.0
2021-10-10,2021-10,HV0003,Uber,Brooklyn,100639,450718.44,102482366,1964190.53,64774.82,1739217.19,7772.5,37122.25,0,0,0.0
2021-10-10,2021-10,HV0003,Uber,Manhattan,167162,816125.8099999999,173828328,3853659.74,187467.63,3341059.2800000003,25347.5,391795.25,0,0,0.0
2021-10-10,2021-10,HV0003,Uber,Queens,70862,454402.4,76062751,1611728.3,60237.55,1410425.39,33950.0,25734.5,0,0,0.0
2021-10-10,2021-10,HV0003,Uber,Staten Island,4634,26999.59,4350457,93697.8,3870.2,82241.4,145.0,434.5,0,0,0.0
2021-10-10,2021-10,HV0003,Uber,Unknown,11,107.57,13020,313.84,0.0,285.21000000000004,2.5,2.75,0,0,0.0
2021-10-11,2021-10,HV0003,Uber,Bronx,38314,168632.03,34113122,639461.71,10889.17,579362.51,1075.0,6253.5,0,0,0.0
2021-10-11,2021-10,HV0003,Uber,Brooklyn,73162,319505.36,75819216,1362903.03,49462.72,1210833.55,7347.5,23694.0,0,0,0.0
2021-10-11,2021-10,HV0003,Uber,Manhattan,120266,600904.0700000001,129234081,2633032.52,156923.81,2279442.36,23622.5,278245.0,0,0,0.0
2021-10-11,2021-10,HV0003,Uber,Queens,61296,416639.47,70093445,1482785.97,68748.9,1281133.12,38222.5,24697.75,0,0,0.0
2021-10-11,2021-10,HV0003,Uber,Staten Island,3879,20656.15,3553628,73505.28,3063.63,64445.61,157.5,354.75,0,0,0.0
2021-10-11,2021-10,HV0003,Uber,Unknown,17,141.15,21195,521.86,12.0,419.21,2.5,2.75,0,0,0.0
2021-10-12,2021-10,HV0003,Uber,Bronx,41137,169748.51,42083009,711653.56,12399.62,653090.15,1072.5,5942.75,0,0,0.0
2021-10-12,2021-10,HV0003,Uber,Brooklyn,77873,325140.52,91339569,1531761.06,54869.36,1384607.05,5982.5,26056.25,0,0,0.0
2021-10-12,2021-10,HV0003,Uber,Manhattan,134588,641540.62,161859905,3118986.99,181139.61,2670455.08,17047.5,314985.0,0,0,0.0
2021-10-12,2021-10,HV0003,Uber,Queens,61566,378465.64,78790159,1439684.9500000002,64902.29,1278391.95,33592.5,22244.75,0,0,0.0
2021-10-12,2021-10,HV0003,Uber,Staten Island,4458,23084.38,4336491,84899.34,3733.65,75586.16,180.0,341.0,0,0,0.0
2021-10-12,2021-10,HV0003,Uber,Unknown,11,40.74,9178,188.6,6.4,161.59,0.0,0.0,0,0,0.0
2021-10-13,2021-10,HV0003,Uber,Bronx,42271,172982.12,44247936,721571.73,13027.42,659554.3300000001,1065.0,5948.25,0,0,0.0
2021-10-13,2021-10,HV0003,Uber,Brooklyn,83320,348729.91,101780121,1655940.31,60012.5,1487722.75,6015.0,28910.75,0,0,0.0
2021-10-13,2021-10,HV0003,Uber,Manhattan,147279,700188.5700000001,181295447,3497277.93,201444.88,2970947.64,15315.0,347176.5,0,0,0.0
2021-10-13,2021-10,HV0003,Uber,Queens,62005,371883.2,80141728,1420507.25,63312.28,1252345.58,30385.0,22530.75,0,0,0.0
2021-10-13,2021-10,HV0003,Uber,Staten Island,4507,23448.74,4899529,86280.61,3785.16,79519.44,190.0,437.25,0,0,0.0
2021-10-13,2021-10,HV0003,Uber,Unknown,18,147.72,106767,417.21,6.0,440.66,0.0,2.75,0,0,0.0
2021-10-14,2021-10,HV0003,Uber,Bronx,46322,188930.6,48271979,810592.92,14618.46,743978.08,1420.0,6325.0,0,0,0.0
2021-10-14,2021-10,HV0003,Uber,Brooklyn,94038,390450.24,113738075,1899332.17,69444.4,1697113.44,7960.0,31432.5,0,0,0.0
2021-10-14,2021-10,HV0003,Uber,Manhattan,165272,803767.18,209773896,4113781.56,233482.12,3490619.65,21010.0,386166.0,0,0,0.0
2021-10-14,2021-10,HV0003,Uber,Queens,68973,411662.62,89650718,1624521.4,78782.08,1431713.62,36315.0,27046.25,0,0,0.0
2021-10-14,2021-10,HV0003,Uber,Staten Island,5015,24875.17,4895411,92595.39,4456.28,83450.08,172.5,390.5,0,0,0.0
2021-10-14,2021-10,HV0003,Uber,Unknown,20,94.53,22902,367.41,12.0,319.61,0.0,2.75,0,0,0.0
2021-10-15,2021-10,HV0003,Uber,Bronx,57658,244540.64,60746895,1065380.88,18598.98,964136.74,1885.0,7972.25,0,0,0.0
2021-10-15,2021-10,HV0003,Uber,Brooklyn,109688,463854.81,134619001,2310731.34,84308.37,2046314.07,9495.0,34278.75,0,0,0.0
2021-10-15,2021-10,HV0003,Uber,Manhattan,180441,839996.91,230367703,4545168.46,247470.46,3904864.56,23167.5,423057.25,0,0,0.0
2021-10-15,2021-10,HV0003,Uber,Queens,81486,478642.4,106114453,1912199.96,88198.94,1679073.03,37797.5,29166.5,0,0,0.0
2021-10-15,2021-10,HV0003,Uber,Staten Island,6287,32668.94,6274848,121543.34,5427.79,108789.53,227.5,434.5,0,0,0.0
2021-10-15,2021-10,HV0003,Uber,Unknown,19,91.28,19645,364.65,12.47,339.73,2.5,2.75,0,0,0.0
2021-10-16,2021-10,HV0003,Uber,Bronx,57459,257513.16,54073596,1008970.54,18368.48,919924.56,1150.0,8681.75,0,0,0.0
2021-10-16,2021-10,HV0003,Uber,Brooklyn,128609,551100.86,139393374,2599887.45,99924.35,2292366.37,5972.5,49260.75,0,0,0.0
2021-10-16,2021-10,HV0003,Uber,Manhattan,225897,977304.2,251304553,5293877.99,268823.06,4616506.68,14882.5,537974.25,0,0,0.0
2021-10-16,2021-10,HV0003,Uber,Queens,83611,473449.73,92428852,1761088.64,72119.04000000001,1566256.96,25717.5,27304.75,0,0,0.0
2021-10-16,2021-10,HV0003,Uber,Staten Island,6157,32740.35,5727766,116496.65,5645.77,104587.02,185.0,478.5,0,0,0.0
2021-10-16,2021-10,HV0003,Uber,Unknown,21,158.51999999999998,24109,585.97,24.18,501.16,5.0,2.75,0,0,0.0
2021-10-17,2021-10,HV0003,Uber,Bronx,48483,216392.99,43747660,821893.28,13720.78,759493.98,1052.5,6399.25,0,0,0.0
2021-10-17,2021-10,HV0003,Uber,Brooklyn,106977,478117.2,112966924,2111846.58,77936.66,1879114.33,8410.0,36924.25,0,0,0.0
2021-10-17,2021-10,HV0003,Uber,Manhattan,163799,841356.52,183567583,4031361.74,210430.92,3461620.49,30102.5,375141.25,0,0,0.0
2021-10-17,2021-10,HV0003,Uber,Queens,76091,499834.45,88064459,1816105.79,77755.17,1598663.49,38105.0,28754.0,0,0,0.0
2021-10-17,2021-10,HV0003,Uber,Staten Island,4800,27039.67,4616470,93764.56,4089.49,84193.72,192.5,365.75,0,0,0.0
2021-10-17,2021-10,HV0003,Uber,Unknown,9,37.46,7238,127.42,2.0,132.39,0.0,0.0,0,0,0.0
2021-10-18,2021-10,HV0003,Uber,Bronx,44867,183455.02,43671911,772045.0,11933.65,692309.72,1195.0,5912.5,0,0,0.0
2021-10-18,2021-10,HV0003,Uber,Brooklyn,83190,349912.14,93945522,1655054.04,53266.67,1455820.59,8270.0,24018.5,0,0,0.0
