pickup_date,pickup_month,dispatching_base,base_name,active_vehicles,trips,year,month,month_name,weekday,weekday_num,week_start,is_weekend,is_month_start,is_month_end,holiday_name,is_federal_holiday,nyc_event,has_nyc_event,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2015-02-22,2015-02,B02682,Schmecken,1220,10970,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-22,2015-02,B02764,Danach-NY,3478,30157,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-22,2015-02,B02765,Grun,566,5034,2015,2,February,Sunday,6,2015-02-16,True,False,False,,False,,False,75,41.4,26.9,34.15,35.7,19.5,27.6,0.283,0.071,1.488,11.0,6.3,True,True,True
2015-02-23,2015-02,B02512,Unter,238,1844,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,B02598,Hinter,966,8943,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,B02617,Weiter,1332,11720,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,B02682,Schmecken,1262,11714,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,B02764,Danach-NY,3734,31173,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-23,2015-02,B02765,Grun,665,5823,2015,2,February,Monday,0,2015-02-23,False,False,False,,False,,False,3,28.6,4.6,16.6,20.8,-4.9,7.95,0.0,0.0,0.0,0.0,13.4,False,False,False
2015-02-24,2015-02,B02512,Unter,247,1869,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,B02598,Hinter,1061,9954,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,B02617,Weiter,1456,13719,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,B02682,Schmecken,1346,12497,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,B02764,Danach-NY,3965,34686,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-24,2015-02,B02765,Grun,698,6390,2015,2,February,Tuesday,1,2015-02-23,False,False,False,,False,,False,3,18.8,-3.6,7.6000000000000005,9.9,-13.4,-1.75,0.0,0.0,0.0,0.0,8.9,False,False,False
2015-02-25,2015-02,B02512,Unter,246,1647,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,B02598,Hinter,1076,9405,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,B02617,Weiter,1473,12811,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,B02682,Schmecken,1395,12693,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,B02764,Danach-NY,3934,31957,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-25,2015-02,B02765,Grun,706,6178,2015,2,February,Wednesday,2,2015-02-23,False,False,False,,False,,False,3,33.5,4.8,19.15,23.7,-4.7,9.5,0.0,0.0,0.0,0.0,12.2,False,False,False
2015-02-26,2015-02,B02512,Unter,243,1797,2015,2,February,Thursday,3,2015-02-23,False,False,False,,False,,False,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
2015-02-26,2015-02,B02598,Hinter,1134,10661,2015,2,February,Thursday,3,2015-02-23,False,False,False,,False,,False,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
2015-02-26,2015-02,B02617,Weiter,1539,14461,2015,2,February,Thursday,3,2015-02-23,False,False,False,,False,,False,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
2015-02-26,2015-02,B02682,Schmecken,1465,13814,2015,2,February,Thursday,3,2015-02-23,False,False,False,,False,,False,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
2015-02-26,2015-02,B02764,Danach-NY,4101,36091,2015,2,February,Thursday,3,2015-02-23,False,False,False,,False,,False,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
2015-02-26,2015-02,B02765,Grun,745,6744,2015,2,February,Thursday,3,2015-02-23,False,False,False,,False,,False,71,26.0,17.3,21.65,18.3,7.9,13.100000000000001,0.031,0.0,0.22,5.0,10.1,False,True,True
2015-02-27,2015-02,B02512,Unter,272,2056,2015,2,February,Friday,4,2015-02-23,False,False,False,,False,,False,3,26.7,7.7,17.2,18.1,-1.0,8.55,0.0,0.0,0.0,0.0,7.8,False,False,False
2015-02-27,2015-02,B02598,Hinter,1114,10755,2015,2,February,Friday,4,2015-02-23,False,False,False,,False,,False,3,26.7,7.7,17.2,18.1,-1.0,8.55,0.0,0.0,0.0,0.0,7.8,False,False,False
2015-02-27,2015-02,B02617,Weiter,1551,14677,2015,2,February,Friday,4,2015-02-23,False,False,False,,False,,False,3,26.7,7.7,17.2,18.1,-1.0,8.55,0.0,0.0,0.0,0.0,7.8,False,False,False
2015-02-27,2015-02,B02682,Schmecken,1510,14975,2015,2,February,Friday,4,2015-02-23,False,False,False,,False,,False,3,26.7,7.7,17.2,18.1,-1.0,8.55,0.0,0.0,0.0,0.0,7.8,False,False,False
2015-02-27,2015-02,B02764,Danach-NY,4253,38780,2015,2,February,Friday,4,2015-02-23,False,False,False,,False,,False,3,26.7,7.7,17.2,18.1,-1.0,8.55,0.0,0.0,0.0,0.0,7.8,False,False,False
2015-02-27,2015-02,B02765,Grun,786,7563,2015,2,February,Friday,4,2015-02-23,False,False,False,,False,,False,3,26.7,7.7,17.2,18.1,-1.0,8.55,0.0,0.0,0.0,0.0,7.8,False,False,False
2015-02-28,2015-02,B02512,Unter,230,1803,2015,2,February,Saturday,5,2015-02-23,True,False,True,,False,,False,1,25.0,0.1,12.55,17.8,-9.3,4.25,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-02-28,2015-02,B02598,Hinter,994,10319,2015,2,February,Saturday,5,2015-02-23,True,False,True,,False,,False,1,25.0,0.1,12.55,17.8,-9.3,4.25,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-02-28,2015-02,B02617,Weiter,1372,14022,2015,2,February,Saturday,5,2015-02-23,True,False,True,,False,,False,1,25.0,0.1,12.55,17.8,-9.3,4.25,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-02-28,2015-02,B02682,Schmecken,1386,14472,2015,2,February,Saturday,5,2015-02-23,True,False,True,,False,,False,1,25.0,0.1,12.55,17.8,-9.3,4.25,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-02-28,2015-02,B02764,Danach-NY,3952,39812,2015,2,February,Saturday,5,2015-02-23,True,False,True,,False,,False,1,25.0,0.1,12.55,17.8,-9.3,4.25,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-02-28,2015-02,B02765,Grun,747,7753,2015,2,February,Saturday,5,2015-02-23,True,False,True,,False,,False,1,25.0,0.1,12.55,17.8,-9.3,4.25,0.0,0.0,0.0,0.0,6.7,False,False,False
