pickup_date,pickup_month,hour,company,trips
2017-10-01,2017-10,0,Uber,7254
2017-10-01,2017-10,1,Uber,5660
2017-10-01,2017-10,2,Uber,4582
2017-10-01,2017-10,3,Uber,3463
2017-10-01,2017-10,4,Uber,2606
2017-10-01,2017-10,5,Uber,1644
2017-10-01,2017-10,6,Uber,1621
2017-10-01,2017-10,7,Uber,2042
2017-10-01,2017-10,8,Uber,2658
2017-10-01,2017-10,9,Uber,3520
2017-10-01,2017-10,10,Uber,4552
2017-10-01,2017-10,11,Uber,5069
2017-10-01,2017-10,12,Uber,5175
2017-10-01,2017-10,13,Uber,5180
2017-10-01,2017-10,14,Uber,5142
2017-10-01,2017-10,15,Uber,5039
2017-10-01,2017-10,16,Uber,5026
2017-10-01,2017-10,17,Uber,5173
2017-10-01,2017-10,18,Uber,5179
2017-10-01,2017-10,19,Uber,5476
2017-10-01,2017-10,20,Uber,5072
2017-10-01,2017-10,21,Uber,5018
2017-10-01,2017-10,22,Uber,4539
2017-10-01,2017-10,23,Uber,3877
2017-10-02,2017-10,0,Uber,2479
2017-10-02,2017-10,1,Uber,1350
2017-10-02,2017-10,2,Uber,813
2017-10-02,2017-10,3,Uber,698
2017-10-02,2017-10,4,Uber,1046
2017-10-02,2017-10,5,Uber,1650
2017-10-02,2017-10,6,Uber,2629
2017-10-02,2017-10,7,Uber,4206
2017-10-02,2017-10,8,Uber,5063
2017-10-02,2017-10,9,Uber,4308
2017-10-02,2017-10,10,Uber,3343
2017-10-02,2017-10,11,Uber,3110
2017-10-02,2017-10,12,Uber,3135
2017-10-02,2017-10,13,Uber,3120
2017-10-02,2017-10,14,Uber,3339
2017-10-02,2017-10,15,Uber,3664
2017-10-02,2017-10,16,Uber,3819
2017-10-02,2017-10,17,Uber,4698
2017-10-02,2017-10,18,Uber,5178
2017-10-02,2017-10,19,Uber,5043
2017-10-02,2017-10,20,Uber,4834
2017-10-02,2017-10,21,Uber,4636
2017-10-02,2017-10,22,Uber,4439
2017-10-02,2017-10,23,Uber,3345
2017-10-03,2017-10,0,Uber,2371
2017-10-03,2017-10,1,Uber,1361
2017-10-03,2017-10,2,Uber,915
2017-10-03,2017-10,3,Uber,641
2017-10-03,2017-10,4,Uber,860
2017-10-03,2017-10,5,Uber,1335
2017-10-03,2017-10,6,Uber,2369
2017-10-03,2017-10,7,Uber,4210
2017-10-03,2017-10,8,Uber,5044
2017-10-03,2017-10,9,Uber,4130
2017-10-03,2017-10,10,Uber,3218
2017-10-03,2017-10,11,Uber,3046
2017-10-03,2017-10,12,Uber,3175
2017-10-03,2017-10,13,Uber,3266
2017-10-03,2017-10,14,Uber,3537
2017-10-03,2017-10,15,Uber,3902
2017-10-03,2017-10,16,Uber,4075
2017-10-03,2017-10,17,Uber,4935
2017-10-03,2017-10,18,Uber,5493
2017-10-03,2017-10,19,Uber,5701
2017-10-03,2017-10,20,Uber,5429
2017-10-03,2017-10,21,Uber,5525
2017-10-03,2017-10,22,Uber,5121
2017-10-03,2017-10,23,Uber,4189
2017-10-04,2017-10,0,Uber,3301
2017-10-04,2017-10,1,Uber,1775
2017-10-04,2017-10,2,Uber,1037
2017-10-04,2017-10,3,Uber,787
2017-10-04,2017-10,4,Uber,945
2017-10-04,2017-10,5,Uber,1353
2017-10-04,2017-10,6,Uber,2447
2017-10-04,2017-10,7,Uber,4418
2017-10-04,2017-10,8,Uber,5285
2017-10-04,2017-10,9,Uber,4475
2017-10-04,2017-10,10,Uber,3443
2017-10-04,2017-10,11,Uber,3304
2017-10-04,2017-10,12,Uber,3390
2017-10-04,2017-10,13,Uber,3509
2017-10-04,2017-10,14,Uber,3901
2017-10-04,2017-10,15,Uber,4344
2017-10-04,2017-10,16,Uber,4380
2017-10-04,2017-10,17,Uber,5418
2017-10-04,2017-10,18,Uber,5789
2017-10-04,2017-10,19,Uber,5909
2017-10-04,2017-10,20,Uber,5723
2017-10-04,2017-10,21,Uber,5833
2017-10-04,2017-10,22,Uber,5621
2017-10-04,2017-10,23,Uber,4544
2017-10-05,2017-10,0,Uber,3109
2017-10-05,2017-10,1,Uber,1790
2017-10-05,2017-10,2,Uber,1142
2017-10-05,2017-10,3,Uber,858
2017-10-05,2017-10,4,Uber,1103
2017-10-05,2017-10,5,Uber,1482
2017-10-05,2017-10,6,Uber,2610
2017-10-05,2017-10,7,Uber,4576
2017-10-05,2017-10,8,Uber,5450
2017-10-05,2017-10,9,Uber,4343
2017-10-05,2017-10,10,Uber,3504
2017-10-05,2017-10,11,Uber,3383
2017-10-05,2017-10,12,Uber,3400
2017-10-05,2017-10,13,Uber,3610
2017-10-05,2017-10,14,Uber,4067
2017-10-05,2017-10,15,Uber,4376
2017-10-05,2017-10,16,Uber,4655
2017-10-05,2017-10,17,Uber,5842
2017-10-05,2017-10,18,Uber,6690
2017-10-05,2017-10,19,Uber,6425
2017-10-05,2017-10,20,Uber,6118
2017-10-05,2017-10,21,Uber,6602
2017-10-05,2017-10,22,Uber,6992
2017-10-05,2017-10,23,Uber,5587
2017-10-06,2017-10,0,Uber,3757
2017-10-06,2017-10,1,Uber,2269
2017-10-06,2017-10,2,Uber,1547
2017-10-06,2017-10,3,Uber,1181
2017-10-06,2017-10,4,Uber,1279
2017-10-06,2017-10,5,Uber,1595
2017-10-06,2017-10,6,Uber,2627
2017-10-06,2017-10,7,Uber,4366
2017-10-06,2017-10,8,Uber,5195
2017-10-06,2017-10,9,Uber,4704
2017-10-06,2017-10,10,Uber,3881
2017-10-06,2017-10,11,Uber,3718
2017-10-06,2017-10,12,Uber,3859
2017-10-06,2017-10,13,Uber,4128
2017-10-06,2017-10,14,Uber,4637
2017-10-06,2017-10,15,Uber,4723
2017-10-06,2017-10,16,Uber,5013
2017-10-06,2017-10,17,Uber,6021
2017-10-06,2017-10,18,Uber,6467
2017-10-06,2017-10,19,Uber,7336
2017-10-06,2017-10,20,Uber,6900
2017-10-06,2017-10,21,Uber,6694
2017-10-06,2017-10,22,Uber,7499
2017-10-06,2017-10,23,Uber,7667
2017-10-07,2017-10,0,Uber,6711
2017-10-07,2017-10,1,Uber,5123
2017-10-07,2017-10,2,Uber,3965
2017-10-07,2017-10,3,Uber,2830
2017-10-07,2017-10,4,Uber,2119
2017-10-07,2017-10,5,Uber,1533
2017-10-07,2017-10,6,Uber,1895
2017-10-07,2017-10,7,Uber,2555
2017-10-07,2017-10,8,Uber,3361
2017-10-07,2017-10,9,Uber,4164
2017-10-07,2017-10,10,Uber,4595
2017-10-07,2017-10,11,Uber,5109
2017-10-07,2017-10,12,Uber,5177
2017-10-07,2017-10,13,Uber,5365
2017-10-07,2017-10,14,Uber,5439
2017-10-07,2017-10,15,Uber,5594
2017-10-07,2017-10,16,Uber,5895
2017-10-07,2017-10,17,Uber,6702
