pickup_date,pickup_month,hour,company,trips
2015-11-01,2015-11,0,Uber,15682
2015-11-01,2015-11,1,Uber,31645
2015-11-01,2015-11,2,Uber,12248
2015-11-01,2015-11,3,Uber,8448
2015-11-01,2015-11,4,Uber,5455
2015-11-01,2015-11,5,Uber,3972
2015-11-01,2015-11,6,Uber,2979
2015-11-01,2015-11,7,Uber,2347
2015-11-01,2015-11,8,Uber,2434
2015-11-01,2015-11,9,Uber,3086
2015-11-01,2015-11,10,Uber,3776
2015-11-01,2015-11,11,Uber,4447
2015-11-01,2015-11,12,Uber,4899
2015-11-01,2015-11,13,Uber,5263
2015-11-01,2015-11,14,Uber,5572
2015-11-01,2015-11,15,Uber,5849
2015-11-01,2015-11,16,Uber,6848
2015-11-01,2015-11,17,Uber,7890
2015-11-01,2015-11,18,Uber,8567
2015-11-01,2015-11,19,Uber,7848
2015-11-01,2015-11,20,Uber,6131
2015-11-01,2015-11,21,Uber,5787
2015-11-01,2015-11,22,Uber,5069
2015-11-01,2015-11,23,Uber,4274
2015-11-02,2015-11,0,Uber,3073
2015-11-02,2015-11,1,Uber,1883
2015-11-02,2015-11,2,Uber,940
2015-11-02,2015-11,3,Uber,763
2015-11-02,2015-11,4,Uber,1606
2015-11-02,2015-11,5,Uber,2570
2015-11-02,2015-11,6,Uber,3856
2015-11-02,2015-11,7,Uber,5089
2015-11-02,2015-11,8,Uber,6148
2015-11-02,2015-11,9,Uber,5683
2015-11-02,2015-11,10,Uber,4412
2015-11-02,2015-11,11,Uber,4105
2015-11-02,2015-11,12,Uber,4083
2015-11-02,2015-11,13,Uber,4116
2015-11-02,2015-11,14,Uber,4479
2015-11-02,2015-11,15,Uber,5110
2015-11-02,2015-11,16,Uber,5612
2015-11-02,2015-11,17,Uber,6232
2015-11-02,2015-11,18,Uber,7632
2015-11-02,2015-11,19,Uber,7218
2015-11-02,2015-11,20,Uber,6754
2015-11-02,2015-11,21,Uber,6498
2015-11-02,2015-11,22,Uber,6082
2015-11-02,2015-11,23,Uber,4372
2015-11-03,2015-11,0,Uber,2784
2015-11-03,2015-11,1,Uber,1440
2015-11-03,2015-11,2,Uber,930
2015-11-03,2015-11,3,Uber,648
2015-11-03,2015-11,4,Uber,1105
2015-11-03,2015-11,5,Uber,1908
2015-11-03,2015-11,6,Uber,3130
2015-11-03,2015-11,7,Uber,5102
2015-11-03,2015-11,8,Uber,5998
2015-11-03,2015-11,9,Uber,5262
2015-11-03,2015-11,10,Uber,4296
2015-11-03,2015-11,11,Uber,3730
2015-11-03,2015-11,12,Uber,3973
2015-11-03,2015-11,13,Uber,4056
2015-11-03,2015-11,14,Uber,4594
2015-11-03,2015-11,15,Uber,5084
2015-11-03,2015-11,16,Uber,5707
