pickup_date,pickup_month,hour,company,trips
2017-09-01,2017-09,0,Uber,4269
2017-09-01,2017-09,1,Uber,2997
2017-09-01,2017-09,2,Uber,1968
2017-09-01,2017-09,3,Uber,1393
2017-09-01,2017-09,4,Uber,1326
2017-09-01,2017-09,5,Uber,1522
2017-09-01,2017-09,6,Uber,2350
2017-09-01,2017-09,7,Uber,3588
2017-09-01,2017-09,8,Uber,4659
2017-09-01,2017-09,9,Uber,4521
2017-09-01,2017-09,10,Uber,3982
2017-09-01,2017-09,11,Uber,3864
2017-09-01,2017-09,12,Uber,4031
2017-09-01,2017-09,13,Uber,4313
2017-09-01,2017-09,14,Uber,4397
2017-09-01,2017-09,15,Uber,4372
2017-09-01,2017-09,16,Uber,4748
2017-09-01,2017-09,17,Uber,5237
2017-09-01,2017-09,18,Uber,5713
2017-09-01,2017-09,19,Uber,5863
2017-09-01,2017-09,20,Uber,5818
2017-09-01,2017-09,21,Uber,5659
2017-09-01,2017-09,22,Uber,6005
2017-09-01,2017-09,23,Uber,6502
2017-09-02,2017-09,0,Uber,6002
2017-09-02,2017-09,1,Uber,4504
2017-09-02,2017-09,2,Uber,3490
2017-09-02,2017-09,3,Uber,2659
2017-09-02,2017-09,4,Uber,2153
2017-09-02,2017-09,5,Uber,1581
2017-09-02,2017-09,6,Uber,1711
2017-09-02,2017-09,7,Uber,2155
2017-09-02,2017-09,8,Uber,2712
2017-09-02,2017-09,9,Uber,3492
2017-09-02,2017-09,10,Uber,3968
2017-09-02,2017-09,11,Uber,4406
2017-09-02,2017-09,12,Uber,4608
2017-09-02,2017-09,13,Uber,4697
2017-09-02,2017-09,14,Uber,4734
2017-09-02,2017-09,15,Uber,4948
2017-09-02,2017-09,16,Uber,5228
2017-09-02,2017-09,17,Uber,6120
2017-09-02,2017-09,18,Uber,5867
2017-09-02,2017-09,19,Uber,7246
2017-09-02,2017-09,20,Uber,8435
2017-09-02,2017-09,21,Uber,8825
2017-09-02,2017-09,22,Uber,8489
2017-09-02,2017-09,23,Uber,7915
2017-09-03,2017-09,0,Uber,6513
2017-09-03,2017-09,1,Uber,4546
2017-09-03,2017-09,2,Uber,3472
2017-09-03,2017-09,3,Uber,2877
2017-09-03,2017-09,4,Uber,2133
2017-09-03,2017-09,5,Uber,1186
2017-09-03,2017-09,6,Uber,1292
2017-09-03,2017-09,7,Uber,1543
2017-09-03,2017-09,8,Uber,2147
2017-09-03,2017-09,9,Uber,3579
2017-09-03,2017-09,10,Uber,4318
2017-09-03,2017-09,11,Uber,4903
2017-09-03,2017-09,12,Uber,4982
2017-09-03,2017-09,13,Uber,4712
2017-09-03,2017-09,14,Uber,5086
2017-09-03,2017-09,15,Uber,4969
2017-09-03,2017-09,16,Uber,5022
