pickup_date,pickup_month,hour,company,trips
2016-06-01,2016-06,0,Uber,3378
2016-06-01,2016-06,1,Uber,1949
2016-06-01,2016-06,2,Uber,1235
2016-06-01,2016-06,3,Uber,918
2016-06-01,2016-06,4,Uber,1188
2016-06-01,2016-06,5,Uber,1707
2016-06-01,2016-06,6,Uber,2756
2016-06-01,2016-06,7,Uber,4385
2016-06-01,2016-06,8,Uber,5442
2016-06-01,2016-06,9,Uber,5309
2016-06-01,2016-06,10,Uber,4278
2016-06-01,2016-06,11,Uber,4228
2016-06-01,2016-06,12,Uber,4240
2016-06-01,2016-06,13,Uber,4144
2016-06-01,2016-06,14,Uber,4551
2016-06-01,2016-06,15,Uber,4915
2016-06-01,2016-06,16,Uber,5413
2016-06-01,2016-06,17,Uber,6280
2016-06-01,2016-06,18,Uber,7245
2016-06-01,2016-06,19,Uber,7293
2016-06-01,2016-06,20,Uber,7107
2016-06-01,2016-06,21,Uber,7608
2016-06-01,2016-06,22,Uber,7546
2016-06-01,2016-06,23,Uber,6308
2016-06-02,2016-06,0,Uber,4004
2016-06-02,2016-06,1,Uber,2433
2016-06-02,2016-06,2,Uber,1462
2016-06-02,2016-06,3,Uber,1008
2016-06-02,2016-06,4,Uber,1287
2016-06-02,2016-06,5,Uber,1811
2016-06-02,2016-06,6,Uber,2827
2016-06-02,2016-06,7,Uber,4599
2016-06-02,2016-06,8,Uber,5738
2016-06-02,2016-06,9,Uber,5530
2016-06-02,2016-06,10,Uber,4501
2016-06-02,2016-06,11,Uber,4456
2016-06-02,2016-06,12,Uber,4465
2016-06-02,2016-06,13,Uber,4531
2016-06-02,2016-06,14,Uber,5002
2016-06-02,2016-06,15,Uber,5266
2016-06-02,2016-06,16,Uber,5734
2016-06-02,2016-06,17,Uber,6887
2016-06-02,2016-06,18,Uber,8302
2016-06-02,2016-06,19,Uber,8710
2016-06-02,2016-06,20,Uber,8378
2016-06-02,2016-06,21,Uber,8803
2016-06-02,2016-06,22,Uber,8622
2016-06-02,2016-06,23,Uber,7561
2016-06-03,2016-06,0,Uber,5585
2016-06-03,2016-06,1,Uber,3260
2016-06-03,2016-06,2,Uber,2038
