pickup_date,pickup_month,hour,company,trips
2017-01-01,2017-01,0,Uber,11131
2017-01-01,2017-01,1,Uber,15699
2017-01-01,2017-01,2,Uber,15133
2017-01-01,2017-01,3,Uber,12786
2017-01-01,2017-01,4,Uber,8936
2017-01-01,2017-01,5,Uber,4137
2017-01-01,2017-01,6,Uber,2552
2017-01-01,2017-01,7,Uber,1974
2017-01-01,2017-01,8,Uber,1744
2017-01-01,2017-01,9,Uber,1980
2017-01-01,2017-01,10,Uber,2678
2017-01-01,2017-01,11,Uber,3509
2017-01-01,2017-01,12,Uber,4072
2017-01-01,2017-01,13,Uber,4359
2017-01-01,2017-01,14,Uber,4517
2017-01-01,2017-01,15,Uber,4701
2017-01-01,2017-01,16,Uber,4780
2017-01-01,2017-01,17,Uber,5076
2017-01-01,2017-01,18,Uber,5200
2017-01-01,2017-01,19,Uber,5117
2017-01-01,2017-01,20,Uber,4764
2017-01-01,2017-01,21,Uber,4454
2017-01-01,2017-01,22,Uber,4397
2017-01-01,2017-01,23,Uber,4010
2017-01-02,2017-01,0,Uber,3254
2017-01-02,2017-01,1,Uber,2218
2017-01-02,2017-01,2,Uber,1582
2017-01-02,2017-01,3,Uber,1261
2017-01-02,2017-01,4,Uber,1291
2017-01-02,2017-01,5,Uber,1361
2017-01-02,2017-01,6,Uber,1664
2017-01-02,2017-01,7,Uber,1849
2017-01-02,2017-01,8,Uber,2258
2017-01-02,2017-01,9,Uber,2747
2017-01-02,2017-01,10,Uber,3084
2017-01-02,2017-01,11,Uber,3899
2017-01-02,2017-01,12,Uber,4630
2017-01-02,2017-01,13,Uber,4669
2017-01-02,2017-01,14,Uber,4898
2017-01-02,2017-01,15,Uber,5076
2017-01-02,2017-01,16,Uber,5377
2017-01-02,2017-01,17,Uber,5638
2017-01-02,2017-01,18,Uber,5830
2017-01-02,2017-01,19,Uber,5227
2017-01-02,2017-01,20,Uber,4323
2017-01-02,2017-01,21,Uber,4348
2017-01-02,2017-01,22,Uber,4442
2017-01-02,2017-01,23,Uber,3550
2017-01-03,2017-01,0,Uber,2591
2017-01-03,2017-01,1,Uber,1387
2017-01-03,2017-01,2,Uber,904
2017-01-03,2017-01,3,Uber,751
2017-01-03,2017-01,4,Uber,1105
2017-01-03,2017-01,5,Uber,1596
2017-01-03,2017-01,6,Uber,2687
2017-01-03,2017-01,7,Uber,4721
2017-01-03,2017-01,8,Uber,5848
2017-01-03,2017-01,9,Uber,5030
2017-01-03,2017-01,10,Uber,3571
2017-01-03,2017-01,11,Uber,3824
2017-01-03,2017-01,12,Uber,4097
2017-01-03,2017-01,13,Uber,4409
2017-01-03,2017-01,14,Uber,4467
2017-01-03,2017-01,15,Uber,5332
2017-01-03,2017-01,16,Uber,5406
2017-01-03,2017-01,17,Uber,5960
2017-01-03,2017-01,18,Uber,6874
2017-01-03,2017-01,19,Uber,5663
2017-01-03,2017-01,20,Uber,4771
2017-01-03,2017-01,21,Uber,4892
2017-01-03,2017-01,22,Uber,4279
2017-01-03,2017-01,23,Uber,3511
2017-01-04,2017-01,0,Uber,2415
2017-01-04,2017-01,1,Uber,1550
2017-01-04,2017-01,2,Uber,966
2017-01-04,2017-01,3,Uber,737
2017-01-04,2017-01,4,Uber,1071
2017-01-04,2017-01,5,Uber,1455
2017-01-04,2017-01,6,Uber,2345
2017-01-04,2017-01,7,Uber,4445
2017-01-04,2017-01,8,Uber,5714
2017-01-04,2017-01,9,Uber,4708
2017-01-04,2017-01,10,Uber,3436
2017-01-04,2017-01,11,Uber,3298
2017-01-04,2017-01,12,Uber,3323
2017-01-04,2017-01,13,Uber,3451
2017-01-04,2017-01,14,Uber,3618
2017-01-04,2017-01,15,Uber,3985
2017-01-04,2017-01,16,Uber,4219
2017-01-04,2017-01,17,Uber,5535
2017-01-04,2017-01,18,Uber,6532
2017-01-04,2017-01,19,Uber,6278
2017-01-04,2017-01,20,Uber,5744
2017-01-04,2017-01,21,Uber,5679
2017-01-04,2017-01,22,Uber,5627
2017-01-04,2017-01,23,Uber,4282
2017-01-05,2017-01,0,Uber,2850
2017-01-05,2017-01,1,Uber,1713
2017-01-05,2017-01,2,Uber,1105
2017-01-05,2017-01,3,Uber,824
2017-01-05,2017-01,4,Uber,1067
2017-01-05,2017-01,5,Uber,1430
2017-01-05,2017-01,6,Uber,2693
2017-01-05,2017-01,7,Uber,4855
2017-01-05,2017-01,8,Uber,6321
2017-01-05,2017-01,9,Uber,5483
2017-01-05,2017-01,10,Uber,3930
2017-01-05,2017-01,11,Uber,3726
2017-01-05,2017-01,12,Uber,3801
2017-01-05,2017-01,13,Uber,3854
2017-01-05,2017-01,14,Uber,4154
2017-01-05,2017-01,15,Uber,4531
2017-01-05,2017-01,16,Uber,4895
2017-01-05,2017-01,17,Uber,6381
2017-01-05,2017-01,18,Uber,7681
2017-01-05,2017-01,19,Uber,7144
2017-01-05,2017-01,20,Uber,6659
2017-01-05,2017-01,21,Uber,3045
2017-01-05,2017-01,22,Uber,6306
2017-01-05,2017-01,23,Uber,5154
2017-01-06,2017-01,0,Uber,3728
2017-01-06,2017-01,1,Uber,2334
2017-01-06,2017-01,2,Uber,1508
2017-01-06,2017-01,3,Uber,1098
2017-01-06,2017-01,4,Uber,1171
2017-01-06,2017-01,5,Uber,1506
2017-01-06,2017-01,6,Uber,2580
2017-01-06,2017-01,7,Uber,4869
2017-01-06,2017-01,8,Uber,6474
2017-01-06,2017-01,9,Uber,5658
2017-01-06,2017-01,10,Uber,4021
2017-01-06,2017-01,11,Uber,3813
2017-01-06,2017-01,12,Uber,3873
2017-01-06,2017-01,13,Uber,4107
2017-01-06,2017-01,14,Uber,4378
2017-01-06,2017-01,15,Uber,4698
2017-01-06,2017-01,16,Uber,5019
2017-01-06,2017-01,17,Uber,6650
2017-01-06,2017-01,18,Uber,8192
2017-01-06,2017-01,19,Uber,8802
2017-01-06,2017-01,20,Uber,7912
2017-01-06,2017-01,21,Uber,7330
2017-01-06,2017-01,22,Uber,8183
2017-01-06,2017-01,23,Uber,8382
