pickup_date,pickup_month,hour,company,trips
2015-12-01,2015-12,0,Uber,2647
2015-12-01,2015-12,1,Uber,1574
2015-12-01,2015-12,2,Uber,912
2015-12-01,2015-12,3,Uber,769
2015-12-01,2015-12,4,Uber,1191
2015-12-01,2015-12,5,Uber,2112
2015-12-01,2015-12,6,Uber,3668
2015-12-01,2015-12,7,Uber,6031
2015-12-01,2015-12,8,Uber,7482
2015-12-01,2015-12,9,Uber,6775
2015-12-01,2015-12,10,Uber,4834
2015-12-01,2015-12,11,Uber,4673
2015-12-01,2015-12,12,Uber,4438
2015-12-01,2015-12,13,Uber,4326
2015-12-01,2015-12,14,Uber,5236
2015-12-01,2015-12,15,Uber,6480
2015-12-01,2015-12,16,Uber,7162
2015-12-01,2015-12,17,Uber,8240
2015-12-01,2015-12,18,Uber,9555
2015-12-01,2015-12,19,Uber,10000
2015-12-01,2015-12,20,Uber,9242
2015-12-01,2015-12,21,Uber,9297
2015-12-01,2015-12,22,Uber,8240
2015-12-01,2015-12,23,Uber,5717
2015-12-02,2015-12,0,Uber,3234
2015-12-02,2015-12,1,Uber,1856
2015-12-02,2015-12,2,Uber,1114
2015-12-02,2015-12,3,Uber,725
2015-12-02,2015-12,4,Uber,1091
2015-12-02,2015-12,5,Uber,1908
2015-12-02,2015-12,6,Uber,3314
2015-12-02,2015-12,7,Uber,5609
2015-12-02,2015-12,8,Uber,7305
2015-12-02,2015-12,9,Uber,7010
2015-12-02,2015-12,10,Uber,5539
2015-12-02,2015-12,11,Uber,4529
2015-12-02,2015-12,12,Uber,4621
2015-12-02,2015-12,13,Uber,4359
2015-12-02,2015-12,14,Uber,4839
2015-12-02,2015-12,15,Uber,6009
2015-12-02,2015-12,16,Uber,6940
2015-12-02,2015-12,17,Uber,8131
2015-12-02,2015-12,18,Uber,9176
2015-12-02,2015-12,19,Uber,8688
2015-12-02,2015-12,20,Uber,8298
2015-12-02,2015-12,21,Uber,8460
2015-12-02,2015-12,22,Uber,8322
2015-12-02,2015-12,23,Uber,6847
2015-12-03,2015-12,0,Uber,4005
2015-12-03,2015-12,1,Uber,2342
2015-12-03,2015-12,2,Uber,1290
2015-12-03,2015-12,3,Uber,885
2015-12-03,2015-12,4,Uber,1150
2015-12-03,2015-12,5,Uber,1912
2015-12-03,2015-12,6,Uber,3198
2015-12-03,2015-12,7,Uber,4982
2015-12-03,2015-12,8,Uber,6139
2015-12-03,2015-12,9,Uber,5711
2015-12-03,2015-12,10,Uber,4664
2015-12-03,2015-12,11,Uber,3975
2015-12-03,2015-12,12,Uber,4591
2015-12-03,2015-12,13,Uber,4455
2015-12-03,2015-12,14,Uber,5002
2015-12-03,2015-12,15,Uber,5767
2015-12-03,2015-12,16,Uber,6571
2015-12-03,2015-12,17,Uber,8110
2015-12-03,2015-12,18,Uber,9915
2015-12-03,2015-12,19,Uber,10094
2015-12-03,2015-12,20,Uber,9660
2015-12-03,2015-12,21,Uber,10311
2015-12-03,2015-12,22,Uber,10234
2015-12-03,2015-12,23,Uber,8991
2015-12-04,2015-12,0,Uber,5863
2015-12-04,2015-12,1,Uber,3269
2015-12-04,2015-12,2,Uber,1990
2015-12-04,2015-12,3,Uber,1299
2015-12-04,2015-12,4,Uber,1443
2015-12-04,2015-12,5,Uber,1906
2015-12-04,2015-12,6,Uber,3186
2015-12-04,2015-12,7,Uber,5144
2015-12-04,2015-12,8,Uber,6550
2015-12-04,2015-12,9,Uber,6228
2015-12-04,2015-12,10,Uber,5031
2015-12-04,2015-12,11,Uber,4839
2015-12-04,2015-12,12,Uber,4880
2015-12-04,2015-12,13,Uber,4828
2015-12-04,2015-12,14,Uber,5372
2015-12-04,2015-12,15,Uber,6028
2015-12-04,2015-12,16,Uber,6877
2015-12-04,2015-12,17,Uber,8680
2015-12-04,2015-12,18,Uber,10757
2015-12-04,2015-12,19,Uber,11927
2015-12-04,2015-12,20,Uber,10944
2015-12-04,2015-12,21,Uber,10126
2015-12-04,2015-12,22,Uber,10815
2015-12-04,2015-12,23,Uber,11467
2015-12-05,2015-12,0,Uber,10273
2015-12-05,2015-12,1,Uber,7443
2015-12-05,2015-12,2,Uber,5295
2015-12-05,2015-12,3,Uber,3587
2015-12-05,2015-12,4,Uber,2566
2015-12-05,2015-12,5,Uber,1720
2015-12-05,2015-12,6,Uber,1842
2015-12-05,2015-12,7,Uber,2620
2015-12-05,2015-12,8,Uber,3524
2015-12-05,2015-12,9,Uber,4438
2015-12-05,2015-12,10,Uber,5325
2015-12-05,2015-12,11,Uber,6028
2015-12-05,2015-12,12,Uber,6542
2015-12-05,2015-12,13,Uber,6863
2015-12-05,2015-12,14,Uber,6790
2015-12-05,2015-12,15,Uber,7253
2015-12-05,2015-12,16,Uber,8572
2015-12-05,2015-12,17,Uber,10204
2015-12-05,2015-12,18,Uber,11016
2015-12-05,2015-12,19,Uber,12564
2015-12-05,2015-12,20,Uber,11557
2015-12-05,2015-12,21,Uber,10413
2015-12-05,2015-12,22,Uber,11390
2015-12-05,2015-12,23,Uber,12826
2015-12-06,2015-12,0,Uber,12319
2015-12-06,2015-12,1,Uber,10445
2015-12-06,2015-12,2,Uber,7478
2015-12-06,2015-12,3,Uber,4816
2015-12-06,2015-12,4,Uber,3172
2015-12-06,2015-12,5,Uber,1910
2015-12-06,2015-12,6,Uber,1749
2015-12-06,2015-12,7,Uber,2077
2015-12-06,2015-12,8,Uber,2833
2015-12-06,2015-12,9,Uber,4079
2015-12-06,2015-12,10,Uber,5470
2015-12-06,2015-12,11,Uber,6532
2015-12-06,2015-12,12,Uber,6965
2015-12-06,2015-12,13,Uber,6716
2015-12-06,2015-12,14,Uber,6705
2015-12-06,2015-12,15,Uber,6723
2015-12-06,2015-12,16,Uber,7845
2015-12-06,2015-12,17,Uber,8511
2015-12-06,2015-12,18,Uber,7972
2015-12-06,2015-12,19,Uber,6947
2015-12-06,2015-12,20,Uber,6195
2015-12-06,2015-12,21,Uber,5918
2015-12-06,2015-12,22,Uber,5261
2015-12-06,2015-12,23,Uber,4143
2015-12-07,2015-12,0,Uber,2725
2015-12-07,2015-12,1,Uber,1464
