pickup_date,pickup_month,hour,company,trips
2018-02-01,2018-02,0,Uber,3054
2018-02-01,2018-02,1,Uber,1848
2018-02-01,2018-02,2,Uber,1124
2018-02-01,2018-02,3,Uber,833
2018-02-01,2018-02,4,Uber,962
2018-02-01,2018-02,5,Uber,1505
2018-02-01,2018-02,6,Uber,2814
2018-02-01,2018-02,7,Uber,4925
2018-02-01,2018-02,8,Uber,6333
2018-02-01,2018-02,9,Uber,5284
2018-02-01,2018-02,10,Uber,3898
2018-02-01,2018-02,11,Uber,3665
2018-02-01,2018-02,12,Uber,3850
2018-02-01,2018-02,13,Uber,3964
2018-02-01,2018-02,14,Uber,4381
2018-02-01,2018-02,15,Uber,4159
2018-02-01,2018-02,16,Uber,4798
2018-02-01,2018-02,17,Uber,6268
2018-02-01,2018-02,18,Uber,7442
2018-02-01,2018-02,19,Uber,7287
2018-02-01,2018-02,20,Uber,6794
2018-02-01,2018-02,21,Uber,6688
2018-02-01,2018-02,22,Uber,6416
2018-02-01,2018-02,23,Uber,5750
2018-02-02,2018-02,0,Uber,3831
2018-02-02,2018-02,1,Uber,2344
2018-02-02,2018-02,2,Uber,1570
2018-02-02,2018-02,3,Uber,1085
2018-02-02,2018-02,4,Uber,1231
2018-02-02,2018-02,5,Uber,1557
2018-02-02,2018-02,6,Uber,2757
2018-02-02,2018-02,7,Uber,5048
2018-02-02,2018-02,8,Uber,6662
2018-02-02,2018-02,9,Uber,5639
2018-02-02,2018-02,10,Uber,4527
2018-02-02,2018-02,11,Uber,4229
2018-02-02,2018-02,12,Uber,4646
2018-02-02,2018-02,13,Uber,4913
2018-02-02,2018-02,14,Uber,5375
2018-02-02,2018-02,15,Uber,5847
2018-02-02,2018-02,16,Uber,6129
2018-02-02,2018-02,17,Uber,7405
2018-02-02,2018-02,18,Uber,9076
2018-02-02,2018-02,19,Uber,9583
2018-02-02,2018-02,20,Uber,9103
2018-02-02,2018-02,21,Uber,8764
2018-02-02,2018-02,22,Uber,8848
2018-02-02,2018-02,23,Uber,8872
2018-02-03,2018-02,0,Uber,7184
2018-02-03,2018-02,1,Uber,5128
2018-02-03,2018-02,2,Uber,3721
2018-02-03,2018-02,3,Uber,2666
2018-02-03,2018-02,4,Uber,2047
2018-02-03,2018-02,5,Uber,1518
2018-02-03,2018-02,6,Uber,1878
2018-02-03,2018-02,7,Uber,2626
2018-02-03,2018-02,8,Uber,3734
2018-02-03,2018-02,9,Uber,4801
2018-02-03,2018-02,10,Uber,5444
2018-02-03,2018-02,11,Uber,6090
2018-02-03,2018-02,12,Uber,6354
2018-02-03,2018-02,13,Uber,6377
2018-02-03,2018-02,14,Uber,6482
2018-02-03,2018-02,15,Uber,6758
2018-02-03,2018-02,16,Uber,6817
2018-02-03,2018-02,17,Uber,7304
2018-02-03,2018-02,18,Uber,8715
2018-02-03,2018-02,19,Uber,9328
2018-02-03,2018-02,20,Uber,8676
2018-02-03,2018-02,21,Uber,7973
2018-02-03,2018-02,22,Uber,8560
2018-02-03,2018-02,23,Uber,8865
2018-02-04,2018-02,0,Uber,7668
2018-02-04,2018-02,1,Uber,6023
2018-02-04,2018-02,2,Uber,4536
2018-02-04,2018-02,3,Uber,3355
2018-02-04,2018-02,4,Uber,2565
2018-02-04,2018-02,5,Uber,1553
2018-02-04,2018-02,6,Uber,1648
2018-02-04,2018-02,7,Uber,2145
2018-02-04,2018-02,8,Uber,2850
2018-02-04,2018-02,9,Uber,3814
2018-02-04,2018-02,10,Uber,4907
2018-02-04,2018-02,11,Uber,5482
2018-02-04,2018-02,12,Uber,5843
2018-02-04,2018-02,13,Uber,6089
2018-02-04,2018-02,14,Uber,5821
2018-02-04,2018-02,15,Uber,6172
2018-02-04,2018-02,16,Uber,6828
2018-02-04,2018-02,17,Uber,8934
2018-02-04,2018-02,18,Uber,9060
2018-02-04,2018-02,19,Uber,6162
2018-02-04,2018-02,20,Uber,5884
2018-02-04,2018-02,21,Uber,5920
2018-02-04,2018-02,22,Uber,7503
2018-02-04,2018-02,23,Uber,7014
2018-02-05,2018-02,0,Uber,3460
2018-02-05,2018-02,1,Uber,1804
2018-02-05,2018-02,2,Uber,1114
2018-02-05,2018-02,3,Uber,824
2018-02-05,2018-02,4,Uber,1156
2018-02-05,2018-02,5,Uber,1710
2018-02-05,2018-02,6,Uber,2891
2018-02-05,2018-02,7,Uber,4980
2018-02-05,2018-02,8,Uber,6413
2018-02-05,2018-02,9,Uber,5633
2018-02-05,2018-02,10,Uber,4256
2018-02-05,2018-02,11,Uber,3816
2018-02-05,2018-02,12,Uber,3998
2018-02-05,2018-02,13,Uber,4181
2018-02-05,2018-02,14,Uber,4543
2018-02-05,2018-02,15,Uber,4728
2018-02-05,2018-02,16,Uber,4797
2018-02-05,2018-02,17,Uber,5918
2018-02-05,2018-02,18,Uber,6800
2018-02-05,2018-02,19,Uber,6419
2018-02-05,2018-02,20,Uber,6193
2018-02-05,2018-02,21,Uber,5780
2018-02-05,2018-02,22,Uber,5157
2018-02-05,2018-02,23,Uber,3774
2018-02-06,2018-02,0,Uber,2402
2018-02-06,2018-02,1,Uber,1414
2018-02-06,2018-02,2,Uber,844
2018-02-06,2018-02,3,Uber,650
2018-02-06,2018-02,4,Uber,877
2018-02-06,2018-02,5,Uber,1470
2018-02-06,2018-02,6,Uber,2783
2018-02-06,2018-02,7,Uber,4911
2018-02-06,2018-02,8,Uber,6376
2018-02-06,2018-02,9,Uber,5394
2018-02-06,2018-02,10,Uber,4032
2018-02-06,2018-02,11,Uber,3842
2018-02-06,2018-02,12,Uber,3828
2018-02-06,2018-02,13,Uber,4034
2018-02-06,2018-02,14,Uber,4407
2018-02-06,2018-02,15,Uber,4746
2018-02-06,2018-02,16,Uber,4813
2018-02-06,2018-02,17,Uber,6064
2018-02-06,2018-02,18,Uber,7132
2018-02-06,2018-02,19,Uber,6559
2018-02-06,2018-02,20,Uber,6284
2018-02-06,2018-02,21,Uber,6174
2018-02-06,2018-02,22,Uber,5850
2018-02-06,2018-02,23,Uber,4303
2018-02-07,2018-02,0,Uber,2716
2018-02-07,2018-02,1,Uber,1562
2018-02-07,2018-02,2,Uber,982
2018-02-07,2018-02,3,Uber,774
2018-02-07,2018-02,4,Uber,911
2018-02-07,2018-02,5,Uber,1390
2018-02-07,2018-02,6,Uber,2733
2018-02-07,2018-02,7,Uber,5275
2018-02-07,2018-02,8,Uber,6884
2018-02-07,2018-02,9,Uber,6470
2018-02-07,2018-02,10,Uber,4931
2018-02-07,2018-02,11,Uber,4688
2018-02-07,2018-02,12,Uber,5071
2018-02-07,2018-02,13,Uber,5479
2018-02-07,2018-02,14,Uber,6251
2018-02-07,2018-02,15,Uber,6461
2018-02-07,2018-02,16,Uber,6572
2018-02-07,2018-02,17,Uber,8261
2018-02-07,2018-02,18,Uber,9888
2018-02-07,2018-02,19,Uber,7811
2018-02-07,2018-02,20,Uber,7174
2018-02-07,2018-02,21,Uber,6578
2018-02-07,2018-02,22,Uber,5988
2018-02-07,2018-02,23,Uber,4660
2018-02-08,2018-02,0,Uber,3115
2018-02-08,2018-02,1,Uber,1747
2018-02-08,2018-02,2,Uber,1086
2018-02-08,2018-02,3,Uber,829
2018-02-08,2018-02,4,Uber,1031
2018-02-08,2018-02,5,Uber,1496
2018-02-08,2018-02,6,Uber,2876
2018-02-08,2018-02,7,Uber,5178
2018-02-08,2018-02,8,Uber,6646
2018-02-08,2018-02,9,Uber,5643
2018-02-08,2018-02,10,Uber,4397
2018-02-08,2018-02,11,Uber,4071
2018-02-08,2018-02,12,Uber,4161
2018-02-08,2018-02,13,Uber,4476
2018-02-08,2018-02,14,Uber,3390
2018-02-08,2018-02,15,Uber,5330
2018-02-08,2018-02,16,Uber,5807
2018-02-08,2018-02,17,Uber,6907
2018-02-08,2018-02,18,Uber,7983
2018-02-08,2018-02,19,Uber,8249
2018-02-08,2018-02,20,Uber,7539
2018-02-08,2018-02,21,Uber,7582
2018-02-08,2018-02,22,Uber,7505
2018-02-08,2018-02,23,Uber,5885
2018-02-09,2018-02,0,Uber,3957
2018-02-09,2018-02,1,Uber,2416
2018-02-09,2018-02,2,Uber,1569
2018-02-09,2018-02,3,Uber,1190
2018-02-09,2018-02,4,Uber,1279
2018-02-09,2018-02,5,Uber,1744
2018-02-09,2018-02,6,Uber,2928
2018-02-09,2018-02,7,Uber,5072
2018-02-09,2018-02,8,Uber,6577
2018-02-09,2018-02,9,Uber,5770
2018-02-09,2018-02,10,Uber,4433
2018-02-09,2018-02,11,Uber,4332
2018-02-09,2018-02,12,Uber,4593
2018-02-09,2018-02,13,Uber,4656
2018-02-09,2018-02,14,Uber,5398
2018-02-09,2018-02,15,Uber,5648
2018-02-09,2018-02,16,Uber,5709
2018-02-09,2018-02,17,Uber,7182
2018-02-09,2018-02,18,Uber,8222
2018-02-09,2018-02,19,Uber,8692
2018-02-09,2018-02,20,Uber,8119
2018-02-09,2018-02,21,Uber,7718
2018-02-09,2018-02,22,Uber,8339
2018-02-09,2018-02,23,Uber,8117
2018-02-10,2018-02,0,Uber,6723
2018-02-10,2018-02,1,Uber,5081
2018-02-10,2018-02,2,Uber,3698
2018-02-10,2018-02,3,Uber,2795
2018-02-10,2018-02,4,Uber,2243
2018-02-10,2018-02,5,Uber,1719
