pickup_date,pickup_month,hour,company,trips
2017-03-01,2017-03,0,Uber,3302
2017-03-01,2017-03,1,Uber,1946
2017-03-01,2017-03,2,Uber,1224
2017-03-01,2017-03,3,Uber,865
2017-03-01,2017-03,4,Uber,1043
2017-03-01,2017-03,5,Uber,1544
2017-03-01,2017-03,6,Uber,2903
2017-03-01,2017-03,7,Uber,5314
2017-03-01,2017-03,8,Uber,6826
2017-03-01,2017-03,9,Uber,5629
2017-03-01,2017-03,10,Uber,4395
2017-03-01,2017-03,11,Uber,5197
2017-03-01,2017-03,12,Uber,4078
2017-03-01,2017-03,13,Uber,3846
2017-03-01,2017-03,14,Uber,4222
2017-03-01,2017-03,15,Uber,4668
2017-03-01,2017-03,16,Uber,4833
2017-03-01,2017-03,17,Uber,6037
2017-03-01,2017-03,18,Uber,6985
2017-03-01,2017-03,19,Uber,6585
2017-03-01,2017-03,20,Uber,6364
2017-03-01,2017-03,21,Uber,6473
2017-03-01,2017-03,22,Uber,6099
2017-03-01,2017-03,23,Uber,5211
2017-03-02,2017-03,0,Uber,3309
2017-03-02,2017-03,1,Uber,1933
2017-03-02,2017-03,2,Uber,1246
2017-03-02,2017-03,3,Uber,913
2017-03-02,2017-03,4,Uber,1140
2017-03-02,2017-03,5,Uber,1706
2017-03-02,2017-03,6,Uber,3084
2017-03-02,2017-03,7,Uber,5614
2017-03-02,2017-03,8,Uber,6962
2017-03-02,2017-03,9,Uber,6001
2017-03-02,2017-03,10,Uber,4276
2017-03-02,2017-03,11,Uber,3946
2017-03-02,2017-03,12,Uber,4178
2017-03-02,2017-03,13,Uber,4212
2017-03-02,2017-03,14,Uber,4594
2017-03-02,2017-03,15,Uber,5167
2017-03-02,2017-03,16,Uber,5411
2017-03-02,2017-03,17,Uber,7131
2017-03-02,2017-03,18,Uber,8972
2017-03-02,2017-03,19,Uber,8772
2017-03-02,2017-03,20,Uber,8287
2017-03-02,2017-03,21,Uber,8234
2017-03-02,2017-03,22,Uber,7950
2017-03-02,2017-03,23,Uber,6715
2017-03-03,2017-03,0,Uber,4563
2017-03-03,2017-03,1,Uber,2762
2017-03-03,2017-03,2,Uber,1737
2017-03-03,2017-03,3,Uber,1248
2017-03-03,2017-03,4,Uber,1353
2017-03-03,2017-03,5,Uber,1807
2017-03-03,2017-03,6,Uber,2964
2017-03-03,2017-03,7,Uber,5282
2017-03-03,2017-03,8,Uber,6722
2017-03-03,2017-03,9,Uber,6174
2017-03-03,2017-03,10,Uber,4773
2017-03-03,2017-03,11,Uber,4622
2017-03-03,2017-03,12,Uber,4598
2017-03-03,2017-03,13,Uber,4835
2017-03-03,2017-03,14,Uber,5004
2017-03-03,2017-03,15,Uber,5336
2017-03-03,2017-03,16,Uber,5610
2017-03-03,2017-03,17,Uber,7252
2017-03-03,2017-03,18,Uber,8892
2017-03-03,2017-03,19,Uber,9741
2017-03-03,2017-03,20,Uber,9105
2017-03-03,2017-03,21,Uber,8914
2017-03-03,2017-03,22,Uber,9365
2017-03-03,2017-03,23,Uber,9815
2017-03-04,2017-03,0,Uber,8478
2017-03-04,2017-03,1,Uber,6344
2017-03-04,2017-03,2,Uber,4633
2017-03-04,2017-03,3,Uber,3407
2017-03-04,2017-03,4,Uber,2501
2017-03-04,2017-03,5,Uber,1897
2017-03-04,2017-03,6,Uber,2071
2017-03-04,2017-03,7,Uber,2630
2017-03-04,2017-03,8,Uber,3685
2017-03-04,2017-03,9,Uber,4790
2017-03-04,2017-03,10,Uber,5370
2017-03-04,2017-03,11,Uber,6163
2017-03-04,2017-03,12,Uber,6618
2017-03-04,2017-03,13,Uber,6762
2017-03-04,2017-03,14,Uber,6656
2017-03-04,2017-03,15,Uber,6616
2017-03-04,2017-03,16,Uber,7537
2017-03-04,2017-03,17,Uber,8386
2017-03-04,2017-03,18,Uber,9342
2017-03-04,2017-03,19,Uber,10862
2017-03-04,2017-03,20,Uber,10522
2017-03-04,2017-03,21,Uber,10283
2017-03-04,2017-03,22,Uber,10568
2017-03-04,2017-03,23,Uber,11302
2017-03-05,2017-03,0,Uber,10192
2017-03-05,2017-03,1,Uber,8060
2017-03-05,2017-03,2,Uber,5866
2017-03-05,2017-03,3,Uber,4059
2017-03-05,2017-03,4,Uber,2921
2017-03-05,2017-03,5,Uber,1858
2017-03-05,2017-03,6,Uber,1994
2017-03-05,2017-03,7,Uber,2203
2017-03-05,2017-03,8,Uber,3065
2017-03-05,2017-03,9,Uber,4363
2017-03-05,2017-03,10,Uber,5399
2017-03-05,2017-03,11,Uber,6350
2017-03-05,2017-03,12,Uber,6413
2017-03-05,2017-03,13,Uber,6542
2017-03-05,2017-03,14,Uber,6460
2017-03-05,2017-03,15,Uber,6122
2017-03-05,2017-03,16,Uber,6200
2017-03-05,2017-03,17,Uber,6369
2017-03-05,2017-03,18,Uber,7001
2017-03-05,2017-03,19,Uber,6539
2017-03-05,2017-03,20,Uber,6035
2017-03-05,2017-03,21,Uber,5762
2017-03-05,2017-03,22,Uber,5301
2017-03-05,2017-03,23,Uber,4334
2017-03-06,2017-03,0,Uber,2949
2017-03-06,2017-03,1,Uber,1777
2017-03-06,2017-03,2,Uber,1083
2017-03-06,2017-03,3,Uber,856
2017-03-06,2017-03,4,Uber,1228
2017-03-06,2017-03,5,Uber,1831
2017-03-06,2017-03,6,Uber,3215
2017-03-06,2017-03,7,Uber,5182
2017-03-06,2017-03,8,Uber,6416
2017-03-06,2017-03,9,Uber,5585
2017-03-06,2017-03,10,Uber,4238
2017-03-06,2017-03,11,Uber,3739
2017-03-06,2017-03,12,Uber,3737
2017-03-06,2017-03,13,Uber,3820
2017-03-06,2017-03,14,Uber,4133
2017-03-06,2017-03,15,Uber,4451
2017-03-06,2017-03,16,Uber,4806
