pickup_date,pickup_month,hour,company,trips
2018-10-01,2018-10,0,Uber,3901
2018-10-01,2018-10,1,Uber,2206
2018-10-01,2018-10,2,Uber,1443
2018-10-01,2018-10,3,Uber,1160
2018-10-01,2018-10,4,Uber,1500
2018-10-01,2018-10,5,Uber,2244
2018-10-01,2018-10,6,Uber,4105
2018-10-01,2018-10,7,Uber,6743
2018-10-01,2018-10,8,Uber,8081
2018-10-01,2018-10,9,Uber,6526
2018-10-01,2018-10,10,Uber,5139
2018-10-01,2018-10,11,Uber,4877
2018-10-01,2018-10,12,Uber,5058
2018-10-01,2018-10,13,Uber,5374
2018-10-01,2018-10,14,Uber,5940
2018-10-01,2018-10,15,Uber,6329
2018-10-01,2018-10,16,Uber,6410
2018-10-01,2018-10,17,Uber,7748
2018-10-01,2018-10,18,Uber,8050
2018-10-01,2018-10,19,Uber,7945
2018-10-01,2018-10,20,Uber,7229
2018-10-01,2018-10,21,Uber,7004
2018-10-01,2018-10,22,Uber,6323
2018-10-01,2018-10,23,Uber,5255
2018-10-02,2018-10,0,Uber,3549
2018-10-02,2018-10,1,Uber,2041
2018-10-02,2018-10,2,Uber,1354
2018-10-02,2018-10,3,Uber,1008
2018-10-02,2018-10,4,Uber,1190
2018-10-02,2018-10,5,Uber,1902
2018-10-02,2018-10,6,Uber,3711
2018-10-02,2018-10,7,Uber,6647
2018-10-02,2018-10,8,Uber,7948
2018-10-02,2018-10,9,Uber,6332
2018-10-02,2018-10,10,Uber,5226
2018-10-02,2018-10,11,Uber,4851
2018-10-02,2018-10,12,Uber,5209
2018-10-02,2018-10,13,Uber,5454
2018-10-02,2018-10,14,Uber,6049
2018-10-02,2018-10,15,Uber,6588
2018-10-02,2018-10,16,Uber,6785
2018-10-02,2018-10,17,Uber,7897
2018-10-02,2018-10,18,Uber,8762
2018-10-02,2018-10,19,Uber,8811
2018-10-02,2018-10,20,Uber,8375
2018-10-02,2018-10,21,Uber,8033
2018-10-02,2018-10,22,Uber,9242
2018-10-02,2018-10,23,Uber,8749
2018-10-03,2018-10,0,Uber,4782
2018-10-03,2018-10,1,Uber,2518
2018-10-03,2018-10,2,Uber,1514
2018-10-03,2018-10,3,Uber,1086
2018-10-03,2018-10,4,Uber,1313
2018-10-03,2018-10,5,Uber,2025
2018-10-03,2018-10,6,Uber,3942
2018-10-03,2018-10,7,Uber,6844
2018-10-03,2018-10,8,Uber,8346
2018-10-03,2018-10,9,Uber,7286
2018-10-03,2018-10,10,Uber,5711
2018-10-03,2018-10,11,Uber,5385
2018-10-03,2018-10,12,Uber,5487
