pickup_date,pickup_month,hour,company,trips
2017-04-01,2017-04,0,Uber,8069
2017-04-01,2017-04,1,Uber,6123
2017-04-01,2017-04,2,Uber,4347
2017-04-01,2017-04,3,Uber,3182
2017-04-01,2017-04,4,Uber,2420
2017-04-01,2017-04,5,Uber,1818
2017-04-01,2017-04,6,Uber,2016
2017-04-01,2017-04,7,Uber,2534
2017-04-01,2017-04,8,Uber,3718
2017-04-01,2017-04,9,Uber,4464
2017-04-01,2017-04,10,Uber,4728
2017-04-01,2017-04,11,Uber,5368
2017-04-01,2017-04,12,Uber,5699
2017-04-01,2017-04,13,Uber,5827
2017-04-01,2017-04,14,Uber,5568
2017-04-01,2017-04,15,Uber,5653
2017-04-01,2017-04,16,Uber,5909
2017-04-01,2017-04,17,Uber,7033
2017-04-01,2017-04,18,Uber,7504
2017-04-01,2017-04,19,Uber,8204
2017-04-01,2017-04,20,Uber,4083
2017-04-01,2017-04,21,Uber,3686
2017-04-01,2017-04,22,Uber,4034
2017-04-01,2017-04,23,Uber,4297
2017-04-02,2017-04,0,Uber,3945
2017-04-02,2017-04,1,Uber,3320
2017-04-02,2017-04,2,Uber,2547
2017-04-02,2017-04,3,Uber,1956
2017-04-02,2017-04,4,Uber,1458
2017-04-02,2017-04,5,Uber,865
2017-04-02,2017-04,6,Uber,852
2017-04-02,2017-04,7,Uber,925
2017-04-02,2017-04,8,Uber,1311
2017-04-02,2017-04,9,Uber,1795
2017-04-02,2017-04,10,Uber,1998
2017-04-02,2017-04,11,Uber,2313
2017-04-02,2017-04,12,Uber,2488
2017-04-02,2017-04,13,Uber,2454
2017-04-02,2017-04,14,Uber,2390
2017-04-02,2017-04,15,Uber,2333
2017-04-02,2017-04,16,Uber,2425
2017-04-02,2017-04,17,Uber,2482
2017-04-02,2017-04,18,Uber,2580
2017-04-02,2017-04,19,Uber,2527
2017-04-02,2017-04,20,Uber,5220
2017-04-02,2017-04,21,Uber,5582
2017-04-02,2017-04,22,Uber,5388
2017-04-02,2017-04,23,Uber,4256
2017-04-03,2017-04,0,Uber,3228
2017-04-03,2017-04,1,Uber,1839
2017-04-03,2017-04,2,Uber,1264
2017-04-03,2017-04,3,Uber,947
2017-04-03,2017-04,4,Uber,1223
2017-04-03,2017-04,5,Uber,1745
2017-04-03,2017-04,6,Uber,2928
2017-04-03,2017-04,7,Uber,4640
2017-04-03,2017-04,8,Uber,5768
2017-04-03,2017-04,9,Uber,5126
2017-04-03,2017-04,10,Uber,4020
2017-04-03,2017-04,11,Uber,3669
2017-04-03,2017-04,12,Uber,3415
2017-04-03,2017-04,13,Uber,3639
2017-04-03,2017-04,14,Uber,3906
2017-04-03,2017-04,15,Uber,4185
2017-04-03,2017-04,16,Uber,4398
2017-04-03,2017-04,17,Uber,5679
2017-04-03,2017-04,18,Uber,6489
2017-04-03,2017-04,19,Uber,6263
2017-04-03,2017-04,20,Uber,5997
2017-04-03,2017-04,21,Uber,5838
2017-04-03,2017-04,22,Uber,5369
2017-04-03,2017-04,23,Uber,4516
2017-04-04,2017-04,0,Uber,3615
2017-04-04,2017-04,1,Uber,1971
2017-04-04,2017-04,2,Uber,1344
2017-04-04,2017-04,3,Uber,983
2017-04-04,2017-04,4,Uber,1170
2017-04-04,2017-04,5,Uber,1681
2017-04-04,2017-04,6,Uber,3061
2017-04-04,2017-04,7,Uber,5512
2017-04-04,2017-04,8,Uber,6827
2017-04-04,2017-04,9,Uber,5798
2017-04-04,2017-04,10,Uber,4602
2017-04-04,2017-04,11,Uber,4028
2017-04-04,2017-04,12,Uber,3779
2017-04-04,2017-04,13,Uber,3925
2017-04-04,2017-04,14,Uber,4392
2017-04-04,2017-04,15,Uber,5462
2017-04-04,2017-04,16,Uber,4746
2017-04-04,2017-04,17,Uber,6079
2017-04-04,2017-04,18,Uber,6910
2017-04-04,2017-04,19,Uber,6336
2017-04-04,2017-04,20,Uber,6475
2017-04-04,2017-04,21,Uber,6518
2017-04-04,2017-04,22,Uber,6078
2017-04-04,2017-04,23,Uber,4824
2017-04-05,2017-04,0,Uber,3326
2017-04-05,2017-04,1,Uber,1912
2017-04-05,2017-04,2,Uber,1261
2017-04-05,2017-04,3,Uber,939
2017-04-05,2017-04,4,Uber,1246
2017-04-05,2017-04,5,Uber,1757
2017-04-05,2017-04,6,Uber,3130
2017-04-05,2017-04,7,Uber,5116
2017-04-05,2017-04,8,Uber,6135
2017-04-05,2017-04,9,Uber,5349
2017-04-05,2017-04,10,Uber,4049
2017-04-05,2017-04,11,Uber,3871
2017-04-05,2017-04,12,Uber,3934
2017-04-05,2017-04,13,Uber,3962
2017-04-05,2017-04,14,Uber,4329
2017-04-05,2017-04,15,Uber,4662
2017-04-05,2017-04,16,Uber,4796
2017-04-05,2017-04,17,Uber,6179
2017-04-05,2017-04,18,Uber,7005
2017-04-05,2017-04,19,Uber,6918
2017-04-05,2017-04,20,Uber,7130
2017-04-05,2017-04,21,Uber,7178
2017-04-05,2017-04,22,Uber,7018
2017-04-05,2017-04,23,Uber,5966
2017-04-06,2017-04,0,Uber,3957
2017-04-06,2017-04,1,Uber,2349
2017-04-06,2017-04,2,Uber,1446
2017-04-06,2017-04,3,Uber,1048
2017-04-06,2017-04,4,Uber,1357
2017-04-06,2017-04,5,Uber,1929
2017-04-06,2017-04,6,Uber,3343
2017-04-06,2017-04,7,Uber,5577
2017-04-06,2017-04,8,Uber,7190
2017-04-06,2017-04,9,Uber,6662
2017-04-06,2017-04,10,Uber,5518
2017-04-06,2017-04,11,Uber,5231
2017-04-06,2017-04,12,Uber,5367
2017-04-06,2017-04,13,Uber,5053
2017-04-06,2017-04,14,Uber,5437
2017-04-06,2017-04,15,Uber,6164
2017-04-06,2017-04,16,Uber,7918
2017-04-06,2017-04,17,Uber,8649
2017-04-06,2017-04,18,Uber,7483
2017-04-06,2017-04,19,Uber,7294
2017-04-06,2017-04,20,Uber,7344
2017-04-06,2017-04,21,Uber,7423
2017-04-06,2017-04,22,Uber,7463
2017-04-06,2017-04,23,Uber,6614
2017-04-07,2017-04,0,Uber,4815
2017-04-07,2017-04,1,Uber,2931
2017-04-07,2017-04,2,Uber,1996
2017-04-07,2017-04,3,Uber,1529
2017-04-07,2017-04,4,Uber,1553
2017-04-07,2017-04,5,Uber,1893
2017-04-07,2017-04,6,Uber,3113
2017-04-07,2017-04,7,Uber,5013
2017-04-07,2017-04,8,Uber,6169
2017-04-07,2017-04,9,Uber,5886
2017-04-07,2017-04,10,Uber,4698
2017-04-07,2017-04,11,Uber,4557
2017-04-07,2017-04,12,Uber,4478
2017-04-07,2017-04,13,Uber,4314
2017-04-07,2017-04,14,Uber,4852
2017-04-07,2017-04,15,Uber,5292
2017-04-07,2017-04,16,Uber,5402
2017-04-07,2017-04,17,Uber,6805
2017-04-07,2017-04,18,Uber,7772
2017-04-07,2017-04,19,Uber,8476
2017-04-07,2017-04,20,Uber,8521
2017-04-07,2017-04,21,Uber,8402
2017-04-07,2017-04,22,Uber,8726
2017-04-07,2017-04,23,Uber,9274
2017-04-08,2017-04,0,Uber,8280
2017-04-08,2017-04,1,Uber,6143
2017-04-08,2017-04,2,Uber,4614
2017-04-08,2017-04,3,Uber,3447
2017-04-08,2017-04,4,Uber,2512
2017-04-08,2017-04,5,Uber,1742
2017-04-08,2017-04,6,Uber,1998
2017-04-08,2017-04,7,Uber,2633
2017-04-08,2017-04,8,Uber,3652
2017-04-08,2017-04,9,Uber,4517
2017-04-08,2017-04,10,Uber,4833
2017-04-08,2017-04,11,Uber,5221
2017-04-08,2017-04,12,Uber,5658
2017-04-08,2017-04,13,Uber,5583
2017-04-08,2017-04,14,Uber,5522
2017-04-08,2017-04,15,Uber,5584
2017-04-08,2017-04,16,Uber,5803
2017-04-08,2017-04,17,Uber,6742
2017-04-08,2017-04,18,Uber,7379
2017-04-08,2017-04,19,Uber,8151
2017-04-08,2017-04,20,Uber,8624
2017-04-08,2017-04,21,Uber,8491
2017-04-08,2017-04,22,Uber,9348
2017-04-08,2017-04,23,Uber,9867
2017-04-09,2017-04,0,Uber,9289
2017-04-09,2017-04,1,Uber,7454
2017-04-09,2017-04,2,Uber,5635
2017-04-09,2017-04,3,Uber,4330
2017-04-09,2017-04,4,Uber,3215
2017-04-09,2017-04,5,Uber,1970
2017-04-09,2017-04,6,Uber,1982
2017-04-09,2017-04,7,Uber,2235
2017-04-09,2017-04,8,Uber,2858
2017-04-09,2017-04,9,Uber,3858
2017-04-09,2017-04,10,Uber,4585
2017-04-09,2017-04,11,Uber,5225
2017-04-09,2017-04,12,Uber,5529
2017-04-09,2017-04,13,Uber,5345
2017-04-09,2017-04,14,Uber,5378
