pickup_date,pickup_month,hour,company,trips
2016-01-01,2016-01,0,Uber,10989
2016-01-01,2016-01,1,Uber,16614
2016-01-01,2016-01,2,Uber,15970
2016-01-01,2016-01,3,Uber,13301
2016-01-01,2016-01,4,Uber,9061
2016-01-01,2016-01,5,Uber,4643
2016-01-01,2016-01,6,Uber,2992
2016-01-01,2016-01,7,Uber,1991
2016-01-01,2016-01,8,Uber,1733
2016-01-01,2016-01,9,Uber,1945
2016-01-01,2016-01,10,Uber,2212
2016-01-01,2016-01,11,Uber,2621
2016-01-01,2016-01,12,Uber,2984
2016-01-01,2016-01,13,Uber,3714
2016-01-01,2016-01,14,Uber,4423
2016-01-01,2016-01,15,Uber,4703
2016-01-01,2016-01,16,Uber,4779
2016-01-01,2016-01,17,Uber,5255
2016-01-01,2016-01,18,Uber,5375
2016-01-01,2016-01,19,Uber,5395
2016-01-01,2016-01,20,Uber,4742
2016-01-01,2016-01,21,Uber,4650
2016-01-01,2016-01,22,Uber,4886
2016-01-01,2016-01,23,Uber,4802
2016-01-02,2016-01,0,Uber,4307
2016-01-02,2016-01,1,Uber,3024
2016-01-02,2016-01,2,Uber,2355
2016-01-02,2016-01,3,Uber,1986
2016-01-02,2016-01,4,Uber,1726
2016-01-02,2016-01,5,Uber,1262
2016-01-02,2016-01,6,Uber,1398
2016-01-02,2016-01,7,Uber,1430
2016-01-02,2016-01,8,Uber,1790
2016-01-02,2016-01,9,Uber,2522
2016-01-02,2016-01,10,Uber,3265
2016-01-02,2016-01,11,Uber,4010
2016-01-02,2016-01,12,Uber,4581
2016-01-02,2016-01,13,Uber,4767
2016-01-02,2016-01,14,Uber,4799
2016-01-02,2016-01,15,Uber,4893
2016-01-02,2016-01,16,Uber,5571
2016-01-02,2016-01,17,Uber,6585
2016-01-02,2016-01,18,Uber,7033
2016-01-02,2016-01,19,Uber,7409
2016-01-02,2016-01,20,Uber,6668
2016-01-02,2016-01,21,Uber,6429
2016-01-02,2016-01,22,Uber,7008
2016-01-02,2016-01,23,Uber,7175
2016-01-03,2016-01,0,Uber,6723
2016-01-03,2016-01,1,Uber,5147
