pickup_date,pickup_month,hour,company,trips
2016-09-01,2016-09,0,Uber,3844
2016-09-01,2016-09,1,Uber,2356
2016-09-01,2016-09,2,Uber,1455
2016-09-01,2016-09,3,Uber,1045
2016-09-01,2016-09,4,Uber,1246
2016-09-01,2016-09,5,Uber,1633
2016-09-01,2016-09,6,Uber,2655
2016-09-01,2016-09,7,Uber,5108
2016-09-01,2016-09,8,Uber,6821
2016-09-01,2016-09,9,Uber,7280
2016-09-01,2016-09,10,Uber,5388
2016-09-01,2016-09,11,Uber,4376
2016-09-01,2016-09,12,Uber,4177
2016-09-01,2016-09,13,Uber,4237
2016-09-01,2016-09,14,Uber,5562
2016-09-01,2016-09,15,Uber,6101
2016-09-01,2016-09,16,Uber,5617
2016-09-01,2016-09,17,Uber,6690
2016-09-01,2016-09,18,Uber,8317
2016-09-01,2016-09,19,Uber,7664
2016-09-01,2016-09,20,Uber,7120
2016-09-01,2016-09,21,Uber,7211
2016-09-01,2016-09,22,Uber,7074
2016-09-01,2016-09,23,Uber,6311
2016-09-02,2016-09,0,Uber,4917
2016-09-02,2016-09,1,Uber,3021
2016-09-02,2016-09,2,Uber,2052
2016-09-02,2016-09,3,Uber,1378
2016-09-02,2016-09,4,Uber,1506
2016-09-02,2016-09,5,Uber,1735
2016-09-02,2016-09,6,Uber,2599
2016-09-02,2016-09,7,Uber,4353
2016-09-02,2016-09,8,Uber,5858
2016-09-02,2016-09,9,Uber,5681
2016-09-02,2016-09,10,Uber,4731
2016-09-02,2016-09,11,Uber,4393
2016-09-02,2016-09,12,Uber,4340
2016-09-02,2016-09,13,Uber,4449
2016-09-02,2016-09,14,Uber,4778
2016-09-02,2016-09,15,Uber,5160
2016-09-02,2016-09,16,Uber,5689
2016-09-02,2016-09,17,Uber,6589
2016-09-02,2016-09,18,Uber,7308
2016-09-02,2016-09,19,Uber,7419
2016-09-02,2016-09,20,Uber,7494
2016-09-02,2016-09,21,Uber,7174
2016-09-02,2016-09,22,Uber,7645
2016-09-02,2016-09,23,Uber,8283
2016-09-03,2016-09,0,Uber,7456
2016-09-03,2016-09,1,Uber,5710
2016-09-03,2016-09,2,Uber,4458
2016-09-03,2016-09,3,Uber,3244
2016-09-03,2016-09,4,Uber,2468
2016-09-03,2016-09,5,Uber,1806
2016-09-03,2016-09,6,Uber,1992
2016-09-03,2016-09,7,Uber,2222
2016-09-03,2016-09,8,Uber,2939
2016-09-03,2016-09,9,Uber,3734
2016-09-03,2016-09,10,Uber,4544
2016-09-03,2016-09,11,Uber,5234
2016-09-03,2016-09,12,Uber,5442
2016-09-03,2016-09,13,Uber,5767
2016-09-03,2016-09,14,Uber,5851
2016-09-03,2016-09,15,Uber,5978
2016-09-03,2016-09,16,Uber,6168
2016-09-03,2016-09,17,Uber,6692
2016-09-03,2016-09,18,Uber,6816
2016-09-03,2016-09,19,Uber,7416
2016-09-03,2016-09,20,Uber,7344
2016-09-03,2016-09,21,Uber,7209
2016-09-03,2016-09,22,Uber,8189
2016-09-03,2016-09,23,Uber,8965
2016-09-04,2016-09,0,Uber,8303
2016-09-04,2016-09,1,Uber,6333
2016-09-04,2016-09,2,Uber,5061
2016-09-04,2016-09,3,Uber,3496
2016-09-04,2016-09,4,Uber,2651
2016-09-04,2016-09,5,Uber,1676
2016-09-04,2016-09,6,Uber,1503
2016-09-04,2016-09,7,Uber,1656
2016-09-04,2016-09,8,Uber,2044
2016-09-04,2016-09,9,Uber,3099
2016-09-04,2016-09,10,Uber,4341
2016-09-04,2016-09,11,Uber,4976
2016-09-04,2016-09,12,Uber,5459
2016-09-04,2016-09,13,Uber,5676
2016-09-04,2016-09,14,Uber,6309
2016-09-04,2016-09,15,Uber,6358
2016-09-04,2016-09,16,Uber,6526
2016-09-04,2016-09,17,Uber,7135
2016-09-04,2016-09,18,Uber,7270
2016-09-04,2016-09,19,Uber,6938
2016-09-04,2016-09,20,Uber,7015
2016-09-04,2016-09,21,Uber,6862
2016-09-04,2016-09,22,Uber,7247
2016-09-04,2016-09,23,Uber,7269
2016-09-05,2016-09,0,Uber,6484
2016-09-05,2016-09,1,Uber,4882
2016-09-05,2016-09,2,Uber,3294
2016-09-05,2016-09,3,Uber,2328
2016-09-05,2016-09,4,Uber,1781
2016-09-05,2016-09,5,Uber,1559
2016-09-05,2016-09,6,Uber,1739
2016-09-05,2016-09,7,Uber,1902
2016-09-05,2016-09,8,Uber,2101
2016-09-05,2016-09,9,Uber,2719
