pickup_date,pickup_month,hour,company,trips
2018-08-01,2018-08,0,Uber,4796
2018-08-01,2018-08,1,Uber,2893
2018-08-01,2018-08,2,Uber,1790
2018-08-01,2018-08,3,Uber,1329
2018-08-01,2018-08,4,Uber,1474
2018-08-01,2018-08,5,Uber,2092
2018-08-01,2018-08,6,Uber,3974
2018-08-01,2018-08,7,Uber,6723
2018-08-01,2018-08,8,Uber,8626
2018-08-01,2018-08,9,Uber,7965
2018-08-01,2018-08,10,Uber,6034
2018-08-01,2018-08,11,Uber,5555
2018-08-01,2018-08,12,Uber,5833
2018-08-01,2018-08,13,Uber,5920
2018-08-01,2018-08,14,Uber,6761
2018-08-01,2018-08,15,Uber,6677
2018-08-01,2018-08,16,Uber,7096
2018-08-01,2018-08,17,Uber,8471
2018-08-01,2018-08,18,Uber,9355
2018-08-01,2018-08,19,Uber,9089
2018-08-01,2018-08,20,Uber,8639
2018-08-01,2018-08,21,Uber,8818
2018-08-01,2018-08,22,Uber,8578
2018-08-01,2018-08,23,Uber,7663
2018-08-02,2018-08,0,Uber,5349
2018-08-02,2018-08,1,Uber,3143
2018-08-02,2018-08,2,Uber,2013
2018-08-02,2018-08,3,Uber,1368
2018-08-02,2018-08,4,Uber,1600
2018-08-02,2018-08,5,Uber,2123
2018-08-02,2018-08,6,Uber,3783
2018-08-02,2018-08,7,Uber,6350
2018-08-02,2018-08,8,Uber,8448
2018-08-02,2018-08,9,Uber,7598
2018-08-02,2018-08,10,Uber,5635
2018-08-02,2018-08,11,Uber,5564
2018-08-02,2018-08,12,Uber,5951
2018-08-02,2018-08,13,Uber,6158
2018-08-02,2018-08,14,Uber,6558
2018-08-02,2018-08,15,Uber,6925
2018-08-02,2018-08,16,Uber,7211
2018-08-02,2018-08,17,Uber,8748
2018-08-02,2018-08,18,Uber,9514
2018-08-02,2018-08,19,Uber,9549
2018-08-02,2018-08,20,Uber,9176
2018-08-02,2018-08,21,Uber,9932
2018-08-02,2018-08,22,Uber,11015
2018-08-02,2018-08,23,Uber,8487
2018-08-03,2018-08,0,Uber,5906
2018-08-03,2018-08,1,Uber,3832
2018-08-03,2018-08,2,Uber,2993
2018-08-03,2018-08,3,Uber,2290
2018-08-03,2018-08,4,Uber,1980
2018-08-03,2018-08,5,Uber,2343
2018-08-03,2018-08,6,Uber,3890
2018-08-03,2018-08,7,Uber,6303
2018-08-03,2018-08,8,Uber,8192
2018-08-03,2018-08,9,Uber,7510
2018-08-03,2018-08,10,Uber,5977
2018-08-03,2018-08,11,Uber,6032
2018-08-03,2018-08,12,Uber,6309
2018-08-03,2018-08,13,Uber,6685
2018-08-03,2018-08,14,Uber,8090
2018-08-03,2018-08,15,Uber,8843
2018-08-03,2018-08,16,Uber,7874
2018-08-03,2018-08,17,Uber,8649
2018-08-03,2018-08,18,Uber,9415
2018-08-03,2018-08,19,Uber,9747
2018-08-03,2018-08,20,Uber,9392
2018-08-03,2018-08,21,Uber,9801
2018-08-03,2018-08,22,Uber,10552
2018-08-03,2018-08,23,Uber,10912
2018-08-04,2018-08,0,Uber,9316
2018-08-04,2018-08,1,Uber,7494
2018-08-04,2018-08,2,Uber,5932
2018-08-04,2018-08,3,Uber,4292
2018-08-04,2018-08,4,Uber,3214
2018-08-04,2018-08,5,Uber,2368
2018-08-04,2018-08,6,Uber,2760
2018-08-04,2018-08,7,Uber,3383
2018-08-04,2018-08,8,Uber,4383
2018-08-04,2018-08,9,Uber,6555
2018-08-04,2018-08,10,Uber,7256
2018-08-04,2018-08,11,Uber,7467
2018-08-04,2018-08,12,Uber,7252
2018-08-04,2018-08,13,Uber,7602
2018-08-04,2018-08,14,Uber,8072
2018-08-04,2018-08,15,Uber,8495
2018-08-04,2018-08,16,Uber,8979
2018-08-04,2018-08,17,Uber,9741
2018-08-04,2018-08,18,Uber,10063
2018-08-04,2018-08,19,Uber,10132
2018-08-04,2018-08,20,Uber,9883
2018-08-04,2018-08,21,Uber,10529
2018-08-04,2018-08,22,Uber,10969
2018-08-04,2018-08,23,Uber,11222
2018-08-05,2018-08,0,Uber,10081
2018-08-05,2018-08,1,Uber,8191
2018-08-05,2018-08,2,Uber,6396
2018-08-05,2018-08,3,Uber,4824
2018-08-05,2018-08,4,Uber,3683
2018-08-05,2018-08,5,Uber,2516
