pickup_date,pickup_month,hour,company,trips
2016-11-01,2016-11,0,Uber,4058
2016-11-01,2016-11,1,Uber,2831
2016-11-01,2016-11,2,Uber,2072
2016-11-01,2016-11,3,Uber,1455
2016-11-01,2016-11,4,Uber,1463
2016-11-01,2016-11,5,Uber,1807
2016-11-01,2016-11,6,Uber,2511
2016-11-01,2016-11,7,Uber,4362
2016-11-01,2016-11,8,Uber,5997
2016-11-01,2016-11,9,Uber,5540
2016-11-01,2016-11,10,Uber,4169
2016-11-01,2016-11,11,Uber,3794
2016-11-01,2016-11,12,Uber,3627
2016-11-01,2016-11,13,Uber,3797
2016-11-01,2016-11,14,Uber,4108
2016-11-01,2016-11,15,Uber,4603
2016-11-01,2016-11,16,Uber,4783
2016-11-01,2016-11,17,Uber,6330
2016-11-01,2016-11,18,Uber,7807
2016-11-01,2016-11,19,Uber,7472
2016-11-01,2016-11,20,Uber,6877
2016-11-01,2016-11,21,Uber,7254
2016-11-01,2016-11,22,Uber,6833
2016-11-01,2016-11,23,Uber,5124
2016-11-02,2016-11,0,Uber,3163
2016-11-02,2016-11,1,Uber,1757
2016-11-02,2016-11,2,Uber,1169
2016-11-02,2016-11,3,Uber,788
2016-11-02,2016-11,4,Uber,1003
2016-11-02,2016-11,5,Uber,1607
2016-11-02,2016-11,6,Uber,2542
2016-11-02,2016-11,7,Uber,4945
2016-11-02,2016-11,8,Uber,6378
2016-11-02,2016-11,9,Uber,5541
2016-11-02,2016-11,10,Uber,4047
2016-11-02,2016-11,11,Uber,3685
2016-11-02,2016-11,12,Uber,3755
2016-11-02,2016-11,13,Uber,3795
2016-11-02,2016-11,14,Uber,4343
2016-11-02,2016-11,15,Uber,4757
2016-11-02,2016-11,16,Uber,4983
2016-11-02,2016-11,17,Uber,6755
2016-11-02,2016-11,18,Uber,8534
2016-11-02,2016-11,19,Uber,8119
2016-11-02,2016-11,20,Uber,7304
2016-11-02,2016-11,21,Uber,7669
2016-11-02,2016-11,22,Uber,7262
2016-11-02,2016-11,23,Uber,5376
2016-11-03,2016-11,0,Uber,4514
2016-11-03,2016-11,1,Uber,3104
2016-11-03,2016-11,2,Uber,1459
2016-11-03,2016-11,3,Uber,944
2016-11-03,2016-11,4,Uber,1239
2016-11-03,2016-11,5,Uber,1719
2016-11-03,2016-11,6,Uber,2691
2016-11-03,2016-11,7,Uber,5083
2016-11-03,2016-11,8,Uber,6554
2016-11-03,2016-11,9,Uber,5726
2016-11-03,2016-11,10,Uber,4265
2016-11-03,2016-11,11,Uber,4011
2016-11-03,2016-11,12,Uber,4183
2016-11-03,2016-11,13,Uber,4338
2016-11-03,2016-11,14,Uber,4665
2016-11-03,2016-11,15,Uber,5343
2016-11-03,2016-11,16,Uber,5743
2016-11-03,2016-11,17,Uber,7683
2016-11-03,2016-11,18,Uber,9780
2016-11-03,2016-11,19,Uber,8988
2016-11-03,2016-11,20,Uber,8339
2016-11-03,2016-11,21,Uber,8988
2016-11-03,2016-11,22,Uber,9088
2016-11-03,2016-11,23,Uber,7163
2016-11-04,2016-11,0,Uber,4848
2016-11-04,2016-11,1,Uber,3034
2016-11-04,2016-11,2,Uber,1846
2016-11-04,2016-11,3,Uber,1425
2016-11-04,2016-11,4,Uber,1485
2016-11-04,2016-11,5,Uber,1757
2016-11-04,2016-11,6,Uber,2583
2016-11-04,2016-11,7,Uber,4550
2016-11-04,2016-11,8,Uber,6086
2016-11-04,2016-11,9,Uber,5538
2016-11-04,2016-11,10,Uber,4516
2016-11-04,2016-11,11,Uber,4269
2016-11-04,2016-11,12,Uber,4244
2016-11-04,2016-11,13,Uber,4193
2016-11-04,2016-11,14,Uber,4677
2016-11-04,2016-11,15,Uber,5375
2016-11-04,2016-11,16,Uber,5907
2016-11-04,2016-11,17,Uber,7214
2016-11-04,2016-11,18,Uber,8978
2016-11-04,2016-11,19,Uber,9907
2016-11-04,2016-11,20,Uber,9359
2016-11-04,2016-11,21,Uber,8587
2016-11-04,2016-11,22,Uber,9387
