pickup_date,pickup_month,hour,company,trips
2015-10-01,2015-10,0,Uber,3721
2015-10-01,2015-10,1,Uber,2173
2015-10-01,2015-10,2,Uber,1267
2015-10-01,2015-10,3,Uber,868
2015-10-01,2015-10,4,Uber,1267
2015-10-01,2015-10,5,Uber,1906
2015-10-01,2015-10,6,Uber,3289
2015-10-01,2015-10,7,Uber,5626
2015-10-01,2015-10,8,Uber,6787
2015-10-01,2015-10,9,Uber,6360
2015-10-01,2015-10,10,Uber,5014
2015-10-01,2015-10,11,Uber,4601
2015-10-01,2015-10,12,Uber,4591
2015-10-01,2015-10,13,Uber,4481
2015-10-01,2015-10,14,Uber,5209
2015-10-01,2015-10,15,Uber,6159
2015-10-01,2015-10,16,Uber,7060
2015-10-01,2015-10,17,Uber,9514
2015-10-01,2015-10,18,Uber,11506
2015-10-01,2015-10,19,Uber,13098
2015-10-01,2015-10,20,Uber,12100
2015-10-01,2015-10,21,Uber,11009
2015-10-01,2015-10,22,Uber,10390
2015-10-01,2015-10,23,Uber,8173
2015-10-02,2015-10,0,Uber,5473
2015-10-02,2015-10,1,Uber,2765
2015-10-02,2015-10,2,Uber,1758
2015-10-02,2015-10,3,Uber,1275
2015-10-02,2015-10,4,Uber,1588
2015-10-02,2015-10,5,Uber,2200
2015-10-02,2015-10,6,Uber,3511
2015-10-02,2015-10,7,Uber,5960
2015-10-02,2015-10,8,Uber,7758
2015-10-02,2015-10,9,Uber,7724
2015-10-02,2015-10,10,Uber,6513
2015-10-02,2015-10,11,Uber,6273
2015-10-02,2015-10,12,Uber,6313
2015-10-02,2015-10,13,Uber,6816
2015-10-02,2015-10,14,Uber,7936
2015-10-02,2015-10,15,Uber,9050
2015-10-02,2015-10,16,Uber,10470
2015-10-02,2015-10,17,Uber,12294
2015-10-02,2015-10,18,Uber,13812
2015-10-02,2015-10,19,Uber,15329
2015-10-02,2015-10,20,Uber,14449
2015-10-02,2015-10,21,Uber,12711
2015-10-02,2015-10,22,Uber,11990
2015-10-02,2015-10,23,Uber,11262
2015-10-03,2015-10,0,Uber,9390
2015-10-03,2015-10,1,Uber,6882
2015-10-03,2015-10,2,Uber,4838
2015-10-03,2015-10,3,Uber,2963
2015-10-03,2015-10,4,Uber,2026
2015-10-03,2015-10,5,Uber,1615
2015-10-03,2015-10,6,Uber,1836
2015-10-03,2015-10,7,Uber,2574
2015-10-03,2015-10,8,Uber,3599
2015-10-03,2015-10,9,Uber,4932
2015-10-03,2015-10,10,Uber,5576
2015-10-03,2015-10,11,Uber,6416
2015-10-03,2015-10,12,Uber,6716
2015-10-03,2015-10,13,Uber,7017
2015-10-03,2015-10,14,Uber,7090
2015-10-03,2015-10,15,Uber,7724
2015-10-03,2015-10,16,Uber,8383
2015-10-03,2015-10,17,Uber,9105
2015-10-03,2015-10,18,Uber,9605
2015-10-03,2015-10,19,Uber,11297
2015-10-03,2015-10,20,Uber,9766
2015-10-03,2015-10,21,Uber,8852
2015-10-03,2015-10,22,Uber,9638
2015-10-03,2015-10,23,Uber,10384
2015-10-04,2015-10,0,Uber,9448
2015-10-04,2015-10,1,Uber,7310
2015-10-04,2015-10,2,Uber,5318
2015-10-04,2015-10,3,Uber,3757
2015-10-04,2015-10,4,Uber,2659
2015-10-04,2015-10,5,Uber,1713
2015-10-04,2015-10,6,Uber,1737
2015-10-04,2015-10,7,Uber,1823
2015-10-04,2015-10,8,Uber,2463
2015-10-04,2015-10,9,Uber,3702
2015-10-04,2015-10,10,Uber,4903
2015-10-04,2015-10,11,Uber,5973
2015-10-04,2015-10,12,Uber,6597
2015-10-04,2015-10,13,Uber,6492
2015-10-04,2015-10,14,Uber,6305
2015-10-04,2015-10,15,Uber,6154
2015-10-04,2015-10,16,Uber,6723
2015-10-04,2015-10,17,Uber,6655
2015-10-04,2015-10,18,Uber,6537
2015-10-04,2015-10,19,Uber,6617
2015-10-04,2015-10,20,Uber,5576
2015-10-04,2015-10,21,Uber,5396
2015-10-04,2015-10,22,Uber,5123
2015-10-04,2015-10,23,Uber,4196
2015-10-05,2015-10,0,Uber,2477
2015-10-05,2015-10,1,Uber,1238
2015-10-05,2015-10,2,Uber,742
2015-10-05,2015-10,3,Uber,595
2015-10-05,2015-10,4,Uber,1267
2015-10-05,2015-10,5,Uber,2119
2015-10-05,2015-10,6,Uber,3468
2015-10-05,2015-10,7,Uber,5197
2015-10-05,2015-10,8,Uber,6364
2015-10-05,2015-10,9,Uber,5417
2015-10-05,2015-10,10,Uber,4087
2015-10-05,2015-10,11,Uber,3592
2015-10-05,2015-10,12,Uber,3671
2015-10-05,2015-10,13,Uber,3671
2015-10-05,2015-10,14,Uber,3812
2015-10-05,2015-10,15,Uber,4207
2015-10-05,2015-10,16,Uber,4447
2015-10-05,2015-10,17,Uber,5242
2015-10-05,2015-10,18,Uber,6488
2015-10-05,2015-10,19,Uber,6413
2015-10-05,2015-10,20,Uber,6332
2015-10-05,2015-10,21,Uber,6297
2015-10-05,2015-10,22,Uber,5583
2015-10-05,2015-10,23,Uber,4065
2015-10-06,2015-10,0,Uber,2514
2015-10-06,2015-10,1,Uber,1479
2015-10-06,2015-10,2,Uber,868
2015-10-06,2015-10,3,Uber,610
2015-10-06,2015-10,4,Uber,983
2015-10-06,2015-10,5,Uber,1716
2015-10-06,2015-10,6,Uber,2970
2015-10-06,2015-10,7,Uber,5239
2015-10-06,2015-10,8,Uber,6179
2015-10-06,2015-10,9,Uber,5325
2015-10-06,2015-10,10,Uber,3985
2015-10-06,2015-10,11,Uber,3767
2015-10-06,2015-10,12,Uber,3648
