pickup_date,pickup_month,hour,company,trips
2015-06-01,2015-06,0,Uber,1885
2015-06-01,2015-06,1,Uber,1488
2015-06-01,2015-06,2,Uber,1001
2015-06-01,2015-06,3,Uber,638
2015-06-01,2015-06,4,Uber,1026
2015-06-01,2015-06,5,Uber,1535
2015-06-01,2015-06,6,Uber,2327
2015-06-01,2015-06,7,Uber,3613
2015-06-01,2015-06,8,Uber,4967
2015-06-01,2015-06,9,Uber,4939
2015-06-01,2015-06,10,Uber,4337
2015-06-01,2015-06,11,Uber,5055
2015-06-01,2015-06,12,Uber,4542
2015-06-01,2015-06,13,Uber,3574
2015-06-01,2015-06,14,Uber,3772
2015-06-01,2015-06,15,Uber,4136
2015-06-01,2015-06,16,Uber,4352
2015-06-01,2015-06,17,Uber,5307
2015-06-01,2015-06,18,Uber,6354
2015-06-01,2015-06,19,Uber,6807
2015-06-01,2015-06,20,Uber,6028
2015-06-01,2015-06,21,Uber,6173
2015-06-01,2015-06,22,Uber,5564
2015-06-01,2015-06,23,Uber,4073
2015-06-02,2015-06,0,Uber,2460
2015-06-02,2015-06,1,Uber,1497
2015-06-02,2015-06,2,Uber,833
2015-06-02,2015-06,3,Uber,515
2015-06-02,2015-06,4,Uber,763
2015-06-02,2015-06,5,Uber,1238
2015-06-02,2015-06,6,Uber,2133
2015-06-02,2015-06,7,Uber,3769
2015-06-02,2015-06,8,Uber,5226
2015-06-02,2015-06,9,Uber,5053
2015-06-02,2015-06,10,Uber,3900
2015-06-02,2015-06,11,Uber,3328
2015-06-02,2015-06,12,Uber,3231
2015-06-02,2015-06,13,Uber,3452
2015-06-02,2015-06,14,Uber,3915
2015-06-02,2015-06,15,Uber,5082
2015-06-02,2015-06,16,Uber,5274
2015-06-02,2015-06,17,Uber,6186
2015-06-02,2015-06,18,Uber,7349
2015-06-02,2015-06,19,Uber,7555
2015-06-02,2015-06,20,Uber,6871
2015-06-02,2015-06,21,Uber,7040
2015-06-02,2015-06,22,Uber,6363
2015-06-02,2015-06,23,Uber,4553
2015-06-03,2015-06,0,Uber,2688
2015-06-03,2015-06,1,Uber,1368
2015-06-03,2015-06,2,Uber,795
2015-06-03,2015-06,3,Uber,530
2015-06-03,2015-06,4,Uber,735
2015-06-03,2015-06,5,Uber,1234
2015-06-03,2015-06,6,Uber,2041
2015-06-03,2015-06,7,Uber,3362
2015-06-03,2015-06,8,Uber,4489
2015-06-03,2015-06,9,Uber,4088
2015-06-03,2015-06,10,Uber,3316
2015-06-03,2015-06,11,Uber,3077
2015-06-03,2015-06,12,Uber,2937
2015-06-03,2015-06,13,Uber,2980
2015-06-03,2015-06,14,Uber,3398
2015-06-03,2015-06,15,Uber,3709
2015-06-03,2015-06,16,Uber,4344
2015-06-03,2015-06,17,Uber,5137
2015-06-03,2015-06,18,Uber,6173
2015-06-03,2015-06,19,Uber,6328
2015-06-03,2015-06,20,Uber,5902
2015-06-03,2015-06,21,Uber,6725
2015-06-03,2015-06,22,Uber,6408
2015-06-03,2015-06,23,Uber,5438
2015-06-04,2015-06,0,Uber,3444
