pickup_date,pickup_month,hour,company,trips
2015-08-01,2015-08,0,Uber,8227
2015-08-01,2015-08,1,Uber,6298
2015-08-01,2015-08,2,Uber,4608
2015-08-01,2015-08,3,Uber,3238
2015-08-01,2015-08,4,Uber,2377
2015-08-01,2015-08,5,Uber,1573
2015-08-01,2015-08,6,Uber,1636
2015-08-01,2015-08,7,Uber,1968
2015-08-01,2015-08,8,Uber,2569
2015-08-01,2015-08,9,Uber,3343
2015-08-01,2015-08,10,Uber,3943
2015-08-01,2015-08,11,Uber,4565
2015-08-01,2015-08,12,Uber,4817
2015-08-01,2015-08,13,Uber,5277
2015-08-01,2015-08,14,Uber,5347
2015-08-01,2015-08,15,Uber,5834
2015-08-01,2015-08,16,Uber,6287
2015-08-01,2015-08,17,Uber,6828
2015-08-01,2015-08,18,Uber,7549
2015-08-01,2015-08,19,Uber,7879
2015-08-01,2015-08,20,Uber,7624
2015-08-01,2015-08,21,Uber,7480
2015-08-01,2015-08,22,Uber,8037
2015-08-01,2015-08,23,Uber,8554
2015-08-02,2015-08,0,Uber,7654
2015-08-02,2015-08,1,Uber,6165
2015-08-02,2015-08,2,Uber,5033
2015-08-02,2015-08,3,Uber,3418
2015-08-02,2015-08,4,Uber,2505
2015-08-02,2015-08,5,Uber,1486
2015-08-02,2015-08,6,Uber,1342
2015-08-02,2015-08,7,Uber,1554
2015-08-02,2015-08,8,Uber,2244
2015-08-02,2015-08,9,Uber,2926
2015-08-02,2015-08,10,Uber,3964
2015-08-02,2015-08,11,Uber,4651
2015-08-02,2015-08,12,Uber,5087
2015-08-02,2015-08,13,Uber,5198
2015-08-02,2015-08,14,Uber,5421
2015-08-02,2015-08,15,Uber,5505
2015-08-02,2015-08,16,Uber,5710
2015-08-02,2015-08,17,Uber,5938
2015-08-02,2015-08,18,Uber,6361
2015-08-02,2015-08,19,Uber,5861
2015-08-02,2015-08,20,Uber,5404
2015-08-02,2015-08,21,Uber,5455
2015-08-02,2015-08,22,Uber,5442
2015-08-02,2015-08,23,Uber,4526
2015-08-03,2015-08,0,Uber,2782
2015-08-03,2015-08,1,Uber,1462
2015-08-03,2015-08,2,Uber,948
2015-08-03,2015-08,3,Uber,693
2015-08-03,2015-08,4,Uber,1172
2015-08-03,2015-08,5,Uber,1892
2015-08-03,2015-08,6,Uber,2827
2015-08-03,2015-08,7,Uber,3901
2015-08-03,2015-08,8,Uber,5274
2015-08-03,2015-08,9,Uber,5017
2015-08-03,2015-08,10,Uber,3953
2015-08-03,2015-08,11,Uber,3556
2015-08-03,2015-08,12,Uber,3676
2015-08-03,2015-08,13,Uber,3638
2015-08-03,2015-08,14,Uber,3935
2015-08-03,2015-08,15,Uber,4108
2015-08-03,2015-08,16,Uber,4425
2015-08-03,2015-08,17,Uber,5040
2015-08-03,2015-08,18,Uber,6175
2015-08-03,2015-08,19,Uber,5888
2015-08-03,2015-08,20,Uber,5749
2015-08-03,2015-08,21,Uber,6040
2015-08-03,2015-08,22,Uber,5521
2015-08-03,2015-08,23,Uber,4088
2015-08-04,2015-08,0,Uber,2781
2015-08-04,2015-08,1,Uber,1512
2015-08-04,2015-08,2,Uber,967
2015-08-04,2015-08,3,Uber,729
2015-08-04,2015-08,4,Uber,1191
2015-08-04,2015-08,5,Uber,1734
2015-08-04,2015-08,6,Uber,2724
2015-08-04,2015-08,7,Uber,4082
2015-08-04,2015-08,8,Uber,5641
2015-08-04,2015-08,9,Uber,5455
2015-08-04,2015-08,10,Uber,4199
2015-08-04,2015-08,11,Uber,3792
2015-08-04,2015-08,12,Uber,3988
2015-08-04,2015-08,13,Uber,3932
2015-08-04,2015-08,14,Uber,4051
2015-08-04,2015-08,15,Uber,4479
2015-08-04,2015-08,16,Uber,4947
2015-08-04,2015-08,17,Uber,6000
2015-08-04,2015-08,18,Uber,7298
2015-08-04,2015-08,19,Uber,6828
2015-08-04,2015-08,20,Uber,6663
2015-08-04,2015-08,21,Uber,7197
2015-08-04,2015-08,22,Uber,7067
2015-08-04,2015-08,23,Uber,5773
2015-08-05,2015-08,0,Uber,3570
2015-08-05,2015-08,1,Uber,2101
2015-08-05,2015-08,2,Uber,1251
2015-08-05,2015-08,3,Uber,837
2015-08-05,2015-08,4,Uber,1064
2015-08-05,2015-08,5,Uber,1596
2015-08-05,2015-08,6,Uber,2653
2015-08-05,2015-08,7,Uber,4232
2015-08-05,2015-08,8,Uber,5651
2015-08-05,2015-08,9,Uber,5440
2015-08-05,2015-08,10,Uber,4437
2015-08-05,2015-08,11,Uber,3990
2015-08-05,2015-08,12,Uber,4045
2015-08-05,2015-08,13,Uber,3969
2015-08-05,2015-08,14,Uber,4303
2015-08-05,2015-08,15,Uber,4534
2015-08-05,2015-08,16,Uber,5169
2015-08-05,2015-08,17,Uber,6278
2015-08-05,2015-08,18,Uber,7338
2015-08-05,2015-08,19,Uber,6664
2015-08-05,2015-08,20,Uber,6204
2015-08-05,2015-08,21,Uber,7691
2015-08-05,2015-08,22,Uber,7725
2015-08-05,2015-08,23,Uber,6246
2015-08-06,2015-08,0,Uber,3854
2015-08-06,2015-08,1,Uber,2067
2015-08-06,2015-08,2,Uber,1236
2015-08-06,2015-08,3,Uber,839
