pickup_date,pickup_month,hour,company,trips
2017-02-01,2017-02,0,Uber,2686
2017-02-01,2017-02,1,Uber,1567
2017-02-01,2017-02,2,Uber,1000
2017-02-01,2017-02,3,Uber,745
2017-02-01,2017-02,4,Uber,891
2017-02-01,2017-02,5,Uber,1467
2017-02-01,2017-02,6,Uber,2690
2017-02-01,2017-02,7,Uber,4848
2017-02-01,2017-02,8,Uber,6198
2017-02-01,2017-02,9,Uber,5193
2017-02-01,2017-02,10,Uber,3643
2017-02-01,2017-02,11,Uber,3323
2017-02-01,2017-02,12,Uber,3319
2017-02-01,2017-02,13,Uber,3449
2017-02-01,2017-02,14,Uber,3806
2017-02-01,2017-02,15,Uber,4059
2017-02-01,2017-02,16,Uber,4063
2017-02-01,2017-02,17,Uber,5302
2017-02-01,2017-02,18,Uber,6785
2017-02-01,2017-02,19,Uber,6250
2017-02-01,2017-02,20,Uber,5987
2017-02-01,2017-02,21,Uber,6459
2017-02-01,2017-02,22,Uber,5745
2017-02-01,2017-02,23,Uber,4603
2017-02-02,2017-02,0,Uber,2887
2017-02-02,2017-02,1,Uber,1778
2017-02-02,2017-02,2,Uber,1047
2017-02-02,2017-02,3,Uber,787
2017-02-02,2017-02,4,Uber,985
2017-02-02,2017-02,5,Uber,1519
2017-02-02,2017-02,6,Uber,2628
2017-02-02,2017-02,7,Uber,4768
2017-02-02,2017-02,8,Uber,6167
2017-02-02,2017-02,9,Uber,5315
2017-02-02,2017-02,10,Uber,3790
2017-02-02,2017-02,11,Uber,3551
2017-02-02,2017-02,12,Uber,3540
2017-02-02,2017-02,13,Uber,3650
2017-02-02,2017-02,14,Uber,3225
2017-02-02,2017-02,15,Uber,4266
2017-02-02,2017-02,16,Uber,4655
2017-02-02,2017-02,17,Uber,5920
2017-02-02,2017-02,18,Uber,7445
2017-02-02,2017-02,19,Uber,7390
2017-02-02,2017-02,20,Uber,7238
2017-02-02,2017-02,21,Uber,7302
2017-02-02,2017-02,22,Uber,7366
2017-02-02,2017-02,23,Uber,5967
2017-02-03,2017-02,0,Uber,4047
2017-02-03,2017-02,1,Uber,2446
2017-02-03,2017-02,2,Uber,1636
2017-02-03,2017-02,3,Uber,1208
2017-02-03,2017-02,4,Uber,1201
2017-02-03,2017-02,5,Uber,1596
2017-02-03,2017-02,6,Uber,2707
2017-02-03,2017-02,7,Uber,4886
2017-02-03,2017-02,8,Uber,6505
2017-02-03,2017-02,9,Uber,5693
2017-02-03,2017-02,10,Uber,4078
2017-02-03,2017-02,11,Uber,4038
2017-02-03,2017-02,12,Uber,4138
2017-02-03,2017-02,13,Uber,4392
2017-02-03,2017-02,14,Uber,4757
