pickup_date,pickup_month,hour,company,trips
2016-03-01,2016-03,0,Uber,2973
2016-03-01,2016-03,1,Uber,1657
2016-03-01,2016-03,2,Uber,1069
2016-03-01,2016-03,3,Uber,759
2016-03-01,2016-03,4,Uber,1048
2016-03-01,2016-03,5,Uber,1834
2016-03-01,2016-03,6,Uber,3410
2016-03-01,2016-03,7,Uber,5225
2016-03-01,2016-03,8,Uber,6286
2016-03-01,2016-03,9,Uber,5806
2016-03-01,2016-03,10,Uber,4422
2016-03-01,2016-03,11,Uber,4144
2016-03-01,2016-03,12,Uber,3903
2016-03-01,2016-03,13,Uber,3989
2016-03-01,2016-03,14,Uber,4351
2016-03-01,2016-03,15,Uber,4836
2016-03-01,2016-03,16,Uber,5442
2016-03-01,2016-03,17,Uber,6588
2016-03-01,2016-03,18,Uber,8131
2016-03-01,2016-03,19,Uber,8140
2016-03-01,2016-03,20,Uber,7719
2016-03-01,2016-03,21,Uber,7870
2016-03-01,2016-03,22,Uber,7054
2016-03-01,2016-03,23,Uber,5536
2016-03-02,2016-03,0,Uber,3478
2016-03-02,2016-03,1,Uber,2035
2016-03-02,2016-03,2,Uber,1230
2016-03-02,2016-03,3,Uber,923
2016-03-02,2016-03,4,Uber,1110
2016-03-02,2016-03,5,Uber,1982
2016-03-02,2016-03,6,Uber,3534
2016-03-02,2016-03,7,Uber,5587
2016-03-02,2016-03,8,Uber,6762
2016-03-02,2016-03,9,Uber,6083
2016-03-02,2016-03,10,Uber,4684
2016-03-02,2016-03,11,Uber,4483
2016-03-02,2016-03,12,Uber,4453
2016-03-02,2016-03,13,Uber,4413
2016-03-02,2016-03,14,Uber,4784
2016-03-02,2016-03,15,Uber,5277
2016-03-02,2016-03,16,Uber,5924
2016-03-02,2016-03,17,Uber,7208
2016-03-02,2016-03,18,Uber,9263
2016-03-02,2016-03,19,Uber,9569
2016-03-02,2016-03,20,Uber,9504
2016-03-02,2016-03,21,Uber,9258
2016-03-02,2016-03,22,Uber,8683
2016-03-02,2016-03,23,Uber,6768
2016-03-03,2016-03,0,Uber,3972
2016-03-03,2016-03,1,Uber,2168
