pickup_date,pickup_month,hour,company,trips
2016-12-01,2016-12,0,Uber,3955
2016-12-01,2016-12,1,Uber,2239
2016-12-01,2016-12,2,Uber,1272
2016-12-01,2016-12,3,Uber,962
2016-12-01,2016-12,4,Uber,1191
2016-12-01,2016-12,5,Uber,1819
2016-12-01,2016-12,6,Uber,2868
2016-12-01,2016-12,7,Uber,5124
2016-12-01,2016-12,8,Uber,6458
2016-12-01,2016-12,9,Uber,5546
2016-12-01,2016-12,10,Uber,4117
2016-12-01,2016-12,11,Uber,3822
2016-12-01,2016-12,12,Uber,3906
2016-12-01,2016-12,13,Uber,4037
2016-12-01,2016-12,14,Uber,4762
2016-12-01,2016-12,15,Uber,5202
2016-12-01,2016-12,16,Uber,5643
2016-12-01,2016-12,17,Uber,7564
2016-12-01,2016-12,18,Uber,8771
2016-12-01,2016-12,19,Uber,8509
2016-12-01,2016-12,20,Uber,8146
2016-12-01,2016-12,21,Uber,8883
2016-12-01,2016-12,22,Uber,8863
2016-12-01,2016-12,23,Uber,7540
2016-12-02,2016-12,0,Uber,5167
2016-12-02,2016-12,1,Uber,3106
2016-12-02,2016-12,2,Uber,2056
2016-12-02,2016-12,3,Uber,1395
2016-12-02,2016-12,4,Uber,1449
2016-12-02,2016-12,5,Uber,1885
2016-12-02,2016-12,6,Uber,2928
2016-12-02,2016-12,7,Uber,4982
2016-12-02,2016-12,8,Uber,6546
2016-12-02,2016-12,9,Uber,6043
2016-12-02,2016-12,10,Uber,4635
2016-12-02,2016-12,11,Uber,4347
2016-12-02,2016-12,12,Uber,4257
2016-12-02,2016-12,13,Uber,4375
2016-12-02,2016-12,14,Uber,4914
2016-12-02,2016-12,15,Uber,5351
2016-12-02,2016-12,16,Uber,5877
2016-12-02,2016-12,17,Uber,7569
2016-12-02,2016-12,18,Uber,9185
2016-12-02,2016-12,19,Uber,9986
2016-12-02,2016-12,20,Uber,9106
2016-12-02,2016-12,21,Uber,8450
2016-12-02,2016-12,22,Uber,9471
2016-12-02,2016-12,23,Uber,9691
2016-12-03,2016-12,0,Uber,8828
2016-12-03,2016-12,1,Uber,6656
2016-12-03,2016-12,2,Uber,4852
2016-12-03,2016-12,3,Uber,3298
2016-12-03,2016-12,4,Uber,2453
2016-12-03,2016-12,5,Uber,1668
2016-12-03,2016-12,6,Uber,1959
2016-12-03,2016-12,7,Uber,2690
2016-12-03,2016-12,8,Uber,3459
2016-12-03,2016-12,9,Uber,4515
2016-12-03,2016-12,10,Uber,5302
2016-12-03,2016-12,11,Uber,5683
2016-12-03,2016-12,12,Uber,6328
2016-12-03,2016-12,13,Uber,6404
2016-12-03,2016-12,14,Uber,6370
2016-12-03,2016-12,15,Uber,6988
2016-12-03,2016-12,16,Uber,7670
2016-12-03,2016-12,17,Uber,8866
2016-12-03,2016-12,18,Uber,9827
2016-12-03,2016-12,19,Uber,10558
2016-12-03,2016-12,20,Uber,9853
2016-12-03,2016-12,21,Uber,9287
2016-12-03,2016-12,22,Uber,9992
2016-12-03,2016-12,23,Uber,11178
2016-12-04,2016-12,0,Uber,10816
2016-12-04,2016-12,1,Uber,8825
2016-12-04,2016-12,2,Uber,6567
2016-12-04,2016-12,3,Uber,4534
2016-12-04,2016-12,4,Uber,3027
2016-12-04,2016-12,5,Uber,1900
2016-12-04,2016-12,6,Uber,1813
2016-12-04,2016-12,7,Uber,2144
2016-12-04,2016-12,8,Uber,2893
2016-12-04,2016-12,9,Uber,4103
2016-12-04,2016-12,10,Uber,5519
2016-12-04,2016-12,11,Uber,6254
2016-12-04,2016-12,12,Uber,6735
2016-12-04,2016-12,13,Uber,6703
2016-12-04,2016-12,14,Uber,6590
2016-12-04,2016-12,15,Uber,6899
2016-12-04,2016-12,16,Uber,7246
2016-12-04,2016-12,17,Uber,7152
2016-12-04,2016-12,18,Uber,7250
2016-12-04,2016-12,19,Uber,6908
2016-12-04,2016-12,20,Uber,5986
2016-12-04,2016-12,21,Uber,5733
2016-12-04,2016-12,22,Uber,5643
2016-12-04,2016-12,23,Uber,4570
2016-12-05,2016-12,0,Uber,2811
2016-12-05,2016-12,1,Uber,1727
2016-12-05,2016-12,2,Uber,1007
2016-12-05,2016-12,3,Uber,894
2016-12-05,2016-12,4,Uber,1543
2016-12-05,2016-12,5,Uber,2273
2016-12-05,2016-12,6,Uber,3412
2016-12-05,2016-12,7,Uber,5625
2016-12-05,2016-12,8,Uber,7032
2016-12-05,2016-12,9,Uber,6288
2016-12-05,2016-12,10,Uber,4403
2016-12-05,2016-12,11,Uber,3966
2016-12-05,2016-12,12,Uber,3932
2016-12-05,2016-12,13,Uber,3885
2016-12-05,2016-12,14,Uber,4433
2016-12-05,2016-12,15,Uber,4915
2016-12-05,2016-12,16,Uber,5142
2016-12-05,2016-12,17,Uber,6646
2016-12-05,2016-12,18,Uber,7821
2016-12-05,2016-12,19,Uber,7325
2016-12-05,2016-12,20,Uber,6619
2016-12-05,2016-12,21,Uber,6749
2016-12-05,2016-12,22,Uber,6297
2016-12-05,2016-12,23,Uber,4997
2016-12-06,2016-12,0,Uber,3451
2016-12-06,2016-12,1,Uber,1894
2016-12-06,2016-12,2,Uber,1226
2016-12-06,2016-12,3,Uber,838
2016-12-06,2016-12,4,Uber,1081
2016-12-06,2016-12,5,Uber,1641
2016-12-06,2016-12,6,Uber,2998
2016-12-06,2016-12,7,Uber,5594
2016-12-06,2016-12,8,Uber,6883
2016-12-06,2016-12,9,Uber,5952
2016-12-06,2016-12,10,Uber,4218
2016-12-06,2016-12,11,Uber,3938
2016-12-06,2016-12,12,Uber,4002
2016-12-06,2016-12,13,Uber,4114
2016-12-06,2016-12,14,Uber,4815
2016-12-06,2016-12,15,Uber,5348
2016-12-06,2016-12,16,Uber,5692
2016-12-06,2016-12,17,Uber,7240
2016-12-06,2016-12,18,Uber,10048
2016-12-06,2016-12,19,Uber,11868
2016-12-06,2016-12,20,Uber,11212
2016-12-06,2016-12,21,Uber,10453
2016-12-06,2016-12,22,Uber,9560
2016-12-06,2016-12,23,Uber,6730
2016-12-07,2016-12,0,Uber,3974
2016-12-07,2016-12,1,Uber,2114
2016-12-07,2016-12,2,Uber,1314
2016-12-07,2016-12,3,Uber,954
2016-12-07,2016-12,4,Uber,1150
2016-12-07,2016-12,5,Uber,1824
2016-12-07,2016-12,6,Uber,3181
2016-12-07,2016-12,7,Uber,5600
2016-12-07,2016-12,8,Uber,7151
2016-12-07,2016-12,9,Uber,6621
2016-12-07,2016-12,10,Uber,4679
2016-12-07,2016-12,11,Uber,4436
2016-12-07,2016-12,12,Uber,4346
2016-12-07,2016-12,13,Uber,4379
2016-12-07,2016-12,14,Uber,4782
2016-12-07,2016-12,15,Uber,5215
2016-12-07,2016-12,16,Uber,5620
2016-12-07,2016-12,17,Uber,7386
2016-12-07,2016-12,18,Uber,8775
2016-12-07,2016-12,19,Uber,8680
2016-12-07,2016-12,20,Uber,7866
2016-12-07,2016-12,21,Uber,8287
2016-12-07,2016-12,22,Uber,8455
2016-12-07,2016-12,23,Uber,7219
2016-12-08,2016-12,0,Uber,4778
2016-12-08,2016-12,1,Uber,2651
2016-12-08,2016-12,2,Uber,1683
