pickup_date,pickup_month,hour,company,trips
2017-07-01,2017-07,0,Uber,5827
2017-07-01,2017-07,1,Uber,5065
2017-07-01,2017-07,2,Uber,3757
2017-07-01,2017-07,3,Uber,2893
2017-07-01,2017-07,4,Uber,2403
2017-07-01,2017-07,5,Uber,1847
2017-07-01,2017-07,6,Uber,2020
2017-07-01,2017-07,7,Uber,2438
2017-07-01,2017-07,8,Uber,3089
2017-07-01,2017-07,9,Uber,3540
2017-07-01,2017-07,10,Uber,3897
2017-07-01,2017-07,11,Uber,4375
2017-07-01,2017-07,12,Uber,4541
2017-07-01,2017-07,13,Uber,4705
2017-07-01,2017-07,14,Uber,4883
2017-07-01,2017-07,15,Uber,5377
2017-07-01,2017-07,16,Uber,4521
2017-07-01,2017-07,17,Uber,4876
2017-07-01,2017-07,18,Uber,5343
2017-07-01,2017-07,19,Uber,7473
2017-07-01,2017-07,20,Uber,5052
2017-07-01,2017-07,21,Uber,5360
2017-07-01,2017-07,22,Uber,5762
2017-07-01,2017-07,23,Uber,6233
2017-07-02,2017-07,0,Uber,5609
2017-07-02,2017-07,1,Uber,4707
2017-07-02,2017-07,2,Uber,3762
2017-07-02,2017-07,3,Uber,2875
2017-07-02,2017-07,4,Uber,2356
2017-07-02,2017-07,5,Uber,1560
2017-07-02,2017-07,6,Uber,1537
2017-07-02,2017-07,7,Uber,1753
2017-07-02,2017-07,8,Uber,2145
2017-07-02,2017-07,9,Uber,2946
2017-07-02,2017-07,10,Uber,3657
2017-07-02,2017-07,11,Uber,4183
2017-07-02,2017-07,12,Uber,4288
2017-07-02,2017-07,13,Uber,4292
2017-07-02,2017-07,14,Uber,4487
2017-07-02,2017-07,15,Uber,4491
2017-07-02,2017-07,16,Uber,4570
2017-07-02,2017-07,17,Uber,4830
2017-07-02,2017-07,18,Uber,4940
2017-07-02,2017-07,19,Uber,4683
2017-07-02,2017-07,20,Uber,4189
2017-07-02,2017-07,21,Uber,4766
2017-07-02,2017-07,22,Uber,4870
2017-07-02,2017-07,23,Uber,4621
2017-07-03,2017-07,0,Uber,3640
2017-07-03,2017-07,1,Uber,2563
2017-07-03,2017-07,2,Uber,1725
2017-07-03,2017-07,3,Uber,1238
2017-07-03,2017-07,4,Uber,1197
2017-07-03,2017-07,5,Uber,1217
2017-07-03,2017-07,6,Uber,1653
2017-07-03,2017-07,7,Uber,2209
2017-07-03,2017-07,8,Uber,2838
2017-07-03,2017-07,9,Uber,2864
2017-07-03,2017-07,10,Uber,2914
2017-07-03,2017-07,11,Uber,3120
2017-07-03,2017-07,12,Uber,3230
2017-07-03,2017-07,13,Uber,3520
2017-07-03,2017-07,14,Uber,3726
2017-07-03,2017-07,15,Uber,3801
2017-07-03,2017-07,16,Uber,4298
2017-07-03,2017-07,17,Uber,4529
2017-07-03,2017-07,18,Uber,4459
2017-07-03,2017-07,19,Uber,4192
2017-07-03,2017-07,20,Uber,3984
2017-07-03,2017-07,21,Uber,4206
2017-07-03,2017-07,22,Uber,4751
2017-07-03,2017-07,23,Uber,4864
2017-07-04,2017-07,0,Uber,4073
2017-07-04,2017-07,1,Uber,3087
2017-07-04,2017-07,2,Uber,2401
2017-07-04,2017-07,3,Uber,1695
2017-07-04,2017-07,4,Uber,1445
2017-07-04,2017-07,5,Uber,1110
2017-07-04,2017-07,6,Uber,1154
2017-07-04,2017-07,7,Uber,1220
2017-07-04,2017-07,8,Uber,1434
2017-07-04,2017-07,9,Uber,1882
2017-07-04,2017-07,10,Uber,2256
2017-07-04,2017-07,11,Uber,2723
2017-07-04,2017-07,12,Uber,3057
2017-07-04,2017-07,13,Uber,3411
2017-07-04,2017-07,14,Uber,3877
2017-07-04,2017-07,15,Uber,4201
2017-07-04,2017-07,16,Uber,4579
2017-07-04,2017-07,17,Uber,4727
2017-07-04,2017-07,18,Uber,4977
2017-07-04,2017-07,19,Uber,4929
2017-07-04,2017-07,20,Uber,4801
2017-07-04,2017-07,21,Uber,4459
2017-07-04,2017-07,22,Uber,5739
2017-07-04,2017-07,23,Uber,6058
2017-07-05,2017-07,0,Uber,4710
2017-07-05,2017-07,1,Uber,3080
2017-07-05,2017-07,2,Uber,1780
